latitude,longitude,altitude,geometry,lat,lon,scoring_category,score,GEOID
33.91649999999987,-84.341059,,Point,33.9165,-84.341059,Quality Education Score,3,13089021219
33.91649999999987,-84.331059,,Point,33.9165,-84.331059,Quality Education Score,3,13089021219
33.91649999999987,-84.321059,,Point,33.9165,-84.321059,Quality Education Score,3,13089021219
33.91649999999987,-84.311059,,Point,33.9165,-84.311059,Quality Education Score,3,13089021220
33.91649999999987,-84.301059,,Point,33.9165,-84.301059,Quality Education Score,1.5,13089021301
33.91649999999987,-84.291059,,Point,33.9165,-84.291059,Quality Education Score,1.5,13089021301
33.91649999999987,-84.281059,,Point,33.9165,-84.281059,Quality Education Score,1,13089021306
33.91649999999987,-84.271059,,Point,33.9165,-84.271059,Quality Education Score,1,13089021306
33.91649999999987,-84.251059,,Point,33.9165,-84.251059,Quality Education Score,1,13135050331
33.91649999999987,-84.261059,,Point,33.9165,-84.261059,Quality Education Score,1.5,13089021306
33.91649999999987,-84.241059,,Point,33.9165,-84.241059,Quality Education Score,1,13135050331
33.91649999999987,-84.231059,,Point,33.9165,-84.231059,Quality Education Score,1,13135050306
33.91649999999987,-84.221059,,Point,33.9165,-84.221059,Quality Education Score,1,13135050306
33.91649999999987,-84.211059,,Point,33.9165,-84.211059,Quality Education Score,1,13135050306
33.91649999999987,-84.201059,,Point,33.9165,-84.201059,Quality Education Score,1,13135050329
33.91649999999987,-84.181059,,Point,33.9165,-84.181059,Quality Education Score,1.5,13135050437
33.91649999999987,-84.191059,,Point,33.9165,-84.191059,Quality Education Score,1.5,13135050437
33.91649999999987,-84.171059,,Point,33.9165,-84.171059,Quality Education Score,1.5,13135050438
33.91649999999987,-84.161059,,Point,33.9165,-84.161059,Quality Education Score,1.5,13135050453
33.91649999999987,-84.151059,,Point,33.9165,-84.151059,Quality Education Score,1.5,13135050453
33.91649999999987,-84.141059,,Point,33.9165,-84.141059,Quality Education Score,1.5,13135050453
33.91649999999987,-84.131059,,Point,33.9165,-84.131059,Quality Education Score,1,13135050440
33.91649999999987,-84.121059,,Point,33.9165,-84.121059,Quality Education Score,1,13135050440
33.91649999999987,-84.111059,,Point,33.9165,-84.111059,Quality Education Score,1,13135050441
33.91649999999987,-84.091059,,Point,33.9165,-84.091059,Quality Education Score,1.5,13135050550
33.91649999999987,-84.101059,,Point,33.9165,-84.101059,Quality Education Score,1.5,13135050441
33.91649999999987,-84.071059,,Point,33.9165,-84.071059,Quality Education Score,1.5,13135050550
33.91649999999987,-84.081059,,Point,33.9165,-84.081059,Quality Education Score,1.5,13135050550
33.91649999999987,-84.061059,,Point,33.9165,-84.061059,Quality Education Score,1.5,13135050567
33.91649999999987,-84.051059,,Point,33.9165,-84.051059,Quality Education Score,3,13135050567
33.91649999999987,-84.041059,,Point,33.9165,-84.041059,Quality Education Score,1.5,13135050568
33.91649999999987,-84.031059,,Point,33.9165,-84.031059,Quality Education Score,1.5,13135050590
33.91649999999987,-84.021059,,Point,33.9165,-84.021059,Quality Education Score,1.5,13135050590
33.91649999999987,-84.011059,,Point,33.9165,-84.011059,Quality Education Score,3,13135050591
33.91649999999987,-84.001059,,Point,33.9165,-84.001059,Quality Education Score,3,13135050589
33.91649999999987,-83.991059,,Point,33.9165,-83.991059,Quality Education Score,1.5,13135050581
33.91649999999987,-83.981059,,Point,33.9165,-83.981059,Quality Education Score,1.5,13135050580
33.91649999999987,-83.971059,,Point,33.9165,-83.971059,Quality Education Score,1.5,13135050740
33.91649999999987,-83.961059,,Point,33.9165,-83.961059,Quality Education Score,1.5,13135050741
33.91649999999987,-83.951059,,Point,33.9165,-83.951059,Quality Education Score,1.5,13135050741
33.91649999999987,-83.941059,,Point,33.9165,-83.941059,Quality Education Score,1.5,13135050741
33.91649999999987,-83.931059,,Point,33.9165,-83.931059,Quality Education Score,1.5,13135050743
33.91649999999987,-83.921059,,Point,33.9165,-83.921059,Quality Education Score,1.5,13135050588
33.91649999999987,-83.911059,,Point,33.9165,-83.911059,Quality Education Score,1.5,13135050588
33.91649999999987,-83.901059,,Point,33.9165,-83.901059,Quality Education Score,1.5,13135050588
33.91649999999987,-83.891059,,Point,33.9165,-83.891059,Quality Education Score,1.5,13135050588
33.91649999999987,-83.881059,,Point,33.9165,-83.881059,Quality Education Score,1,13135050625
33.91649999999987,-83.871059,,Point,33.9165,-83.871059,Quality Education Score,1,13135050625
33.91649999999987,-83.861059,,Point,33.9165,-83.861059,Quality Education Score,1,13135050625
33.91649999999987,-83.851059,,Point,33.9165,-83.851059,Quality Education Score,1,13135050626
33.91649999999987,-83.831059,,Point,33.9165,-83.831059,Quality Education Score,1,13135050626
33.91649999999987,-83.841059,,Point,33.9165,-83.841059,Quality Education Score,1,13135050626
33.91649999999987,-83.821059,,Point,33.9165,-83.821059,Quality Education Score,1,13135050626
33.92649999999987,-84.691059,,Point,33.9265,-84.691059,Quality Education Score,0,13067030235
33.92649999999987,-84.711059,,Point,33.9265,-84.711059,Quality Education Score,0,13067030268
33.92649999999987,-84.721059,,Point,33.9265,-84.721059,Quality Education Score,0,13067030268
33.92649999999987,-84.701059,,Point,33.9265,-84.701059,Quality Education Score,0,13067030269
33.92649999999987,-84.681059,,Point,33.9265,-84.681059,Quality Education Score,0,13067030235
33.92649999999987,-84.671059,,Point,33.9265,-84.671059,Quality Education Score,0,13067030235
33.92649999999987,-84.661059,,Point,33.9265,-84.661059,Quality Education Score,0,13067030263
33.92649999999987,-84.651059,,Point,33.9265,-84.651059,Quality Education Score,0,13067030263
33.92649999999987,-84.641059,,Point,33.9265,-84.641059,Quality Education Score,0,13067030262
33.92649999999987,-84.621059,,Point,33.9265,-84.621059,Quality Education Score,0,13067030262
33.92649999999987,-84.611059,,Point,33.9265,-84.611059,Quality Education Score,0,13067030233
33.92649999999987,-84.631059,,Point,33.9265,-84.631059,Quality Education Score,0,13067030270
33.92649999999987,-84.601059,,Point,33.9265,-84.601059,Quality Education Score,0,13067030907
33.92649999999987,-84.591059,,Point,33.9265,-84.591059,Quality Education Score,0,13067030906
33.92649999999987,-84.581059,,Point,33.9265,-84.581059,Quality Education Score,0,13067030906
33.92649999999987,-84.571059,,Point,33.9265,-84.571059,Quality Education Score,0,13067030911
33.92649999999987,-84.551059,,Point,33.9265,-84.551059,Quality Education Score,0,13067030912
33.92649999999987,-84.561059,,Point,33.9265,-84.561059,Quality Education Score,0,13067030910
33.92649999999987,-84.531059,,Point,33.9265,-84.531059,Quality Education Score,0,13067031001
33.92649999999987,-84.541059,,Point,33.9265,-84.541059,Quality Education Score,0,13067031001
33.92649999999987,-84.521059,,Point,33.9265,-84.521059,Quality Education Score,0,13067031001
33.92649999999987,-84.511059,,Point,33.9265,-84.511059,Quality Education Score,0,13067030800
33.92649999999987,-84.501059,,Point,33.9265,-84.501059,Quality Education Score,0,13067030412
33.92649999999987,-84.491059,,Point,33.9265,-84.491059,Quality Education Score,0,13067030411
33.92649999999987,-84.481059,,Point,33.9265,-84.481059,Quality Education Score,0,13067030405
33.92649999999987,-84.461059,,Point,33.9265,-84.461059,Quality Education Score,0,13067030354
33.92649999999987,-84.471059,,Point,33.9265,-84.471059,Quality Education Score,0,13067030405
33.92649999999987,-84.451059,,Point,33.9265,-84.451059,Quality Education Score,0,13067030354
33.92649999999987,-84.441059,,Point,33.9265,-84.441059,Quality Education Score,0,13067030354
33.92649999999987,-84.431059,,Point,33.9265,-84.431059,Quality Education Score,0,13067030354
33.92649999999987,-84.421059,,Point,33.9265,-84.421059,Quality Education Score,0,13121010204
33.92649999999987,-84.411059,,Point,33.9265,-84.411059,Quality Education Score,0,13121010204
33.92649999999987,-84.401059,,Point,33.9265,-84.401059,Quality Education Score,0,13121010220
33.92649999999987,-84.391059,,Point,33.9265,-84.391059,Quality Education Score,0,13121010220
33.92649999999987,-84.381059,,Point,33.9265,-84.381059,Quality Education Score,0,13121010221
33.92649999999987,-84.371059,,Point,33.9265,-84.371059,Quality Education Score,0,13121010121
33.92649999999987,-84.361059,,Point,33.9265,-84.361059,Quality Education Score,0,13121010133
33.92649999999987,-84.351059,,Point,33.9265,-84.351059,Quality Education Score,0,13121010133
33.92649999999987,-84.341059,,Point,33.9265,-84.341059,Quality Education Score,1,13089021230
33.92649999999987,-84.331059,,Point,33.9265,-84.331059,Quality Education Score,1,13089021227
33.92649999999987,-84.321059,,Point,33.9265,-84.321059,Quality Education Score,1,13089021227
33.92649999999987,-84.311059,,Point,33.9265,-84.311059,Quality Education Score,1,13089021225
33.92649999999987,-84.301059,,Point,33.9265,-84.301059,Quality Education Score,1.5,13089021224
33.92649999999987,-84.291059,,Point,33.9265,-84.291059,Quality Education Score,1.5,13089021217
33.92649999999987,-84.281059,,Point,33.9265,-84.281059,Quality Education Score,1.5,13089021305
33.92649999999987,-84.271059,,Point,33.9265,-84.271059,Quality Education Score,1,13089021306
33.92649999999987,-84.261059,,Point,33.9265,-84.261059,Quality Education Score,1,13135050332
33.92649999999987,-84.251059,,Point,33.9265,-84.251059,Quality Education Score,1,13135050332
33.92649999999987,-84.241059,,Point,33.9265,-84.241059,Quality Education Score,1,13135050306
33.92649999999987,-84.231059,,Point,33.9265,-84.231059,Quality Education Score,1,13135050306
33.92649999999987,-84.211059,,Point,33.9265,-84.211059,Quality Education Score,1,13135050330
33.92649999999987,-84.221059,,Point,33.9265,-84.221059,Quality Education Score,1,13135050306
33.92649999999987,-84.201059,,Point,33.9265,-84.201059,Quality Education Score,1,13135050330
33.92649999999987,-84.191059,,Point,33.9265,-84.191059,Quality Education Score,1,13135050328
33.92649999999987,-84.181059,,Point,33.9265,-84.181059,Quality Education Score,1,13135050328
33.92649999999987,-84.171059,,Point,33.9265,-84.171059,Quality Education Score,1.5,13135050453
33.92649999999987,-84.161059,,Point,33.9265,-84.161059,Quality Education Score,1.5,13135050453
33.92649999999987,-84.151059,,Point,33.9265,-84.151059,Quality Education Score,1.5,13135050453
33.92649999999987,-84.141059,,Point,33.9265,-84.141059,Quality Education Score,1.5,13135050453
33.92649999999987,-84.131059,,Point,33.9265,-84.131059,Quality Education Score,1,13135050440
33.92649999999987,-84.121059,,Point,33.9265,-84.121059,Quality Education Score,1,13135050526
33.92649999999987,-84.111059,,Point,33.9265,-84.111059,Quality Education Score,1.5,13135050577
33.92649999999987,-84.101059,,Point,33.9265,-84.101059,Quality Education Score,1.5,13135050554
33.92649999999987,-84.091059,,Point,33.9265,-84.091059,Quality Education Score,1.5,13135050554
33.92649999999987,-84.081059,,Point,33.9265,-84.081059,Quality Education Score,1.5,13135050555
33.92649999999987,-84.071059,,Point,33.9265,-84.071059,Quality Education Score,1.5,13135050555
33.92649999999987,-84.061059,,Point,33.9265,-84.061059,Quality Education Score,1.5,13135050557
33.92649999999987,-84.051059,,Point,33.9265,-84.051059,Quality Education Score,1.5,13135050568
33.92649999999987,-84.041059,,Point,33.9265,-84.041059,Quality Education Score,1.5,13135050568
33.92649999999987,-84.031059,,Point,33.9265,-84.031059,Quality Education Score,1.5,13135050590
33.92649999999987,-84.021059,,Point,33.9265,-84.021059,Quality Education Score,1.5,13135050589
33.92649999999987,-84.011059,,Point,33.9265,-84.011059,Quality Education Score,1,13135050521
33.92649999999987,-84.001059,,Point,33.9265,-84.001059,Quality Education Score,1,13135050589
33.92649999999987,-83.991059,,Point,33.9265,-83.991059,Quality Education Score,1,13135050581
33.92649999999987,-83.981059,,Point,33.9265,-83.981059,Quality Education Score,1,13135050581
33.92649999999987,-83.971059,,Point,33.9265,-83.971059,Quality Education Score,1,13135050740
33.92649999999987,-83.961059,,Point,33.9265,-83.961059,Quality Education Score,1,13135050740
33.92649999999987,-83.951059,,Point,33.9265,-83.951059,Quality Education Score,1.5,13135050588
33.92649999999987,-83.941059,,Point,33.9265,-83.941059,Quality Education Score,1.5,13135050588
33.92649999999987,-83.931059,,Point,33.9265,-83.931059,Quality Education Score,1.5,13135050588
33.92649999999987,-83.921059,,Point,33.9265,-83.921059,Quality Education Score,1.5,13135050587
33.92649999999987,-83.911059,,Point,33.9265,-83.911059,Quality Education Score,1.5,13135050588
33.92649999999987,-83.901059,,Point,33.9265,-83.901059,Quality Education Score,1.5,13135050588
33.92649999999987,-83.891059,,Point,33.9265,-83.891059,Quality Education Score,1,13135050625
33.92649999999987,-83.881059,,Point,33.9265,-83.881059,Quality Education Score,1,13135050625
33.92649999999987,-83.871059,,Point,33.9265,-83.871059,Quality Education Score,1,13135050625
33.92649999999987,-83.861059,,Point,33.9265,-83.861059,Quality Education Score,1,13135050626
33.92649999999987,-83.851059,,Point,33.9265,-83.851059,Quality Education Score,1,13135050626
33.92649999999987,-83.841059,,Point,33.9265,-83.841059,Quality Education Score,1,13135050626
33.92649999999987,-83.831059,,Point,33.9265,-83.831059,Quality Education Score,1,13135050626
33.92649999999987,-83.821059,,Point,33.9265,-83.821059,Quality Education Score,1,13135050626
33.92649999999987,-83.811059,,Point,33.9265,-83.811059,Quality Education Score,1,13135050626
33.93649999999987,-84.721059,,Point,33.9365,-84.721059,Quality Education Score,0,13067030276
33.93649999999987,-84.701059,,Point,33.9365,-84.701059,Quality Education Score,0,13067030268
33.93649999999987,-84.711059,,Point,33.9365,-84.711059,Quality Education Score,0,13067030268
33.93649999999987,-84.691059,,Point,33.9365,-84.691059,Quality Education Score,0,13067030235
33.93649999999987,-84.681059,,Point,33.9365,-84.681059,Quality Education Score,0,13067030235
33.93649999999987,-84.671059,,Point,33.9365,-84.671059,Quality Education Score,0,13067030235
33.93649999999987,-84.661059,,Point,33.9365,-84.661059,Quality Education Score,0,13067030263
33.93649999999987,-84.651059,,Point,33.9365,-84.651059,Quality Education Score,0,13067030263
33.93649999999987,-84.641059,,Point,33.9365,-84.641059,Quality Education Score,0,13067030263
33.93649999999987,-84.631059,,Point,33.9365,-84.631059,Quality Education Score,0,13067030262
33.93649999999987,-84.621059,,Point,33.9365,-84.621059,Quality Education Score,0,13067030262
33.93649999999987,-84.611059,,Point,33.9365,-84.611059,Quality Education Score,0,13067030262
33.93649999999987,-84.601059,,Point,33.9365,-84.601059,Quality Education Score,0,13067030907
33.93649999999987,-84.591059,,Point,33.9365,-84.591059,Quality Education Score,0,13067030907
33.93649999999987,-84.581059,,Point,33.9365,-84.581059,Quality Education Score,0,13067030906
33.93649999999987,-84.571059,,Point,33.9365,-84.571059,Quality Education Score,0,13067030906
33.93649999999987,-84.561059,,Point,33.9365,-84.561059,Quality Education Score,0,13067030912
33.93649999999987,-84.551059,,Point,33.9365,-84.551059,Quality Education Score,0,13067030912
33.93649999999987,-84.541059,,Point,33.9365,-84.541059,Quality Education Score,0,13067030800
33.93649999999987,-84.531059,,Point,33.9365,-84.531059,Quality Education Score,0,13067030800
33.93649999999987,-84.521059,,Point,33.9365,-84.521059,Quality Education Score,0,13067030800
33.93649999999987,-84.511059,,Point,33.9365,-84.511059,Quality Education Score,0,13067030412
33.93649999999987,-84.501059,,Point,33.9365,-84.501059,Quality Education Score,0,13067030411
33.93649999999987,-84.491059,,Point,33.9365,-84.491059,Quality Education Score,0,13067030405
33.93649999999987,-84.481059,,Point,33.9365,-84.481059,Quality Education Score,0,13067030407
33.93649999999987,-84.471059,,Point,33.9365,-84.471059,Quality Education Score,0,13067030408
33.93649999999987,-84.461059,,Point,33.9365,-84.461059,Quality Education Score,0,13067030354
33.93649999999987,-84.451059,,Point,33.9365,-84.451059,Quality Education Score,0,13067030354
33.93649999999987,-84.441059,,Point,33.9365,-84.441059,Quality Education Score,0,13067030354
33.93649999999987,-84.431059,,Point,33.9365,-84.431059,Quality Education Score,0,13067030352
33.93649999999987,-84.411059,,Point,33.9365,-84.411059,Quality Education Score,0,13121010204
33.93649999999987,-84.421059,,Point,33.9365,-84.421059,Quality Education Score,0,13067030352
33.93649999999987,-84.391059,,Point,33.9365,-84.391059,Quality Education Score,0,13121010204
33.93649999999987,-84.401059,,Point,33.9365,-84.401059,Quality Education Score,0,13121010204
33.93649999999987,-84.381059,,Point,33.9365,-84.381059,Quality Education Score,0,13121010221
33.93649999999987,-84.371059,,Point,33.9365,-84.371059,Quality Education Score,0,13121010121
33.93649999999987,-84.361059,,Point,33.9365,-84.361059,Quality Education Score,0,13121010127
33.93649999999987,-84.351059,,Point,33.9365,-84.351059,Quality Education Score,0,13121010130
33.93649999999987,-84.341059,,Point,33.9365,-84.341059,Quality Education Score,1.5,13089021230
33.93649999999987,-84.331059,,Point,33.9365,-84.331059,Quality Education Score,1,13089021223
33.93649999999987,-84.321059,,Point,33.9365,-84.321059,Quality Education Score,1,13089021210
33.93649999999987,-84.311059,,Point,33.9365,-84.311059,Quality Education Score,1,13089021210
33.93649999999987,-84.301059,,Point,33.9365,-84.301059,Quality Education Score,1,13089021210
33.93649999999987,-84.291059,,Point,33.9365,-84.291059,Quality Education Score,1.5,13089021211
33.93649999999987,-84.281059,,Point,33.9365,-84.281059,Quality Education Score,1.5,13089021305
33.93649999999987,-84.271059,,Point,33.9365,-84.271059,Quality Education Score,1.5,13089021305
33.93649999999987,-84.261059,,Point,33.9365,-84.261059,Quality Education Score,1,13135050332
33.93649999999987,-84.251059,,Point,33.9365,-84.251059,Quality Education Score,1,13135050332
33.93649999999987,-84.231059,,Point,33.9365,-84.231059,Quality Education Score,1,13135050306
33.93649999999987,-84.241059,,Point,33.9365,-84.241059,Quality Education Score,1,13135050306
33.93649999999987,-84.221059,,Point,33.9365,-84.221059,Quality Education Score,1,13135050306
33.93649999999987,-84.211059,,Point,33.9365,-84.211059,Quality Education Score,1,13135050330
33.93649999999987,-84.201059,,Point,33.9365,-84.201059,Quality Education Score,1,13135050327
33.93649999999987,-84.191059,,Point,33.9365,-84.191059,Quality Education Score,1,13135050328
33.93649999999987,-84.181059,,Point,33.9365,-84.181059,Quality Education Score,1,13135050326
33.93649999999987,-84.171059,,Point,33.9365,-84.171059,Quality Education Score,1,13135050326
33.93649999999987,-84.141059,,Point,33.9365,-84.141059,Quality Education Score,1.5,13135050439
33.93649999999987,-84.161059,,Point,33.9365,-84.161059,Quality Education Score,1,13135050326
33.93649999999987,-84.151059,,Point,33.9365,-84.151059,Quality Education Score,1.5,13135050439
33.93649999999987,-84.131059,,Point,33.9365,-84.131059,Quality Education Score,1.5,13135050526
33.93649999999987,-84.111059,,Point,33.9365,-84.111059,Quality Education Score,1.5,13135050577
33.93649999999987,-84.121059,,Point,33.9365,-84.121059,Quality Education Score,1.5,13135050526
33.93649999999987,-84.091059,,Point,33.9365,-84.091059,Quality Education Score,1.5,13135050576
33.93649999999987,-84.101059,,Point,33.9365,-84.101059,Quality Education Score,1.5,13135050576
33.93649999999987,-84.081059,,Point,33.9365,-84.081059,Quality Education Score,1.5,13135050555
33.93649999999987,-84.071059,,Point,33.9365,-84.071059,Quality Education Score,1.5,13135050557
33.93649999999987,-84.061059,,Point,33.9365,-84.061059,Quality Education Score,1.5,13135050557
33.93649999999987,-84.051059,,Point,33.9365,-84.051059,Quality Education Score,1.5,13135050559
33.93649999999987,-84.031059,,Point,33.9365,-84.031059,Quality Education Score,1.5,13135050590
33.93649999999987,-84.041059,,Point,33.9365,-84.041059,Quality Education Score,1.5,13135050559
33.93649999999987,-84.021059,,Point,33.9365,-84.021059,Quality Education Score,1,13135050589
33.93649999999987,-84.011059,,Point,33.9365,-84.011059,Quality Education Score,1,13135050521
33.93649999999987,-83.991059,,Point,33.9365,-83.991059,Quality Education Score,1,13135050522
33.93649999999987,-84.001059,,Point,33.9365,-84.001059,Quality Education Score,1,13135050521
33.93649999999987,-83.981059,,Point,33.9365,-83.981059,Quality Education Score,1,13135050522
33.93649999999987,-83.971059,,Point,33.9365,-83.971059,Quality Education Score,1,13135050522
33.93649999999987,-83.961059,,Point,33.9365,-83.961059,Quality Education Score,1,13135050522
33.93649999999987,-83.951059,,Point,33.9365,-83.951059,Quality Education Score,1,13135050586
33.93649999999987,-83.941059,,Point,33.9365,-83.941059,Quality Education Score,1.5,13135050588
33.93649999999987,-83.931059,,Point,33.9365,-83.931059,Quality Education Score,1.5,13135050586
33.93649999999987,-83.911059,,Point,33.9365,-83.911059,Quality Education Score,1.5,13135050587
33.93649999999987,-83.921059,,Point,33.9365,-83.921059,Quality Education Score,1.5,13135050587
33.93649999999987,-83.901059,,Point,33.9365,-83.901059,Quality Education Score,1.5,13135050625
33.93649999999987,-83.891059,,Point,33.9365,-83.891059,Quality Education Score,1,13135050625
33.93649999999987,-83.881059,,Point,33.9365,-83.881059,Quality Education Score,1,13135050625
33.93649999999987,-83.871059,,Point,33.9365,-83.871059,Quality Education Score,1,13135050626
33.93649999999987,-83.861059,,Point,33.9365,-83.861059,Quality Education Score,1,13135050626
33.93649999999987,-83.851059,,Point,33.9365,-83.851059,Quality Education Score,1,13135050626
33.93649999999987,-83.841059,,Point,33.9365,-83.841059,Quality Education Score,1,13135050626
33.93649999999987,-83.831059,,Point,33.9365,-83.831059,Quality Education Score,1,13135050626
33.93649999999987,-83.821059,,Point,33.9365,-83.821059,Quality Education Score,1,13135050626
33.93649999999987,-83.811059,,Point,33.9365,-83.811059,Quality Education Score,1,13135050626
33.946499999999865,-84.721059,,Point,33.9465,-84.721059,Quality Education Score,0,13067030276
33.946499999999865,-84.711059,,Point,33.9465,-84.711059,Quality Education Score,0,13067030276
33.946499999999865,-84.701059,,Point,33.9465,-84.701059,Quality Education Score,0,13067030253
33.946499999999865,-84.691059,,Point,33.9465,-84.691059,Quality Education Score,0,13067030253
33.946499999999865,-84.681059,,Point,33.9465,-84.681059,Quality Education Score,0,13067030253
33.946499999999865,-84.671059,,Point,33.9465,-84.671059,Quality Education Score,0,13067030235
33.946499999999865,-84.661059,,Point,33.9465,-84.661059,Quality Education Score,0,13067030263
33.946499999999865,-84.651059,,Point,33.9465,-84.651059,Quality Education Score,0,13067030263
33.946499999999865,-84.631059,,Point,33.9465,-84.631059,Quality Education Score,0,13067030262
33.946499999999865,-84.641059,,Point,33.9465,-84.641059,Quality Education Score,0,13067030263
33.946499999999865,-84.621059,,Point,33.9465,-84.621059,Quality Education Score,0,13067030251
33.946499999999865,-84.611059,,Point,33.9465,-84.611059,Quality Education Score,0,13067030251
33.946499999999865,-84.601059,,Point,33.9465,-84.601059,Quality Education Score,0,13067030602
33.946499999999865,-84.591059,,Point,33.9465,-84.591059,Quality Education Score,0,13067030907
33.946499999999865,-84.581059,,Point,33.9465,-84.581059,Quality Education Score,0,13067030907
33.946499999999865,-84.571059,,Point,33.9465,-84.571059,Quality Education Score,0,13067030907
33.946499999999865,-84.561059,,Point,33.9465,-84.561059,Quality Education Score,0,13067030912
33.946499999999865,-84.551059,,Point,33.9465,-84.551059,Quality Education Score,0,13067030912
33.946499999999865,-84.541059,,Point,33.9465,-84.541059,Quality Education Score,0,13067030800
33.946499999999865,-84.531059,,Point,33.9465,-84.531059,Quality Education Score,0,13067030800
33.946499999999865,-84.521059,,Point,33.9465,-84.521059,Quality Education Score,0,13067030800
33.946499999999865,-84.511059,,Point,33.9465,-84.511059,Quality Education Score,0,13067030405
33.946499999999865,-84.501059,,Point,33.9465,-84.501059,Quality Education Score,0,13067030405
33.946499999999865,-84.491059,,Point,33.9465,-84.491059,Quality Education Score,0,13067030407
33.946499999999865,-84.481059,,Point,33.9465,-84.481059,Quality Education Score,0,13067030407
33.946499999999865,-84.471059,,Point,33.9465,-84.471059,Quality Education Score,0,13067030407
33.946499999999865,-84.461059,,Point,33.9465,-84.461059,Quality Education Score,0,13067030351
33.946499999999865,-84.451059,,Point,33.9465,-84.451059,Quality Education Score,0,13067030351
33.946499999999865,-84.441059,,Point,33.9465,-84.441059,Quality Education Score,0,13067030351
33.946499999999865,-84.431059,,Point,33.9465,-84.431059,Quality Education Score,0,13067030352
33.946499999999865,-84.421059,,Point,33.9465,-84.421059,Quality Education Score,0,13067030352
33.946499999999865,-84.411059,,Point,33.9465,-84.411059,Quality Education Score,0,13067030352
33.946499999999865,-84.401059,,Point,33.9465,-84.401059,Quality Education Score,0,13121010204
33.946499999999865,-84.391059,,Point,33.9465,-84.391059,Quality Education Score,0,13121010217
33.946499999999865,-84.381059,,Point,33.9465,-84.381059,Quality Education Score,0,13121010216
33.946499999999865,-84.371059,,Point,33.9465,-84.371059,Quality Education Score,0,13121010216
33.946499999999865,-84.361059,,Point,33.9465,-84.361059,Quality Education Score,0,13121010126
33.946499999999865,-84.351059,,Point,33.9465,-84.351059,Quality Education Score,0,13121010130
33.946499999999865,-84.341059,,Point,33.9465,-84.341059,Quality Education Score,1.5,13089021213
33.946499999999865,-84.331059,,Point,33.9465,-84.331059,Quality Education Score,1.5,13089021210
33.946499999999865,-84.321059,,Point,33.9465,-84.321059,Quality Education Score,1.5,13089021210
33.946499999999865,-84.311059,,Point,33.9465,-84.311059,Quality Education Score,1.5,13089021210
33.946499999999865,-84.301059,,Point,33.9465,-84.301059,Quality Education Score,1.5,13089021210
33.946499999999865,-84.291059,,Point,33.9465,-84.291059,Quality Education Score,1.5,13089021211
33.946499999999865,-84.281059,,Point,33.9465,-84.281059,Quality Education Score,1.5,13089021211
33.946499999999865,-84.271059,,Point,33.9465,-84.271059,Quality Education Score,1.5,13089021211
33.946499999999865,-84.261059,,Point,33.9465,-84.261059,Quality Education Score,1,13135050315
33.946499999999865,-84.251059,,Point,33.9465,-84.251059,Quality Education Score,1,13135050317
33.946499999999865,-84.241059,,Point,33.9465,-84.241059,Quality Education Score,1,13135050317
33.946499999999865,-84.231059,,Point,33.9465,-84.231059,Quality Education Score,1,13135050306
33.946499999999865,-84.221059,,Point,33.9465,-84.221059,Quality Education Score,1,13135050311
33.946499999999865,-84.211059,,Point,33.9465,-84.211059,Quality Education Score,1,13135050311
33.946499999999865,-84.201059,,Point,33.9465,-84.201059,Quality Education Score,1,13135050326
33.946499999999865,-84.191059,,Point,33.9465,-84.191059,Quality Education Score,1,13135050326
33.946499999999865,-84.181059,,Point,33.9465,-84.181059,Quality Education Score,1,13135050325
33.946499999999865,-84.171059,,Point,33.9465,-84.171059,Quality Education Score,1,13135050325
33.946499999999865,-84.161059,,Point,33.9465,-84.161059,Quality Education Score,1,13135050333
33.946499999999865,-84.151059,,Point,33.9465,-84.151059,Quality Education Score,1,13135050333
33.946499999999865,-84.141059,,Point,33.9465,-84.141059,Quality Education Score,1.5,13135050542
33.946499999999865,-84.131059,,Point,33.9465,-84.131059,Quality Education Score,1.5,13135050542
33.946499999999865,-84.121059,,Point,33.9465,-84.121059,Quality Education Score,1.5,13135050542
33.946499999999865,-84.111059,,Point,33.9465,-84.111059,Quality Education Score,1.5,13135050541
33.946499999999865,-84.101059,,Point,33.9465,-84.101059,Quality Education Score,1,13135050539
33.946499999999865,-84.091059,,Point,33.9465,-84.091059,Quality Education Score,1,13135050539
33.946499999999865,-84.081059,,Point,33.9465,-84.081059,Quality Education Score,1,13135050556
33.946499999999865,-84.071059,,Point,33.9465,-84.071059,Quality Education Score,1.5,13135050556
33.946499999999865,-84.061059,,Point,33.9465,-84.061059,Quality Education Score,1.5,13135050558
33.946499999999865,-84.051059,,Point,33.9465,-84.051059,Quality Education Score,1.5,13135050558
33.946499999999865,-84.041059,,Point,33.9465,-84.041059,Quality Education Score,1.5,13135050536
33.946499999999865,-84.031059,,Point,33.9465,-84.031059,Quality Education Score,1.5,13135050536
33.946499999999865,-84.021059,,Point,33.9465,-84.021059,Quality Education Score,1.5,13135050536
33.946499999999865,-84.011059,,Point,33.9465,-84.011059,Quality Education Score,1.5,13135050520
33.946499999999865,-84.001059,,Point,33.9465,-84.001059,Quality Education Score,1.5,13135050521
33.946499999999865,-83.991059,,Point,33.9465,-83.991059,Quality Education Score,1.5,13135050521
33.946499999999865,-83.981059,,Point,33.9465,-83.981059,Quality Education Score,1,13135050522
33.946499999999865,-83.971059,,Point,33.9465,-83.971059,Quality Education Score,1,13135050585
