System ID,System Name,School ID,School Name,Grade Cluster,2015,2016.0,2017.0,2018.0,2019.0,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
721,Richmond County,4060,Academy of Richmond County High School,H,66.0,56.3,69.7,63.5,63.1,-0.146969696969697,0.238010657193606,-0.0062992125984251,0.0282472492084945,Yes,63.72,2015-2019,67.97,No,No,Below Expected Range
721,Richmond County,4062,Southside Elementary School,E,49.4,56.8,57.7,67.6,53.1,0.149797570850202,0.0158450704225353,-0.214497041420118,-0.0162848000491268,No,56.92,2015-2019,66.04,No,No,Below Expected Range
721,Richmond County,4064,Wheeless Road Elementary School,E,47.2,56.5,61.9,,,0.197033898305085,0.095575221238938,,0.146304559772011,Yes,55.2,2015-2017,64.6666666666667,No,No,
721,Richmond County,4562,Davidson Magnet School,H,108.0,103.1,105.8,97.9,94.1,-0.0453703703703704,0.026188166828322,-0.038815117466803,-0.0193324403362838,No,101.78,2015-2019,67.97,Yes,No,Within Expected Range
721,Richmond County,4562,Davidson Magnet School,M,105.5,100.8,100.7,99.4,96.0,-0.0445497630331754,-0.0009920634920634,-0.03420523138833,-0.0265823526378563,No,100.48,2015-2019,65.54,Yes,No,Within Expected Range
721,Richmond County,4762,Terrace Manor Elementary School,E,50.4,50.8,54.7,50.0,52.9,0.0079365079365079,0.0767716535433072,0.058,0.0475693871599384,Yes,51.76,2015-2019,66.04,No,No,Below Expected Range
721,Richmond County,5054,Dorothy Hains Elementary School,E,52.8,41.0,54.3,59.4,67.6,-0.223484848484848,0.324390243902439,0.138047138047138,0.0796508444882428,Yes,55.02,2015-2019,66.04,No,No,Beating the Odds
721,Richmond County,5058,Murphey Middle School,M,47.4,51.0,47.5,52.5,41.2,0.0759493670886076,-0.0686274509803922,-0.215238095238095,-0.0693053930432932,No,47.92,2015-2019,65.54,No,No,Below Expected Range
721,Richmond County,5564,Tutt Middle School,M,56.2,50.1,61.5,56.7,58.9,-0.108540925266904,0.227544910179641,0.0388007054673721,0.0526015634600363,Yes,56.68,2015-2019,65.54,No,No,Below Expected Range
721,Richmond County,5566,Laney High School,H,63.8,62.4,64.2,67.2,62.8,-0.0219435736677116,0.0288461538461539,-0.0654761904761906,-0.0195245367659161,No,64.08,2015-2019,67.97,No,No,Within Expected Range
721,Richmond County,ALL,All Schools,E,60.8,57.9,63.1,73.1,58.9,-0.0476973684210526,0.0898100172711572,-0.194254445964432,-0.0507139323714426,No,62.76,2015-2019,66.04,No,No,
721,Richmond County,ALL,All Schools,H,70.3,58.8,68.3,63.1,60.7,-0.163584637268848,0.16156462585034,-0.0380348652931854,-0.0133516255705644,No,64.24,2015-2019,67.97,No,No,
721,Richmond County,ALL,All Schools,M,55.5,54.2,60.1,64.0,58.9,-0.0234234234234234,0.108856088560886,-0.0796875,0.0019150550458207,Yes,58.54,2015-2019,65.54,No,No,
722,Rockdale County,102,Peek's Chapel Elementary,E,73.1,77.8,61.6,60.2,56.8,0.064295485636115,-0.208226221079691,-0.0564784053156147,-0.0668030469197304,No,65.9,2015-2019,66.04,No,No,Below Expected Range
722,Rockdale County,107,General Ray Davis Middle School,M,80.0,79.5,76.2,68.4,86.7,-0.00625,-0.0415094339622641,0.267543859649123,0.0732614752289529,Yes,78.16,2015-2019,65.54,Yes,Yes,Beating the Odds
722,Rockdale County,110,Hicks Elementary School,E,78.3,81.8,70.2,58.4,65.7,0.0446998722860792,-0.141809290953545,0.125,0.009296860444178,Yes,70.88,2015-2019,66.04,Yes,Yes,Within Expected Range
722,Rockdale County,174,Honey Creek Elementary School,E,81.7,81.6,68.9,75.2,63.0,-0.0012239902080784,-0.155637254901961,-0.162234042553192,-0.106365095887744,No,74.08,2015-2019,66.04,Yes,No,Below Expected Range
722,Rockdale County,176,Heritage High School,H,76.0,70.5,73.9,74.7,66.7,-0.0723684210526316,0.04822695035461,-0.107095046854083,-0.0437455058507015,No,72.36,2015-2019,67.97,Yes,No,Below Expected Range
722,Rockdale County,178,Barksdale Elementary School,E,90.4,82.9,85.8,73.3,77.5,-0.0829646017699115,0.0349819059107357,0.0572987721691678,0.0031053587699973,Yes,81.98,2015-2019,66.04,Yes,Yes,Beating the Odds
722,Rockdale County,189,Sims Elementary School,E,69.7,80.8,88.1,60.5,63.4,0.159253945480631,0.0903465346534653,0.0479338842975206,0.0991781214772057,Yes,72.5,2015-2019,66.04,Yes,Yes,Below Expected Range
722,Rockdale County,192,Salem High School,H,71.7,68.0,69.3,62.6,61.1,-0.0516039051603906,0.0191176470588235,-0.023961661341853,-0.0188159731478067,No,66.54,2015-2019,67.97,No,No,Below Expected Range
722,Rockdale County,194,Shoal Creek Elementary School,E,68.9,70.9,72.2,63.5,67.3,0.0290275761973875,0.0183356840620592,0.0598425196850393,0.0357352599814954,Yes,68.56,2015-2019,66.04,Yes,Yes,Within Expected Range
722,Rockdale County,197,Lorraine Elementary School,E,84.4,89.2,78.7,71.5,65.1,0.0568720379146919,-0.117713004484305,-0.0895104895104896,-0.0501171520267009,No,77.78,2015-2019,66.04,Yes,No,Below Expected Range
722,Rockdale County,278,Conyers Middle School,M,64.6,65.8,60.6,67.0,71.9,0.0185758513931889,-0.0790273556231003,0.073134328358209,0.0042276080427659,Yes,65.98,2015-2019,65.54,Yes,Yes,Beating the Odds
722,Rockdale County,289,Hightower Trail Elementary School,E,69.6,73.3,68.8,75.8,73.4,0.0531609195402299,-0.0613915416098227,-0.0316622691292875,-0.0132976303996267,No,72.18,2015-2019,66.04,Yes,No,Beating the Odds
722,Rockdale County,294,Memorial Middle School,M,70.1,68.9,59.9,59.2,73.5,-0.0171184022824535,-0.130624092888244,0.241554054054054,0.0312705196277855,Yes,66.32,2015-2019,65.54,Yes,Yes,Beating the Odds
722,Rockdale County,378,Edwards Middle School,M,71.2,76.1,65.7,64.9,74.4,0.068820224719101,-0.136662286465177,0.146379044684129,0.0261789943126844,Yes,70.46,2015-2019,65.54,Yes,Yes,Beating the Odds
722,Rockdale County,379,Alpha Academy,E,,,,,,,,,,,,,,No,,
722,Rockdale County,379,Alpha Academy,H,,,,25.4,,,,,,,,,,No,,
722,Rockdale County,379,Alpha Academy,M,,,,,,,,,,,,,,No,,
722,Rockdale County,380,Rockdale Open Campus School,H,,,,47.3,,,,,,,,,,No,,
722,Rockdale County,2050,Flat Shoals Elementary School,E,82.5,75.6,76.7,71.5,64.4,-0.0836363636363637,0.0145502645502647,-0.0993006993006992,-0.0561289327955994,No,74.14,2015-2019,66.04,Yes,No,Below Expected Range
722,Rockdale County,2052,Pine Street Elementary School,E,70.7,76.5,66.6,75.1,65.2,0.082036775106082,-0.129411764705882,-0.131824234354194,-0.0597330746513316,No,70.82,2015-2019,66.04,Yes,No,Within Expected Range
722,Rockdale County,3052,Rockdale County High School,H,76.6,68.5,69.9,68.2,70.6,-0.105744125326371,0.0204379562043796,0.035190615835777,-0.016705184428738,No,70.76,2015-2019,67.97,Yes,No,Within Expected Range
722,Rockdale County,5050,House Elementary School,E,81.5,67.5,71.5,78.5,75.6,-0.171779141104294,0.0592592592592593,-0.0369426751592357,-0.049820852334757,No,74.92,2015-2019,66.04,Yes,No,Within Expected Range
722,Rockdale County,ALL,All Schools,E,78.7,77.5,71.4,70.3,66.7,-0.0152477763659467,-0.0787096774193548,-0.0512091038406827,-0.0483888525419947,No,72.92,2015-2019,66.04,Yes,No,
722,Rockdale County,ALL,All Schools,H,74.3,69.1,68.6,68.0,66.7,-0.0699865410497982,-0.0072358900144717,-0.0191176470588235,-0.0321133593743645,No,69.34,2015-2019,67.97,Yes,No,
722,Rockdale County,ALL,All Schools,M,71.1,70.7,62.4,65.7,78.3,-0.0056258790436004,-0.117397454031117,0.191780821917808,0.0229191629476967,Yes,69.64,2015-2019,65.54,Yes,Yes,
723,Schley County,101,Schley Middle High School,H,78.9,80.7,70.8,71.2,79.1,0.0228136882129277,-0.122676579925651,0.110955056179775,0.003697388155684,Yes,76.14,2015-2019,67.97,Yes,Yes,Within Expected Range
723,Schley County,101,Schley Middle High School,M,71.1,84.0,72.3,65.8,74.5,0.181434599156118,-0.139285714285714,0.132218844984803,0.0581225766184021,Yes,73.54,2015-2019,65.54,Yes,Yes,Within Expected Range
723,Schley County,198,Schley County Elementary School,E,78.6,86.5,91.9,73.8,85.9,0.100508905852417,0.06242774566474,0.163956639566396,0.108964430361184,Yes,83.34,2015-2019,66.04,Yes,Yes,Beating the Odds
723,Schley County,ALL,All Schools,E,78.6,85.5,91.4,73.8,85.9,0.0877862595419848,0.0690058479532165,0.163956639566396,0.106916249020532,Yes,83.04,2015-2019,66.04,Yes,Yes,
723,Schley County,ALL,All Schools,H,78.9,80.7,70.8,71.2,79.1,0.0228136882129277,-0.122676579925651,0.110955056179775,0.003697388155684,Yes,76.14,2015-2019,67.97,Yes,Yes,
723,Schley County,ALL,All Schools,M,71.1,83.5,71.8,65.8,74.5,0.174402250351618,-0.140119760479042,0.132218844984803,0.0555004449524594,Yes,73.34,2015-2019,65.54,Yes,Yes,
724,Screven County,191,Screven County Elementary School,E,65.5,62.3,66.9,74.2,80.4,-0.0488549618320611,0.0738362760834672,0.0835579514824798,0.0361797552446287,Yes,69.86,2015-2019,66.04,Yes,Yes,Beating the Odds
724,Screven County,197,Screven County Middle School,M,66.6,72.6,75.5,82.1,78.5,0.0900900900900901,0.0399449035812673,-0.0438489646772228,0.0287286763313782,Yes,75.06,2015-2019,65.54,Yes,Yes,Beating the Odds
724,Screven County,4052,Screven County High School,H,85.5,83.6,89.8,78.4,84.8,-0.0222222222222223,0.0741626794258374,0.0816326530612244,0.0445243700882798,Yes,84.42,2015-2019,67.97,Yes,Yes,Beating the Odds
724,Screven County,ALL,All Schools,E,65.0,60.8,65.9,74.2,80.4,-0.0646153846153847,0.0838815789473686,0.0835579514824798,0.0342747152714879,Yes,69.26,2015-2019,66.04,Yes,Yes,
724,Screven County,ALL,All Schools,H,85.5,83.1,89.3,78.4,84.8,-0.0280701754385966,0.0746089049338147,0.0816326530612244,0.0427237941854808,Yes,84.22,2015-2019,67.97,Yes,Yes,
724,Screven County,ALL,All Schools,M,66.6,72.1,74.5,82.1,78.5,0.0825825825825826,0.0332871012482664,-0.0438489646772228,0.0240069063845421,Yes,74.76,2015-2019,65.54,Yes,Yes,
725,Seminole County,196,Seminole County Middle/High School,H,81.1,88.2,92.7,66.7,67.5,0.0875462392108509,0.0510204081632653,0.0119940029985007,0.050186883457539,Yes,79.24,2015-2019,67.97,Yes,Yes,Within Expected Range
725,Seminole County,196,Seminole County Middle/High School,M,72.4,72.4,68.1,72.4,74.7,0.0,-0.0593922651933703,0.0317679558011049,-0.0092081031307551,No,72.0,2015-2019,65.54,Yes,No,Within Expected Range
725,Seminole County,296,Seminole County Elementary School,E,76.4,71.9,64.4,71.5,53.8,-0.0589005235602094,-0.104311543810848,-0.247552447552448,-0.136921504974502,No,67.6,2015-2019,66.04,Yes,No,Below Expected Range
725,Seminole County,ALL,All Schools,E,76.4,71.9,64.4,71.5,53.8,-0.0589005235602094,-0.104311543810848,-0.247552447552448,-0.136921504974502,No,67.6,2015-2019,66.04,Yes,No,
725,Seminole County,ALL,All Schools,H,80.6,88.2,92.7,66.7,67.5,0.0942928039702234,0.0510204081632653,0.0119940029985007,0.0524357383773298,Yes,79.14,2015-2019,67.97,Yes,Yes,
725,Seminole County,ALL,All Schools,M,71.4,71.9,67.6,72.4,74.7,0.0070028011204481,-0.0598052851182199,0.0317679558011049,-0.0070115093988889,No,71.6,2015-2019,65.54,Yes,No,
726,Griffin-Spalding County,101,Spalding High School,H,69.6,73.6,68.6,64.4,73.2,0.0574712643678161,-0.0679347826086957,0.136645962732919,0.0420608148306799,Yes,69.88,2015-2019,67.97,Yes,Yes,Below Expected Range
726,Griffin-Spalding County,103,Moreland Road Elementary,E,69.4,66.4,71.0,80.5,76.1,-0.0432276657060519,0.0692771084337348,-0.0546583850931678,-0.0095363141218282,No,72.68,2015-2019,66.04,Yes,No,Within Expected Range
726,Griffin-Spalding County,106,Carver Road Middle School,M,68.5,72.3,66.2,72.7,77.7,0.0554744525547445,-0.0843706777316735,0.0687757909215956,0.0132931885815555,Yes,71.48,2015-2019,65.54,Yes,Yes,Beating the Odds
726,Griffin-Spalding County,107,Kennedy Road Middle School,M,52.3,52.9,54.9,57.3,71.2,0.0114722753346081,0.0378071833648393,0.242582897033159,0.0972874519108688,Yes,57.72,2015-2019,65.54,No,No,Within Expected Range
726,Griffin-Spalding County,110,Rehoboth Road Middle School,M,70.8,64.6,73.5,67.7,61.1,-0.0875706214689266,0.137770897832817,-0.0974889217134417,-0.0157628817831836,No,67.54,2015-2019,65.54,Yes,No,Below Expected Range
726,Griffin-Spalding County,187,Griffin High School,H,70.2,67.8,59.4,63.3,66.2,-0.0341880341880343,-0.123893805309735,0.0458135860979464,-0.0374227511332741,No,65.38,2015-2019,67.97,No,No,Below Expected Range
726,Griffin-Spalding County,192,Cowan Road Elementary School,E,68.8,66.2,71.1,65.4,59.4,-0.0377906976744185,0.0740181268882174,-0.0917431192660552,-0.0185052300174188,No,66.18,2015-2019,66.04,Yes,No,Below Expected Range
726,Griffin-Spalding County,195,Jordan Hill Road Elementary School,E,66.7,66.3,73.6,69.3,71.4,-0.0059970014992504,0.110105580693816,0.0303030303030304,0.044803869832532,Yes,69.46,2015-2019,66.04,Yes,Yes,Within Expected Range
726,Griffin-Spalding County,199,Futral Road Elementary School,E,79.1,83.2,79.1,79.1,79.4,0.0518331226295829,-0.0492788461538463,0.0037926675094818,0.0021156479950728,Yes,79.98,2015-2019,66.04,Yes,Yes,Beating the Odds
726,Griffin-Spalding County,201,Cowan Road Middle School,M,55.7,49.0,55.2,50.9,67.8,-0.120287253141831,0.126530612244898,0.332023575638507,0.112755644913858,Yes,55.72,2015-2019,65.54,No,No,Within Expected Range
726,Griffin-Spalding County,208,AZ Kelsey Academy,H,49.9,35.7,49.2,60.2,35.7,-0.284569138276553,0.378151260504202,-0.406976744186047,-0.104464873986133,No,46.14,2015-2019,67.97,No,No,Below Expected Range
726,Griffin-Spalding County,1050,Anne Street Elementary School,E,61.7,53.7,50.7,41.1,52.8,-0.129659643435981,-0.0558659217877095,0.284671532846715,0.0330486558743417,Yes,52.0,2015-2019,66.04,No,No,Below Expected Range
726,Griffin-Spalding County,1052,Jackson Road Elementary School,E,77.3,69.4,76.1,75.5,76.5,-0.102199223803363,0.0965417867435157,0.0132450331125828,0.002529198684245,Yes,74.96,2015-2019,66.04,Yes,Yes,Within Expected Range
726,Griffin-Spalding County,1550,Atkinson Elementary School,E,59.2,42.8,51.4,55.6,59.8,-0.277027027027027,0.200934579439252,0.0755395683453237,-0.000184293080817,No,53.76,2015-2019,66.04,No,No,Within Expected Range
726,Griffin-Spalding County,1750,Beaverbrook Elementary School,E,66.0,74.0,70.5,53.0,58.7,0.121212121212121,-0.0472972972972973,0.107547169811321,0.0604873312420483,Yes,64.44,2015-2019,66.04,No,No,Below Expected Range
726,Griffin-Spalding County,2050,Crescent Road Elementary School,E,78.6,65.9,73.8,61.6,80.9,-0.161577608142494,0.119878603945372,0.313311688311688,0.0905375613715222,Yes,72.16,2015-2019,66.04,Yes,Yes,Within Expected Range
726,Griffin-Spalding County,2552,Moore Elementary School,E,55.8,62.1,66.9,50.2,49.6,0.112903225806452,0.0772946859903382,-0.0119521912350598,0.0594152401872434,Yes,56.92,2015-2019,66.04,No,No,Below Expected Range
726,Griffin-Spalding County,4052,Orrs Elementary School,E,64.7,76.1,61.7,51.7,60.9,0.176197836166924,-0.189224704336399,0.177949709864603,0.0549742805650427,Yes,63.02,2015-2019,66.04,No,No,Below Expected Range
726,Griffin-Spalding County,ALL,All Schools,E,69.1,65.6,67.3,65.4,64.3,-0.0506512301013025,0.0259146341463415,-0.0168195718654436,-0.0138520559401348,No,66.34,2015-2019,66.04,Yes,No,
726,Griffin-Spalding County,ALL,All Schools,H,66.2,68.4,61.4,64.6,68.7,0.0332326283987916,-0.10233918128655,0.0634674922600621,-0.0018796868758987,No,65.86,2015-2019,67.97,No,No,
726,Griffin-Spalding County,ALL,All Schools,M,61.2,59.5,61.5,63.9,66.0,-0.0277777777777778,0.0336134453781513,0.0328638497652582,0.0128998391218772,Yes,62.42,2015-2019,65.54,No,No,
727,Stephens County,104,Stephens County Middle School,M,84.7,81.6,79.4,71.4,69.5,-0.0365997638724912,-0.0269607843137254,-0.0266106442577032,-0.0300570641479733,No,77.32,2015-2019,65.54,Yes,No,Below Expected Range
727,Stephens County,187,Liberty Elementary School,E,70.7,,,75.0,82.3,,,0.0973333333333333,0.0973333333333333,Yes,78.65,2018-2019,65.75,Yes,Yes,Beating the Odds
727,Stephens County,195,Big A Elementary School,E,70.5,,,,,,,,,,,,,No,,
727,Stephens County,197,Toccoa Elementary School,E,74.5,73.0,68.1,79.4,74.4,-0.0201342281879195,-0.067123287671233,-0.0629722921914358,-0.0500766026835294,No,73.88,2015-2019,66.04,Yes,No,Within Expected Range
727,Stephens County,295,Eastanollee Elementary School,E,77.0,,,,,,,,,,,,,No,,
727,Stephens County,296,Stephens County Fifth Grade Academy,E,,73.4,84.2,59.2,63.1,,0.147138964577657,0.0658783783783784,0.106508671478017,Yes,69.975,2016-2019,65.6875,Yes,Yes,Below Expected Range
727,Stephens County,5050,Stephens County High School,H,68.2,70.0,68.2,73.7,76.9,0.0263929618768328,-0.0257142857142857,0.0434192672998644,0.0146993144874705,Yes,71.4,2015-2019,67.97,Yes,Yes,Beating the Odds
727,Stephens County,ALL,All Schools,E,73.5,72.1,77.4,67.4,68.6,-0.0190476190476191,0.0735090152565882,0.0178041543026705,0.0240885168372132,Yes,71.8,2015-2019,66.04,Yes,Yes,
727,Stephens County,ALL,All Schools,H,68.2,69.5,68.2,73.7,76.9,0.0190615835777126,-0.018705035971223,0.0434192672998644,0.014591938302118,Yes,71.3,2015-2019,67.97,Yes,Yes,
727,Stephens County,ALL,All Schools,M,84.2,81.1,78.9,71.4,69.5,-0.0368171021377673,-0.0271270036991367,-0.0266106442577032,-0.0301849166982024,No,77.02,2015-2019,65.54,Yes,No,
728,Stewart County,101,Stewart County Middle School,M,53.6,70.0,74.6,73.9,81.9,0.305970149253731,0.0657142857142856,0.108254397834912,0.15997961093431,Yes,70.8,2015-2019,65.54,Yes,Yes,Beating the Odds
728,Stewart County,192,Stewart County Elementary School,E,59.9,53.3,65.5,67.2,72.6,-0.110183639398998,0.228893058161351,0.0803571428571427,0.0663555205398318,Yes,63.7,2015-2019,66.04,No,No,Beating the Odds
728,Stewart County,201,Stewart County High School,H,66.9,63.3,83.8,72.7,79.9,-0.0538116591928252,0.323854660347551,0.0990371389270977,0.123026713360608,Yes,73.32,2015-2019,67.97,Yes,Yes,Beating the Odds
728,Stewart County,ALL,All Schools,E,59.4,51.8,64.5,67.2,72.6,-0.127946127946128,0.245173745173745,0.0803571428571427,0.06586158669492,Yes,63.1,2015-2019,66.04,No,No,
728,Stewart County,ALL,All Schools,H,66.4,62.3,82.8,72.7,79.9,-0.0617469879518074,0.329052969502408,0.0990371389270977,0.122114373492566,Yes,72.82,2015-2019,67.97,Yes,Yes,
728,Stewart County,ALL,All Schools,M,53.1,69.0,73.6,73.9,81.9,0.299435028248588,0.0666666666666666,0.108254397834912,0.158118697583389,Yes,70.3,2015-2019,65.54,Yes,Yes,
729,Sumter County,100,Sumter County Primary School,E,,,,47.0,57.3,,,0.219148936170213,0.219148936170213,Yes,52.15,2018-2019,65.75,No,No,Within Expected Range
729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),H,67.3,68.9,70.4,77.8,67.1,0.023774145616642,0.0217706821480406,-0.137532133676093,-0.0306624353038033,No,70.3,2015-2019,67.97,Yes,No,Beating the Odds
729,Sumter County,188,Sumter County Elementary School,E,51.8,54.3,,57.2,51.1,0.0482625482625483,,-0.106643356643357,-0.0291904041904042,No,53.6,"2015-2016, 2018-2019",65.9,No,No,Below Expected Range
729,Sumter County,190,Sumter County Middle School,M,68.6,56.5,64.4,68.4,70.3,-0.176384839650146,0.139823008849558,0.0277777777777777,-0.0029280176742701,No,65.64,2015-2019,65.54,Yes,No,Beating the Odds
729,Sumter County,205,Americus Sumter 9th Grade Academy,H,51.3,46.5,54.8,68.5,68.2,-0.0935672514619883,0.178494623655914,-0.0043795620437955,0.0268492700500434,Yes,57.86,2015-2019,67.97,No,No,Beating the Odds
729,Sumter County,395,Sumter County Early Learning Center (Old Sarah Cobb ES),E,57.9,,,,,,,,,,,,,No,,
729,Sumter County,396,Furlow Charter School,E,,60.7,68.5,77.4,66.6,,0.128500823723229,-0.13953488372093,-0.0055170299988507,No,68.3,2016-2019,65.6875,Yes,No,Within Expected Range
729,Sumter County,396,Furlow Charter School,H,,,84.1,70.6,67.5,,,-0.0439093484419263,-0.0439093484419263,No,69.05,2018-2019,65.975,Yes,No,Within Expected Range
729,Sumter County,396,Furlow Charter School,M,,48.7,71.0,75.3,59.2,,0.457905544147844,-0.213811420982736,0.122047061582554,Yes,63.55,2016-2019,65.575,No,No,Within Expected Range
729,Sumter County,595,Sumter County Intermediate School,E,69.6,57.7,49.0,66.2,58.0,-0.170977011494253,-0.150779896013865,-0.123867069486405,-0.148541325664841,No,60.1,2015-2019,66.04,No,No,Beating the Odds
729,Sumter County,595,Sumter County Intermediate School,M,57.8,66.9,64.9,69.4,77.5,0.157439446366782,-0.0298953662182362,0.11671469740634,0.0814195925182953,Yes,67.3,2015-2019,65.54,Yes,Yes,Beating the Odds
729,Sumter County,ALL,All Schools,E,54.7,54.5,50.2,68.7,60.7,-0.0036563071297989,-0.0788990825688073,-0.116448326055313,-0.0663345719179731,No,57.76,2015-2019,66.04,No,No,
729,Sumter County,ALL,All Schools,H,65.7,65.6,70.1,77.4,70.8,-0.0015220700152208,0.0685975609756098,-0.0852713178294575,-0.0060652756230228,No,69.92,2015-2019,67.97,Yes,No,
729,Sumter County,ALL,All Schools,M,64.3,57.6,65.1,67.8,70.0,-0.104199066874028,0.130208333333333,0.032448377581121,0.0194858813468088,Yes,64.96,2015-2019,65.54,No,No,
730,Talbot County,190,Central Elementary/High School,E,47.0,49.5,54.5,46.8,46.9,0.0531914893617021,0.101010101010101,0.0021367521367521,0.0521127808361851,Yes,48.94,2015-2019,66.04,No,No,Within Expected Range
730,Talbot County,190,Central Elementary/High School,H,56.9,55.2,74.5,74.2,76.7,-0.0298769771528998,0.34963768115942,0.0336927223719677,0.117817808792829,Yes,67.5,2015-2019,67.97,No,No,Within Expected Range
730,Talbot County,190,Central Elementary/High School,M,55.6,60.4,67.0,70.1,58.4,0.0863309352517985,0.109271523178808,-0.166904422253923,0.0095660120588945,Yes,62.3,2015-2019,65.54,No,No,Within Expected Range
730,Talbot County,ALL,All Schools,E,47.0,49.0,54.0,46.8,46.9,0.0425531914893617,0.102040816326531,0.0021367521367521,0.0489102533175482,Yes,48.74,2015-2019,66.04,No,No,
730,Talbot County,ALL,All Schools,H,56.9,55.2,74.0,74.2,76.7,-0.0298769771528998,0.340579710144928,0.0336927223719677,0.114798485121332,Yes,67.4,2015-2019,67.97,No,No,
730,Talbot County,ALL,All Schools,M,55.6,60.4,66.5,70.1,58.4,0.0863309352517985,0.100993377483444,-0.166904422253923,0.0068066301604397,Yes,62.2,2015-2019,65.54,No,No,
731,Taliaferro County,102,Taliaferro County School,E,59.0,72.9,76.5,51.1,71.8,0.235593220338983,0.0493827160493826,0.405088062622309,0.230021333003558,Yes,66.26,2015-2019,66.04,Yes,Yes,Within Expected Range
731,Taliaferro County,102,Taliaferro County School,H,73.9,77.7,70.2,46.9,61.7,0.0514208389715832,-0.0965250965250965,0.315565031982943,0.0901535914764764,Yes,66.08,2015-2019,67.97,No,No,Within Expected Range
731,Taliaferro County,102,Taliaferro County School,M,65.1,70.5,55.2,60.6,60.8,0.0829493087557605,-0.217021276595745,0.0033003300330032,-0.0435905459356603,No,62.44,2015-2019,65.54,No,No,Within Expected Range
731,Taliaferro County,ALL,All Schools,E,59.0,72.4,76.0,51.1,71.8,0.227118644067797,0.0497237569060773,0.405088062622309,0.227310154532061,Yes,66.06,2015-2019,66.04,Yes,Yes,
731,Taliaferro County,ALL,All Schools,H,73.9,77.2,69.7,46.9,61.7,0.0446549391069012,-0.0971502590673575,0.315565031982943,0.0876899040074954,Yes,65.88,2015-2019,67.97,No,No,
731,Taliaferro County,ALL,All Schools,M,65.1,70.0,54.7,60.6,60.8,0.0752688172043012,-0.218571428571429,0.0033003300330032,-0.0466674271113747,No,62.24,2015-2019,65.54,No,No,
732,Tattnall County,101,North Tattnall Middle School,M,71.6,74.7,74.1,81.2,66.7,0.043296089385475,-0.0080321285140563,-0.178571428571429,-0.0477691559000033,No,73.66,2015-2019,65.54,Yes,No,
732,Tattnall County,194,Tattnall County High School,H,73.1,65.8,67.3,65.8,66.0,-0.0998632010943912,0.0227963525835866,0.0030395136778115,-0.0246757782776643,No,67.6,2015-2019,67.97,No,No,Below Expected Range
732,Tattnall County,201,South Tattnall Middle School,M,84.7,87.4,88.8,79.8,82.2,0.0318772136953956,0.0160183066361555,0.0300751879699249,0.025990236100492,Yes,84.58,2015-2019,65.54,Yes,Yes,
732,Tattnall County,301,Collins Elementary School ,E,83.9,75.4,83.1,62.7,80.3,-0.101311084624553,0.102122015915119,0.280701754385965,0.093837561892177,Yes,77.08,2015-2019,66.04,Yes,Yes,
732,Tattnall County,401,Collins Middle School,M,78.2,75.5,85.7,66.4,,-0.0345268542199489,0.135099337748344,,0.0502862417641978,Yes,79.8,2015-2017,64.6666666666667,Yes,Yes,
732,Tattnall County,501,Glennville Elementary School,E,71.2,72.8,72.8,56.1,71.7,0.0224719101123595,0.0,0.27807486631016,0.100182258807507,Yes,68.92,2015-2019,66.04,Yes,Yes,Within Expected Range
732,Tattnall County,601,Reidsville Elementary School,E,62.0,50.4,50.6,62.5,61.7,-0.187096774193548,0.003968253968254,-0.0128,-0.0653095067417648,No,57.44,2015-2019,66.04,No,No,Below Expected Range
732,Tattnall County,ALL,All Schools,E,69.5,63.0,62.8,59.5,70.6,-0.0935251798561151,-0.0031746031746032,0.186554621848739,0.0299516129393404,Yes,65.08,2015-2019,66.04,No,No,
732,Tattnall County,ALL,All Schools,H,73.1,65.3,66.8,65.8,66.0,-0.106703146374829,0.0229709035222052,0.0030395136778115,-0.0268975763916041,No,67.4,2015-2019,67.97,No,No,
732,Tattnall County,ALL,All Schools,M,74.2,76.3,78.2,77.5,71.6,0.0283018867924528,0.0249017038007864,-0.0761290322580646,-0.0076418138882751,No,75.56,2015-2019,65.54,Yes,No,
733,Taylor County,104,Taylor County Primary School,E,,,,59.1,59.6,,,0.0084602368866328,0.0084602368866328,Yes,59.35,2018-2019,65.75,No,No,Below Expected Range
733,Taylor County,105,Taylor County Upper Elementary,E,70.1,74.9,63.2,63.3,54.2,0.0684736091298147,-0.156208277703605,-0.143759873617693,-0.0771648473971612,No,65.14,2015-2019,66.04,No,No,Below Expected Range
733,Taylor County,105,Taylor County Upper Elementary,M,63.3,56.4,64.2,57.4,76.1,-0.109004739336493,0.138297872340426,0.325783972125436,0.118359035043123,Yes,63.48,2015-2019,65.54,No,No,Below Expected Range
733,Taylor County,107,Georgia Center,E,,,,,,,,,,,,,,No,,
733,Taylor County,107,Georgia Center,H,,,,,,,,,,,,,,No,,
733,Taylor County,107,Georgia Center,M,,,,,,,,,,,,,,No,,
733,Taylor County,201,Taylor County High School,H,68.6,65.5,70.0,65.6,69.3,-0.0451895043731778,0.0687022900763359,0.0564024390243903,0.0266384082425161,Yes,67.8,2015-2019,67.97,No,No,Within Expected Range
