ID_NUMBER,ACTIVITY_LOCATION,YRMONTH,VIO_FLAG,SNC_FLAG
GAR000036137,GA,201208,Y,N
GAR000036137,GA,201209,Y,N
GAR000036137,GA,201210,Y,N
GAR000036277,GA,200501,Y,Y
GAR000036277,GA,200502,Y,Y
GAR000036277,GA,200503,Y,Y
GAR000036277,GA,200504,Y,Y
GAR000036277,GA,200505,Y,Y
GAR000036277,GA,200506,Y,Y
GAR000036277,GA,200507,Y,Y
GAR000036277,GA,200508,Y,Y
GAR000036277,GA,200509,Y,Y
GAR000036277,GA,200510,Y,Y
GAR000036277,GA,200511,Y,Y
GAR000036277,GA,200512,Y,N
GAR000036277,GA,200601,Y,N
GAR000036277,GA,200602,Y,N
GAR000036277,GA,200603,Y,N
GAR000036277,GA,200604,Y,N
GAR000036277,GA,200605,Y,N
GAR000036277,GA,200606,Y,N
GAR000036293,GA,200804,Y,N
GAR000036301,GA,200801,Y,N
GAR000036301,GA,200802,Y,N
GAR000036301,GA,200803,Y,N
GAR000036301,GA,200804,Y,N
GAR000036301,GA,200805,Y,N
GAR000036368,GA,200503,Y,Y
GAR000036368,GA,200504,Y,Y
GAR000036368,GA,200505,Y,Y
GAR000036368,GA,200506,Y,Y
GAR000036368,GA,200507,Y,Y
GAR000036368,GA,200508,Y,Y
GAR000036368,GA,200509,Y,Y
GAR000036368,GA,200510,Y,Y
GAR000036368,GA,200511,Y,Y
GAR000036368,GA,200512,Y,Y
GAR000036368,GA,200601,Y,Y
GAR000036368,GA,200602,Y,Y
GAR000036368,GA,200603,Y,Y
GAR000036368,GA,200604,Y,Y
GAR000036368,GA,200605,Y,N
GAR000036368,GA,200606,Y,N
GAR000036368,GA,200607,Y,N
GAR000036392,GA,200903,Y,N
GAR000036392,GA,200904,Y,N
GAR000036400,GA,200503,Y,N
GAR000036400,GA,200504,Y,N
GAR000036400,GA,200505,Y,N
GAR000036400,GA,200506,Y,N
GAR000036400,GA,200507,Y,N
GAR000036400,GA,200812,Y,N
GAR000036400,GA,200901,Y,N
GAR000036400,GA,200902,Y,N
GAR000036400,GA,200903,Y,N
GAR000036467,GA,201211,Y,N
GAR000036467,GA,201212,Y,N
GAR000036467,GA,201301,Y,N
GAR000036566,GA,200404,Y,N
GAR000036566,GA,200405,Y,N
GAR000036566,GA,200406,Y,N
GAR000036566,GA,200407,Y,N
GAR000036566,GA,200408,Y,N
GAR000036889,GA,200405,Y,Y
GAR000036889,GA,200406,Y,Y
GAR000036897,GA,200703,Y,N
GAR000036897,GA,200704,Y,N
GAR000036897,GA,200705,Y,N
GAR000036897,GA,200706,Y,N
GAR000036897,GA,200707,Y,N
GAR000036897,GA,200708,Y,N
GAR000036897,GA,200911,Y,N
GAR000036897,GA,200912,Y,N
GAR000036939,GA,201110,Y,N
GAR000036939,GA,201111,Y,N
GAR000036939,GA,201112,Y,N
GAR000036939,GA,201201,Y,N
GAR000036939,GA,201202,Y,N
GAR000036939,GA,201203,Y,N
GAR000036939,GA,201204,Y,N
GAR000036939,GA,201205,Y,N
GAR000036939,GA,201206,Y,N
GAR000036939,GA,201207,Y,N
GAR000036939,GA,201208,Y,N
GAR000036939,GA,201209,Y,N
GAR000036939,GA,201210,Y,N
GAR000036939,GA,201211,Y,N
GAR000036939,GA,201212,Y,N
GAR000036939,GA,201301,Y,N
GAR000036939,GA,201302,Y,N
GAR000036939,GA,201303,Y,N
GAR000036939,GA,201304,Y,N
GAR000036939,GA,201305,Y,N
GAR000036939,GA,201306,Y,N
GAR000036939,GA,201307,Y,N
GAR000036939,GA,201308,Y,N
GAR000036939,GA,201309,Y,N
GAR000036939,GA,201310,Y,N
GAR000036939,GA,201311,Y,N
GAR000036939,GA,201312,Y,N
GAR000036970,GA,201409,Y,N
GAR000036970,GA,201410,Y,N
GAR000036970,GA,201411,Y,N
GAR000036970,GA,201412,Y,N
GAR000037028,GA,200901,Y,N
GAR000037028,GA,200902,Y,N
GAR000037028,GA,201005,Y,N
GAR000037028,GA,201006,Y,N
GAR000037028,GA,201007,Y,N
GAR000037127,GA,200705,Y,N
GAR000037127,GA,200706,Y,N
GAR000037127,GA,200707,Y,N
GAR000037143,GA,200506,Y,Y
GAR000037143,GA,200507,Y,Y
GAR000037143,GA,200508,Y,Y
GAR000037143,GA,200509,Y,Y
GAR000037143,GA,200510,Y,Y
GAR000037143,GA,200511,Y,Y
GAR000037143,GA,200512,Y,Y
GAR000037143,GA,200601,Y,Y
GAR000037143,GA,200602,Y,Y
GAR000037143,GA,200603,Y,Y
GAR000037143,GA,200604,Y,Y
GAR000037143,GA,200605,Y,Y
GAR000037150,GA,200505,Y,N
GAR000037150,GA,200506,Y,N
GAR000037150,GA,200507,Y,N
GAR000037150,GA,200508,Y,N
GAR000037150,GA,200509,Y,N
GAR000037150,GA,200510,Y,N
GAR000037150,GA,200511,Y,N
GAR000037150,GA,200512,Y,N
GAR000037226,GA,200505,Y,N
GAR000037226,GA,200506,Y,N
GAR000037226,GA,200507,Y,N
GAR000037226,GA,200508,Y,N
GAR000037267,GA,200603,Y,N
GAR000037267,GA,200604,Y,N
GAD981269095,GA,199502,Y,N
GAD981269095,GA,199503,Y,N
GAD981269095,GA,199504,Y,N
GAD981269095,GA,199505,Y,N
GAD981269095,GA,199506,Y,N
GAD981269095,GA,199507,Y,N
GAD981269095,GA,199508,Y,N
GAD981269095,GA,199509,Y,N
GAD981269095,GA,199510,Y,N
GAD981269095,GA,199511,Y,N
GAD981269095,GA,199512,Y,N
GAD981269095,GA,199601,Y,N
GAD981269095,GA,199602,Y,N
GAD981269095,GA,199603,Y,N
GAD981269095,GA,199604,Y,N
GAD981269095,GA,199605,Y,N
GAD981269095,GA,199606,Y,N
GAD981269095,GA,199607,Y,N
GAD981269095,GA,199608,Y,N
GAD981269095,GA,199609,Y,N
GAD981269095,GA,199610,Y,N
GAD981269095,GA,199611,Y,N
GAD981269095,GA,199612,Y,N
GAD981269095,GA,199701,Y,N
GAD981269095,GA,199702,Y,N
GAD981269095,GA,199703,Y,N
GAD981269095,GA,199704,Y,N
GAD981269095,GA,199705,Y,N
GAD981269095,GA,199706,Y,N
GAD981269095,GA,199707,Y,N
GAD981269095,GA,199708,Y,N
GAD981269095,GA,199709,Y,N
GAD981269095,GA,199710,Y,N
GAD981269095,GA,199711,Y,N
GAD981269095,GA,199712,Y,N
GAD981269095,GA,199801,Y,N
GAD981269095,GA,199802,Y,N
GAD981269095,GA,199803,Y,N
GAD981269095,GA,199804,Y,N
GAD981269095,GA,199806,Y,Y
GAD981269095,GA,199807,Y,Y
GAD981269095,GA,199808,Y,Y
GAD981269095,GA,199809,Y,Y
GAD981269095,GA,199810,Y,Y
GAD981269095,GA,199811,Y,Y
GAD981269095,GA,199812,Y,Y
GAD981269095,GA,199901,Y,Y
GAD981269095,GA,199902,Y,N
GAD981269095,GA,199903,Y,N
GAD981269095,GA,199905,Y,N
GAD981269095,GA,199906,Y,N
GAD981269095,GA,199907,Y,N
GAD981269095,GA,199908,Y,N
GAD981269095,GA,199909,Y,N
GAD981269095,GA,199910,Y,N
GAD981269095,GA,199911,Y,N
GAD981269095,GA,199912,Y,N
GAD981269095,GA,200006,Y,N
GAD981269095,GA,200007,Y,N
GAD981269095,GA,200008,Y,N
GAD981269095,GA,200009,Y,N
GAD981269095,GA,200010,Y,N
GAD981269095,GA,200011,Y,N
GAD981269095,GA,200012,Y,N
GAD981269095,GA,200101,Y,N
GAD981269095,GA,200102,Y,N
GAD981269095,GA,200103,Y,N
GAD981269095,GA,200201,Y,N
GAD981269095,GA,200202,Y,N
GAD981269095,GA,200203,Y,N
GAD981269095,GA,200204,Y,N
GAD981269095,GA,200205,Y,N
GAD981269095,GA,200206,Y,N
GAD981269095,GA,200207,Y,N
GAD981269095,GA,200208,Y,N
GAD981269095,GA,200209,Y,N
GAD981269095,GA,200210,Y,N
GAD981269095,GA,200211,Y,N
GAD981269095,GA,200311,Y,Y
GAD981269095,GA,200312,Y,Y
GAD981269095,GA,200401,Y,Y
GAD981269095,GA,200402,Y,Y
GAD981269095,GA,200403,Y,Y
GAD981269095,GA,200404,Y,Y
GAD981269095,GA,200405,Y,Y
GAD981269095,GA,200406,Y,Y
GAD981269095,GA,200407,Y,Y
GAD981269095,GA,200408,Y,Y
GAD981269095,GA,200409,Y,Y
GAD981269095,GA,200410,Y,Y
GAD981269095,GA,200411,Y,Y
GAD981269095,GA,200503,Y,N
GAD981269095,GA,200504,Y,N
GAD981269095,GA,200505,Y,N
GAD981269095,GA,200802,Y,N
GAD981269095,GA,200803,Y,N
GAD981269095,GA,200907,Y,N
GAD981269095,GA,200908,Y,N
GAD981269095,GA,200909,Y,N
GAD981269095,GA,201004,Y,Y
GAD981269095,GA,201005,Y,Y
GAD981269095,GA,201006,Y,Y
GAD981269095,GA,201007,Y,Y
GAD981269095,GA,201008,Y,Y
GAD981269095,GA,201009,Y,Y
GAD981269095,GA,201010,Y,Y
GAD981269095,GA,201011,Y,Y
GAD981269095,GA,201012,Y,Y
GAD981269137,GA,199206,Y,N
GAD981269137,GA,199207,Y,N
GAD981269137,GA,199208,Y,N
GAD981269137,GA,199209,Y,N
GAD981269137,GA,199210,Y,N
GAD981269137,GA,199211,Y,N
GAD981269145,GA,201312,Y,N
GAD981269145,GA,201401,Y,N
GAD981269145,GA,201402,Y,N
GAD981269186,GA,199302,Y,N
GAD981269186,GA,199303,Y,N
GAD981269194,GA,199211,Y,N
GAD981269194,GA,199212,Y,N
GAD981269194,GA,199301,Y,N
GAD981269210,GA,199008,Y,N
GAD981269210,GA,199009,Y,N
GAD981269210,GA,199305,Y,N
GAD981269210,GA,199306,Y,N
GAD981269210,GA,199307,Y,N
GAD981269210,GA,199308,Y,N
GAD981269210,GA,199309,Y,N
GAD981269210,GA,199310,Y,N
GAD981269210,GA,199311,Y,N
GAD981269210,GA,199312,Y,N
GAD981269210,GA,199401,Y,N
GAD981269210,GA,199402,Y,N
GAD981269210,GA,199403,Y,N
GAD981269210,GA,199404,Y,N
GAD981269210,GA,199509,Y,N
GAD981269210,GA,199510,Y,N
GAD981269210,GA,199511,Y,N
GAD981269210,GA,200112,Y,N
GAD981269210,GA,200201,Y,N
GAD981269210,GA,200306,Y,Y
GAD981269210,GA,200307,Y,Y
GAD981269210,GA,200308,Y,Y
GAD981269210,GA,200309,Y,Y
GAD981269210,GA,200310,Y,Y
GAD981269210,GA,200311,Y,Y
GAD981269210,GA,200312,Y,Y
GAD981269210,GA,200502,Y,Y
GAD981269210,GA,200503,Y,Y
GAD981269210,GA,200504,Y,Y
GAD981269210,GA,200505,Y,Y
GAD981269210,GA,200506,Y,Y
GAD981269210,GA,200507,Y,Y
GAD981269210,GA,200508,Y,Y
GAD981269210,GA,200509,Y,Y
GAD981269210,GA,200510,Y,N
GAD981269210,GA,200511,Y,N
GAD981269210,GA,200704,Y,N
GAD981269210,GA,200705,Y,N
GAD981269210,GA,200706,Y,N
GAD981269210,GA,200808,Y,N
GAD981269210,GA,200809,Y,N
GAD981269210,GA,201101,Y,N
GAD981269210,GA,201102,Y,N
GAD981269210,GA,201103,Y,N
GAD981269210,GA,201201,Y,N
GAD981269210,GA,201202,Y,N
GAD981269210,GA,201203,Y,N
GAD981269343,GA,200903,Y,N
GAD981269343,GA,200904,Y,N
GAD981269343,GA,200905,Y,N
GAD981269343,GA,200906,Y,N
GAD981269343,GA,200907,Y,N
GAD981269343,GA,201606,Y,N
GAD981269343,GA,201607,Y,N
GAD981269343,GA,201608,Y,N
GAD981269343,GA,201609,Y,N
GAD981269343,GA,201610,Y,N
GAD981269343,GA,201611,Y,N
GAD981269343,GA,201612,Y,N
GAD981269343,GA,201701,Y,N
GAD981269343,GA,201702,Y,N
GAD981269392,GA,200801,Y,N
GAD981269459,GA,200906,Y,N
GAD981269459,GA,200907,Y,N
GAD981269475,GA,199703,Y,Y
GAD981269475,GA,199704,Y,Y
GAD981269475,GA,199705,Y,Y
GAD981269533,GA,199006,Y,N
GAD981269533,GA,199007,Y,N
GAD981269533,GA,199008,Y,N
GAD981269533,GA,199009,Y,N
GAD981269533,GA,199010,Y,N
GAD981269533,GA,199011,Y,N
GAD981269566,GA,200707,Y,N
GAD981269566,GA,200708,Y,N
GAD981269566,GA,200709,Y,N
GAD981269566,GA,200710,Y,N
GAD981269764,GA,201306,Y,N
GAD981269764,GA,201307,Y,N
GAD981269830,GA,202206,Y,N
GAD981269830,GA,202207,Y,N
GAD981269830,GA,202208,Y,N
GAD981269830,GA,202209,Y,N
GAD981269830,GA,202210,Y,N
GAD981269830,GA,202211,Y,N
GAD981269830,GA,202212,Y,N
GAD981270036,GA,199609,Y,N
GAD981270036,GA,199610,Y,N
GAD981270036,GA,200904,Y,N
GAD981270036,GA,200905,Y,N
GAD981270036,GA,201104,Y,N
GAD981270036,GA,201105,Y,N
GAD981270036,GA,201106,Y,N
GAD981270036,GA,201107,Y,N
GAD981270069,GA,199809,Y,N
GAD981270069,GA,199810,Y,N
GAD981270069,GA,199811,Y,N
GAD981270069,GA,199812,Y,N
GAD981270176,GA,202202,Y,N
GAD981270176,GA,202203,Y,N
GAD981270176,GA,202204,Y,N
GAD981270176,GA,202205,Y,N
GAD981270176,GA,202206,Y,N
GAD981270176,GA,202207,Y,N
GAD984316935,GA,199706,Y,N
GAD984316992,GA,199403,Y,N
GAD984317008,GA,200801,Y,N
GAD984317008,GA,200802,Y,N
GAD984317008,GA,200803,Y,N
GAD984317008,GA,200804,Y,N
GAD984317008,GA,200805,Y,N
GAD984317008,GA,200806,Y,N
GAD984317024,GA,199306,Y,N
GAD984317024,GA,199307,Y,N
GAD984317024,GA,199308,Y,N
GAD984317024,GA,199309,Y,N
GAD984317024,GA,199310,Y,N
GAD984317024,GA,199311,Y,N
GAD984317024,GA,199312,Y,N
GAD984317529,GA,199209,Y,N
GAD984317529,GA,199210,Y,N
GAD984317529,GA,199211,Y,N
GAD984317529,GA,199212,Y,N
GAD984317529,GA,199301,Y,N
GAD984317529,GA,199302,Y,N
GAD984317669,GA,200802,Y,N
GAD984317669,GA,200803,Y,N
GAD984317743,GA,200807,Y,N
GAD984317743,GA,200808,Y,N
GAD984317743,GA,200912,Y,N
GAD984317743,GA,201001,Y,N
GAD984317743,GA,201002,Y,N
GAD984317867,GA,199509,Y,Y
GAD984317867,GA,199510,Y,Y
GAD984317867,GA,199511,Y,Y
GAD984317867,GA,199512,Y,Y
GAD984317867,GA,199601,Y,Y
GAD984317875,GA,200205,Y,N
GAD984317875,GA,200206,Y,N
GAD984317875,GA,200207,Y,N
GAD984317891,GA,199409,Y,N
GAD984317891,GA,199410,Y,N
GAD984317891,GA,199411,Y,N
GAD984317891,GA,199412,Y,N
GAD984317958,GA,200108,Y,Y
GAD984317958,GA,200109,Y,Y
GAD984317958,GA,200110,Y,Y
GAD984317958,GA,200111,Y,Y
GAD984317958,GA,200112,Y,Y
GAD984317958,GA,200201,Y,Y
GAD984317958,GA,200202,Y,Y
GAD984317958,GA,200203,Y,Y
GAD984317958,GA,200204,Y,Y
GAD984317958,GA,200205,Y,Y
GAD984317958,GA,200206,Y,Y
GAD984317958,GA,200207,Y,Y
GAD984317958,GA,200208,Y,Y
GAD984317958,GA,200209,Y,Y
GAD984317958,GA,200210,Y,Y
GAD984318121,GA,201008,Y,N
GAD984318121,GA,201009,Y,N
GAD984318196,GA,200811,Y,N
GAD984318196,GA,200812,Y,N
GAD984318196,GA,200901,Y,N
GAD984318196,GA,200902,Y,N
GAD984318246,GA,199903,Y,N
GAD984318246,GA,199904,Y,N
GAD984318246,GA,199905,Y,N
GAD984318246,GA,199906,Y,N
GAD984318246,GA,199907,Y,N
GAD984318246,GA,199908,Y,N
GAD984318246,GA,199909,Y,N
GAD984318246,GA,199910,Y,N
GAD984318246,GA,199911,Y,N
GAD984318246,GA,199912,Y,N
GAD984318246,GA,200001,Y,N
GAD984318246,GA,200002,Y,N
GAD984318279,GA,199408,Y,N
GAD984318279,GA,199409,Y,N
GAD984318279,GA,199410,Y,N
GAD984318360,GA,199501,Y,N
GAD984318360,GA,199502,Y,N
GAD984318360,GA,199503,Y,N
GAD984318360,GA,199504,Y,N
GAD984318360,GA,199505,Y,N
GAD984318360,GA,199512,Y,N
GAD984318360,GA,199601,Y,N
GAD984318360,GA,199602,Y,N
GAD984318360,GA,199603,Y,N
GAD984318360,GA,199604,Y,N
GAD984318360,GA,199605,Y,N
GAD984318360,GA,199703,Y,N
GAD984318360,GA,199704,Y,N
GAD984318360,GA,200205,Y,N
GAD984318360,GA,200206,Y,N
GAD984318360,GA,200804,Y,N
GAD984318360,GA,201108,Y,N
GAD984318360,GA,201109,Y,N
GAD984318360,GA,201110,Y,N
GAD984318386,GA,199602,Y,N
GAD984318386,GA,199603,Y,N
GAD984318386,GA,199604,Y,N
GAD984318410,GA,200405,Y,N
GAD984318410,GA,200406,Y,N
GAD984318410,GA,200407,Y,N
GAD984318428,GA,199602,Y,N
GAD984318428,GA,199603,Y,N
GAD984318428,GA,199604,Y,N
GAD984318444,GA,200810,Y,N
GAD984318444,GA,200811,Y,N
GAD984318444,GA,200812,Y,N
GAD984318568,GA,199408,Y,N
GAD984318568,GA,199409,Y,N
GAD984318568,GA,199410,Y,N
GAD984318568,GA,199411,Y,N
GAD984318568,GA,199412,Y,N
GAD984318568,GA,199501,Y,N
GAD984318568,GA,199502,Y,N
GAD984318568,GA,199503,Y,N
GAD984318568,GA,199504,Y,N
GAD984318568,GA,199505,Y,N
GAD984318568,GA,199512,Y,N
GAD984318568,GA,199601,Y,N
GAD984318568,GA,199611,Y,N
GAD984318568,GA,199612,Y,N
GAD984318568,GA,200103,Y,Y
GAD984318568,GA,200104,Y,Y
GAD984318568,GA,200105,Y,Y
GAD984318568,GA,200106,Y,Y
GAD984318568,GA,200107,Y,Y
GAD984318568,GA,200108,Y,Y
GAD984318568,GA,200109,Y,Y
GAD984318568,GA,200110,Y,Y
GAD984318568,GA,200111,Y,Y
GAD984318568,GA,200205,Y,N
GAD984318568,GA,200206,Y,N
GAD984318568,GA,200404,Y,N
GAD984318568,GA,200405,Y,N
GAD984318568,GA,200612,Y,Y
GAD984318568,GA,200701,Y,Y
GAD984318568,GA,200702,Y,Y
GAD984318568,GA,200703,Y,Y
GAD984318568,GA,200704,N,Y
GAD984318568,GA,200705,N,Y
GAD984318568,GA,200706,N,Y
GAD984318568,GA,200707,N,Y
GAD984318568,GA,200708,N,Y
GAD984318568,GA,201403,Y,N
GAD984318568,GA,201404,Y,N
GAD984318568,GA,201405,Y,N
GAD984318568,GA,201406,Y,N
GAD984318600,GA,200606,Y,N
GAD984318600,GA,200607,Y,N
GAD984318600,GA,200608,Y,N
GAD984318600,GA,200609,Y,N
GAD984318600,GA,200610,Y,N
GAD984318600,GA,200611,Y,N
GAD984318659,GA,199210,Y,N
GAD984318659,GA,199211,Y,N
GAD984318659,GA,199212,Y,N
GAD984318659,GA,199301,Y,N
GAD984318659,GA,199302,Y,N
GAD984318659,GA,199303,Y,N
GAD984318659,GA,199304,Y,N
GAD984318659,GA,199305,Y,N
GAD984318659,GA,199306,Y,N
GAD984318659,GA,199307,Y,N
GAD984318659,GA,199308,Y,N
GAD984318824,GA,200712,Y,N
GAD984318824,GA,200801,Y,N
GAD984318824,GA,200802,Y,N
GAD984318824,GA,201103,Y,N
GAD984318824,GA,201104,Y,N
GAD984318824,GA,201105,Y,N
GAD984318923,GA,199511,Y,N
GAD984318923,GA,199512,Y,N
GAD984318923,GA,199601,Y,N
GAD984318923,GA,199602,Y,N
GAD984318923,GA,199603,Y,N
GAD984318923,GA,199604,Y,N
GAD984318923,GA,199605,Y,N
GAD984318923,GA,199606,Y,N
GAD984318923,GA,199607,Y,N
GAD984318923,GA,199608,Y,N
GAD984318923,GA,199609,Y,N
GAD984318923,GA,199610,Y,N
GAD984318923,GA,199611,Y,N
GAD984318931,GA,199509,Y,Y
GAD984318931,GA,199510,Y,Y
GAD984318931,GA,199511,Y,Y
GAD984318931,GA,199512,Y,Y
GAD984319004,GA,200407,Y,N
GAD984319004,GA,200408,Y,N
GAD984319004,GA,200409,Y,N
GAD984319004,GA,200410,Y,N
GAD984319046,GA,199902,Y,N
GAD984319046,GA,199903,Y,N
GAD984319046,GA,199904,Y,N
GAD984319194,GA,200010,Y,Y
GAD984319194,GA,200011,Y,Y
GAD984319194,GA,200012,Y,Y
GAD984319194,GA,200101,Y,Y
GAD984319194,GA,200102,Y,Y
GAD984319194,GA,200103,Y,Y
GAD984319301,GA,200406,Y,N
GAD984319301,GA,200407,Y,N
GAD984319368,GA,199506,Y,N
GAD984319368,GA,199507,Y,N
GAD984319608,GA,200901,Y,N
GAD984319608,GA,200902,Y,N
GAD984319608,GA,200903,Y,N
GAD984319608,GA,200904,Y,N
GAD984319624,GA,200010,Y,N
GAD984319699,GA,199501,Y,N
GAD984319699,GA,199502,Y,N
GAD984319699,GA,199503,Y,N
GAD984319699,GA,199602,Y,N
GAD984319699,GA,199603,Y,N
GAD984319699,GA,199604,Y,N
GAD984319699,GA,199605,Y,N
GAD984319699,GA,199606,Y,N
GAD984319780,GA,200512,Y,N
GAD984319780,GA,200601,Y,N
GAD984319780,GA,200602,Y,N
GAD984319798,GA,199408,Y,Y
GAD984319798,GA,199409,Y,Y
GAD984319798,GA,199410,Y,Y
GAD984319798,GA,199411,Y,Y
GAD984319798,GA,199412,Y,Y
GAD984319798,GA,199501,Y,Y
GAR000007054,GA,201201,Y,N
GAR000007054,GA,201202,Y,N
GAR000007153,GA,201704,Y,N
GAR000007153,GA,201705,Y,N
GAR000007153,GA,201706,Y,N
GAR000007260,GA,199803,Y,N
GAR000007260,GA,199804,Y,N
GAR000007260,GA,199805,Y,N
GAR000007260,GA,199806,Y,N
GAR000007260,GA,199807,Y,N
GAR000007278,GA,200002,Y,N
GAR000007278,GA,200003,Y,N
GAR000007278,GA,200004,Y,N
GAR000007393,GA,199607,Y,N
GAR000007393,GA,199608,Y,N
GAR000007393,GA,199609,Y,N
GAR000007393,GA,199610,Y,N
GAR000007393,GA,199611,Y,N
GAR000007393,GA,199612,Y,N
GAR000007393,GA,199701,Y,N
GAR000007393,GA,199702,Y,N
GAR000007401,GA,200801,Y,N
GAR000007427,GA,199507,Y,N
GAR000007427,GA,199508,Y,N
GAR000007427,GA,199509,Y,N
GAR000007427,GA,199510,Y,N
GAR000007427,GA,199511,Y,N
GAR000007427,GA,199512,Y,N
GAR000007427,GA,199601,Y,N
GAR000007427,GA,199602,Y,N
GAR000007427,GA,199603,Y,N
GAR000007427,GA,199604,Y,N
GAR000007427,GA,199605,Y,N
GAR000007427,GA,199606,Y,N
GAR000007435,GA,199902,Y,N
GAR000007435,GA,199903,Y,N
GAR000007435,GA,199904,Y,N
GAR000007450,GA,201408,Y,N
GAR000007450,GA,201409,Y,N
GAR000007450,GA,201410,Y,N
GAR000007484,GA,199903,Y,N
GAR000007484,GA,199904,Y,N
GAR000007484,GA,199905,Y,N
GAR000007484,GA,200102,Y,N
GAR000007484,GA,200103,Y,N
GAR000007484,GA,200505,Y,Y
GAR000007484,GA,200506,Y,Y
GAR000007484,GA,200507,Y,Y
GAR000007484,GA,200508,Y,Y
GAR000007484,GA,200509,Y,Y
GAR000007484,GA,200510,Y,Y
GAR000007484,GA,200511,Y,Y
GAR000007484,GA,200512,Y,Y
GAR000007484,GA,200601,Y,Y
GAR000007484,GA,200602,Y,Y
GAR000007484,GA,200603,Y,Y
GAR000007484,GA,200604,Y,Y
GAR000007484,GA,200605,Y,Y
GAR000007484,GA,200606,Y,Y
GAR000007484,GA,200607,Y,N
GAR000007484,GA,200608,Y,N
GAR000007484,GA,200803,Y,N
GAR000007484,GA,200804,Y,N
GAR000007500,GA,201409,Y,N
GAR000007500,GA,201410,Y,N
GAR000007500,GA,201411,Y,N
GAR000007500,GA,201412,Y,N
GAR000007526,GA,200401,Y,N
GAR000007526,GA,200402,Y,N
GAR000007526,GA,200403,Y,N
GAR000007641,GA,200703,Y,N
GAR000007641,GA,200704,Y,N
GAR000007773,GA,200010,Y,N
GAR000007773,GA,200710,Y,N
GAR000007773,GA,201108,Y,N
GAR000007773,GA,201109,Y,N
GAR000007773,GA,201110,Y,N
GAR000007781,GA,201506,Y,N
GAR000007781,GA,201507,Y,N
GAR000007781,GA,201508,Y,N
GAR000007807,GA,199701,Y,N
GAR000007807,GA,199702,Y,N
GAR000007807,GA,199703,Y,N
GAR000007807,GA,201301,Y,N
GAR000007807,GA,201302,Y,N
GAR000007807,GA,201303,Y,N
GAR000007807,GA,201304,Y,N
GAR000007849,GA,200006,Y,N
GAR000007849,GA,200007,Y,N
GAR000007849,GA,200111,Y,N
GAR000007849,GA,200112,Y,N
GAR000007849,GA,200201,Y,N
GAR000007849,GA,200202,Y,N
GAR000007849,GA,200203,Y,N
GAR000007849,GA,200204,Y,N
GAR000007849,GA,200503,N,Y
GAR000007849,GA,200504,N,Y
GAR000007849,GA,200505,Y,Y
GAR000007849,GA,200506,Y,Y
GAR000007849,GA,200507,Y,Y
GAR000007849,GA,200508,Y,Y
GAR000007849,GA,200509,Y,Y
GAR000007849,GA,200510,Y,Y
GAR000007849,GA,200511,Y,Y
GAR000007849,GA,200512,Y,Y
GAR000007849,GA,200601,Y,Y
GAR000007849,GA,200602,Y,Y
GAR000007849,GA,200603,Y,Y
GAR000007849,GA,200604,Y,N
GAR000007849,GA,200605,Y,N
GAR000007849,GA,200606,Y,N
GAR000007849,GA,200607,Y,N
GAR000007849,GA,200608,Y,N
GAR000007849,GA,200609,Y,N
GAR000007849,GA,200610,Y,N
GAR000007849,GA,200611,Y,N
GAR000007849,GA,200612,Y,N
GAR000007849,GA,200701,Y,N
GAR000007849,GA,200702,Y,N
GAR000007849,GA,200703,Y,N
GAR000007849,GA,200704,Y,N
GAR000007849,GA,200705,Y,N
GAR000007849,GA,200706,Y,N
GAR000007849,GA,200707,Y,N
GAR000007849,GA,200708,Y,N
GAR000007849,GA,200709,Y,N
GAR000007849,GA,200710,Y,N
GAR000007849,GA,200711,Y,N
GAR000007849,GA,200712,Y,N
GAR000007849,GA,200801,Y,N
GAR000007849,GA,200802,Y,N
GAR000007849,GA,200803,Y,N
GAR000007849,GA,200804,Y,N
GAR000007849,GA,200805,Y,N
GAR000007849,GA,200806,Y,N
GAR000007849,GA,200807,Y,N
GAR000007849,GA,200808,Y,N
GAR000007849,GA,200809,Y,N
GAR000007849,GA,200810,Y,N
GAR000007849,GA,200811,Y,N
GAR000007849,GA,200812,Y,N
GAR000007849,GA,200901,Y,N
GAR000007849,GA,200902,Y,N
GAR000007849,GA,200903,Y,N
GAR000007849,GA,200904,Y,N
GAR000007849,GA,200905,Y,N
GAR000007849,GA,200906,Y,N
GAR000007849,GA,200907,Y,N
GAR000007849,GA,200908,Y,N
GAR000007849,GA,200909,Y,N
GAR000007849,GA,200910,Y,N
GAR000007849,GA,200911,Y,N
GAR000007849,GA,200912,Y,N
GAR000007849,GA,201001,Y,N
GAR000007849,GA,201002,Y,N
GAR000007849,GA,201003,Y,N
GAR000007849,GA,201004,Y,N
GAR000007849,GA,201005,Y,N
GAR000007849,GA,201006,Y,N
GAR000007849,GA,201007,Y,N
GAR000007849,GA,201008,Y,N
GAR000007849,GA,201009,Y,N
GAR000007849,GA,201010,Y,N
GAR000007849,GA,201011,Y,N
GAR000007849,GA,201012,Y,N
GAR000007849,GA,201101,Y,N
GAR000007849,GA,201102,Y,N
GAR000007849,GA,201103,Y,N
GAR000007849,GA,201104,Y,N
GAR000007971,GA,200411,Y,N
GAR000007971,GA,200412,Y,N
GAR000007971,GA,200501,Y,N
GAR000007997,GA,200106,Y,N
GAR000007997,GA,200510,Y,N
GAR000007997,GA,200511,Y,N
GAR000007997,GA,201002,Y,N
