2020 Census Tract,Environmental Health Index,Transit Access Index,Percent of Population Above the Poverty Level,Median Income,Jobs Proximity Index,GEOID,pool,above_median_Environmental Health Index,above_median_Transit Access Index,above_median_Percent of Population Above the Poverty Level,above_median_Median Income,above_median_Jobs Proximity Index
13121011301,0.16236867239732575,0.5932335133366061,84.0,71161.0,0.633374623872785,13121011301,atlanta metro,0,0,0,0,1
13121011306,0.13944603629417388,0.634020618556701,85.5,44746.0,0.6306512846791276,13121011306,atlanta metro,0,1,0,0,0
13121011307,0.14040114613180515,0.5085501554573719,67.4,36495.0,0.6640834237971217,13121011307,atlanta metro,0,0,0,0,1
13121011308,0.13849092645654246,0.6361479299623629,83.8,42745.0,0.6783737112264269,13121011308,atlanta metro,0,1,0,0,1
13121011309,0.22254059216809938,0.6417525773195876,87.5,63724.0,0.6327013464664465,13121011309,atlanta metro,0,1,0,0,1
13121011310,0.13849092645654246,0.6567664866633938,62.5,45779.0,0.6554769492529146,13121011310,atlanta metro,0,1,0,0,1
13121011416,0.41260744985673353,0.5406234658811978,98.0,126352.0,0.6937089655399711,13121011416,atlanta metro,1,0,1,1,1
13121011417,0.4164278892072589,0.6226476845033546,95.6,98911.0,0.653794948992323,13121011417,atlanta metro,1,1,1,1,1
13121011419,0.4259789875835721,0.5958108329242349,96.2,143932.0,0.6468206743952473,13121011419,atlanta metro,1,0,1,1,1
13121011421,0.36007640878701047,0.6533300605465553,87.0,67305.0,0.6752724307012103,13121011421,atlanta metro,1,1,0,0,1
13121011422,0.3667621776504298,0.6142611683848798,96.7,105342.0,0.6339818728131151,13121011422,atlanta metro,1,1,1,1,1
13121011423,0.45558739255014324,0.5842333496972671,95.2,142031.0,0.6294849558546971,13121011423,atlanta metro,1,0,1,1,0
13121011424,0.4326647564469914,0.6102110947471773,99.2,95397.0,0.6181862526225934,13121011424,atlanta metro,1,1,1,1,0
13121011426,0.5740210124164279,0.567705776468663,98.4,120179.0,0.6235815926387053,13121011426,atlanta metro,1,0,1,1,0
13121011428,0.41929321872015285,0.5737195221731304,100.0,169628.0,0.6608029949555281,13121011428,atlanta metro,1,0,1,1,1
13121011429,0.4765998089780325,0.575642284405171,93.1,123438.0,0.661922017889866,13121011429,atlanta metro,1,0,1,1,1
13121011430,0.3734479465138491,0.6617165766650303,78.3,50922.0,0.6625332786943218,13121011430,atlanta metro,1,1,0,0,1
13121011431,0.4651384909264566,0.6291114383897889,93.9,100686.0,0.6921286266538582,13121011431,atlanta metro,1,1,1,1,1
13121011432,0.3839541547277937,0.6514072983145148,91.9,75492.0,0.6177876723996948,13121011432,atlanta metro,1,1,1,0,0
13121011433,0.4517669531996179,0.595197185403371,96.4,150243.0,0.6129539257013673,13121011433,atlanta metro,1,0,1,1,0
13121011434,0.4164278892072589,0.5833742431680575,100.0,74697.0,0.6879395739043794,13121011434,atlanta metro,1,0,1,0,1
13121011435,0.3543457497612225,0.6363933889707085,85.9,78633.0,0.6430324064359948,13121011435,atlanta metro,1,1,0,1,1
13121011436,0.43361986628462273,0.5505236458844707,93.8,152540.0,0.6307888486314482,13121011436,atlanta metro,1,0,1,1,0
13121011437,0.3553008595988539,0.6883488790705286,90.1,91182.0,0.6488378888088168,13121011437,atlanta metro,1,1,0,1,1
13121011438,0.34765998089780326,0.6621665848469973,88.0,105182.0,0.6503326682304942,13121011438,atlanta metro,1,1,0,1,1
13121011439,0.37822349570200575,0.6074292259859271,96.3,118145.0,0.6297003084809331,13121011439,atlanta metro,1,1,1,1,0
13121011440,0.44603629417382995,0.5732695139911634,94.8,128938.0,0.6220884389477468,13121011440,atlanta metro,1,0,1,1,0
13121011441,0.4489016236867239,0.5835787923416789,97.7,96250.0,0.6439692339695573,13121011441,atlanta metro,1,0,1,1,1
13121011442,0.3820439350525311,0.6050155457371953,91.8,110711.0,0.6465173333868868,13121011442,atlanta metro,1,1,1,1,1
13121011443,0.47755491881566375,0.5595238095238095,100.0,154688.0,0.6234913514350451,13121011443,atlanta metro,1,0,1,1,0
13121011444,0.4603629417382999,0.5816560301096383,99.6,159329.0,0.6259661945808818,13121011444,atlanta metro,1,0,1,1,0
13121011445,0.4087870105062082,0.6091474390443462,99.2,120400.0,0.6425901909104909,13121011445,atlanta metro,1,1,1,1,1
13121011446,0.5377268385864374,0.5400098183603338,97.7,186225.0,0.6048696837130417,13121011446,atlanta metro,1,0,1,1,0
13121011505,0.5367717287488062,0.6046473572246769,97.5,174940.0,0.6389566851402138,13121011505,atlanta metro,1,1,1,1,1
13121011507,0.6322827125119388,0.5174684994272623,91.6,250000.0,0.6058081963809149,13121011507,atlanta metro,1,0,1,1,0
13121011508,0.6332378223495702,0.5859924725904107,100.0,250000.0,0.6241693555936771,13121011508,atlanta metro,1,0,1,1,0
13121011509,0.6370582617000955,0.4042709867452135,98.3,250000.0,0.6077864915077099,13121011509,atlanta metro,1,0,1,1,0
13121011510,0.5243553008595988,0.5376370479463263,98.0,198527.0,0.6252815291893555,13121011510,atlanta metro,1,0,1,1,0
13121011511,0.5482330468003821,0.5582556046473572,100.0,199018.0,0.6455934690201761,13121011511,atlanta metro,1,0,1,1,1
13121011512,0.5845272206303725,0.5625511372934053,98.7,180682.0,0.5992079416779114,13121011512,atlanta metro,1,0,1,1,0
13121011513,0.562559694364852,0.57457862870234,93.5,175536.0,0.6056123424311524,13121011513,atlanta metro,1,0,1,1,0
13121011514,0.6638013371537728,0.5105956471935853,100.0,223049.0,0.6083838304706226,13121011514,atlanta metro,1,0,1,1,0
13121011515,0.5730659025787965,0.48739977090492553,99.2,238350.0,0.629458493130519,13121011515,atlanta metro,1,0,1,1,0
13121011612,0.3839541547277937,0.5101456390116184,97.8,167917.0,0.6475994974945906,13121011612,atlanta metro,1,0,1,1,1
13121011618,0.4880611270296084,0.6104156439207986,84.7,137500.0,0.6981777313550723,13121011618,atlanta metro,1,1,0,1,1
13121011624,0.48042024832855773,0.5483963344788088,97.5,214107.0,0.6196719322770442,13121011624,atlanta metro,1,0,1,1,0
13121011627,0.3228271251193887,0.627597774504991,100.0,89405.0,0.6436366966109536,13121011627,atlanta metro,1,1,1,1,1
13121011628,0.3619866284622732,0.6496890852560955,94.3,111607.0,0.6378857944527022,13121011628,atlanta metro,1,1,1,1,1
13121011629,0.4087870105062082,0.5717967599410898,99.7,175766.0,0.6203838512318488,13121011629,atlanta metro,1,0,1,1,0
13121011630,0.4135625596943649,0.5911062019309442,98.2,132857.0,0.6131022513996501,13121011630,atlanta metro,1,0,1,1,0
13121011631,0.38299904489016234,0.6063246604483719,93.9,73667.0,0.6234765263913367,13121011631,atlanta metro,1,1,1,0,0
13121011632,0.33142311365807064,0.5717558501063655,99.3,131105.0,0.637337748384891,13121011632,atlanta metro,1,0,1,1,1
13121011633,0.437440305635148,0.549664539355261,99.4,129115.0,0.5998176631730106,13121011633,atlanta metro,1,0,1,1,0
13121011634,0.48615090735434574,0.6404843724431353,96.2,70197.0,0.625195273433195,13121011634,atlanta metro,1,1,1,0,0
13121011635,0.5348615090735435,0.5546146293568974,98.4,138944.0,0.6289576735262337,13121011635,atlanta metro,1,0,1,1,0
13121011636,0.4278892072588348,0.6666257568319424,99.0,98108.0,0.7291606385216174,13121011636,atlanta metro,1,1,1,1,1
13121011637,0.5062082139446036,0.5773604974635902,100.0,209828.0,0.6980602731250043,13121011637,atlanta metro,1,0,1,1,1
13121011638,0.47564469914040114,0.5913107511045654,94.4,108373.0,0.6468384851881382,13121011638,atlanta metro,1,0,1,1,1
13121011639,0.37058261700095513,0.6711667484863362,94.9,85329.0,0.7223760528870236,13121011639,atlanta metro,1,1,1,1,1
13121011640,0.3438395415472779,0.6565619374897725,98.4,121310.0,0.7359226170963336,13121011640,atlanta metro,1,1,1,1,1
13121011641,0.5348615090735435,0.5922107674684994,98.2,227182.0,0.659721398404866,13121011641,atlanta metro,1,0,1,1,1
13121011642,0.5195797516714422,0.6443708067419407,96.9,,0.7085895230562432,13121011642,atlanta metro,1,1,1,0,1
13121011643,0.4565425023877746,0.6623302241858943,90.1,65170.0,0.725333088498046,13121011643,atlanta metro,1,1,0,0,1
13121011644,0.501432664756447,0.5605874652266405,94.4,109758.0,0.7221464409915989,13121011644,atlanta metro,1,0,1,1,1
13121011645,0.5033428844317096,0.654025527736868,99.9,123587.0,0.6722024338576175,13121011645,atlanta metro,1,1,1,1,1
13121011646,0.3524355300859599,0.6619211258386516,95.5,82273.0,0.7240969444987995,13121011646,atlanta metro,1,1,1,1,1
13121011647,0.3686723973256924,0.6477663230240549,96.7,85052.0,0.694489698785634,13121011647,atlanta metro,1,1,1,1,1
13121011648,0.556829035339064,0.569219440353461,100.0,182606.0,0.68111971974955,13121011648,atlanta metro,1,0,1,1,1
13121011649,0.42120343839541546,0.5818605792832596,91.1,158182.0,0.6148214910634644,13121011649,atlanta metro,1,0,0,1,0
13121011650,0.46418338108882523,0.6024791359842907,97.0,152171.0,0.6897561300049322,13121011650,atlanta metro,1,1,1,1,1
13121011651,0.4326647564469914,0.6722713140238913,98.1,145875.0,0.693723883341474,13121011651,atlanta metro,1,1,1,1,1
13121011652,0.46609360076408785,0.651448208149239,96.8,105133.0,0.659177566886627,13121011652,atlanta metro,1,1,1,1,1
13121011653,0.5071633237822349,0.5580510554737359,94.8,213750.0,0.6985522780897967,13121011653,atlanta metro,1,0,1,1,1
13121011654,0.49474689589302767,0.6052610047455408,96.9,122750.0,0.72209557457902,13121011654,atlanta metro,1,1,1,1,1
13121011655,0.5195797516714422,0.6003518245786288,95.1,157264.0,0.6810366845512195,13121011655,atlanta metro,1,1,1,1,1
13121011656,0.5367717287488062,0.6027245949926362,99.4,170809.0,0.6764047585631524,13121011656,atlanta metro,1,1,1,1,1
13121011657,0.5281757402101241,0.5464735722467682,97.9,167353.0,0.6244778994830203,13121011657,atlanta metro,1,0,1,1,0
13121011658,0.3858643744030563,0.5155048273604974,78.0,137448.0,0.6030427044938202,13121011658,atlanta metro,1,0,0,1,0
13121011659,0.4068767908309456,0.48199967272132216,100.0,157288.0,0.6097865934893143,13121011659,atlanta metro,1,0,1,1,0
13121011660,0.4699140401146132,0.6480117820324005,88.0,89783.0,0.6771386153085038,13121011660,atlanta metro,1,1,0,1,1
13121011661,0.4651384909264566,0.5763377515954835,96.4,189067.0,0.6456916285705816,13121011661,atlanta metro,1,0,1,1,1
13121011801,0.14135625596943643,0.7338406152839143,83.1,60250.0,0.7862093789731138,13121011801,atlanta metro,0,1,0,0,1
13121011802,0.14040114613180515,0.6717803960072002,59.4,21838.0,0.8371641286505922,13121011802,atlanta metro,0,1,0,0,1
13121011901,0.1050620821394461,0.7681639666175748,67.6,29414.0,0.9087860278431733,13121011901,atlanta metro,0,1,0,0,1
13121011902,0.11652340019102202,0.7181312387497953,62.8,33301.0,0.8017284091303131,13121011902,atlanta metro,0,1,0,0,1
13121012000,0.06685768863419288,0.686589756177385,48.0,12288.0,0.7637378596460912,13121012000,atlanta metro,0,1,0,0,1
13121012300,0.014326647564469915,0.6687939780723287,87.9,46893.0,0.7905036875778865,13121012300,atlanta metro,0,1,0,0,1
13121980000,0.8460908718788375,,,,0.8096003029597572,13121980000,atlanta metro,1,0,0,0,1
13123080100,0.8567335243553008,0.5233186057928325,90.2,59596.0,0.5996697618876916,13123080100,other metro,1,0,1,0,1
13123080200,0.8204393505253104,0.5469235804287351,79.8,55811.0,0.5719620549199886,13123080200,other metro,1,0,0,0,0
13123080301,0.7096466093600765,0.6437571592210767,81.2,43654.0,0.5984455712389019,13123080301,other metro,1,1,0,0,1
13123080302,0.6838586437440306,0.6590165275732285,82.2,44095.0,0.5815003197209512,13123080302,other metro,1,1,0,0,0
13123080401,0.8013371537726839,0.5028636884306987,83.9,47450.0,0.591491730693332,13123080401,other metro,1,0,0,0,0
13123080402,0.8118433619866284,0.5460644738995254,89.7,71788.0,0.583536776962686,13123080402,other metro,1,0,1,1,0
13123080403,0.7803247373447946,0.503968253968254,96.2,78906.0,0.5745210742390313,13123080403,other metro,1,0,1,1,0
13123080500,0.8175740210124164,0.5632466044837179,79.4,57063.0,0.5938519171123533,13123080500,other metro,1,0,0,0,0
13125010100,0.8213944603629418,0.430166912125675,84.4,53125.0,0.5541105838413244,13125010100,rural,1,0,0,0,0
13127000101,0.5616045845272206,0.6351660939289805,87.8,64227.0,0.6295557732877775,13127000101,other metro,1,1,1,1,1
13127000103,0.5224450811843362,0.6888397970872198,96.0,85405.0,0.6922650282425007,13127000103,other metro,1,1,1,1,1
13127000104,0.5348615090735435,0.5557191948944527,92.3,82115.0,0.6497894773191317,13127000104,other metro,1,0,1,1,1
13127000201,0.5339063992359122,0.6457208312878415,96.6,92083.0,0.6486943591582766,13127000201,other metro,1,1,1,1,1
13127000202,0.5644699140401146,0.6450662739322532,95.2,115455.0,0.6137286973601359,13127000202,other metro,1,1,1,1,1
13127000301,0.6504297994269341,0.5224185894288986,100.0,93750.0,0.6085199218839843,13127000301,other metro,1,0,1,1,1
13127000302,0.7344794651384908,0.6504663721158566,94.9,112198.0,0.6047450942560342,13127000302,other metro,1,1,1,1,1
13127000303,0.6255969436485196,0.6470299459990181,98.4,113229.0,0.6364640564695098,13127000303,other metro,1,1,1,1,1
13127000403,0.5520534861509073,0.5954835542464408,91.2,71875.0,0.6345003591089281,13127000403,other metro,1,0,1,1,1
13127000405,0.4785100286532951,0.6446571755850106,79.6,73161.0,0.5549868329737753,13127000405,other metro,1,1,0,1,0
13127000406,0.5377268385864374,0.6083701521845852,89.7,69932.0,0.6049292908362355,13127000406,other metro,1,0,1,1,1
13127000407,0.5787965616045845,0.5828015054819179,98.4,53873.0,0.6055380952613056,13127000407,other metro,1,0,1,0,1
13127000408,0.5549188156638013,0.6270659466535755,91.8,108441.0,0.6197246174964488,13127000408,other metro,1,1,1,1,1
13127000409,0.6590257879656161,0.5976108656521028,83.3,52375.0,0.5622204929729945,13127000409,other metro,1,0,0,0,0
13127000501,0.2645654250238777,0.6671575846833578,73.6,30938.0,0.6448431008739232,13127000501,other metro,0,1,0,0,1
13127000503,0.37917860553963706,0.675748649975454,73.7,42177.0,0.7005655892511,13127000503,other metro,0,1,0,0,1
13127000504,0.4269340974212034,0.6598756341024381,78.9,53933.0,0.7032742980682071,13127000504,other metro,0,1,0,0,1
13127000601,0.3658070678127984,0.6867124856815578,73.1,41595.0,0.6531741599255496,13127000601,other metro,0,1,0,0,1
13127000602,0.38777459407831905,0.6457208312878415,94.1,55855.0,0.641533302949793,13127000602,other metro,0,1,1,0,1
13127000701,0.3342884431709646,0.6422434953362788,79.5,47650.0,0.6140914205704352,13127000701,other metro,0,1,0,0,1
13127000702,0.2521489971346705,0.71395843560792,54.1,23629.0,0.7046733669680914,13127000702,other metro,0,1,0,0,1
13127000800,0.26743075453677173,0.6415889379806905,55.8,26955.0,0.6740574995530043,13127000800,other metro,0,1,0,0,1
13127000900,0.32473734479465144,0.6362297496318114,66.3,28420.0,0.6817404871726723,13127000900,other metro,0,1,0,0,1
13127001001,0.5444126074498568,0.5997790868924889,91.9,79659.0,0.708338264964906,13127001001,other metro,1,0,1,1,1
13127001002,0.6523400191021969,0.5574783177875962,82.7,84563.0,0.5782450020387667,13127001002,other metro,1,0,0,1,0
13127990000,1.0,,,,0.6432060724789912,13127990000,other metro,1,0,0,0,1
13129970101,0.6762177650429799,0.5377597774504991,92.9,58016.0,0.6045179938796131,13129970101,other metro,1,0,1,0,1
13129970102,0.7755491881566381,0.4443217149402716,72.0,43427.0,0.5581339247216287,13129970102,other metro,1,0,0,0,0
13129970201,0.5377268385864374,0.5635329733267878,82.5,55261.0,0.5915162154783705,13129970201,other metro,1,0,0,0,0
13129970202,0.5787965616045845,0.4692767141220749,83.7,73750.0,0.6129461784576326,13129970202,other metro,1,0,0,1,1
13129970301,0.3772683858643744,0.643348060873834,75.1,27600.0,0.63168039081988,13129970301,other metro,0,1,0,0,1
13129970302,0.4164278892072589,0.584969726722304,81.4,50071.0,0.6250892410670242,13129970302,other metro,0,0,0,0,1
13129970400,0.43075453677172876,0.5946244477172312,83.6,56977.0,0.6004289761919663,13129970400,other metro,1,0,0,0,1
13129970500,0.41451766953199615,0.6478890525282277,79.7,55543.0,0.7508606018622124,13129970500,other metro,0,1,0,0,1
13129970601,0.498567335243553,0.5954835542464408,88.7,26928.0,0.6843144858670631,13129970601,other metro,1,0,1,0,1
13129970602,0.49761222540592165,0.6536573392243495,77.8,34940.0,0.5366196985760197,13129970602,other metro,1,1,0,0,0
13129970700,0.6103151862464183,0.5300278186876125,79.7,44063.0,0.6725197066799705,13129970700,other metro,1,0,0,0,1
13129970801,0.5711556829035339,0.524464081165112,93.1,60125.0,0.6536655459726224,13129970801,other metro,1,0,1,1,1
13129970802,0.6112702960840497,0.5480690558010146,85.3,45745.0,0.6282226531509997,13129970802,other metro,1,0,0,0,1
13129970901,0.6762177650429799,0.4628129602356406,97.5,83787.0,0.6218549930688793,13129970901,other metro,1,0,1,1,1
13129970902,0.7153772683858645,0.5051137293405334,86.6,59607.0,0.5594174744210662,13129970902,other metro,1,0,1,0,0
13131950100,0.8042024832855779,0.5267959417443953,83.6,52895.0,0.5220270872950784,13131950100,other metro,1,0,0,0,0
13131950200,0.7612225405921682,0.4520536737031582,94.0,51467.0,0.5147821095814509,13131950200,other metro,1,0,1,0,0
13131950300,0.6953199617956065,0.5686467026673212,74.6,48722.0,0.6185071438713897,13131950300,other metro,1,0,0,0,1
13131950401,0.8194842406876791,0.4990999836360661,88.5,52575.0,0.602552331013383,13131950401,other metro,1,0,1,0,1
13131950402,0.6494746895893029,0.5681966944853543,73.7,31189.0,0.6215749620962774,13131950402,other metro,1,0,0,0,1
13131950501,0.7669531996179562,0.5908198330878742,86.1,67606.0,0.6374034088980897,13131950501,other metro,1,0,0,1,1
13131950502,0.6943648519579751,0.5671739486172476,87.0,44115.0,0.6318763077281488,13131950502,other metro,1,0,1,0,1
13131950600,0.7354345749761223,0.4589265259368352,79.2,48980.0,0.6306167482592882,13131950600,other metro,1,0,0,0,1
13133950100,0.6657115568290353,0.5426280477826869,88.4,54375.0,0.5887146043683702,13133950100,other metro,1,0,1,0,0
13133950200,0.6475644699140402,0.5877106856488299,79.4,42143.0,0.5855759007831797,13133950200,rural,0,1,0,0,1
13133950301,0.7325692454632283,0.6134838815251187,96.7,163500.0,0.5922159633762151,13133950301,other metro,1,1,1,1,0
13133950302,0.7029608404966571,0.5497054491899853,92.1,89472.0,0.5916438209540521,13133950302,other metro,1,0,1,1,0
13133950304,0.6743075453677172,0.614138438880707,95.2,66089.0,0.5912902550888638,13133950304,other metro,1,1,1,1,0
13133950305,0.5959885386819485,0.6506300114547536,71.1,33598.0,0.5926240773080524,13133950305,other metro,1,1,0,0,0
13133950400,0.6294173829990448,0.5928653248240877,64.9,28409.0,0.5601590830820714,13133950400,other metro,1,0,0,0,0
13133950500,0.7354345749761223,0.42795778105056453,87.6,67083.0,0.5581008204330717,13133950500,other metro,1,0,1,1,0
13135050105,0.32664756446991405,0.6340615283914253,82.3,58261.0,0.5720021542547383,13135050105,atlanta metro,1,1,0,0,0
13135050110,0.4594078319006686,0.5133775159548355,78.9,96708.0,0.5810195599106168,13135050110,atlanta metro,1,0,0,1,0
13135050111,0.35625596943648524,0.5567419407625593,88.1,46019.0,0.608936451830248,13135050111,atlanta metro,1,0,0,0,0
13135050112,0.45367717287488063,0.5900425462281133,84.8,64414.0,0.5572327620172758,13135050112,atlanta metro,1,0,0,0,0
13135050113,0.35816618911174786,0.5900425462281133,87.4,64464.0,0.590220258823814,13135050113,atlanta metro,1,0,0,0,0
13135050114,0.4173829990448901,0.498322696776305,97.1,133533.0,0.5896819192368732,13135050114,atlanta metro,1,0,1,1,0
13135050115,0.3218720152817574,0.5919653084601537,95.8,,0.6102373593543748,13135050115,atlanta metro,1,0,1,0,0
13135050116,0.5768863419293219,0.4745131729667812,98.0,143700.0,0.5698718568341465,13135050116,atlanta metro,1,0,1,1,0
13135050117,0.5329512893982808,0.523686794305351,98.6,103421.0,0.5417067435294685,13135050117,atlanta metro,1,0,1,1,0
13135050118,0.45558739255014324,0.5704876452299132,77.0,59402.0,0.5295821723760118,13135050118,atlanta metro,1,0,0,0,0
13135050119,0.4699140401146132,0.5883243331696939,96.7,90268.0,0.5488572933290122,13135050119,atlanta metro,1,0,1,1,0
13135050120,0.5682903533906399,0.5784650630011454,97.6,111534.0,0.5521483050564152,13135050120,atlanta metro,1,0,1,1,0
13135050121,0.5300859598853869,0.5423825887743413,95.3,92044.0,0.5501628269072523,13135050121,atlanta metro,1,0,1,1,0
13135050205,0.2788920725883477,0.6537800687285222,88.8,76188.0,0.6370580068206264,13135050205,atlanta metro,0,1,0,0,1
13135050215,0.31900668576886343,0.6333660612011127,83.5,54734.0,0.6497518902418489,13135050215,atlanta metro,1,1,0,0,1
13135050218,0.31136580706781275,0.6194567173948617,82.7,67387.0,0.6518714943355897,13135050218,atlanta metro,1,1,0,0,1
13135050219,0.2827125119388729,0.5788332515136638,91.1,85300.0,0.6382503651231226,13135050219,atlanta metro,0,0,0,1,1
13135050221,0.31805157593123207,0.5530600556373753,81.4,67891.0,0.6437265291344978,13135050221,atlanta metro,1,0,0,0,1
13135050222,0.2989493791786056,0.5897970872197675,84.5,61467.0,0.6790943606819182,13135050222,atlanta metro,1,0,0,0,1
13135050223,0.39446036294173825,0.5962199312714777,79.9,66755.0,0.6606835405646646,13135050223,atlanta metro,1,0,0,0,1
13135050224,0.37058261700095513,0.6168793978072329,97.0,117125.0,0.6347682008605782,13135050224,atlanta metro,1,1,1,1,1
13135050225,0.4813753581661891,0.5992472590410733,91.7,66391.0,0.5653237792854934,13135050225,atlanta metro,1,0,1,0,0
13135050226,0.4183381088825215,0.5593192603501882,93.3,86684.0,0.5953798264782382,13135050226,atlanta metro,1,0,1,1,0
13135050227,0.29608404966571156,0.6177385043364425,83.2,112955.0,0.6517454858919653,13135050227,atlanta metro,1,1,0,1,1
13135050228,0.27316141356255974,0.6763213876615939,95.6,62537.0,0.6516875376500211,13135050228,atlanta metro,0,1,1,0,1
13135050229,0.2932187201528176,0.6829487808869252,79.7,39899.0,0.651126897633671,13135050229,atlanta metro,1,1,0,0,1
13135050230,0.3524355300859599,0.6587301587301587,91.1,47764.0,0.6937283111820586,13135050230,atlanta metro,1,1,0,0,1
13135050231,0.2979942693409742,0.6069792178039601,94.1,74105.0,0.6653180377560985,13135050231,atlanta metro,1,1,1,0,1
13135050232,0.2722063037249284,0.434135166093929,98.6,100125.0,0.6953531546582042,13135050232,atlanta metro,0,0,1,1,1
13135050233,0.28653295128939826,0.557601047291769,100.0,91375.0,0.6439678615803545,13135050233,atlanta metro,1,0,1,1,1
13135050234,0.3304680038204394,0.5659875634102438,99.5,126637.0,0.6532620010801482,13135050234,atlanta metro,1,0,1,1,1
13135050235,0.31805157593123207,0.5472917689412534,86.2,103330.0,0.6295974983007544,13135050235,atlanta metro,1,0,0,1,0
13135050236,0.3276026743075454,0.6237113402061856,70.7,48668.0,0.6964980004361305,13135050236,atlanta metro,1,1,0,0,1
13135050237,0.3495702005730659,0.6415889379806905,100.0,93290.0,0.6690148901598092,13135050237,atlanta metro,1,1,1,1,1
13135050238,0.3658070678127984,0.6009654720994927,84.2,84722.0,0.6695570706271136,13135050238,atlanta metro,1,1,0,1,1
13135050239,0.5004775549188156,0.46248568155784653,94.2,148375.0,0.616558134171147,13135050239,atlanta metro,1,0,1,1,0
13135050240,0.4871060171919771,0.5499099983636067,92.6,158104.0,0.6117168358794011,13135050240,atlanta metro,1,0,1,1,0
13135050241,0.4202483285577841,0.561282932416953,95.3,111737.0,0.6099885072549077,13135050241,atlanta metro,1,0,1,1,0
13135050242,0.5186246418338109,0.4601129111438389,93.5,109909.0,0.5935711347716135,13135050242,atlanta metro,1,0,1,1,0
13135050243,0.5023877745940784,0.5380870561282932,98.5,179115.0,0.6106733465739292,13135050243,atlanta metro,1,0,1,1,0
13135050244,0.4068767908309456,0.5013500245459008,100.0,213730.0,0.6242819010357983,13135050244,atlanta metro,1,0,1,1,0
13135050306,0.11079274116523406,0.5906561937489772,82.7,54688.0,0.676387904030833,13135050306,atlanta metro,0,0,0,0,1
13135050308,0.3151862464183381,0.5864015709376533,98.2,189306.0,0.65669360419662,13135050308,atlanta metro,1,0,1,1,1
13135050311,0.16236867239732575,0.5354688267059401,97.2,110799.0,0.7221880257743045,13135050311,atlanta metro,0,0,1,1,1
13135050315,0.3400191021967526,0.6689985272459499,83.7,55638.0,0.6664960963184704,13135050315,atlanta metro,1,1,0,0,1
13135050317,0.19961795606494753,0.6750122729504173,84.9,44885.0,0.7004524153755002,13135050317,atlanta metro,0,1,0,0,1
13135050318,0.3132760267430755,0.6303387334315169,83.2,47917.0,0.6779130578379976,13135050318,atlanta metro,1,1,0,0,1
13135050321,0.3982808022922636,0.6012109311078383,97.7,156438.0,0.6736026749890651,13135050321,atlanta metro,1,1,1,1,1
13135050322,0.4154727793696275,0.6087383406971036,97.4,168676.0,0.6704334931438946,13135050322,atlanta metro,1,1,1,1,1
13135050323,0.2473734479465138,0.5795287187039764,98.6,141032.0,0.6916591073469215,13135050323,atlanta metro,0,0,1,1,1
13135050324,0.2664756446991404,0.6194158075601375,96.2,66148.0,0.6566706695079019,13135050324,atlanta metro,0,1,1,0,1
13135050325,0.29703915950334286,0.5464326624120438,84.2,78707.0,0.6683308019587132,13135050325,atlanta metro,1,0,0,1,1
13135050326,0.20057306590257878,0.5983881525118638,59.3,31560.0,0.6546873648380327,13135050326,atlanta metro,0,0,0,0,1
13135050327,0.23113658070678134,0.6222385861561119,82.7,63750.0,0.6924457577439084,13135050327,atlanta metro,0,1,0,0,1
13135050328,0.20630372492836677,0.6063246604483719,73.1,45783.0,0.6779908374821904,13135050328,atlanta metro,0,1,0,0,1
13135050329,0.1509073543457498,0.6110292914416626,82.5,40721.0,0.7143062997947496,13135050329,atlanta metro,0,1,0,0,1
13135050330,0.1709646609360077,0.5818605792832596,84.3,57232.0,0.7099047860851312,13135050330,atlanta metro,0,0,0,0,1
13135050331,0.15568290353390635,0.6378661430207822,83.0,51357.0,0.7071558931712575,13135050331,atlanta metro,0,1,0,0,1
13135050332,0.19388729703915955,0.6567664866633938,82.8,50598.0,0.6773362683733823,13135050332,atlanta metro,0,1,0,0,1
13135050333,0.3228271251193887,0.6533300605465553,89.3,45703.0,0.6691272755941016,13135050333,atlanta metro,1,1,0,0,1
13135050334,0.36962750716332377,0.6020291278023238,82.2,55250.0,0.6583408077561945,13135050334,atlanta metro,1,1,0,0,1
13135050335,0.3495702005730659,0.6713712976599574,91.1,77778.0,0.6613931165498927,13135050335,atlanta metro,1,1,0,0,1
13135050336,0.25787965616045844,0.6722713140238913,92.3,84654.0,0.6603972148827766,13135050336,atlanta metro,0,1,1,1,1
13135050415,0.3447946513849093,0.517877597774505,85.0,76373.0,0.5516239932671241,13135050415,atlanta metro,1,0,0,0,0
13135050416,0.393505253104107,0.5275323187694321,90.2,70568.0,0.5170446141785255,13135050416,atlanta metro,1,0,0,0,0
13135050425,0.48424068767908307,0.5389461626575028,93.5,94911.0,0.5777450410123277,13135050425,atlanta metro,1,0,1,1,0
13135050427,0.4995224450811844,0.5441008018327607,91.8,95175.0,0.5672683027382358,13135050427,atlanta metro,1,0,1,1,0
13135050430,0.32951289398280803,0.579937817051219,93.8,69861.0,0.5558936517002122,13135050430,atlanta metro,1,0,1,0,0
13135050433,0.2301814708691499,0.6346751759122893,84.3,56528.0,0.611627912752257,13135050433,atlanta metro,0,1,0,0,0
13135050435,0.3667621776504298,0.5633693339878907,90.8,53875.0,0.5914774291388138,13135050435,atlanta metro,1,0,0,0,0
