System ID,System Name,School ID,School Name,Grade Cluster,2015,2016,2017,2018,2019,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
757,Wilkes County,205,Washington-Wilkes Elementary School,E,68.1,72.1,64.4,73.3,59.1,0.058737151,-0.106796117,-0.19372442,-0.080594462,No,67.4,2015-2019,66.04,Yes,No,Below Expected Range
757,Wilkes County,210,Washington-Wilkes Middle School,M,69.3,83.7,75.1,84.8,79.2,0.207792208,-0.102747909,-0.066037736,0.013002188,Yes,78.42,2015-2019,65.54,Yes,Yes,Beating the Odds
757,Wilkes County,ALL,All Schools,E,66.3,66.7,64.7,71.7,63.5,0.006033183,-0.029985007,-0.114365411,-0.046105745,No,66.58,2015-2019,66.04,Yes,No,
757,Wilkes County,ALL,All Schools,H,74.1,79.6,87.4,70.4,80.4,0.074224022,0.09798995,0.142045455,0.104753142,Yes,78.38,2015-2019,67.97,Yes,Yes,
757,Wilkes County,ALL,All Schools,M,68.3,82.7,74.1,84.8,79.2,0.210834553,-0.103990326,-0.066037736,0.013602164,Yes,77.82,2015-2019,65.54,Yes,Yes,
758,Wilkinson County,175,Wilkinson County Elementary School,E,66.5,64.5,72.9,74.5,51.8,-0.030075188,0.130232558,-0.304697987,-0.068180205,No,66.04,2015-2019,66.04,No,No,Below Expected Range
758,Wilkinson County,275,Wilkinson County Middle School,M,83.1,74.3,76.7,74.8,67.7,-0.10589651,0.03230148,-0.094919786,-0.056171605,No,75.32,2015-2019,65.54,Yes,No,Within Expected Range
758,Wilkinson County,1050,Wilkinson County Primary School,E,,,,65.2,65.2,,,0,0,No,65.2,2018-2019,65.75,No,No,Below Expected Range
758,Wilkinson County,3050,Wilkinson County High School,H,69.1,65.9,66,60.2,62.7,-0.046309696,0.001517451,0.041528239,-0.001088002,No,64.78,2015-2019,67.97,No,No,Below Expected Range
758,Wilkinson County,ALL,All Schools,E,66,62.5,71.9,74.5,53.1,-0.053030303,0.1504,-0.287248322,-0.063292875,No,65.6,2015-2019,66.04,No,No,
758,Wilkinson County,ALL,All Schools,H,68.6,65.9,66,60.2,62.7,-0.039358601,0.001517451,0.041528239,0.00122903,Yes,64.68,2015-2019,67.97,No,No,
758,Wilkinson County,ALL,All Schools,M,82.6,73.3,76.2,74.8,67.7,-0.112590799,0.039563438,-0.094919786,-0.055982382,No,74.92,2015-2019,65.54,Yes,No,
759,Worth County,111,Worth County Elementary School,E,66.3,69.4,82.2,80.6,67.9,0.046757164,0.18443804,-0.157568238,0.024542322,Yes,73.28,2015-2019,66.04,Yes,Yes,Below Expected Range
759,Worth County,176,Worth County High School,H,76.3,72,77.8,65.4,68.6,-0.056356488,0.080555556,0.048929664,0.024376244,Yes,72.02,2015-2019,67.97,Yes,Yes,Below Expected Range
759,Worth County,193,Worth County Middle School,M,60.2,62.7,73.6,77.8,62.4,0.041528239,0.1738437,-0.197943445,0.005809498,Yes,67.34,2015-2019,65.54,Yes,Yes,Below Expected Range
759,Worth County,196,Worth County Primary School,E,,,,82.2,84.4,,,0.02676399,0.02676399,Yes,83.3,2018-2019,65.75,Yes,Yes,Beating the Odds
759,Worth County,197,Worth County Achievement Center,H,,,,,,,,,,,,,,No,,
759,Worth County,197,Worth County Achievement Center,M,,,,,,,,,,,,,,No,,
759,Worth County,ALL,All Schools,E,65,67.6,80.5,81.1,68.3,0.04,0.190828402,-0.15782984,0.024332854,Yes,72.5,2015-2019,66.04,Yes,Yes,
759,Worth County,ALL,All Schools,H,75.8,72,76.4,64.4,66.8,-0.050131926,0.061111111,0.037267081,0.016082089,Yes,71.08,2015-2019,67.97,Yes,Yes,
759,Worth County,ALL,All Schools,M,59.2,60.7,72.6,77.8,62.2,0.025337838,0.196046129,-0.200514139,0.006956609,Yes,66.5,2015-2019,65.54,Yes,Yes,
761,Atlanta Public Schools,100,Brown Middle School,M,56.2,58.9,53,64.3,66.1,0.048042705,-0.100169779,0.027993779,-0.008044432,No,59.7,2015-2019,65.54,No,No,Beating the Odds
761,Atlanta Public Schools,101,Parkside Elementary School,E,69.3,68.7,54.8,73,70.9,-0.008658009,-0.202328967,-0.028767123,-0.079918033,No,67.34,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,103,Heritage Academy Elementary,E,63.5,61.3,60.3,60.4,57.6,-0.034645669,-0.016313214,-0.046357616,-0.032438833,No,60.62,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,104,Dobbs Elementary School ,E,60.3,63.6,60.8,67.9,57.6,0.054726368,-0.044025157,-0.151693667,-0.046997485,No,62.04,2015-2019,66.04,No,No,
761,Atlanta Public Schools,105,Finch Elementary,E,56.9,44.3,52,62.8,61.4,-0.221441125,0.173814898,-0.022292994,-0.023306407,No,55.48,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,106,Early College High School at Carver,H,101.7,97.3,91.9,77.3,74.5,-0.043264503,-0.055498458,-0.03622251,-0.044995157,No,88.54,2015-2019,67.97,Yes,No,Beating the Odds
761,Atlanta Public Schools,108,South Atlanta School of Health and Medical Science,H,76,71,,,,-0.065789474,,,-0.065789474,No,73.5,2015-2016,67.4,Yes,No,
761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,80.8,77.1,60.4,78.8,0.114482759,-0.045792079,0.304635762,0.124442147,Yes,73.92,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,79.5,73.1,83.5,81.6,-0.075581395,-0.080503145,-0.022754491,-0.05961301,No,80.74,2015-2019,65.54,Yes,No,Beating the Odds
761,Atlanta Public Schools,116,Springdale Park Elementary School,E,94.5,95.6,95.8,92.4,96.7,0.011640212,0.00209205,0.046536797,0.020089686,Yes,95,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,118,The Best Academy High School at Benjamin S. Carson,H,58.2,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,120,Coretta Scott King Young Women's Academy Middle School,M,56.1,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,121,Coretta Scott King Young Women's Academy High School,H,72.6,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,122,KIPP VISION,E,68.1,69.9,57.8,77,69.5,0.026431718,-0.173104435,-0.097402597,-0.081358438,No,68.46,2015-2019,66.04,Yes,No,Beating the Odds
761,Atlanta Public Schools,122,KIPP VISION,M,72.8,54,67.5,62.5,85.9,-0.258241758,0.25,0.3744,0.122052747,Yes,68.54,2015-2019,65.54,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,123,Kindezi,E,75,77.3,72.8,77.2,61.7,0.030666667,-0.058214748,-0.200777202,-0.076108428,No,72.8,2015-2019,66.04,Yes,No,Below Expected Range
761,Atlanta Public Schools,123,Kindezi,M,86.2,76.4,70.9,76.5,77.3,-0.113689095,-0.071989529,0.010457516,-0.058407036,No,77.46,2015-2019,65.54,Yes,No,Below Expected Range
761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,173,Long Middle School,M,51,51.3,57.2,64.6,55.5,0.005882353,0.115009747,-0.140866873,-0.006658258,No,55.92,2015-2019,65.54,No,No,Within Expected Range
761,Atlanta Public Schools,180,Bunche Middle School,M,56.3,57,54.6,65.1,73.4,0.012433393,-0.042105263,0.12749616,0.032608096,Yes,61.28,2015-2019,65.54,No,No,Beating the Odds
761,Atlanta Public Schools,182,Mays High School,H,67.4,62.1,62.1,56.7,55.6,-0.078635015,0,-0.019400353,-0.032678456,No,60.78,2015-2019,67.97,No,No,Below Expected Range
761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",H,70.8,76,75.6,67.4,78.7,0.073446328,-0.005263158,0.167655786,0.078612985,Yes,73.7,2015-2019,67.97,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,188,Sylvan Hills Middle School,M,60.2,57.8,58.8,65,70.4,-0.03986711,0.017301038,0.083076923,0.020170284,Yes,62.44,2015-2019,65.54,No,No,Beating the Odds
761,Atlanta Public Schools,192,North Atlanta High School,H,76.4,78.9,81.7,77.1,86.4,0.032722513,0.035487959,0.120622568,0.062944347,Yes,80.1,2015-2019,67.97,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,196,Cascade Elementary School,E,57,57.8,65.2,57.4,44.8,0.014035088,0.128027682,-0.219512195,-0.025816475,No,56.44,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,199,Centennial Academy,E,54.9,56.4,82.7,70,80.6,0.027322404,0.466312057,0.151428571,0.215021011,Yes,68.92,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,199,Centennial Academy,M,61,81.7,80.8,67.4,61.2,0.339344262,-0.011015912,-0.091988131,0.078780073,Yes,70.42,2015-2019,65.54,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,83.8,87.9,89.8,96.5,0.015757576,0.048926014,0.074610245,0.046431278,Yes,88.1,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,206,Atlanta Neighborhood Charter - Middle,M,72.7,71.7,78.1,71.1,78.2,-0.013755158,0.089260809,0.099859353,0.058455001,Yes,74.36,2015-2019,65.54,Yes,Yes,Below Expected Range
761,Atlanta Public Schools,207,Hillside Conant School,E,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,207,Hillside Conant School,H,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,207,Hillside Conant School,M,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,H,71.1,67.6,,,,-0.049226442,,,-0.049226442,No,69.35,2015-2016,67.4,Yes,No,
761,Atlanta Public Schools,212,KIPP Atlanta Collegiate Academy,H,85.2,76,72.9,68.8,66.9,-0.107981221,-0.040789474,-0.027616279,-0.058795658,No,73.96,2015-2019,67.97,Yes,No,
761,Atlanta Public Schools,213,KIPP Strive Primary,E,,,54.2,78.7,73.8,,,-0.062261753,-0.062261753,No,76.25,2018-2019,65.75,Yes,No,Within Expected Range
761,Atlanta Public Schools,214,KIPP Vision Primary,E,,,,52.6,77.3,,,0.469581749,0.469581749,Yes,64.95,2018-2019,65.75,No,No,Beating the Odds
761,Atlanta Public Schools,215,Kipp WAYS Primary School,E,,,,57.5,79.1,,,0.375652174,0.375652174,Yes,68.3,2018-2019,65.75,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,282,Young Middle School,M,55.9,50.2,53.7,50.2,54,-0.1019678,0.069721116,0.075697211,0.014483509,Yes,52.8,2015-2019,65.54,No,No,Below Expected Range
761,Atlanta Public Schools,288,Price Middle School,M,54.3,52.1,51.9,56.8,56.6,-0.040515654,-0.003838772,-0.003521127,-0.015958517,No,54.34,2015-2019,65.54,No,No,Below Expected Range
761,Atlanta Public Schools,296,Perkerson Elementary School,E,48.1,57.6,56.9,72,48.4,0.197505198,-0.012152778,-0.327777778,-0.047475119,No,56.6,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,303,Bolton Academy,E,64.4,64.8,61.9,67.8,85.3,0.00621118,-0.044753086,0.258112094,0.073190063,Yes,68.84,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,304,Deerwood Academy School,E,56.7,60.5,64.6,59.8,64.4,0.0670194,0.067768595,0.076923077,0.070570357,Yes,61.2,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,305,Burgess-Peterson Elementary School,E,74.3,80.5,82.1,80.7,79,0.083445491,0.019875776,-0.021065675,0.027418531,Yes,79.32,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,306,School of Technology at Carver,H,43,56.5,53.6,64.6,,0.313953488,-0.051327434,,0.131313027,Yes,51.03333333,2015-2017,68.2,No,No,
761,Atlanta Public Schools,313,Latin Academy Charter School,M,75.5,65.2,,,,-0.136423841,,,-0.136423841,No,70.35,2015-2016,63.4625,Yes,No,
761,Atlanta Public Schools,314,Westside Atlanta Charter School,E,,61.1,70.6,76.9,79.1,,0.155482815,0.028608583,0.092045699,Yes,71.925,2016-2019,65.6875,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,314,Westside Atlanta Charter School,M,,,,75.9,81.8,,,0.07773386,0.07773386,Yes,78.85,2018-2019,65.75,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,315,Booker T. Washington High School,H,68.5,53.5,68.4,56.9,54.1,-0.218978102,0.278504673,-0.049209139,0.003439144,Yes,60.28,2015-2019,67.97,No,No,Below Expected Range
761,Atlanta Public Schools,373,King Middle School,M,59.1,57.4,58.2,64.4,70.7,-0.028764805,0.013937282,0.097826087,0.027666188,Yes,61.96,2015-2019,65.54,No,No,Beating the Odds
761,Atlanta Public Schools,403,APS-Forrest Hills Academy,H,31.8,25.1,36.8,17.2,28.7,-0.210691824,0.466135458,0.668604651,0.308016095,Yes,27.92,2015-2019,67.97,No,No,Beating the Odds
761,Atlanta Public Schools,403,APS-Forrest Hills Academy,M,28.4,23.7,,18.5,37.5,-0.165492958,,1.027027027,0.430767035,Yes,27.025,"2015-2016, 2018-2019",65.525,No,No,Beating the Odds
761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,H,61,48.2,,,,-0.209836066,,,-0.209836066,No,54.6,2015-2016,67.4,No,No,
761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,H,64.4,65.5,,,,0.017080745,,,0.017080745,Yes,64.95,2015-2016,67.4,No,No,
761,Atlanta Public Schools,413,Adamsville Primary School,E,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,415,Atlanta Classical Academy,E,61.4,71.4,74.2,70.5,82.7,0.16286645,0.039215686,0.173049645,0.125043927,Yes,72.04,2015-2019,66.04,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,415,Atlanta Classical Academy,H,,85.7,72.8,80.5,87.9,,-0.150525088,0.091925466,-0.029299811,No,81.725,2016-2019,67.725,Yes,No,Within Expected Range
761,Atlanta Public Schools,415,Atlanta Classical Academy,M,58.2,60.6,79.9,79.6,75.4,0.041237113,0.318481848,-0.052763819,0.102318381,Yes,70.74,2015-2019,65.54,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,504,Harper-Archer Middle School,M,44.5,42.8,44.4,53.8,49.9,-0.038202247,0.037383178,-0.072490706,-0.024436592,No,47.08,2015-2019,65.54,No,No,Below Expected Range
761,Atlanta Public Schools,505,Atlanta Neighborhood Charter - Elementary,E,87.1,84.5,79.6,88.6,84.2,-0.029850746,-0.057988166,-0.0496614,-0.045833437,No,84.8,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,506,The School of the Arts at Carver,H,61.2,51.3,,,,-0.161764706,,,-0.161764706,No,56.25,2015-2016,67.4,No,No,
761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy",H,65.1,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,513,Miles Elementary School,E,56.2,63.4,57.7,69.9,54.7,0.128113879,-0.089905363,-0.217453505,-0.05974833,No,60.38,2015-2019,66.04,No,No,
761,Atlanta Public Schools,515,Charles Drew Charter School JA/SA,H,72.4,79.7,91.5,89.2,78.2,0.100828729,0.148055207,-0.123318386,0.041855184,Yes,82.2,2015-2019,67.97,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,515,Charles Drew Charter School JA/SA,M,75.5,65.3,86.8,84.6,84.2,-0.135099338,0.329249617,-0.004728132,0.063140716,Yes,79.28,2015-2019,65.54,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,604,Bazoline E. Usher/Collier Heights Elmentary School,E,68.9,61.8,64,62.7,65.8,-0.103047896,0.035598706,0.049441786,-0.006002468,No,64.64,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,605,KIPP West Atlanta Young Scholars Academy,E,85,76.6,66.2,78,69.1,-0.098823529,-0.135770235,-0.114102564,-0.11623211,No,74.98,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,605,KIPP West Atlanta Young Scholars Academy,M,86.2,80.9,71.6,77.8,69.4,-0.061484919,-0.114956737,-0.107969152,-0.094803602,No,77.18,2015-2019,65.54,Yes,No,Within Expected Range
761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science",H,73.1,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,613,Woodson Primary School,E,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,708,Therrell School of Health and Science,H,62.7,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,713,Grove Park Intermediate School,E,47.7,51,,,,0.06918239,,,0.06918239,Yes,49.35,2015-2016,63.7,No,No,
761,Atlanta Public Schools,1052,Bethune Elementary School,E,44.7,39.7,,,,-0.111856823,,,-0.111856823,No,42.2,2015-2016,63.7,No,No,
761,Atlanta Public Schools,1053,Boyd Elementary School,E,43.2,45.2,56.3,64.4,43.7,0.046296296,0.245575221,-0.321428571,-0.009852351,No,50.56,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,1063,Hutchinson Elementary School,E,58.7,46.3,61.7,60.7,76.4,-0.211243612,0.332613391,0.258649094,0.126672958,Yes,60.76,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,1064,Kimberly Elementary School,E,46.6,46.4,57,63,61.2,-0.004291845,0.228448276,-0.028571429,0.065195001,Yes,54.84,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,1066,Rivers Elementary School,E,83.1,77.4,79.4,76.5,89.7,-0.068592058,0.025839793,0.17254902,0.043265585,Yes,81.22,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,1068,Towns Elementary School,E,52.3,55.3,68.3,54.7,68.8,0.057361377,0.235081374,0.257769653,0.183404135,Yes,59.88,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,1208,Wesley International Academy Charter Facility,E,72.8,69.6,68.1,85.4,66.6,-0.043956044,-0.021551724,-0.220140515,-0.095216094,No,72.5,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,1208,Wesley International Academy Charter Facility,M,67.7,70.5,61.6,83.6,78.8,0.041358936,-0.126241135,-0.057416268,-0.047432822,No,72.44,2015-2019,65.54,Yes,No,Within Expected Range
761,Atlanta Public Schools,1408,The Best Academy at Benjamin S. Carson,M,51.8,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,1409,Therrell High School,H,,62.1,68.2,61.6,64.3,,0.098228663,0.043831169,0.071029916,Yes,64.05,2016-2019,67.725,No,No,Within Expected Range
761,Atlanta Public Schools,1410,Corretta Scott King Womens' Leadership Academy,H,,66.3,72.8,65.6,75.2,,0.098039216,0.146341463,0.12219034,Yes,69.975,2016-2019,67.725,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,1410,Corretta Scott King Womens' Leadership Academy,M,,59.5,68.5,68.1,78.7,,0.151260504,0.155653451,0.153456978,Yes,68.7,2016-2019,65.575,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,1411,B.E.S.T Academy,H,,58.1,69.6,58.6,60.7,,0.197934596,0.035836177,0.116885386,Yes,61.75,2016-2019,67.725,No,No,Within Expected Range
761,Atlanta Public Schools,1411,B.E.S.T Academy,M,,48.3,60.5,71.9,72.9,,0.252587992,0.013908206,0.133248099,Yes,63.4,2016-2019,65.575,No,No,Within Expected Range
761,Atlanta Public Schools,1412,South Atlanta High School,H,,,55.6,66.2,62,,,-0.063444109,-0.063444109,No,64.1,2018-2019,65.975,No,No,Within Expected Range
761,Atlanta Public Schools,1413,Carver High School,H,,,52.4,40.5,51.9,,,0.281481481,0.281481481,Yes,46.2,2018-2019,65.975,No,No,Below Expected Range
761,Atlanta Public Schools,1414,Michael R. Hollis Innovation Academy,E,,,58.6,62.3,63.4,,,0.017656501,0.017656501,Yes,62.85,2018-2019,65.75,No,No,Beating the Odds
761,Atlanta Public Schools,1414,Michael R. Hollis Innovation Academy,M,,,,62.6,60.1,,,-0.039936102,-0.039936102,No,61.35,2018-2019,65.75,No,No,Beating the Odds
761,Atlanta Public Schools,1415,Woodson Park Academy,E,,,52,58.6,51.8,,,-0.116040956,-0.116040956,No,55.2,2018-2019,65.75,No,No,Within Expected Range
761,Atlanta Public Schools,1416,Tuskegee Airman Global Academy,E,,,60.4,65.1,72.7,,,0.116743472,0.116743472,Yes,68.9,2018-2019,65.75,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,1417,Kindezi Old 4th Ward,E,,,,68.2,74.6,,,0.093841642,0.093841642,Yes,71.4,2018-2019,65.75,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,1417,Kindezi Old 4th Ward,M,,,,77,65.4,,,-0.150649351,-0.150649351,No,71.2,2018-2019,65.75,Yes,No,Within Expected Range
761,Atlanta Public Schools,1418,John Lewis Invictus Academy,M,,,,53.7,54.9,,,0.022346369,0.022346369,Yes,54.3,2018-2019,65.75,No,No,Within Expected Range
761,Atlanta Public Schools,1419,KIPP Soul Primary,E,,,,,,,,,,,,,,No,,
761,Atlanta Public Schools,1560,Garden Hills Elementary School,E,78.6,82,75.2,72,82.2,0.043256997,-0.082926829,0.141666667,0.033998945,Yes,78,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,1563,Inman Middle School,M,90.7,91.6,89.9,89,86.9,0.009922822,-0.018558952,-0.023595506,-0.010743878,No,89.62,2015-2019,65.54,Yes,No,Beating the Odds
761,Atlanta Public Schools,1567,Smith Elementary School,E,88,83.8,80.8,89.7,91,-0.047727273,-0.035799523,0.014492754,-0.023011347,No,86.66,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,1664,Morningside Elementary School,E,98.2,96.5,94.7,97.8,96.7,-0.017311609,-0.01865285,-0.011247444,-0.015737301,No,96.78,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,2053,Brandon Elementary School,E,93.5,97,98.8,96.5,96,0.037433155,0.018556701,-0.005181347,0.01693617,Yes,96.36,2015-2019,66.04,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,2057,Connally Elementary School,E,51.8,51.7,,,,-0.001930502,,,-0.001930502,No,51.75,2015-2016,63.7,No,No,
761,Atlanta Public Schools,2062,The John Hope-Charles Walter Hill Elementary Schools,E,66.4,60.8,60.5,79.9,59.1,-0.084337349,-0.004934211,-0.260325407,-0.116532322,No,65.34,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,2560,Gideons Elementary School,E,47.2,51.2,58.4,55,61.1,0.084745763,0.140625,0.110909091,0.112093285,Yes,54.58,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,2563,Jackson Elementary School,E,97.7,95.4,100.7,96.4,91.6,-0.023541453,0.055555556,-0.049792531,-0.005926143,No,96.36,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,2564,Lin Elementary School,E,93.2,98.9,97.8,93.1,87.3,0.061158798,-0.011122346,-0.062298604,-0.004087384,No,94.06,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,2568,Venetian Hills Elementary School,E,53.5,59.2,,,,0.106542056,,,0.106542056,Yes,56.35,2015-2016,63.7,No,No,
761,Atlanta Public Schools,2569,West Manor Elementary School,E,85.2,82.1,83.5,69.7,78,-0.036384977,0.017052375,0.119081779,0.033249726,Yes,79.7,2015-2019,66.04,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,2664,Crim High School,H,36.9,31.8,55.7,29.2,30,-0.138211382,0.751572327,0.02739726,0.213586068,Yes,36.72,2015-2019,67.97,No,No,Below Expected Range
761,Atlanta Public Schools,3051,Beecher Hills Elementary School,E,82.2,61.8,79.7,78.9,65.6,-0.248175182,0.289644013,-0.168567807,-0.042366326,No,73.64,2015-2019,66.04,Yes,No,Within Expected Range
761,Atlanta Public Schools,3057,Continental Colony Elementary School,E,53.1,55.4,61.1,63.6,67.2,0.043314501,0.102888087,0.056603774,0.06760212,Yes,60.08,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,3059,Fain Elementary School,E,49.7,39.8,48.5,52.6,60.5,-0.199195171,0.218592965,0.150190114,0.056529303,Yes,50.22,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,3065,Peyton Forest Elementary School,E,56.2,50.5,60.4,70.5,69.5,-0.101423488,0.196039604,-0.014184397,0.026810573,Yes,61.42,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,3067,Sutton Middle School,M,79.1,74.2,76.6,82.8,85.2,-0.061946903,0.032345013,0.028985507,-0.000205461,No,79.58,2015-2019,65.54,Yes,No,Beating the Odds
761,Atlanta Public Schools,3559,Fickett Elementary School,E,71.4,63.5,58,72.8,70.7,-0.110644258,-0.086614173,-0.028846154,-0.075368195,No,67.28,2015-2019,66.04,Yes,No,Beating the Odds
761,Atlanta Public Schools,3566,Scott Elementary School,E,53.9,47.1,53.5,55,51.6,-0.126159555,0.135881104,-0.061818182,-0.017365544,No,52.22,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,3569,Whitefoord Elementary School,E,48.9,62,69.1,,,0.267893661,0.114516129,,0.191204895,Yes,60,2015-2017,64.66666667,No,No,
761,Atlanta Public Schools,4056,Cleveland Elementary School,E,72.2,80.8,76,65.5,62.1,0.119113573,-0.059405941,-0.051908397,0.002599745,Yes,71.32,2015-2019,66.04,Yes,Yes,Within Expected Range
761,Atlanta Public Schools,4058,Douglass High School,H,57.8,47,61.2,48.7,51.4,-0.186851211,0.30212766,0.055441478,0.056905976,Yes,53.22,2015-2019,67.97,No,No,Below Expected Range
761,Atlanta Public Schools,4063,M. A. Jones Elementary School,E,64.1,56.3,64.5,54.2,73.3,-0.121684867,0.145648313,0.352398524,0.12545399,Yes,62.48,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,4066,Slater Elementary School,E,54.8,54.3,60.9,52.7,56.9,-0.009124088,0.121546961,0.079696395,0.064039756,Yes,55.92,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,4560,Grady High School,H,70.5,72.4,83.6,81.7,87.5,0.026950355,0.154696133,0.070991432,0.08421264,Yes,79.14,2015-2019,67.97,Yes,Yes,Beating the Odds
761,Atlanta Public Schools,5051,Benteen Elementary School,E,65.5,56.9,57.6,64.5,61.2,-0.13129771,0.012302285,-0.051162791,-0.056719405,No,61.14,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,5066,Barack and Michelle Obama Academy,E,50.6,49.7,57.7,71.4,50.2,-0.017786561,0.160965795,-0.296918768,-0.051246511,No,55.92,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,5067,Thomasville Heights Elementary School,E,41.8,40.3,59.8,43,58.5,-0.035885167,0.483870968,0.360465116,0.269483639,Yes,48.68,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,5558,Dunbar Elementary School,E,48.4,57.6,68.9,58.4,61.8,0.190082645,0.196180556,0.058219178,0.148160793,Yes,59.02,2015-2019,66.04,No,No,Within Expected Range
761,Atlanta Public Schools,5562,Humphries Elementary School,E,67.7,62.4,67.5,56,68.6,-0.078286558,0.081730769,0.225,0.07614807,Yes,64.44,2015-2019,66.04,No,No,Beating the Odds
761,Atlanta Public Schools,5566,F. L. Stanton Elementary School,E,48.5,51.1,51.6,70.9,68,0.053608247,0.009784736,-0.04090268,0.007496768,Yes,58.02,2015-2019,66.04,No,No,Beating the Odds
