2020 Census Tract,% of rental units occupied by 80% AMI and below with Severe Housing Problems,avg_pop_yoy_growth_2018_2021,avg_emp_growth_2020_2022
13115000204,0.0746268656716,0.004749158,0.0225
13115000300,0.2222222222222,0.004749158,0.0225
13115000401,0.4347826086957,0.004749158,0.0225
13115000402,0.0000000000000,0.004749158,0.0225
13115000403,0.6071428571429,0.004749158,0.0225
13115000500,0.3816793893130,0.004749158,0.0225
13115000600,0.3695652173913,0.004749158,0.0225
13115000700,0.1935483870968,0.004749158,0.0225
13115000800,0.3913043478261,0.004749158,0.0225
13115000900,0.2372881355932,0.004749158,0.0225
13115001100,0.2565789473684,0.004749158,0.0225
13115001200,0.3390243902439,0.004749158,0.0225
13115001301,0.8267716535433,0.004749158,0.0225
13115001302,0.2153846153846,0.004749158,0.0225
13115001400,0.4090909090909,0.004749158,0.0225
13115001600,0.4196428571429,0.004749158,0.0225
13115001703,0.2727272727273,0.004749158,0.0225
13115001704,0.3333333333333,0.004749158,0.0225
13115001705,0.4285714285714,0.004749158,0.0225
13115001706,0.0000000000000,0.004749158,0.0225
13115001800,0.4390243902439,0.004749158,0.0225
13115002000,0.2545454545455,0.004749158,0.0225
13115002100,0.2878787878788,0.004749158,0.0225
13117130101,0.6666666666667,0.037779948,0.039
13117130102,0.3571428571429,0.037779948,0.039
13117130103,0.1052631578947,0.037779948,0.039
13117130104,0.0000000000000,0.037779948,0.039
13117130105,0.2045454545455,0.037779948,0.039
13117130201,0.2916666666667,0.037779948,0.039
13117130202,0.1818181818182,0.037779948,0.039
13117130203,0.2333333333333,0.037779948,0.039
13117130204,0.0298507462687,0.037779948,0.039
13117130205,0.6266666666667,0.037779948,0.039
13117130301,0.1818181818182,0.037779948,0.039
13117130302,0.0000000000000,0.037779948,0.039
13117130303,0.0000000000000,0.037779948,0.039
13117130304,0.0000000000000,0.037779948,0.039
13117130305,1.0000000000000,0.037779948,0.039
13117130306,0.4285714285714,0.037779948,0.039
13117130307,0.7187500000000,0.037779948,0.039
13117130406,0.2465753424658,0.037779948,0.039
13117130409,0.5457227138643,0.037779948,0.039
13117130410,0.4094488188976,0.037779948,0.039
13117130411,0.0677966101695,0.037779948,0.039
13117130412,0.5200000000000,0.037779948,0.039
13117130413,0.4247191011236,0.037779948,0.039
13117130414,1.0000000000000,0.037779948,0.039
13117130415,0.7954545454545,0.037779948,0.039
13117130503,0.4533333333333,0.037779948,0.039
13117130504,0.2413793103448,0.037779948,0.039
13117130505,0.4531250000000,0.037779948,0.039
13117130506,0.1562500000000,0.037779948,0.039
13117130507,0.1818181818182,0.037779948,0.039
13117130508,0.0000000000000,0.037779948,0.039
13117130509,0.0555555555556,0.037779948,0.039
13117130511,0.2321428571429,0.037779948,0.039
13117130512,-,0.037779948,0.039
13117130601,0.5833333333333,0.037779948,0.039
13117130602,0.7439024390244,0.037779948,0.039
13117130603,0.7341772151899,0.037779948,0.039
13117130604,0.0000000000000,0.037779948,0.039
13117130605,0.1000000000000,0.037779948,0.039
13117130606,0.4878048780488,0.037779948,0.039
13117130607,0.4615384615385,0.037779948,0.039
13117130608,0.1176470588235,0.037779948,0.039
13117130609,0.3157894736842,0.037779948,0.039
13117130610,0.2857142857143,0.037779948,0.039
13117130611,0.6666666666667,0.037779948,0.039
13117130613,0.5079365079365,0.037779948,0.039
13117130614,0.7413793103448,0.037779948,0.039
13117130615,0.0000000000000,0.037779948,0.039
13119890101,0.1632653061224,0.010867277,0.0175
13119890103,0.1333333333333,0.010867277,0.0175
13119890104,0.5000000000000,0.010867277,0.0175
13119890201,0.1666666666667,0.010867277,0.0175
13119890202,0.2692307692308,0.010867277,0.0175
13119890300,0.0000000000000,0.010867277,0.0175
13119890401,0.1052631578947,0.010867277,0.0175
13119890402,0.3526881720430,0.010867277,0.0175
13121000100,0.9591836734694,0.010469058,0.0395
13121000201,-,0.010469058,0.0395
13121000202,0.3809523809524,0.010469058,0.0395
13121000400,0.1578947368421,0.010469058,0.0395
13121000501,0.4021739130435,0.010469058,0.0395
13121000502,0.3333333333333,0.010469058,0.0395
13121000601,0.4640000000000,0.010469058,0.0395
13121000602,0.7341772151899,0.010469058,0.0395
13121000700,0.4255319148936,0.010469058,0.0395
13121001001,0.6111111111111,0.010469058,0.0395
13121001002,0.5714285714286,0.010469058,0.0395
13121001101,0.5000000000000,0.010469058,0.0395
13121001102,0.8750000000000,0.010469058,0.0395
13121001203,0.2038216560510,0.010469058,0.0395
13121001204,0.4000000000000,0.010469058,0.0395
13121001205,0.7924528301887,0.010469058,0.0395
13121001206,0.8474576271186,0.010469058,0.0395
13121001301,0.9017857142857,0.010469058,0.0395
13121001302,0.2641509433962,0.010469058,0.0395
13121001400,0.3333333333333,0.010469058,0.0395
13121001501,0.6947368421053,0.010469058,0.0395
13121001502,0.5606060606061,0.010469058,0.0395
13121001600,0.3714285714286,0.010469058,0.0395
13121001701,0.2881355932203,0.010469058,0.0395
13121001702,0.4347826086957,0.010469058,0.0395
13121001801,0.2238805970149,0.010469058,0.0395
13121001802,0.2247191011236,0.010469058,0.0395
13121001901,0.0000000000000,0.010469058,0.0395
13121001902,0.4583333333333,0.010469058,0.0395
13121002100,0.4444444444444,0.010469058,0.0395
13121002300,0.4393939393939,0.010469058,0.0395
13121002400,0.5190839694656,0.010469058,0.0395
13121002500,0.3895348837209,0.010469058,0.0395
13121002600,0.5714285714286,0.010469058,0.0395
13121002801,0.5362318840580,0.010469058,0.0395
13121002802,0.4526315789474,0.010469058,0.0395
13121002900,0.4117647058824,0.010469058,0.0395
13121003000,0.8529411764706,0.010469058,0.0395
13121003100,0.3513513513514,0.010469058,0.0395
13121003200,0.6923076923077,0.010469058,0.0395
13121003500,0.3918918918919,0.010469058,0.0395
13121003600,0.3667953667954,0.010469058,0.0395
13121003700,0.1379310344828,0.010469058,0.0395
13121003800,0.5681818181818,0.010469058,0.0395
13121003900,0.3400000000000,0.010469058,0.0395
13121004000,0.3945945945946,0.010469058,0.0395
13121004100,0.2765957446809,0.010469058,0.0395
13121004200,0.2068965517241,0.010469058,0.0395
13121004300,0.2545454545455,0.010469058,0.0395
13121004400,0.3162393162393,0.010469058,0.0395
13121004800,0.2803418803419,0.010469058,0.0395
13121004900,0.7269230769231,0.010469058,0.0395
13121005000,0.3352112676056,0.010469058,0.0395
13121005200,0.6000000000000,0.010469058,0.0395
13121005300,0.4871794871795,0.010469058,0.0395
13121005501,0.2478632478632,0.010469058,0.0395
13121005503,0.5757575757576,0.010469058,0.0395
13121005504,0.4750000000000,0.010469058,0.0395
13121005700,0.3522727272727,0.010469058,0.0395
13121005800,0.3062500000000,0.010469058,0.0395
13121006000,0.3688524590164,0.010469058,0.0395
13121006100,0.5288461538462,0.010469058,0.0395
13121006200,0.1387755102041,0.010469058,0.0395
13121006300,0.3701492537313,0.010469058,0.0395
13121006400,0.3947368421053,0.010469058,0.0395
13121006500,0.5252525252525,0.010469058,0.0395
13121006601,0.5641025641026,0.010469058,0.0395
13121006602,0.3529411764706,0.010469058,0.0395
13121006701,0.5037593984962,0.010469058,0.0395
13121006702,0.5070422535211,0.010469058,0.0395
13121006801,-,0.010469058,0.0395
13121006802,0.5000000000000,0.010469058,0.0395
13121006900,0.3536585365854,0.010469058,0.0395
13121007001,0.4113924050633,0.010469058,0.0395
13121007002,0.4174757281553,0.010469058,0.0395
13121007100,0.5157894736842,0.010469058,0.0395
13121007200,0.4444444444444,0.010469058,0.0395
13121007301,0.4639175257732,0.010469058,0.0395
13121007302,0.2025316455696,0.010469058,0.0395
13121007400,0.3700000000000,0.010469058,0.0395
13121007500,0.5200000000000,0.010469058,0.0395
13121007602,0.4693877551020,0.010469058,0.0395
13121007603,0.5581395348837,0.010469058,0.0395
13121007604,0.2636815920398,0.010469058,0.0395
13121007703,0.5120000000000,0.010469058,0.0395
13121007705,0.2975778546713,0.010469058,0.0395
13121007707,0.5882352941176,0.010469058,0.0395
13121007708,0.2824427480916,0.010469058,0.0395
13121007709,0.8867924528302,0.010469058,0.0395
13121007710,0.6812749003984,0.010469058,0.0395
13121007711,0.3506493506494,0.010469058,0.0395
13121007805,0.1844660194175,0.010469058,0.0395
13121007806,0.3314285714286,0.010469058,0.0395
13121007807,0.5327868852459,0.010469058,0.0395
13121007808,0.4299516908213,0.010469058,0.0395
13121007809,0.7301587301587,0.010469058,0.0395
13121007810,0.2095238095238,0.010469058,0.0395
13121007900,0.2830188679245,0.010469058,0.0395
13121008000,0.5838926174497,0.010469058,0.0395
13121008103,0.2439024390244,0.010469058,0.0395
13121008104,0.3046875000000,0.010469058,0.0395
13121008202,0.7289719626168,0.010469058,0.0395
13121008203,0.3351955307263,0.010469058,0.0395
13121008204,0.4607843137255,0.010469058,0.0395
13121008301,0.2264150943396,0.010469058,0.0395
13121008302,0.4181818181818,0.010469058,0.0395
13121008400,0.3153846153846,0.010469058,0.0395
13121008500,0.5932203389831,0.010469058,0.0395
13121008601,0.5310077519380,0.010469058,0.0395
13121008602,0.4109589041096,0.010469058,0.0395
13121008701,0.2690355329949,0.010469058,0.0395
13121008702,0.1359223300971,0.010469058,0.0395
13121008801,0.5652173913043,0.010469058,0.0395
13121008802,0.3225806451613,0.010469058,0.0395
13121008903,0.4576271186441,0.010469058,0.0395
13121008905,0.3000000000000,0.010469058,0.0395
13121008906,0.0000000000000,0.010469058,0.0395
13121008907,0.2592592592593,0.010469058,0.0395
13121008908,0.6849315068493,0.010469058,0.0395
13121008909,0.2857142857143,0.010469058,0.0395
13121009001,0.2857142857143,0.010469058,0.0395
13121009002,-,0.010469058,0.0395
13121009103,0.3061224489796,0.010469058,0.0395
13121009104,0.4655172413793,0.010469058,0.0395
13121009105,-,0.010469058,0.0395
13121009106,0.2361111111111,0.010469058,0.0395
13121009201,0.4509803921569,0.010469058,0.0395
13121009202,0.4500000000000,0.010469058,0.0395
13121009203,0.0545454545455,0.010469058,0.0395
13121009301,0.1555555555556,0.010469058,0.0395
13121009302,0.6949152542373,0.010469058,0.0395
13121009405,0.7135135135135,0.010469058,0.0395
13121009406,0.8125000000000,0.010469058,0.0395
13121009407,0.2142857142857,0.010469058,0.0395
13121009408,0.3017241379310,0.010469058,0.0395
13121009409,0.6461538461538,0.010469058,0.0395
13121009410,0.5263157894737,0.010469058,0.0395
13121009411,0.0000000000000,0.010469058,0.0395
13121009501,0.3000000000000,0.010469058,0.0395
13121009503,0.1882352941176,0.010469058,0.0395
13121009504,0.8275862068966,0.010469058,0.0395
13121009601,0.3877551020408,0.010469058,0.0395
13121009604,0.6721311475410,0.010469058,0.0395
13121009605,0.4059405940594,0.010469058,0.0395
13121009606,1.0000000000000,0.010469058,0.0395
13121009607,0.7816091954023,0.010469058,0.0395
13121009700,-,0.010469058,0.0395
13121009802,0.6222222222222,0.010469058,0.0395
13121009803,0.2769230769231,0.010469058,0.0395
13121009804,-,0.010469058,0.0395
13121009900,0.6521739130435,0.010469058,0.0395
13121010003,0.6666666666667,0.010469058,0.0395
13121010004,-,0.010469058,0.0395
13121010005,-,0.010469058,0.0395
13121010006,0.5377358490566,0.010469058,0.0395
13121010007,0.0000000000000,0.010469058,0.0395
13121010106,0.2539682539683,0.010469058,0.0395
13121010107,-,0.010469058,0.0395
13121010108,0.8392857142857,0.010469058,0.0395
13121010115,0.6785714285714,0.010469058,0.0395
13121010117,0.4866666666667,0.010469058,0.0395
13121010120,0.4666666666667,0.010469058,0.0395
13121010121,0.3666666666667,0.010469058,0.0395
13121010124,0.4766355140187,0.010469058,0.0395
13121010125,0.3972602739726,0.010469058,0.0395
13121010126,0.2820512820513,0.010469058,0.0395
13121010127,0.3235294117647,0.010469058,0.0395
13121010128,0.5000000000000,0.010469058,0.0395
13121010129,0.6500000000000,0.010469058,0.0395
13121010130,0.8113207547170,0.010469058,0.0395
13121010131,0.5121951219512,0.010469058,0.0395
13121010132,0.5087719298246,0.010469058,0.0395
13121010133,0.8625000000000,0.010469058,0.0395
13121010134,0.2542372881356,0.010469058,0.0395
13121010135,0.6235294117647,0.010469058,0.0395
13121010136,0.6000000000000,0.010469058,0.0395
13121010137,0.3584905660377,0.010469058,0.0395
13121010204,0.5000000000000,0.010469058,0.0395
13121010211,0.7142857142857,0.010469058,0.0395
13121010212,0.7516339869281,0.010469058,0.0395
13121010213,0.3714285714286,0.010469058,0.0395
13121010214,0.2040816326531,0.010469058,0.0395
13121010215,0.4545454545455,0.010469058,0.0395
13121010216,0.7647058823529,0.010469058,0.0395
13121010217,0.6153846153846,0.010469058,0.0395
13121010218,0.0000000000000,0.010469058,0.0395
13121010219,0.2830188679245,0.010469058,0.0395
13121010220,0.3802816901408,0.010469058,0.0395
13121010221,0.3928571428571,0.010469058,0.0395
13121010222,0.6000000000000,0.010469058,0.0395
13121010223,-,0.010469058,0.0395
13121010305,0.5476190476190,0.010469058,0.0395
13121010306,0.0347826086957,0.010469058,0.0395
13121010307,0.2173913043478,0.010469058,0.0395
13121010308,1.0000000000000,0.010469058,0.0395
13121010309,0.7441860465116,0.010469058,0.0395
13121010310,-,0.010469058,0.0395
13121010311,1.0000000000000,0.010469058,0.0395
13121010312,0.4230769230769,0.010469058,0.0395
13121010313,0.2987012987013,0.010469058,0.0395
13121010314,0.0000000000000,0.010469058,0.0395
13121010315,0.0000000000000,0.010469058,0.0395
13121010401,0.3296703296703,0.010469058,0.0395
13121010402,0.6666666666667,0.010469058,0.0395
13121010508,0.4090909090909,0.010469058,0.0395
13121010517,0.7872340425532,0.010469058,0.0395
13121010518,0.5769230769231,0.010469058,0.0395
13121010519,0.3300000000000,0.010469058,0.0395
13121010520,0.3174603174603,0.010469058,0.0395
13121010521,0.3703703703704,0.010469058,0.0395
13121010522,0.4970760233918,0.010469058,0.0395
13121010523,0.1818181818182,0.010469058,0.0395
13121010524,0.0960000000000,0.010469058,0.0395
13121010525,0.2349726775956,0.010469058,0.0395
13121010526,0.5777777777778,0.010469058,0.0395
13121010527,0.4827586206897,0.010469058,0.0395
13121010528,0.6359223300971,0.010469058,0.0395
13121010529,0.4909090909091,0.010469058,0.0395
13121010530,0.3859649122807,0.010469058,0.0395
13121010531,1.0000000000000,0.010469058,0.0395
13121010532,1.0000000000000,0.010469058,0.0395
13121010533,0.6442307692308,0.010469058,0.0395
13121010534,0.4841269841270,0.010469058,0.0395
13121010535,0.0000000000000,0.010469058,0.0395
13121010536,0.2727272727273,0.010469058,0.0395
13121010537,0.4545454545455,0.010469058,0.0395
13121010538,0.3169811320755,0.010469058,0.0395
13121010539,0.6279069767442,0.010469058,0.0395
13121010540,0.0000000000000,0.010469058,0.0395
13121010601,0.3170731707317,0.010469058,0.0395
13121010603,0.3584905660377,0.010469058,0.0395
13121010604,0.5502958579882,0.010469058,0.0395
13121010801,0.2272727272727,0.010469058,0.0395
13121010802,0.3289473684211,0.010469058,0.0395
13121011000,0.3809523809524,0.010469058,0.0395
13121011100,0.4098360655738,0.010469058,0.0395
13121011202,0.3897058823529,0.010469058,0.0395
13121011203,0.4893617021277,0.010469058,0.0395
13121011204,0.4821428571429,0.010469058,0.0395
13121011301,0.5319148936170,0.010469058,0.0395
13121011306,0.4666666666667,0.010469058,0.0395
13121011307,0.4379562043796,0.010469058,0.0395
13121011308,0.2159090909091,0.010469058,0.0395
13121011309,0.5486725663717,0.010469058,0.0395
13121011310,0.2633928571429,0.010469058,0.0395
13121011416,0.0000000000000,0.010469058,0.0395
13121011417,0.8000000000000,0.010469058,0.0395
13121011419,0.4827586206897,0.010469058,0.0395
13121011421,0.4604316546763,0.010469058,0.0395
13121011422,0.1724137931034,0.010469058,0.0395
13121011423,0.9375000000000,0.010469058,0.0395
13121011424,0.3571428571429,0.010469058,0.0395
13121011426,0.5384615384615,0.010469058,0.0395
13121011428,0.0000000000000,0.010469058,0.0395
13121011429,0.2333333333333,0.010469058,0.0395
13121011430,0.2451923076923,0.010469058,0.0395
13121011431,0.3902439024390,0.010469058,0.0395
13121011432,0.3513513513514,0.010469058,0.0395
13121011433,-,0.010469058,0.0395
13121011434,0.0000000000000,0.010469058,0.0395
13121011435,0.6285714285714,0.010469058,0.0395
13121011436,-,0.010469058,0.0395
13121011437,0.5428571428571,0.010469058,0.0395
13121011438,0.3009708737864,0.010469058,0.0395
13121011439,0.7333333333333,0.010469058,0.0395
13121011440,0.2380952380952,0.010469058,0.0395
13121011441,0.8571428571429,0.010469058,0.0395
13121011442,0.7631578947368,0.010469058,0.0395
13121011443,0.6888888888889,0.010469058,0.0395
13121011444,0.0000000000000,0.010469058,0.0395
13121011445,0.6250000000000,0.010469058,0.0395
13121011446,-,0.010469058,0.0395
13121011505,-,0.010469058,0.0395
13121011507,-,0.010469058,0.0395
13121011508,-,0.010469058,0.0395
13121011509,1.0000000000000,0.010469058,0.0395
13121011510,-,0.010469058,0.0395
13121011511,0.0000000000000,0.010469058,0.0395
13121011512,0.1379310344828,0.010469058,0.0395
13121011513,0.0000000000000,0.010469058,0.0395
13121011514,0.0000000000000,0.010469058,0.0395
13121011515,-,0.010469058,0.0395
13121011612,-,0.010469058,0.0395
13121011618,0.7567567567568,0.010469058,0.0395
13121011624,-,0.010469058,0.0395
13121011627,0.2982456140351,0.010469058,0.0395
13121011628,0.3611111111111,0.010469058,0.0395
13121011629,-,0.010469058,0.0395
13121011630,0.3333333333333,0.010469058,0.0395
13121011631,0.2380952380952,0.010469058,0.0395
13121011632,0.6571428571429,0.010469058,0.0395
13121011633,0.0000000000000,0.010469058,0.0395
13121011634,0.7619047619048,0.010469058,0.0395
13121011635,1.0000000000000,0.010469058,0.0395
13121011636,0.4594594594595,0.010469058,0.0395
13121011637,1.0000000000000,0.010469058,0.0395
13121011638,0.1935483870968,0.010469058,0.0395
13121011639,0.5714285714286,0.010469058,0.0395
13121011640,0.5600000000000,0.010469058,0.0395
13121011641,-,0.010469058,0.0395
13121011642,1.0000000000000,0.010469058,0.0395
13121011643,0.4756097560976,0.010469058,0.0395
13121011644,0.3571428571429,0.010469058,0.0395
13121011645,1.0000000000000,0.010469058,0.0395
13121011646,0.4494382022472,0.010469058,0.0395
13121011647,0.5612244897959,0.010469058,0.0395
13121011648,0.0000000000000,0.010469058,0.0395
13121011649,0.4000000000000,0.010469058,0.0395
13121011650,0.6052631578947,0.010469058,0.0395
13121011651,0.7500000000000,0.010469058,0.0395
13121011652,0.4814814814815,0.010469058,0.0395
13121011653,-,0.010469058,0.0395
13121011654,0.4444444444444,0.010469058,0.0395
13121011655,0.5555555555556,0.010469058,0.0395
13121011656,-,0.010469058,0.0395
13121011657,-,0.010469058,0.0395
13121011658,0.4871794871795,0.010469058,0.0395
13121011659,0.3939393939394,0.010469058,0.0395
13121011660,0.7872340425532,0.010469058,0.0395
13121011661,-,0.010469058,0.0395
13121011801,0.2500000000000,0.010469058,0.0395
13121011802,0.4473684210526,0.010469058,0.0395
13121011901,0.5160714285714,0.010469058,0.0395
13121011902,0.4772727272727,0.010469058,0.0395
13121012000,0.5948905109489,0.010469058,0.0395
13121012300,0.1328671328671,0.010469058,0.0395
13121980000,-,0.010469058,0.0395
13123080100,0.1000000000000,0.01240617,0.023
13123080200,0.4406779661017,0.01240617,0.023
13123080301,0.2692307692308,0.01240617,0.023
13123080302,0.2523364485981,0.01240617,0.023
13123080401,0.0000000000000,0.01240617,0.023
13123080402,0.3125000000000,0.01240617,0.023
13123080403,0.2000000000000,0.01240617,0.023
13123080500,0.1632653061224,0.01240617,0.023
13125010100,0.3750000000000,-0.011823495,0.006
13127000101,0.5555555555556,0.001601943,0.037
13127000103,0.3333333333333,0.001601943,0.037
13127000104,0.1142857142857,0.001601943,0.037
13127000201,0.2500000000000,0.001601943,0.037
13127000202,0.8666666666667,0.001601943,0.037
13127000301,0.0000000000000,0.001601943,0.037
13127000302,0.3333333333333,0.001601943,0.037
13127000303,-,0.001601943,0.037
13127000403,0.2344827586207,0.001601943,0.037
13127000405,0.3214285714286,0.001601943,0.037
13127000406,0.0000000000000,0.001601943,0.037
13127000407,0.3793103448276,0.001601943,0.037
13127000408,0.2142857142857,0.001601943,0.037
13127000409,0.7142857142857,0.001601943,0.037
13127000501,0.3378378378378,0.001601943,0.037
13127000503,0.4076923076923,0.001601943,0.037
13127000504,0.4533333333333,0.001601943,0.037
13127000601,0.1487603305785,0.001601943,0.037
13127000602,0.0000000000000,0.001601943,0.037
13127000701,0.2187500000000,0.001601943,0.037
13127000702,0.4718309859155,0.001601943,0.037
13127000800,0.2538860103627,0.001601943,0.037
13127000900,0.4759036144578,0.001601943,0.037
13127001001,0.2083333333333,0.001601943,0.037
13127001002,0.1904761904762,0.001601943,0.037
13127990000,-,0.001601943,0.037
13129970101,0.0000000000000,0.002864774,0.0265
13129970102,0.0177777777778,0.002864774,0.0265
13129970201,0.1777777777778,0.002864774,0.0265
13129970202,0.8636363636364,0.002864774,0.0265
13129970301,0.4452554744526,0.002864774,0.0265
13129970302,0.3173076923077,0.002864774,0.0265
13129970400,0.4358974358974,0.002864774,0.0265
13129970500,0.3722222222222,0.002864774,0.0265
13129970601,0.1666666666667,0.002864774,0.0265
13129970602,0.3284671532847,0.002864774,0.0265
13129970700,0.3095238095238,0.002864774,0.0265
13129970801,0.5000000000000,0.002864774,0.0265
13129970802,0.0000000000000,0.002864774,0.0265
13129970901,0.3000000000000,0.002864774,0.0265
13129970902,0.2555555555556,0.002864774,0.0265
13131950100,0.2166666666667,0.015546243,0.0205
13131950200,0.0444444444444,0.015546243,0.0205
13131950300,0.4285714285714,0.015546243,0.0205
13131950401,0.3877551020408,0.015546243,0.0205
13131950402,0.2708333333333,0.015546243,0.0205
13131950501,0.0000000000000,0.015546243,0.0205
13131950502,0.5573770491803,0.015546243,0.0205
13131950600,0.0800000000000,0.015546243,0.0205
13133950100,0.1875000000000,0.028365988,0.022
13133950200,0.3250000000000,0.028365988,0.022
13133950301,0.7500000000000,0.028365988,0.022
13133950302,0.0727272727273,0.028365988,0.022
13133950304,0.0800000000000,0.028365988,0.022
13133950305,0.3627450980392,0.028365988,0.022
13133950400,0.4500000000000,0.028365988,0.022
13133950500,0.0800000000000,0.028365988,0.022
13135050105,0.4040404040404,0.016799167,0.0395
13135050110,0.8906250000000,0.016799167,0.0395
13135050111,0.2692307692308,0.016799167,0.0395
13135050112,0.3095238095238,0.016799167,0.0395
13135050113,0.3818181818182,0.016799167,0.0395
13135050114,0.2916666666667,0.016799167,0.0395
13135050115,0.2982456140351,0.016799167,0.0395
13135050116,-,0.016799167,0.0395
13135050117,0.0000000000000,0.016799167,0.0395
13135050118,0.2903225806452,0.016799167,0.0395
13135050119,0.2195121951220,0.016799167,0.0395
13135050120,0.0000000000000,0.016799167,0.0395
13135050121,0.6666666666667,0.016799167,0.0395
13135050205,0.5131578947368,0.016799167,0.0395
13135050215,0.3150684931507,0.016799167,0.0395
13135050218,0.3733333333333,0.016799167,0.0395
13135050219,0.4032258064516,0.016799167,0.0395
13135050221,0.1839080459770,0.016799167,0.0395
13135050222,0.3050000000000,0.016799167,0.0395
13135050223,0.3983739837398,0.016799167,0.0395
13135050224,0.8787878787879,0.016799167,0.0395
13135050225,0.3125000000000,0.016799167,0.0395
13135050226,0.4393939393939,0.016799167,0.0395
13135050227,0.0000000000000,0.016799167,0.0395
13135050228,0.4818181818182,0.016799167,0.0395
13135050229,0.3478260869565,0.016799167,0.0395
13135050230,0.4300000000000,0.016799167,0.0395
13135050231,0.5727272727273,0.016799167,0.0395
13135050232,1.0000000000000,0.016799167,0.0395
13135050233,0.4137931034483,0.016799167,0.0395
13135050234,0.2058823529412,0.016799167,0.0395
13135050235,1.0000000000000,0.016799167,0.0395
13135050236,0.5593220338983,0.016799167,0.0395
13135050237,0.2222222222222,0.016799167,0.0395
13135050238,0.8437500000000,0.016799167,0.0395
13135050239,0.6000000000000,0.016799167,0.0395
13135050240,-,0.016799167,0.0395
13135050241,-,0.016799167,0.0395
13135050242,-,0.016799167,0.0395
13135050243,1.0000000000000,0.016799167,0.0395
13135050244,-,0.016799167,0.0395
13135050306,0.3658536585366,0.016799167,0.0395
13135050308,-,0.016799167,0.0395
13135050311,0.0000000000000,0.016799167,0.0395
13135050315,0.4671280276817,0.016799167,0.0395
13135050317,0.4208144796380,0.016799167,0.0395
13135050318,0.4586466165414,0.016799167,0.0395
13135050321,0.2000000000000,0.016799167,0.0395
13135050322,1.0000000000000,0.016799167,0.0395
13135050323,0.0000000000000,0.016799167,0.0395
13135050324,0.4078947368421,0.016799167,0.0395
13135050325,0.7317073170732,0.016799167,0.0395
13135050326,0.4561403508772,0.016799167,0.0395
13135050327,0.4736842105263,0.016799167,0.0395
13135050328,0.3448275862069,0.016799167,0.0395
13135050329,0.5747126436782,0.016799167,0.0395
13135050330,0.5000000000000,0.016799167,0.0395
13135050331,0.3947368421053,0.016799167,0.0395
13135050332,0.3239436619718,0.016799167,0.0395
13135050333,0.4526315789474,0.016799167,0.0395
13135050334,0.2169811320755,0.016799167,0.0395
13135050335,0.6716417910448,0.016799167,0.0395
13135050336,1.0000000000000,0.016799167,0.0395
13135050415,0.6538461538462,0.016799167,0.0395
13135050416,0.1395348837209,0.016799167,0.0395
13135050425,0.0000000000000,0.016799167,0.0395
13135050427,0.8666666666667,0.016799167,0.0395
13135050430,0.4606741573034,0.016799167,0.0395
13135050433,0.4794520547945,0.016799167,0.0395
13135050435,0.2222222222222,0.016799167,0.0395
13135050437,0.3425925925926,0.016799167,0.0395
13135050438,0.2701754385965,0.016799167,0.0395
13135050439,0.6454545454545,0.016799167,0.0395
13135050440,0.5652173913043,0.016799167,0.0395
13135050441,0.2638036809816,0.016799167,0.0395
13135050442,0.2894736842105,0.016799167,0.0395
13135050443,0.5714285714286,0.016799167,0.0395
13135050444,0.4814814814815,0.016799167,0.0395
13135050445,0.4727272727273,0.016799167,0.0395
13135050446,0.4825174825175,0.016799167,0.0395
13135050447,0.2970297029703,0.016799167,0.0395
13135050448,0.5325443786982,0.016799167,0.0395
13135050449,0.4591836734694,0.016799167,0.0395
13135050450,0.1600000000000,0.016799167,0.0395
13135050451,0.2874251497006,0.016799167,0.0395
13135050452,0.5348837209302,0.016799167,0.0395
13135050453,0.3732394366197,0.016799167,0.0395
13135050454,0.2295081967213,0.016799167,0.0395
13135050455,0.6122448979592,0.016799167,0.0395
13135050456,0.5641025641026,0.016799167,0.0395
13135050457,0.5000000000000,0.016799167,0.0395
13135050458,0.9241379310345,0.016799167,0.0395
13135050459,0.6000000000000,0.016799167,0.0395
13135050460,0.5247524752475,0.016799167,0.0395
13135050461,-,0.016799167,0.0395
13135050462,1.0000000000000,0.016799167,0.0395
13135050463,0.4656862745098,0.016799167,0.0395
13135050464,0.8000000000000,0.016799167,0.0395
13135050465,0.0000000000000,0.016799167,0.0395
13135050466,1.0000000000000,0.016799167,0.0395
13135050520,0.4059405940594,0.016799167,0.0395
13135050521,0.3362068965517,0.016799167,0.0395
13135050522,0.5408163265306,0.016799167,0.0395
13135050526,0.5694444444444,0.016799167,0.0395
13135050528,0.0000000000000,0.016799167,0.0395
13135050529,0.0888888888889,0.016799167,0.0395
13135050530,0.4666666666667,0.016799167,0.0395
13135050536,0.4659090909091,0.016799167,0.0395
13135050537,0.4816753926702,0.016799167,0.0395
13135050539,0.5442176870748,0.016799167,0.0395
13135050541,0.4039215686275,0.016799167,0.0395
13135050542,0.4669117647059,0.016799167,0.0395
13135050549,0.5357142857143,0.016799167,0.0395
13135050550,0.0851063829787,0.016799167,0.0395
13135050551,0.0000000000000,0.016799167,0.0395
13135050552,0.4193548387097,0.016799167,0.0395
13135050553,0.0000000000000,0.016799167,0.0395
13135050554,0.6703296703297,0.016799167,0.0395
13135050555,0.0000000000000,0.016799167,0.0395
13135050556,0.2537313432836,0.016799167,0.0395
13135050557,0.0975609756098,0.016799167,0.0395
