,2020 Census Tract,Transit Access Index
2403,13227050202,0.6222385861561119
2404,13227050300,0.5640648011782032
2405,13227050400,0.5382916053019146
2406,13227050500,0.5546146293568974
2407,13227050601,0.5690148911798396
2408,13227050602,0.5415234822451318
2409,13229960100,0.505809196530846
2410,13229960200,0.452790050728195
2411,13229960301,0.5386188839797087
2412,13229960302,0.43769432171494027
2413,13229960401,0.5465963017509409
2414,13229960402,0.501063655702831
2415,13231010101,0.5507691048928163
2416,13231010102,0.5544100801832761
2417,13231010200,0.47946326296841757
2418,13231010300,0.5000818196694485
2419,13231010400,0.555923744068074
2420,13233010100,0.46473572246768124
2421,13233010201,0.5523236786123383
2422,13233010202,0.46367206676485023
2423,13233010300,0.49545900834560624
2424,13233010400,0.4447308132875143
2425,13233010500,0.5660693830796923
2426,13233010600,0.44669448535427914
2427,13233010700,0.5231140566192113
2428,13235950100,0.43147602683685155
2429,13235950201,0.6143838978890525
2430,13235950202,0.5242595319914908
2431,13235950300,0.5358779250531828
2432,13237960101,0.4453444608083783
2433,13237960103,0.5905334642448045
2434,13237960104,0.5132138766159384
2435,13237960201,0.5785059728358697
2436,13237960203,0.6029700540009819
2437,13237960204,0.6510800196367206
2438,13237960301,0.5192276223204058
2439,13237960302,0.5873015873015872
2440,13239960300,0.40639829815087547
2441,13241970101,0.5682376043200785
