2020 Census Tract,geoid_,County Name,% of rental units occupied by 80% AMI and below with Severe Housing Problems,Average: YoY Growth 2018-2021,Is 2021 greater than 2011?,Average change: 2020-2022
13181970100,,,32.926829268292686,,,
13181970200,,,21.428571428571427,,,
13183970101,,,25.396825396825395,,,
13183970102,,,11.224489795918368,,,
13183970201,,,50.588235294117645,,,
13183970202,,,10.44776119402985,,,
13183980000,,,----------------------------------------------------------------------------------------------------,,,
13185010101,,,52.22222222222223,,,
13185010102,,,37.5,,,
13185010103,,,0,,,
13185010201,,,19.047619047619047,,,
13185010203,,,39.10614525139665,,,
13185010204,,,0,,,
13185010301,,,33.33333333333333,,,
13185010302,,,50,,,
13185010401,,,29.268292682926827,,,
13185010403,,,30.508474576271187,,,
13185010404,,,27.513227513227513,,,
13185010500,,,48.02259887,,,
13185010601,,,22.5,,,
13185010604,,,46.19565217391305,,,
13185010700,,,43.75,,,
13185010801,,,34.50704225352113,,,
13185010802,,,53.52112676056338,,,
13185010900,,,41.25,,,
13185011000,,,23.711340206185564,,,
13185011100,,,25.806451612903224,,,
13185011200,,,50.34482759,,,
13185011301,,,49.38628158844766,,,
13185011302,,,37.93103448275862,,,
13185011401,,,43.82022471910113,,,
13185011402,,,27.906976744186046,,,
13185011404,,,66.93877551020408,,,
13185011405,,,10.084033613445378,,,
13185011500,,,17.142857142857142,,,
13185011600,,,39.189189189189186,,,
13187960103,,,0,,,
13187960104,,,0,,,
13187960105,,,66.66666666666666,,,
13187960106,,,56.25,,,
13187960203,,,38.095238095238095,,,
13187960204,,,60.689655172413794,,,
13187960205,,,30.303030303030305,,,
13187960206,,,27.27272727272727,,,
13189950100,,,0,,,
13189950200,,,20.610687022900763,,,
13189950300,,,27.419354838709676,,,
13189950401,,,36.84210526315789,,,
13189950402,,,29.48717948717949,,,
13189950500,,,24.545454545454547,,,
13191110101,,,0,,,
13191110102,,,15.789473684210526,,,
13191110103,,,85.71428571428571,,,
13191110201,,,2.1621621621621623,,,
13191110202,,,8.333333333333332,,,
13191110300,,,12.962962962962962,,,
13191980000,,,----------------------------------------------------------------------------------------------------,,,
13191990000,,,----------------------------------------------------------------------------------------------------,,,
13193000100,,,35.714285714285715,,,
13193000200,,,20.714285714285715,,,
13193000300,,,39.50617283950617,,,
13193000400,,,34.61538461538461,,,
13195020100,,,43.15789473684211,,,
13195020200,,,48.275862068965516,,,
13195020300,,,5.686274509803922,,,
13195020400,,,51.724137931034484,,,
13195020501,,,25,,,
13195020502,,,31.19266055045872,,,
13195020600,,,22.727272727272727,,,
13197920100,,,41.66666666666667,,,
13197920200,,,12.5,,,
13199970501,,,5.154639175257731,,,
13199970502,,,13.488372093023257,,,
13199970600,,,27.160493827160494,,,
13199970701,,,16.27906976744186,,,
13199970702,,,24.081632653061224,,,
13199970801,,,49.152542372881356,,,
13199970802,,,5.405405405405405,,,
13201950100,,,24.193548387096776,,,
13201950200,,,17.727272727272727,,,
13201950300,,,79.16666666666666,,,
13205090100,,,33.33333333333333,,,
13205090200,,,25.37313432835821,,,
13205090300,,,49.11392405063291,,,
13205090401,,,0,,,
13205090402,,,77.94117647058823,,,
13205090501,,,37,,,
13205090502,,,29.411764705882355,,,
13207050101,,,46.15384615384615,,,
13207050102,,,64.19753086419753,,,
13207050200,,,21.16788321167883,,,
13207050301,,,35,,,
13207050302,,,0,,,
13209950100,,,54.54545454545454,,,
13209950200,,,26.373626373626376,,,
13209950300,,,25.333333333333336,,,
13211010100,,,51.724137931034484,,,
13211010200,,,7.450980392156863,,,
13211010301,,,29.01960784313726,,,
13211010302,,,8.888888889,,,
13211010400,,,61.224489795918366,,,
13211010500,,,31.645569620253166,,,
13213010100,,,10.344827586206897,,,
13213010201,,,49.43820224719101,,,
13213010203,,,100,,,
13213010204,,,46.15384615384615,,,
13213010300,,,52.63157894736842,,,
13213010401,,,39.473684210526315,,,
13213010402,,,10.256410256410255,,,
13213010500,,,15.151515151515152,,,
13213010600,,,6.760563380281689,,,
13213010700,,,24.427480916030532,,,
13215000200,,,11.200000000000001,,,
13215000300,,,53.6,,,
13215000400,,,53.333333333333336,,,
13215000800,,,50.588235294117645,,,
13215000900,,,22.61904761904762,,,
13215001000,,,39.62264150943396,,,
13215001100,,,100,,,
13215001200,,,50.76923076923077,,,
13215001400,,,46.808510638297875,,,
13215001600,,,43.15789473684211,,,
13215001800,,,63.013698630136986,,,
13215002000,,,47.72727272727273,,,
13215002100,,,57.35294117647059,,,
13215002200,,,50.48543689320388,,,
13215002300,,,40.845070422535215,,,
13215002400,,,21.25,,,
13215002500,,,42.30769230769231,,,
13215002700,,,34.34343434343434,,,
13215002800,,,38.46153846153847,,,
13215002901,,,61.627906976744185,,,
13215002902,,,33.65384615384615,,,
13215003000,,,54,,,
13215003200,,,44.96124031007752,,,
13215003301,,,40,,,
13215003302,,,52.06349206349207,,,
13215003400,,,47.72727272727273,,,
13215010106,,,25.773195876288657,,,
13215010108,,,45.66929133858268,,,
13215010109,,,57.14285714285714,,,
13215010110,,,0,,,
13215010111,,,0,,,
13215010204,,,50.72463768115942,,,
13215010205,,,40,,,
13215010206,,,63.63636363636363,,,
13215010207,,,100,,,
13215010208,,,47.11538461538461,,,
13215010209,,,17.857142857142858,,,
13215010301,,,50,,,
13215010303,,,39.285714285714285,,,
13215010304,,,48.38709677419355,,,
13215010401,,,31.746031746031743,,,
13215010402,,,24.8,,,
13215010501,,,40.32258064516129,,,
13215010502,,,41.42857142857143,,,
13215010602,,,72.09302325581395,,,
13215010605,,,19.672131147540984,,,
13215010606,,,100,,,
13215010607,,,44.03846153846154,,,
13215010608,,,56.36363636363636,,,
13215010701,,,44.70588235294118,,,
13215010702,,,51.78571428571429,,,
13215010704,,,19.11764705882353,,,
13215010705,,,40,,,
13215010801,,,27.500000000000004,,,
13215010802,,,46.15384615384615,,,
13215011100,,,62.5,,,
13215011200,,,38.75,,,
13215011400,,,52.28070175438596,,,
13215011500,,,62.857142857142854,,,
13217100101,,,13.333333333333334,,,
13217100102,,,8.571428571428571,,,
13217100202,,,39.58333333333333,,,
13217100203,,,45.23809523809524,,,
13217100204,,,57.647058823529406,,,
13217100301,,,57.98319327731093,,,
13217100302,,,37.68115942028986,,,
13217100400,,,41.269841269841265,,,
13217100503,,,25.581395348837212,,,
13217100504,,,43.71859296482412,,,
13217100505,,,100,,,
13217100506,,,27.884615384615387,,,
13217100507,,,0,,,
13217100600,,,61.50684931506849,,,
13217100701,,,67.37967914438502,,,
13217100702,,,36.79245283018868,,,
13217100801,,,12.371134020618557,,,
13217100802,,,39.473684210526315,,,
13217100902,,,66.12903225806451,,,
13217100903,,,67.44186046511628,,,
13217100904,,,39.473684210526315,,,
13217100905,,,27.77777777777778,,,
13219030101,,,0,,,
13219030102,,,0,,,
13219030103,,,2.1621621621621623,,,
13219030104,,,13.333333333333334,,,
13219030201,,,56.25,,,
13219030202,,,26.31578947368421,,,
13219030300,,,35.50295857988166,,,
13219030401,,,----------------------------------------------------------------------------------------------------,,,
13219030402,,,18.181818181818183,,,
13219030500,,,33.33333333333333,,,
13219030600,,,0,,,
13221960100,,,5,,,
13221960203,,,44.61538461538462,,,
13221960204,,,58.82352941176471,,,
13221960205,,,11.666666666666666,,,
13221960206,,,27.6,,,
13221960300,,,9.302325581,,,
13223120104,,,21.428571428571427,,,
13223120105,,,19.047619047619047,,,
13223120106,,,0,,,
13223120107,,,7.608695652173914,,,
13223120108,,,8.823529411764707,,,
13223120109,,,39.0625,,,
13223120110,,,0,,,
13223120111,,,10.256410256410255,,,
13223120203,,,39.285714285714285,,,
13223120205,,,15.789473684210526,,,
13223120206,,,48.07692307692308,,,
13223120207,,,35.714285714285715,,,
13223120208,,,44.75,,,
13223120301,,,32.29166666666667,,,
13223120303,,,0,,,
13223120304,,,----------------------------------------------------------------------------------------------------,,,
13223120305,,,35.9375,,,
13223120306,,,68.05555555555556,,,
13223120307,,,14.634146341463413,,,
13223120401,,,10.416666666666668,,,
13223120402,,,0,,,
13223120403,,,42.857142857142854,,,
13223120503,,,29.629629629629626,,,
13223120504,,,0,,,
13223120505,,,11.627906976744185,,,
13223120506,,,0,,,
13223120507,,,57.407407407407405,,,
13223120601,,,19.298245614035086,,,
13223120603,,,12.121212121212121,,,
13223120604,,,0,,,
13223120605,,,55.55555555555556,,,
13223120606,,,45,,,
13223120607,,,0,,,
13225040101,,,55.88235294117647,,,
13225040103,,,30.461538461538463,,,
13225040104,,,0,,,
13225040105,,,0,,,
13225040200,,,46.25,,,
13225040301,,,13.88888888888889,,,
13225040302,,,17.525773195876287,,,
13225040400,,,21.014492753623188,,,
13227050101,,,0,,,
13227050102,,,100,,,
13227050201,,,71.13402062,,,
13227050202,,,5.660377358490567,,,
13227050300,,,30,,,
13227050400,,,47.82608695652174,,,
13227050500,,,26.76056338028169,,,
13227050601,,,23.448275862068964,,,
13227050602,,,100,,,
13229960100,,,34.48275862068966,,,
13229960200,,,0,,,
13229960301,,,26.53061224489796,,,
13229960302,,,28.57142857142857,,,
13229960401,,,8.333333333333332,,,
13229960402,,,0,,,
13231010101,,,42.857142857142854,,,
13231010102,,,18.75,,,
13231010200,,,26.08695652173913,,,
13231010300,,,26.666666666666668,,,
13231010400,,,25.185185185185183,,,
13233010100,,,28.865979381443296,,,
13233010201,,,50,,,
13233010202,,,0,,,
13233010300,,,47.61904761904761,,,
13233010400,,,29.10447761,,,
13233010500,,,44.05594405594406,,,
13233010600,,,63.04347826086957,,,
13233010700,,,46.56488549618321,,,
13235950100,,,77.77777777777779,,,
13235950201,,,64.02877697841727,,,
13235950202,,,21.428571428571427,,,
13235950300,,,0,,,
13237960101,,,70.45454545454545,,,
13237960103,,,53.191489361702125,,,
13237960104,,,36.666666666666664,,,
13237960201,,,13.636363636363635,,,
13237960203,,,18.96551724137931,,,
13237960204,,,40.909090909090914,,,
13237960301,,,0,,,
13237960302,,,18.181818181818183,,,
13239960300,,,25,,,
13241970101,,,60,,,
13241970102,,,97.22222222222221,,,
13241970103,,,47.05882352941176,,,
13241970201,,,20,,,
13241970202,,,50.81967213114754,,,
13241970302,,,45.45454545454545,,,
13241970303,,,50,,,
13241970304,,,40,,,
13243790100,,,28.888888888888886,,,
13243790200,,,16.577540106951872,,,
13245000100,,,43.529411764705884,,,
13245000200,,,24.651162790697676,,,
13245000300,,,43.18181818181818,,,
13245000600,,,67.76859504132231,,,
13245000700,,,31.70731707317073,,,
13245001000,,,34.21052631578947,,,
13245001100,,,3.6363636363636362,,,
13245001200,,,56.32183908045977,,,
13245001300,,,40,,,
13245001400,,,50.61224489795918,,,
13245001602,,,52.888888888888886,,,
13245001603,,,47.05882352941176,,,
13245001604,,,16.153846153846153,,,
13245010101,,,28.57142857142857,,,
13245010104,,,54.347826086956516,,,
13245010105,,,36.470588235294116,,,
13245010107,,,47.368421052631575,,,
13245010108,,,4.615384615384616,,,
13245010109,,,32.20338983050847,,,
13245010201,,,27.27272727272727,,,
13245010203,,,41.04477611940299,,,
13245010205,,,100,,,
13245010206,,,55.319148936170215,,,
13245010207,,,0,,,
13245010208,,,6.0606060606060606,,,
13245010300,,,47.68518518518518,,,
13245010400,,,66.87116564417178,,,
13245010506,,,57.20524017467249,,,
13245010507,,,53.398058252427184,,,
13245010508,,,35.256410256410255,,,
13245010509,,,50.847457627118644,,,
13245010510,,,42.17687074829932,,,
13245010511,,,56.451612903225815,,,
13245010512,,,28.57142857142857,,,
13245010513,,,59.09090909090909,,,
13245010514,,,51.886792452830186,,,
13245010515,,,29.411764705882355,,,
13245010601,,,41.66666666666667,,,
13245010602,,,32.142857142857146,,,
13245010706,,,49.35064935064935,,,
13245010707,,,38.23529411764706,,,
13245010708,,,31.57894736842105,,,
13245010709,,,37.03703703703704,,,
13245010710,,,59.199999999999996,,,
13245010711,,,49.01960784313725,,,
13245010713,,,50,,,
13245010714,,,100,,,
13245010801,,,33.82352941176471,,,
13245010802,,,52.94117647058824,,,
13245010903,,,27.027027027027028,,,
13245010904,,,30.508474576271187,,,
13245010905,,,46,,,
13245010907,,,81.25,,,
13245010908,,,86.66666666666667,,,
13245011000,,,32.666666666666664,,,
13245011100,,,31.868131868131865,,,
13247060101,,,29.411764705882355,,,
13247060103,,,0,,,
13247060104,,,92,,,
13247060201,,,58.108108108108105,,,
13247060203,,,49.382716049382715,,,
13247060204,,,43.90243902439025,,,
13247060305,,,33.33333333333333,,,
13247060306,,,37.5,,,
13247060310,,,41.26126126126126,,,
13247060311,,,13.88888888888889,,,
13247060312,,,----------------------------------------------------------------------------------------------------,,,
13247060313,,,0,,,
13247060314,,,35.55555555555556,,,
13247060315,,,43.037974683544306,,,
13247060316,,,31.491712707182316,,,
13247060317,,,42.25352112676056,,,
13247060318,,,20.114942528735632,,,
13247060403,,,91.66666666666666,,,
13247060406,,,46.15384615384615,,,
13247060407,,,65.33333333333333,,,
13247060408,,,15,,,
13247060409,,,33.33333333333333,,,
13247060410,,,9.523809523809524,,,
13247060411,,,----------------------------------------------------------------------------------------------------,,,
13249960100,,,37.083333333333336,,,
13249960200,,,27.27272727272727,,,
13251970200,,,11.428571428571429,,,
13251970300,,,27.77777777777778,,,
13251970401,,,29.72972972972973,,,
13251970402,,,22.22222222222222,,,
13251970500,,,38.88888888888889,,,
13251970600,,,51.2,,,
13253200100,,,9.090909090909092,,,
13253200200,,,57.943925233644855,,,
13253200300,,,10.526315789473683,,,
13255160101,,,16.923076923076923,,,
13255160102,,,8.888888889,,,
13255160201,,,13.636363636363635,,,
13255160202,,,0,,,
13255160300,,,38.613861386138616,,,
13255160401,,,25,,,
13255160402,,,36,,,
13255160500,,,20.73170731707317,,,
13255160600,,,30,,,
13255160701,,,9.278350515463918,,,
13255160702,,,0,,,
13255160800,,,46.35193133,,,
13255160900,,,22.35294117647059,,,
13255161000,,,54,,,
13255161100,,,42.53968253968254,,,
13255161201,,,0,,,
13255161202,,,37.878787878787875,,,
13257970101,,,45.88235294117647,,,
13257970102,,,39.02439024390244,,,
13257970201,,,0,,,
13257970202,,,100,,,
13257970301,,,12.8,,,
13257970302,,,18.823529411764707,,,
13257970401,,,20,,,
13257970402,,,6.451612903225806,,,
13259950100,,,12.307692307692308,,,
13259950400,,,16.94915254237288,,,
13261950100,,,14.285714285714285,,,
13261950200,,,32.17391304347826,,,
13261950300,,,44.44444444444444,,,
13261950400,,,62.63157894736842,,,
13261950500,,,20.952380952380953,,,
13261950600,,,50.76923076923077,,,
13261950700,,,31.380753138075313,,,
13261950800,,,16.94915254237288,,,
13263960100,,,9.5,,,
13263960200,,,29.361702127659573,,,
13263960300,,,5,,,
13265010200,,,30.434782608695656,,,
13267950100,,,5.172413793103448,,,
13267950202,,,3.389830508474576,,,
13267950203,,,15.053763440860216,,,
13267950204,,,0,,,
13267950300,,,42.27272727272727,,,
13267950401,,,0,,,
13267950402,,,36.206896551724135,,,
13269950100,,,0,,,
13269950200,,,38.064516129032256,,,
13269950301,,,14.736842105263156,,,
13269950302,,,66.25,,,
13271950101,,,24.807692307692307,,,
13271950102,,,90,,,
13271950103,,,14.285714285714285,,,
13271950200,,,17.77777777777778,,,
13271950500,,,38.095238095238095,,,
13273120200,,,21.53846153846154,,,
13273120300,,,24.752475247524753,,,
13273120400,,,42.62295081967213,,,
13273120500,,,17.272727272727273,,,
13275960100,,,21.25,,,
13275960200,,,27.083333333333332,,,
13275960300,,,54.70588235294118,,,
13275960400,,,42.76729559748428,,,
13275960501,,,32.94117647058823,,,
13275960502,,,37.03703703703704,,,
13275960601,,,64.1025641,,,
13275960602,,,25,,,
13275960701,,,54.12844036697248,,,
13275960702,,,60,,,
13275960800,,,33.33333333333333,,,
13275960900,,,59.61538461538461,,,
13275961000,,,23.668639053254438,,,
13275961100,,,15.909090909090908,,,
13277960100,,,32.20338983050847,,,
13277960200,,,42.22222222222222,,,
13277960301,,,34.375,,,
13277960302,,,13.513513513513514,,,
13277960401,,,15.517241379310345,,,
13277960402,,,43.103448275862064,,,
13277960500,,,25.139664804469277,,,
13277960601,,,22.641509433962266,,,
13277960602,,,48.275862068965516,,,
13277960700,,,45.52238805970149,,,
13277960800,,,11.666666666666666,,,
13277960900,,,44.44444444444444,,,
13279970101,,,33.33333333333333,,,
13279970102,,,28.333333333333332,,,
13279970201,,,34.883720930232556,,,
13279970202,,,50.66666666666667,,,
13279970301,,,42.857142857142854,,,
13279970302,,,28.57142857142857,,,
13279970400,,,26.495726495726498,,,
13279970500,,,32.94117647058823,,,
13279970600,,,31.03448275862069,,,
13281960100,,,41.53846153846154,,,
13281960200,,,27.500000000000004,,,
13281960301,,,44.73684210526316,,,
13281960302,,,0,,,
13283960100,,,4.705882352941177,,,
13283960200,,,45.43478260869565,,,
13285960101,,,41.81818181818181,,,
13285960102,,,41.77215189873418,,,
13285960201,,,3.8095238095238098,,,
13285960202,,,20,,,
13285960300,,,63.030303030303024,,,
13285960401,,,31.57894736842105,,,
13285960402,,,24.8,,,
13285960501,,,53.191489361702125,,,
13285960503,,,58.490566037735846,,,
13285960504,,,54.54545454545454,,,
13285960600,,,55.371900826446286,,,
13285960700,,,19.565217391304348,,,
13285960800,,,48.97959183673469,,,
13285960901,,,32.795698924731184,,,
13285960903,,,57.14285714285714,,,
13285960904,,,0,,,
13285961000,,,38.75,,,
13285961100,,,0,,,
13287970201,,,13.043478260869565,,,
13287970202,,,42.857142857142854,,,
13287970300,,,47,,,
13289060101,,,0,,,
13289060102,,,0,,,
13289060200,,,32.22222222222222,,,
13291000101,,,59.25925925925925,,,
13291000103,,,0,,,
13291000104,,,68.75,,,
13291000201,,,40.625,,,
13291000203,,,100,,,
13291000204,,,36.53846153846153,,,
13291000206,,,32.55813953488372,,,
13291000207,,,3.294117647058824,,,
13293010100,,,13.043478260869565,,,
13293010201,,,55.88235294117647,,,
13293010202,,,39.285714285714285,,,
13293010300,,,57.57575757575758,,,
13293010401,,,67.85714285714286,,,
13293010402,,,23.364485981308412,,,
13293010500,,,41.91616766467065,,,
13293010600,,,7.6923076923076925,,,
13295020101,,,21.052631578947366,,,
13295020102,,,38.88888888888889,,,
13295020200,,,38.83495145631068,,,
13295020301,,,42.857142857142854,,,
13295020302,,,20,,,
13295020400,,,50,,,
13295020503,,,29.03225806451613,,,
13295020504,,,70,,,
13295020505,,,0,,,
13295020506,,,0,,,
13295020601,,,36.58536585365854,,,
13295020602,,,50,,,
13295020701,,,23.404255319148938,,,
13295020702,,,28.387096774193548,,,
13295020800,,,0,,,
13295020902,,,4.571428571428571,,,
13295020903,,,11.538461538461538,,,
13295020904,,,0,,,
13297110101,,,16.666666666666664,,,
13297110102,,,56.75675675675676,,,
13297110200,,,10.909090909090908,,,
13297110301,,,27.55102040816326,,,
13297110302,,,41.509433962264154,,,
13297110400,,,47.13375796178344,,,
13297110503,,,36.36363636363637,,,
13297110504,,,36,,,
13297110505,,,32.142857142857146,,,
13297110506,,,30.303030303030305,,,
13297110508,,,22.5,,,
13297110509,,,60.78431372549019,,,
13297110510,,,0,,,
13297110601,,,46.666666666666664,,,
13297110602,,,40.38461538461539,,,
13297110603,,,26.666666666666668,,,
13297110701,,,42.857142857142854,,,
13297110702,,,38.70967741935484,,,
13297110801,,,78.94736842105263,,,
13297110802,,,0,,,
13299950100,,,46.15384615384615,,,
13299950200,,,44.73684210526316,,,
13299950300,,,24.146341463414632,,,
13299950400,,,17.582417582417584,,,
13299950500,,,51.127819548872175,,,
13299950600,,,28.695652173913043,,,
13299950700,,,41.333333333333336,,,
13299950801,,,7.6923076923076925,,,
13299950802,,,42.55319149,,,
13299950900,,,21.904761904761905,,,
13301970400,,,32.05128205128205,,,
13301970500,,,6.451612903225806,,,
13303950100,,,10.526315789473683,,,
13303950300,,,23.440860215053764,,,
13303950400,,,54.385964912280706,,,
13303950500,,,25.07462686567164,,,
13303950700,,,22.758620689655174,,,
13305970100,,,22.22222222222222,,,
13305970201,,,7.142857142857142,,,
13305970202,,,37.404580152671755,,,
13305970300,,,10.416666666666668,,,
13305970400,,,16.19047619047619,,,
13305970500,,,57.49999999999999,,,
13305970600,,,35,,,
13307960100,,,0,,,
13307960200,,,0,,,
13309780100,,,2.857142857142857,,,
13309780200,,,28.333333333333332,,,
13311950101,,,16.666666666666664,,,
13311950102,,,9.523809523809524,,,
13311950202,,,1.7777777777777777,,,
13311950204,,,0,,,
13311950205,,,0,,,
13311950206,,,30.927835051546392,,,
13311950207,,,64.86486486486487,,,
13311950301,,,90.625,,,
13311950302,,,21.568627450980394,,,
13313000101,,,51.06382978723404,,,
13313000103,,,18.181818181818183,,,
13313000104,,,7.368421052631578,,,
13313000200,,,63.33333333333333,,,
13313000301,,,59.70149253731343,,,
13313000303,,,64.28571428571429,,,
13313000304,,,40,,,
13313000401,,,45.09803921568628,,,
13313000402,,,32.35294117647059,,,
13313000501,,,45.90163934426229,,,
13313000502,,,27.717842323651453,,,
13313000600,,,19,,,
13313000700,,,50,,,
13313000801,,,71.42857142857143,,,
13313000802,,,39.58333333333333,,,
13313000900,,,24.390243902439025,,,
13313001000,,,48.148148148148145,,,
13313001100,,,59.09090909090909,,,
13313001200,,,30.701754385964914,,,
13313001300,,,19.379844961240313,,,
13313001400,,,20.930232558139537,,,
13313001500,,,34.166666666666664,,,
13315960100,,,25.161290322580644,,,
13315960200,,,51.28205128205128,,,
13315960300,,,22.22222222222222,,,
13315960400,,,20.51282051282051,,,
13317010101,,,17.77777777777778,,,
13317010102,,,32.544378698224854,,,
13317010301,,,0,,,
13317010302,,,42.10526315789473,,,
13319960200,,,46.15384615384615,,,
13319960300,,,43.63636363636363,,,
13319960400,,,44.54545454545455,,,
13321950100,,,56.41025641025641,,,
13321950201,,,----------------------------------------------------------------------------------------------------,,,
13321950202,,,57.446808510638306,,,
13321950400,,,18.13953488372093,,,
13321950500,,,10,,,
13321950600,,,15.789473684210526,,,
