state,county,stcnty,tract,tract_id_20,split_tr,qct_id,metro,Area_Pop,cbsa,cbsasub,VLIL_4_Person_19,VLIL_4_Person_20,VLIL_4_Person_21,P1,P5,H1,B17001est1_19,B17001est2_19,B19013est1_19,B17001est1_20,B17001me1_20,B17001est2_20,B17001me2_20,B19013est1_20,B19013me1_20,B17001est1_21,B17001me1_21,B17001est2_21,B17001me2_21,B19013est1_21,B19013me1_21,AvgHHSize,adj_inc_lim_19,adj_inc_lim_20,adj_inc_lim_21,inc_factor_19,inc_factor_20,inc_factor_21,pov_rate_19,pov_rate_20,pov_rate_21,qct
13,117,13117,130601,13117130601,0,131171306010,1,6089815,12060,METRO12060M12060,44946,45500,47638,6646,0,2177,5988,375,90605,5884,692,311,265,97257,8673,5976,609,348,256,102526,11663,3.052824974,48827,49428,51751,0.538899601,0.508220494,0.504759789,,,,0
13,117,13117,130602,13117130602,0,131171306020,1,6089815,12060,METRO12060M12060,44946,45500,47638,6062,0,1894,5376,396,103170,5959,709,905,622,106250,19985,6196,765,944,682,109472,27230,3.200633526,49624,50235,52596,0.480992526,0.472799987,0.480451614,,,,0
13,117,13117,130603,13117130603,0,131171306030,1,6089815,12060,METRO12060M12060,44946,45500,47638,8449,25,3072,7826,301,143393,8541,832,203,133,145357,18066,8877,960,99,81,145250,17798,2.7421875,47151,47732,49975,0.328823596,0.328377724,0.344061971,,,,0
13,117,13117,130604,13117130604,0,131171306040,1,6089815,12060,METRO12060M12060,44946,45500,47638,5084,0,1563,4907,0,161375,5150,628,167,186,159957,16182,5144,577,136,143,167717,15207,3.252719164,49905,50520,52894,0.309248656,0.31583488,0.31537649,,,,0
13,117,13117,130605,13117130605,0,131171306050,1,6089815,12060,METRO12060M12060,44946,45500,47638,4745,0,1597,4646,257,128085,4564,438,221,235,134960,6741,4804,447,340,236,147240,22438,2.971195936,48386,48983,51284,0.377764761,0.362944573,0.348302096,,,,0
13,117,13117,130606,13117130606,0,131171306060,1,6089815,12060,METRO12060M12060,44946,45500,47638,5288,83,1770,4626,137,118147,5590,745,135,113,134199,13252,5753,886,106,90,141171,19037,2.940677881,48222,48816,51110,0.40815255,0.363758296,0.362043202,,,,0
13,117,13117,130607,13117130607,0,131171306070,1,6089815,12060,METRO12060M12060,44946,45500,47638,9066,110,2681,7628,284,136422,8253,1207,247,150,162898,11478,8818,1218,178,134,170378,11851,3.340544462,50378,50999,53396,0.369280607,0.313073218,0.313397259,,,,0
13,117,13117,130608,13117130608,0,131171306080,1,6089815,12060,METRO12060M12060,44946,45500,47638,6573,0,1961,6062,120,138893,6210,576,163,162,130042,14225,6017,559,119,161,136250,12058,3.351861238,50439,51061,53460,0.36315006,0.392650068,0.392366976,,,,0
13,117,13117,130609,13117130609,0,131171306090,1,6089815,12060,METRO12060M12060,44946,45500,47638,6898.000223,0,1876.000096,6651,137,140442,6635,723,283,280,138141,10029,6844,732,200,218,144750,6341,3.676972151,52193,52836,55319,0.371633828,0.382478774,0.382169247,,,,0
13,117,13117,130610,13117130610,0,131171306100,1,6089815,12060,METRO12060M12060,44946,45500,47638,6518,0,2009,5954,259,153958,5823,660,271,162,163025,9503,6201,726,401,336,170345,7158,3.244400263,49860,50474,52846,0.323854566,0.309608966,0.310229242,,,,0
13,117,13117,130611,13117130611,0,131171306110,1,6089815,12060,METRO12060M12060,44946,45500,47638,4809,0,1396,4285,183,149539,4959,974,233,132,176735,35505,5289,1001,298,201,170417,40597,3.444842339,50941,51569,53992,0.340653598,0.291787148,0.316822857,,,,0
13,117,13117,130613,13117130613,0,131171306130,1,6089815,12060,METRO12060M12060,44946,45500,47638,6457,34,2329,5568,114,102074,5865,959,128,96,101832,12392,6042,1005,105,79,124408,32116,2.757835865,47236,47818,50065,0.462762296,0.469577342,0.402425885,,,,0
13,117,13117,130614,13117130614,0,131171306140,1,6089815,12060,METRO12060M12060,44946,45500,47638,3820,0,1311,6814,160,143625,4105,773,86,87,102159,31470,4242,590,192,146,124402,29177,2.9138062,48077,48669,50956,0.334739774,0.476404428,0.409607559,,,,0
13,117,13117,130615,13117130615,0,131171306150,1,6089815,12060,METRO12060M12060,44946,45500,47638,3447.999756,87.99999237,1002.999939,6814,160,143625,2976,294,48,57,218824,48829,3034,335,106,86,192845,41231,3.349950075,50429,51051,53450,0.351115763,0.23329708,0.277165592,,,,0
13,119,13119,890101,13119890101,0,131198901010,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,3991,0,1584,4468,1264,39477,4712,578,1250,354,49931,11888,4978,558,1289,352,42411,19887,2.519570589,29236,29597,30987,0.740583122,0.592758,0.730635941,0.282999992,0.264999986,0.259000003,0
13,119,13119,890103,13119890103,0,131198901030,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,2425,0,1051,3906,659,53068,2455,305,372,218,60841,7245,2371,335,384,229,56935,12222,2.307326317,28508,28860,30215,0.53719753,0.474351168,0.530692875,,,,0
13,119,13119,890104,13119890104,0,131198901040,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,1724,63,613,3906,659,53068,1708,443,148,124,56941,8902,1562,432,183,133,57311,14997,2.709624767,29888,30257,31679,0.563201904,0.531374574,0.552756011,,,,0
13,119,13119,890201,13119890201,0,131198902010,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,3178.000015,0,1201.999932,5797,976,47440,2831,447,476,364,54773,24928,2950,423,376,291,50154,9019,2.643926859,29663,30029,31440,0.625274003,0.548244596,0.626869261,0.167999998,,,0
13,119,13119,890202,13119890202,0,131198902020,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,2980,107,1101,5797,976,47440,2681,422,228,115,53462,11015,2755,452,239,123,51917,13492,2.609446049,29545,29909,31314,0.622786701,0.55944407,0.603155017,0.167999998,,,0
13,119,13119,890300,13119890300,0,131198903000,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,3463,0,1324,3282,675,49375,3360,533,836,391,48169,6344,3345,588,458,363,53558,12730,2.615558863,29565,29930,31337,0.598784804,0.621353984,0.585103989,0.206,0.248999998,,0
13,119,13119,890401,13119890401,0,131198904010,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,2098,0,842,4723,1510,27199,1979,492,537,400,41771,8963,2056,620,614,405,50625,24346,2.491686344,29140,29500,30886,1.071362972,0.706231594,0.610093832,0.319999993,,,0
13,119,13119,890402,13119890402,0,131198904020,0,1801928,1300000,NCNTY13119N13119,28597,28950,30310,3565,614,1234,4723,1510,27199,2690,340,855,263,25552,6652,2700,301,783,263,28968,8926,2.391410112,28796,29152,30521,1.058715343,1.140889168,1.053610921,0.319999993,0.317999989,0.289999992,1
13,121,13121,000100,13121000100,0,131210001000,1,6089815,12060,METRO12060M12060,44946,45500,47638,5679,0,2324,5410,101,168396,5504,845,429,466,142092,30235,5620,781,430,461,141406,44630,2.443631649,45541,46102,48269,0.270439923,0.324451774,0.341350436,,,,0
13,121,13121,000201,13121000201,0,131210002010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2751,0,1362,6043,335,158011,2097,181,54,41,112849,21258,2177,237,35,35,110236,22314,2.01982379,43255,43788,45846,0.273746759,0.388022929,0.415889531,,,,0
13,121,13121,000202,13121000202,0,131210002020,1,6089815,12060,METRO12060M12060,44946,45500,47638,3316,33,1329,6043,335,158011,3740,679,289,237,171042,97717,3903,844,250,205,169844,100863,2.470278502,45685,46248,48421,0.289125443,,,,,,0
13,121,13121,000400,13121000400,0,131210004000,1,6089815,12060,METRO12060M12060,44946,45500,47638,1865,8,1090,1904,71,97257,1714,233,68,35,121681,43416,1905,272,76,50,147641,36661,1.703669667,41550,42062,44038,0.427218616,0.345674336,0.298277587,,,,0
13,121,13121,000501,13121000501,0,131210005010,1,6089815,12060,METRO12060M12060,44946,45500,47638,4281,0,2742,4929,549,90140,2865,617,299,185,90702,33965,3672,846,461,297,82917,22953,1.561269164,40782,41285,43224,0.452429563,0.455171883,0.521292388,,,,0
13,121,13121,000502,13121000502,0,131210005020,1,6089815,12060,METRO12060M12060,44946,45500,47638,1959,3,823,4929,549,90140,1821,250,188,176,108641,29366,1906,288,137,133,106000,16886,2.376670599,45180,45737,47886,0.501220345,0.420992076,0.451754719,,,,0
13,121,13121,000601,13121000601,0,131210006010,1,6089815,12060,METRO12060M12060,44946,45500,47638,4243,1103,1760,6798,2878,53686,3407,608,1273,444,61830,22223,3145,594,1062,437,63556,25805,1.784090877,41984,42501,44498,0.782028854,0.687384784,0.70013845,0.423000008,0.374000013,0.338,1
13,121,13121,000602,13121000602,0,131210006020,1,6089815,12060,METRO12060M12060,44946,45500,47638,3288,0,2131,6798,2878,53686,3609,665,1534,514,46917,10735,3378,533,1414,492,50536,10540,1.542937636,40683,41184,43120,0.757795334,0.877805471,0.853253126,0.423000008,0.425000012,0.419,1
13,121,13121,000700,13121000700,0,131210007000,1,6089815,12060,METRO12060M12060,44946,45500,47638,3500,2635,364,885,128,84107,942,233,172,136,61250,36674,864,171,128,141,109917,42313,2.376373529,45178,45735,47884,0.537149131,,0.435637802,,,,0
13,121,13121,001001,13121001001,0,131210010010,1,6089815,12060,METRO12060M12060,44946,45500,47638,4895,831,2331,1889,328,103846,2200,340,332,89,84655,28650,3170,482,677,287,85850,13567,1.743457794,41764,42279,44266,0.402172446,0.49942708,0.515620291,0.173999995,0.150999993,0.214000002,0
13,121,13121,001002,13121001002,0,131210010020,1,6089815,12060,METRO12060M12060,44946,45500,47638,7010.00006,5418.000111,903.0000185,1048,417,31067,1002,127,345,109,46346,9715,1174,248,412,145,40048,7530,1.763012052,41870,42386,44378,1.347732306,0.914555728,1.108120203,0.398000002,0.344000012,0.351000011,1
13,121,13121,001101,13121001101,0,131210011010,1,6089815,12060,METRO12060M12060,44946,45500,47638,3523,0,2476,5193,326,109426,2699,440,143,80,107129,6896,3349,438,293,201,112500,14907,1.42285943,40035,40529,42433,0.365863681,0.378319591,0.377182215,,,,0
13,121,13121,001102,13121001102,0,131210011020,1,6089815,12060,METRO12060M12060,44946,45500,47638,3997,0,2706,5193,326,109426,2840,595,233,199,145208,29923,2917,526,193,214,123355,31090,1.477087975,40328,40825,42743,0.3685413,0.281148434,0.346504003,,,,0
13,121,13121,001203,13121001203,0,131210012030,1,6089815,12060,METRO12060M12060,44946,45500,47638,2028,0,1417,4494,396,80476,2737,711,289,127,65121,15105,2753,732,166,92,68507,10582,1.431192636,40080,40574,42481,0.498036683,0.623055518,0.62009722,0.088,0.105999999,,0
13,121,13121,001204,13121001204,0,131210012040,1,6089815,12060,METRO12060M12060,44946,45500,47638,2127,0,1388,4494,396,80476,1845,244,109,70,90040,28919,1911,372,121,85,108200,55171,1.532420754,40626,41127,43060,0.504821301,0.456763655,,0.088,,,0
13,121,13121,001205,13121001205,0,131210012050,1,6089815,12060,METRO12060M12060,44946,45500,47638,2615,129,1704,5206,365,93143,1690,256,135,117,73005,20204,1867,254,139,102,79315,25735,1.45892024,40230,40726,42639,0.431916505,0.557852209,0.537590623,,,,0
13,121,13121,001206,13121001206,0,131210012060,1,6089815,12060,METRO12060M12060,44946,45500,47638,4296,0,2983,5206,365,93143,3160,594,494,394,91997,20787,3119,540,316,320,118724,25636,1.440160871,40129,40623,42532,0.430832148,0.441568732,0.358242661,,,,0
13,121,13121,001301,13121001301,0,131210013010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2299,275,1183,3866,745,76188,2256,447,265,236,61652,30324,2692,670,242,257,63020,37232,1.710904479,41589,42102,44080,0.545873344,0.682897568,,0.193000004,,,0
13,121,13121,001302,13121001302,0,131210013020,1,6089815,12060,METRO12060M12060,44946,45500,47638,2179,64,1196,3866,745,76188,1775,327,542,333,103381,35237,1979,318,592,326,104423,37106,1.768394589,41899,42415,44408,0.549942255,0.410278499,0.425270289,0.193000004,,,0
13,121,13121,001400,13121001400,0,131210014000,1,6089815,12060,METRO12060M12060,44946,45500,47638,2504,0,1484,2345,85,84167,2291,284,145,86,82086,3608,2279,291,174,101,83930,4028,1.687331557,41462,41973,43945,0.492615879,0.511329591,0.523591101,,,,0
13,121,13121,001501,13121001501,0,131210015010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2445,49,1503,4479,536,66490,2297,485,239,113,57036,20836,2187,487,173,112,59317,33890,1.59414506,40959,41464,43412,0.616017461,0.726979434,,0.119999997,0.104000002,,0
13,121,13121,001502,13121001502,0,131210015020,1,6089815,12060,METRO12060M12060,44946,45500,47638,2364,0,1237,4479,536,66490,1923,402,121,75,68776,18589,2234,551,200,166,72188,26049,1.911075234,42669,43194,45224,0.641735613,0.628038824,0.626475334,0.119999997,,,0
13,121,13121,001600,13121001600,0,131210016000,1,6089815,12060,METRO12060M12060,44946,45500,47638,2460,0,1517,2237,110,78182,2322,308,93,55,97623,16457,2193,388,66,44,109505,27162,1.621621609,41107,41614,43569,0.525785983,0.426272511,0.397872239,,,,0
13,121,13121,001701,13121001701,0,131210017010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2204,0,1142,4911,335,94750,1908,312,349,350,72936,40776,2002,392,558,393,58529,48240,1.929947495,42770,43298,45332,0.451398402,,,,,,0
13,121,13121,001702,13121001702,0,131210017020,1,6089815,12060,METRO12060M12060,44946,45500,47638,3531,35,2241,4911,335,94750,3507,547,259,233,102754,20559,3597,696,300,261,114576,33792,1.560017824,40775,41278,43217,0.430343002,0.401716709,0.377190679,,,,0
13,121,13121,001801,13121001801,0,131210018010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2037,3,1447,4281,962,49486,2419,783,1330,594,0,0,2187,513,1068,422,,,1.405666947,39943,40435,42335,0.807157576,,,0.224999994,0.550000012,0.488000005,1
13,121,13121,001802,13121001802,0,131210018020,1,6089815,12060,METRO12060M12060,44946,45500,47638,2474,0,1610,4281,962,49486,2219,250,173,98,64803,25524,2341,330,170,97,81250,33986,1.536646008,40649,41150,43084,0.821424246,0.635001481,0.530264616,0.224999994,,,0
13,121,13121,001901,13121001901,0,131210019010,1,6089815,12060,METRO12060M12060,44946,45500,47638,2227,1853,184,2246,627,62656,507,215,454,246,25378,1325,400,406,203,314,24128,6847,2.032608747,43324,43858,45919,0.691458106,1.728189826,1.903141618,,,,1
13,121,13121,001902,13121001902,0,131210019020,1,6089815,12060,METRO12060M12060,44946,45500,47638,2258,201,1407,2246,627,62656,2056,548,310,334,60417,10445,2264,330,257,129,65980,13186,1.461975813,40246,40742,42657,0.642332733,0.674346626,0.646514118,,,,0
13,121,13121,002100,13121002100,0,131210021000,1,6089815,12060,METRO12060M12060,44946,45500,47638,2521,256,1253,2409,979,68618,2245,500,692,314,83151,28417,2474,479,712,275,72866,34197,1.807661653,42111,42630,44633,0.61370194,0.512681723,0.612535357,0.405999988,0.307999998,0.287999988,1
13,121,13121,002300,13121002300,0,131210023000,1,6089815,12060,METRO12060M12060,44946,45500,47638,1225.000004,0,517.999992,1268,437,26704,1384,322,437,203,28611,16783,1245,301,414,181,27420,12017,2.364864826,45116,45672,47818,1.689484715,,1.743909597,0.344999999,0.316000015,0.333000004,1
13,121,13121,002400,13121002400,0,131210024000,1,6089815,12060,METRO12060M12060,44946,45500,47638,2504,72,966,2838,990,28056,2960,525,971,348,26919,8617,2712,479,1073,372,27647,12452,2.517598391,45940,46506,48691,1.63743937,1.727627277,1.761167526,0.349000007,0.328000009,0.395999998,1
13,121,13121,002500,13121002500,0,131210025000,1,6089815,12060,METRO12060M12060,44946,45500,47638,2273,20,1010,2763,1280,30283,3124,658,1359,363,33615,7695,2939,536,1213,331,34082,6927,2.230693102,44392,44940,47051,1.465904951,1.336903214,1.380523443,0.463,0.435000002,0.412999988,1
