lat,lon,use_nearby_tract,use_only_actual_tract,best_score
32.300000000000026,-81.9500000000002,5.0,6.0,6.0
32.300000000000026,-81.9000000000002,0.0,6.0,6.0
32.300000000000026,-81.85000000000021,0.0,6.0,6.0
32.300000000000026,-81.80000000000021,0.0,0.0,0.0
32.300000000000026,-81.75000000000021,0.0,0.0,0.0
32.300000000000026,-81.70000000000022,5.0,6.0,6.0
32.300000000000026,-81.65000000000022,5.0,6.0,6.0
32.300000000000026,-81.60000000000022,0.0,6.0,6.0
32.300000000000026,-81.55000000000022,0.0,6.0,6.0
32.300000000000026,-81.50000000000023,0.0,6.0,6.0
32.300000000000026,-81.45000000000023,7.0,6.0,7.0
32.300000000000026,-81.40000000000023,0.0,8.0,8.0
32.300000000000026,-81.35000000000024,0.0,8.0,8.0
32.300000000000026,-81.30000000000024,0.0,8.0,8.0
32.300000000000026,-81.25000000000024,7.0,0.0,7.0
32.300000000000026,-81.20000000000024,7.0,8.0,8.0
32.300000000000026,-81.15000000000025,0.0,8.0,8.0
32.300000000000026,-81.10000000000025,0.0,0.0,0.0
32.300000000000026,-81.05000000000025,0.0,0.0,0.0
32.300000000000026,-81.00000000000026,0.0,0.0,0.0
32.300000000000026,-80.95000000000026,0.0,0.0,0.0
32.300000000000026,-80.90000000000026,0.0,0.0,0.0
32.300000000000026,-80.85000000000026,0.0,0.0,0.0
32.35000000000002,-85.6,0.0,0.0,0.0
32.35000000000002,-85.55,0.0,0.0,0.0
32.35000000000002,-85.5,0.0,0.0,0.0
32.35000000000002,-85.45,0.0,0.0,0.0
32.35000000000002,-85.4,0.0,0.0,0.0
32.35000000000002,-85.35000000000001,0.0,0.0,0.0
32.35000000000002,-85.30000000000001,0.0,0.0,0.0
32.35000000000002,-85.25000000000001,0.0,0.0,0.0
32.35000000000002,-85.20000000000002,0.0,0.0,0.0
32.35000000000002,-85.15000000000002,0.0,0.0,0.0
32.35000000000002,-85.10000000000002,0.0,0.0,0.0
32.35000000000002,-85.05000000000003,0.0,0.0,0.0
32.35000000000002,-85.00000000000003,7.0,0.0,7.0
32.35000000000002,-84.95000000000003,0.0,8.0,8.0
32.35000000000002,-84.90000000000003,0.0,8.0,8.0
32.35000000000002,-84.85000000000004,0.0,8.0,8.0
32.35000000000002,-84.80000000000004,0.0,8.0,8.0
32.35000000000002,-84.75000000000004,0.0,8.0,8.0
32.35000000000002,-84.70000000000005,0.0,8.0,8.0
32.35000000000002,-84.65000000000005,0.0,6.0,6.0
32.35000000000002,-84.60000000000005,7.0,6.0,7.0
32.35000000000002,-84.55000000000005,0.0,6.0,6.0
32.35000000000002,-84.50000000000006,7.0,6.0,7.0
32.35000000000002,-84.45000000000006,0.0,6.0,6.0
32.35000000000002,-84.40000000000006,0.0,6.0,6.0
32.35000000000002,-84.35000000000007,0.0,0.0,0.0
32.35000000000002,-84.30000000000007,0.0,0.0,0.0
32.35000000000002,-84.25000000000007,0.0,0.0,0.0
32.35000000000002,-84.20000000000007,0.0,0.0,0.0
32.35000000000002,-84.15000000000008,0.0,0.0,0.0
32.35000000000002,-84.10000000000008,0.0,0.0,0.0
32.35000000000002,-84.05000000000008,0.0,0.0,0.0
32.35000000000002,-84.00000000000009,0.0,0.0,0.0
32.35000000000002,-83.95000000000009,0.0,0.0,0.0
32.35000000000002,-83.90000000000009,0.0,0.0,0.0
32.35000000000002,-83.8500000000001,7.0,0.0,7.0
32.35000000000002,-83.8000000000001,0.0,8.0,8.0
32.35000000000002,-83.7500000000001,0.0,8.0,8.0
32.35000000000002,-83.7000000000001,0.0,8.0,8.0
32.35000000000002,-83.6500000000001,0.0,8.0,8.0
32.35000000000002,-83.60000000000011,0.0,8.0,8.0
32.35000000000002,-83.55000000000011,0.0,8.0,8.0
32.35000000000002,-83.50000000000011,7.0,0.0,7.0
32.35000000000002,-83.45000000000012,0.0,0.0,0.0
32.35000000000002,-83.40000000000012,0.0,0.0,0.0
32.35000000000002,-83.35000000000012,0.0,0.0,0.0
32.35000000000002,-83.30000000000013,7.0,8.0,8.0
32.35000000000002,-83.25000000000013,0.0,0.0,0.0
32.35000000000002,-83.20000000000013,0.0,0.0,0.0
32.35000000000002,-83.15000000000013,0.0,0.0,0.0
32.35000000000002,-83.10000000000014,0.0,0.0,0.0
32.35000000000002,-83.05000000000014,0.0,0.0,0.0
32.35000000000002,-83.00000000000014,0.0,6.0,6.0
32.35000000000002,-82.95000000000014,0.0,6.0,6.0
32.35000000000002,-82.90000000000015,0.0,0.0,0.0
32.35000000000002,-82.85000000000015,0.0,0.0,0.0
32.35000000000002,-82.80000000000015,0.0,0.0,0.0
32.35000000000002,-82.75000000000016,0.0,0.0,0.0
32.35000000000002,-82.70000000000016,0.0,0.0,0.0
32.35000000000002,-82.65000000000016,0.0,0.0,0.0
32.35000000000002,-82.60000000000016,0.0,0.0,0.0
32.35000000000002,-82.55000000000017,0.0,0.0,0.0
32.35000000000002,-82.50000000000017,0.0,0.0,0.0
32.35000000000002,-82.45000000000017,0.0,0.0,0.0
32.35000000000002,-82.40000000000018,7.0,6.0,7.0
32.35000000000002,-82.35000000000018,0.0,6.0,6.0
32.35000000000002,-82.30000000000018,0.0,6.0,6.0
32.35000000000002,-82.25000000000018,7.0,8.0,8.0
32.35000000000002,-82.20000000000019,0.0,8.0,8.0
32.35000000000002,-82.15000000000019,0.0,8.0,8.0
32.35000000000002,-82.1000000000002,0.0,8.0,8.0
32.35000000000002,-82.0500000000002,0.0,8.0,8.0
32.35000000000002,-82.0000000000002,0.0,6.0,6.0
32.35000000000002,-81.9500000000002,0.0,6.0,6.0
32.35000000000002,-81.9000000000002,0.0,6.0,6.0
32.35000000000002,-81.85000000000021,0.0,6.0,6.0
32.35000000000002,-81.80000000000021,0.0,0.0,0.0
32.35000000000002,-81.75000000000021,0.0,0.0,0.0
32.35000000000002,-81.70000000000022,7.0,8.0,8.0
32.35000000000002,-81.65000000000022,7.0,0.0,7.0
32.35000000000002,-81.60000000000022,7.0,8.0,8.0
32.35000000000002,-81.55000000000022,0.0,6.0,6.0
32.35000000000002,-81.50000000000023,5.0,6.0,6.0
32.35000000000002,-81.45000000000023,0.0,6.0,6.0
32.35000000000002,-81.40000000000023,0.0,6.0,6.0
32.35000000000002,-81.35000000000024,5.0,6.0,6.0
32.35000000000002,-81.30000000000024,7.0,6.0,7.0
32.35000000000002,-81.25000000000024,7.0,8.0,8.0
32.35000000000002,-81.20000000000024,0.0,8.0,8.0
32.35000000000002,-81.15000000000025,7.0,0.0,7.0
32.35000000000002,-81.10000000000025,0.0,0.0,0.0
32.35000000000002,-81.05000000000025,0.0,0.0,0.0
32.35000000000002,-81.00000000000026,0.0,0.0,0.0
32.35000000000002,-80.95000000000026,0.0,0.0,0.0
32.35000000000002,-80.90000000000026,0.0,0.0,0.0
32.35000000000002,-80.85000000000026,0.0,0.0,0.0
32.40000000000003,-85.6,0.0,0.0,0.0
32.40000000000003,-85.55,0.0,0.0,0.0
32.40000000000003,-85.5,0.0,0.0,0.0
32.40000000000003,-85.45,0.0,0.0,0.0
32.40000000000003,-85.4,0.0,0.0,0.0
32.40000000000003,-85.35000000000001,0.0,0.0,0.0
32.40000000000003,-85.30000000000001,0.0,0.0,0.0
32.40000000000003,-85.25000000000001,0.0,0.0,0.0
32.40000000000003,-85.20000000000002,0.0,0.0,0.0
32.40000000000003,-85.15000000000002,0.0,0.0,0.0
32.40000000000003,-85.10000000000002,0.0,0.0,0.0
32.40000000000003,-85.05000000000003,0.0,0.0,0.0
32.40000000000003,-85.00000000000003,0.0,0.0,0.0
32.40000000000003,-84.95000000000003,9.0,8.0,9.0
32.40000000000003,-84.90000000000003,9.0,8.0,9.0
32.40000000000003,-84.85000000000004,0.0,8.0,8.0
32.40000000000003,-84.80000000000004,0.0,8.0,8.0
32.40000000000003,-84.75000000000004,0.0,8.0,8.0
32.40000000000003,-84.70000000000005,0.0,8.0,8.0
32.40000000000003,-84.65000000000005,0.0,6.0,6.0
32.40000000000003,-84.60000000000005,0.0,6.0,6.0
32.40000000000003,-84.55000000000005,0.0,6.0,6.0
32.40000000000003,-84.50000000000006,0.0,6.0,6.0
32.40000000000003,-84.45000000000006,0.0,6.0,6.0
32.40000000000003,-84.40000000000006,0.0,6.0,6.0
32.40000000000003,-84.35000000000007,0.0,0.0,0.0
32.40000000000003,-84.30000000000007,0.0,0.0,0.0
32.40000000000003,-84.25000000000007,0.0,0.0,0.0
32.40000000000003,-84.20000000000007,0.0,0.0,0.0
32.40000000000003,-84.15000000000008,0.0,0.0,0.0
32.40000000000003,-84.10000000000008,0.0,0.0,0.0
32.40000000000003,-84.05000000000008,0.0,0.0,0.0
32.40000000000003,-84.00000000000009,0.0,0.0,0.0
32.40000000000003,-83.95000000000009,0.0,0.0,0.0
32.40000000000003,-83.90000000000009,0.0,0.0,0.0
32.40000000000003,-83.8500000000001,0.0,0.0,0.0
32.40000000000003,-83.8000000000001,0.0,8.0,8.0
32.40000000000003,-83.7500000000001,0.0,8.0,8.0
32.40000000000003,-83.7000000000001,0.0,8.0,8.0
32.40000000000003,-83.6500000000001,0.0,8.0,8.0
32.40000000000003,-83.60000000000011,0.0,8.0,8.0
32.40000000000003,-83.55000000000011,0.0,8.0,8.0
32.40000000000003,-83.50000000000011,7.0,0.0,7.0
32.40000000000003,-83.45000000000012,0.0,0.0,0.0
32.40000000000003,-83.40000000000012,0.0,0.0,0.0
32.40000000000003,-83.35000000000012,0.0,0.0,0.0
32.40000000000003,-83.30000000000013,0.0,8.0,8.0
32.40000000000003,-83.25000000000013,0.0,8.0,8.0
32.40000000000003,-83.20000000000013,0.0,0.0,0.0
32.40000000000003,-83.15000000000013,0.0,0.0,0.0
32.40000000000003,-83.10000000000014,0.0,6.0,6.0
32.40000000000003,-83.05000000000014,5.0,6.0,6.0
32.40000000000003,-83.00000000000014,0.0,6.0,6.0
32.40000000000003,-82.95000000000014,0.0,6.0,6.0
32.40000000000003,-82.90000000000015,0.0,6.0,6.0
32.40000000000003,-82.85000000000015,0.0,6.0,6.0
32.40000000000003,-82.80000000000015,5.0,6.0,6.0
32.40000000000003,-82.75000000000016,0.0,6.0,6.0
32.40000000000003,-82.70000000000016,5.0,0.0,5.0
32.40000000000003,-82.65000000000016,0.0,0.0,0.0
32.40000000000003,-82.60000000000016,0.0,0.0,0.0
32.40000000000003,-82.55000000000017,0.0,0.0,0.0
32.40000000000003,-82.50000000000017,0.0,0.0,0.0
32.40000000000003,-82.45000000000017,0.0,0.0,0.0
32.40000000000003,-82.40000000000018,0.0,0.0,0.0
32.40000000000003,-82.35000000000018,0.0,6.0,6.0
32.40000000000003,-82.30000000000018,0.0,6.0,6.0
32.40000000000003,-82.25000000000018,0.0,6.0,6.0
32.40000000000003,-82.20000000000019,0.0,8.0,8.0
32.40000000000003,-82.15000000000019,0.0,8.0,8.0
32.40000000000003,-82.1000000000002,0.0,8.0,8.0
32.40000000000003,-82.0500000000002,0.0,6.0,6.0
32.40000000000003,-82.0000000000002,0.0,6.0,6.0
32.40000000000003,-81.9500000000002,0.0,6.0,6.0
32.40000000000003,-81.9000000000002,9.0,10.0,10.0
32.40000000000003,-81.85000000000021,9.0,10.0,10.0
32.40000000000003,-81.80000000000021,9.0,8.0,9.0
32.40000000000003,-81.75000000000021,9.0,8.0,9.0
32.40000000000003,-81.70000000000022,0.0,8.0,8.0
32.40000000000003,-81.65000000000022,0.0,8.0,8.0
32.40000000000003,-81.60000000000022,0.0,8.0,8.0
32.40000000000003,-81.55000000000022,0.0,8.0,8.0
32.40000000000003,-81.50000000000023,0.0,6.0,6.0
32.40000000000003,-81.45000000000023,0.0,6.0,6.0
32.40000000000003,-81.40000000000023,0.0,6.0,6.0
32.40000000000003,-81.35000000000024,7.0,6.0,7.0
32.40000000000003,-81.30000000000024,0.0,8.0,8.0
32.40000000000003,-81.25000000000024,0.0,8.0,8.0
32.40000000000003,-81.20000000000024,0.0,8.0,8.0
32.40000000000003,-81.15000000000025,0.0,0.0,0.0
32.40000000000003,-81.10000000000025,0.0,0.0,0.0
32.40000000000003,-81.05000000000025,0.0,0.0,0.0
32.40000000000003,-81.00000000000026,0.0,0.0,0.0
32.40000000000003,-80.95000000000026,0.0,0.0,0.0
32.40000000000003,-80.90000000000026,0.0,0.0,0.0
32.40000000000003,-80.85000000000026,0.0,0.0,0.0
32.45000000000003,-85.6,0.0,0.0,0.0
32.45000000000003,-85.55,0.0,0.0,0.0
32.45000000000003,-85.5,0.0,0.0,0.0
32.45000000000003,-85.45,0.0,0.0,0.0
32.45000000000003,-85.4,0.0,0.0,0.0
32.45000000000003,-85.35000000000001,0.0,0.0,0.0
32.45000000000003,-85.30000000000001,0.0,0.0,0.0
32.45000000000003,-85.25000000000001,0.0,0.0,0.0
32.45000000000003,-85.20000000000002,0.0,0.0,0.0
32.45000000000003,-85.15000000000002,0.0,0.0,0.0
32.45000000000003,-85.10000000000002,0.0,0.0,0.0
32.45000000000003,-85.05000000000003,0.0,0.0,0.0
32.45000000000003,-85.00000000000003,0.0,0.0,0.0
32.45000000000003,-84.95000000000003,5.0,6.0,6.0
32.45000000000003,-84.90000000000003,9.0,8.0,9.0
32.45000000000003,-84.85000000000004,0.0,8.0,8.0
32.45000000000003,-84.80000000000004,0.0,8.0,8.0
32.45000000000003,-84.75000000000004,0.0,8.0,8.0
32.45000000000003,-84.70000000000005,0.0,8.0,8.0
32.45000000000003,-84.65000000000005,0.0,6.0,6.0
32.45000000000003,-84.60000000000005,0.0,6.0,6.0
32.45000000000003,-84.55000000000005,0.0,6.0,6.0
32.45000000000003,-84.50000000000006,0.0,6.0,6.0
32.45000000000003,-84.45000000000006,0.0,6.0,6.0
32.45000000000003,-84.40000000000006,0.0,0.0,0.0
32.45000000000003,-84.35000000000007,0.0,0.0,0.0
32.45000000000003,-84.30000000000007,0.0,0.0,0.0
32.45000000000003,-84.25000000000007,0.0,0.0,0.0
32.45000000000003,-84.20000000000007,0.0,0.0,0.0
32.45000000000003,-84.15000000000008,0.0,0.0,0.0
32.45000000000003,-84.10000000000008,0.0,0.0,0.0
32.45000000000003,-84.05000000000008,0.0,0.0,0.0
32.45000000000003,-84.00000000000009,0.0,0.0,0.0
32.45000000000003,-83.95000000000009,0.0,0.0,0.0
32.45000000000003,-83.90000000000009,0.0,0.0,0.0
32.45000000000003,-83.8500000000001,0.0,0.0,0.0
32.45000000000003,-83.8000000000001,7.0,8.0,8.0
32.45000000000003,-83.7500000000001,0.0,0.0,0.0
32.45000000000003,-83.7000000000001,0.0,6.0,6.0
32.45000000000003,-83.6500000000001,0.0,8.0,8.0
32.45000000000003,-83.60000000000011,0.0,8.0,8.0
32.45000000000003,-83.55000000000011,0.0,8.0,8.0
32.45000000000003,-83.50000000000011,9.0,8.0,9.0
32.45000000000003,-83.45000000000012,0.0,0.0,0.0
32.45000000000003,-83.40000000000012,0.0,0.0,0.0
32.45000000000003,-83.35000000000012,0.0,8.0,8.0
32.45000000000003,-83.30000000000013,0.0,8.0,8.0
32.45000000000003,-83.25000000000013,0.0,8.0,8.0
32.45000000000003,-83.20000000000013,0.0,8.0,8.0
32.45000000000003,-83.15000000000013,7.0,6.0,7.0
32.45000000000003,-83.10000000000014,0.0,6.0,6.0
32.45000000000003,-83.05000000000014,0.0,6.0,6.0
32.45000000000003,-83.00000000000014,0.0,6.0,6.0
32.45000000000003,-82.95000000000014,0.0,6.0,6.0
32.45000000000003,-82.90000000000015,5.0,6.0,6.0
32.45000000000003,-82.85000000000015,5.0,6.0,6.0
32.45000000000003,-82.80000000000015,0.0,6.0,6.0
32.45000000000003,-82.75000000000016,0.0,6.0,6.0
32.45000000000003,-82.70000000000016,0.0,6.0,6.0
32.45000000000003,-82.65000000000016,0.0,0.0,0.0
32.45000000000003,-82.60000000000016,0.0,0.0,0.0
32.45000000000003,-82.55000000000017,0.0,0.0,0.0
32.45000000000003,-82.50000000000017,0.0,0.0,0.0
32.45000000000003,-82.45000000000017,0.0,0.0,0.0
32.45000000000003,-82.40000000000018,5.0,0.0,5.0
32.45000000000003,-82.35000000000018,0.0,6.0,6.0
32.45000000000003,-82.30000000000018,7.0,6.0,7.0
32.45000000000003,-82.25000000000018,0.0,6.0,6.0
32.45000000000003,-82.20000000000019,0.0,6.0,6.0
32.45000000000003,-82.15000000000019,0.0,6.0,6.0
32.45000000000003,-82.1000000000002,0.0,6.0,6.0
32.45000000000003,-82.0500000000002,0.0,6.0,6.0
32.45000000000003,-82.0000000000002,0.0,6.0,6.0
32.45000000000003,-81.9500000000002,0.0,10.0,10.0
32.45000000000003,-81.9000000000002,0.0,10.0,10.0
32.45000000000003,-81.85000000000021,9.0,10.0,10.0
32.45000000000003,-81.80000000000021,9.0,10.0,10.0
32.45000000000003,-81.75000000000021,0.0,6.0,6.0
32.45000000000003,-81.70000000000022,0.0,6.0,6.0
32.45000000000003,-81.65000000000022,0.0,6.0,6.0
32.45000000000003,-81.60000000000022,0.0,6.0,6.0
32.45000000000003,-81.55000000000022,0.0,6.0,6.0
32.45000000000003,-81.50000000000023,0.0,6.0,6.0
32.45000000000003,-81.45000000000023,0.0,6.0,6.0
32.45000000000003,-81.40000000000023,0.0,6.0,6.0
32.45000000000003,-81.35000000000024,0.0,6.0,6.0
32.45000000000003,-81.30000000000024,0.0,6.0,6.0
32.45000000000003,-81.25000000000024,0.0,8.0,8.0
32.45000000000003,-81.20000000000024,7.0,0.0,7.0
32.45000000000003,-81.15000000000025,0.0,0.0,0.0
32.45000000000003,-81.10000000000025,0.0,0.0,0.0
32.45000000000003,-81.05000000000025,0.0,0.0,0.0
32.45000000000003,-81.00000000000026,0.0,0.0,0.0
32.45000000000003,-80.95000000000026,0.0,0.0,0.0
32.45000000000003,-80.90000000000026,0.0,0.0,0.0
32.45000000000003,-80.85000000000026,0.0,0.0,0.0
32.50000000000003,-85.6,0.0,0.0,0.0
32.50000000000003,-85.55,0.0,0.0,0.0
32.50000000000003,-85.5,0.0,0.0,0.0
32.50000000000003,-85.45,0.0,0.0,0.0
32.50000000000003,-85.4,0.0,0.0,0.0
32.50000000000003,-85.35000000000001,0.0,0.0,0.0
32.50000000000003,-85.30000000000001,0.0,0.0,0.0
32.50000000000003,-85.25000000000001,0.0,0.0,0.0
32.50000000000003,-85.20000000000002,0.0,0.0,0.0
32.50000000000003,-85.15000000000002,0.0,0.0,0.0
32.50000000000003,-85.10000000000002,0.0,0.0,0.0
32.50000000000003,-85.05000000000003,0.0,0.0,0.0
32.50000000000003,-85.00000000000003,5.0,0.0,5.0
32.50000000000003,-84.95000000000003,9.0,8.0,9.0
32.50000000000003,-84.90000000000003,0.0,6.0,6.0
32.50000000000003,-84.85000000000004,0.0,8.0,8.0
32.50000000000003,-84.80000000000004,0.0,8.0,8.0
32.50000000000003,-84.75000000000004,0.0,8.0,8.0
32.50000000000003,-84.70000000000005,0.0,8.0,8.0
32.50000000000003,-84.65000000000005,0.0,8.0,8.0
32.50000000000003,-84.60000000000005,0.0,6.0,6.0
32.50000000000003,-84.55000000000005,0.0,6.0,6.0
32.50000000000003,-84.50000000000006,0.0,6.0,6.0
32.50000000000003,-84.45000000000006,0.0,6.0,6.0
32.50000000000003,-84.40000000000006,0.0,0.0,0.0
32.50000000000003,-84.35000000000007,0.0,0.0,0.0
32.50000000000003,-84.30000000000007,0.0,0.0,0.0
32.50000000000003,-84.25000000000007,0.0,0.0,0.0
32.50000000000003,-84.20000000000007,0.0,0.0,0.0
32.50000000000003,-84.15000000000008,0.0,0.0,0.0
32.50000000000003,-84.10000000000008,0.0,0.0,0.0
32.50000000000003,-84.05000000000008,0.0,0.0,0.0
32.50000000000003,-84.00000000000009,0.0,0.0,0.0
32.50000000000003,-83.95000000000009,0.0,0.0,0.0
32.50000000000003,-83.90000000000009,0.0,8.0,8.0
32.50000000000003,-83.8500000000001,0.0,8.0,8.0
32.50000000000003,-83.8000000000001,0.0,0.0,0.0
32.50000000000003,-83.7500000000001,0.0,0.0,0.0
32.50000000000003,-83.7000000000001,9.0,8.0,9.0
32.50000000000003,-83.6500000000001,0.0,8.0,8.0
32.50000000000003,-83.60000000000011,0.0,8.0,8.0
32.50000000000003,-83.55000000000011,0.0,8.0,8.0
32.50000000000003,-83.50000000000011,0.0,6.0,6.0
32.50000000000003,-83.45000000000012,0.0,6.0,6.0
32.50000000000003,-83.40000000000012,7.0,8.0,8.0
32.50000000000003,-83.35000000000012,0.0,8.0,8.0
32.50000000000003,-83.30000000000013,0.0,8.0,8.0
32.50000000000003,-83.25000000000013,0.0,8.0,8.0
32.50000000000003,-83.20000000000013,0.0,8.0,8.0
32.50000000000003,-83.15000000000013,0.0,6.0,6.0
32.50000000000003,-83.10000000000014,0.0,6.0,6.0
32.50000000000003,-83.05000000000014,0.0,6.0,6.0
32.50000000000003,-83.00000000000014,0.0,0.0,0.0
32.50000000000003,-82.95000000000014,0.0,6.0,6.0
32.50000000000003,-82.90000000000015,0.0,6.0,6.0
32.50000000000003,-82.85000000000015,0.0,6.0,6.0
32.50000000000003,-82.80000000000015,0.0,6.0,6.0
32.50000000000003,-82.75000000000016,0.0,6.0,6.0
32.50000000000003,-82.70000000000016,0.0,6.0,6.0
32.50000000000003,-82.65000000000016,5.0,6.0,6.0
32.50000000000003,-82.60000000000016,0.0,0.0,0.0
32.50000000000003,-82.55000000000017,0.0,0.0,0.0
32.50000000000003,-82.50000000000017,0.0,0.0,0.0
32.50000000000003,-82.45000000000017,0.0,0.0,0.0
32.50000000000003,-82.40000000000018,0.0,6.0,6.0
32.50000000000003,-82.35000000000018,0.0,6.0,6.0
32.50000000000003,-82.30000000000018,0.0,0.0,0.0
32.50000000000003,-82.25000000000018,0.0,0.0,0.0
32.50000000000003,-82.20000000000019,0.0,6.0,6.0
32.50000000000003,-82.15000000000019,0.0,6.0,6.0
32.50000000000003,-82.1000000000002,0.0,6.0,6.0
32.50000000000003,-82.0500000000002,0.0,6.0,6.0
32.50000000000003,-82.0000000000002,0.0,6.0,6.0
32.50000000000003,-81.9500000000002,0.0,6.0,6.0
32.50000000000003,-81.9000000000002,0.0,10.0,10.0
32.50000000000003,-81.85000000000021,0.0,10.0,10.0
32.50000000000003,-81.80000000000021,0.0,6.0,6.0
32.50000000000003,-81.75000000000021,0.0,8.0,8.0
32.50000000000003,-81.70000000000022,0.0,6.0,6.0
32.50000000000003,-81.65000000000022,0.0,6.0,6.0
32.50000000000003,-81.60000000000022,0.0,6.0,6.0
32.50000000000003,-81.55000000000022,0.0,0.0,0.0
32.50000000000003,-81.50000000000023,0.0,6.0,6.0
32.50000000000003,-81.45000000000023,0.0,6.0,6.0
32.50000000000003,-81.40000000000023,0.0,6.0,6.0
32.50000000000003,-81.35000000000024,0.0,6.0,6.0
32.50000000000003,-81.30000000000024,0.0,6.0,6.0
32.50000000000003,-81.25000000000024,0.0,8.0,8.0
32.50000000000003,-81.20000000000024,0.0,0.0,0.0
32.50000000000003,-81.15000000000025,0.0,0.0,0.0
32.50000000000003,-81.10000000000025,0.0,0.0,0.0
32.50000000000003,-81.05000000000025,0.0,0.0,0.0
32.50000000000003,-81.00000000000026,0.0,0.0,0.0
32.50000000000003,-80.95000000000026,0.0,0.0,0.0
32.50000000000003,-80.90000000000026,0.0,0.0,0.0
32.50000000000003,-80.85000000000026,0.0,0.0,0.0
32.550000000000026,-85.6,0.0,0.0,0.0
32.550000000000026,-85.55,0.0,0.0,0.0
32.550000000000026,-85.5,0.0,0.0,0.0
32.550000000000026,-85.45,0.0,0.0,0.0
32.550000000000026,-85.4,0.0,0.0,0.0
32.550000000000026,-85.35000000000001,0.0,0.0,0.0
32.550000000000026,-85.30000000000001,0.0,0.0,0.0
32.550000000000026,-85.25000000000001,0.0,0.0,0.0
32.550000000000026,-85.20000000000002,0.0,0.0,0.0
32.550000000000026,-85.15000000000002,0.0,0.0,0.0
32.550000000000026,-85.10000000000002,0.0,0.0,0.0
32.550000000000026,-85.05000000000003,0.0,0.0,0.0
32.550000000000026,-85.00000000000003,0.0,10.0,10.0
32.550000000000026,-84.95000000000003,9.0,10.0,10.0
32.550000000000026,-84.90000000000003,9.0,10.0,10.0
32.550000000000026,-84.85000000000004,0.0,8.0,8.0
32.550000000000026,-84.80000000000004,0.0,8.0,8.0
32.550000000000026,-84.75000000000004,9.0,8.0,9.0
32.550000000000026,-84.70000000000005,0.0,8.0,8.0
32.550000000000026,-84.65000000000005,0.0,0.0,0.0
32.550000000000026,-84.60000000000005,0.0,0.0,0.0
32.550000000000026,-84.55000000000005,5.0,0.0,5.0
32.550000000000026,-84.50000000000006,5.0,0.0,5.0
32.550000000000026,-84.45000000000006,0.0,6.0,6.0
32.550000000000026,-84.40000000000006,0.0,0.0,0.0
32.550000000000026,-84.35000000000007,0.0,0.0,0.0
32.550000000000026,-84.30000000000007,0.0,0.0,0.0
32.550000000000026,-84.25000000000007,0.0,0.0,0.0
32.550000000000026,-84.20000000000007,0.0,0.0,0.0
32.550000000000026,-84.15000000000008,0.0,0.0,0.0
32.550000000000026,-84.10000000000008,0.0,0.0,0.0
32.550000000000026,-84.05000000000008,0.0,0.0,0.0
32.550000000000026,-84.00000000000009,0.0,6.0,6.0
32.550000000000026,-83.95000000000009,7.0,8.0,8.0
32.550000000000026,-83.90000000000009,0.0,0.0,0.0
32.550000000000026,-83.8500000000001,0.0,0.0,0.0
32.550000000000026,-83.8000000000001,0.0,0.0,0.0
32.550000000000026,-83.7500000000001,0.0,8.0,8.0
32.550000000000026,-83.7000000000001,0.0,10.0,10.0
32.550000000000026,-83.6500000000001,0.0,10.0,10.0
32.550000000000026,-83.60000000000011,9.0,10.0,10.0
32.550000000000026,-83.55000000000011,0.0,8.0,8.0
32.550000000000026,-83.50000000000011,0.0,6.0,6.0
32.550000000000026,-83.45000000000012,0.0,6.0,6.0
32.550000000000026,-83.40000000000012,0.0,6.0,6.0
32.550000000000026,-83.35000000000012,0.0,6.0,6.0
32.550000000000026,-83.30000000000013,7.0,6.0,7.0
32.550000000000026,-83.25000000000013,0.0,8.0,8.0
32.550000000000026,-83.20000000000013,0.0,6.0,6.0
32.550000000000026,-83.15000000000013,0.0,6.0,6.0
32.550000000000026,-83.10000000000014,0.0,6.0,6.0
32.550000000000026,-83.05000000000014,9.0,10.0,10.0
32.550000000000026,-83.00000000000014,9.0,0.0,9.0
32.550000000000026,-82.95000000000014,0.0,6.0,6.0
32.550000000000026,-82.90000000000015,0.0,6.0,6.0
32.550000000000026,-82.85000000000015,5.0,6.0,6.0
32.550000000000026,-82.80000000000015,0.0,6.0,6.0
32.550000000000026,-82.75000000000016,0.0,6.0,6.0
32.550000000000026,-82.70000000000016,0.0,6.0,6.0
32.550000000000026,-82.65000000000016,0.0,0.0,0.0
32.550000000000026,-82.60000000000016,0.0,0.0,0.0
32.550000000000026,-82.55000000000017,0.0,0.0,0.0
32.550000000000026,-82.50000000000017,0.0,0.0,0.0
32.550000000000026,-82.45000000000017,0.0,6.0,6.0
32.550000000000026,-82.40000000000018,0.0,6.0,6.0
32.550000000000026,-82.35000000000018,0.0,6.0,6.0
32.550000000000026,-82.30000000000018,0.0,0.0,0.0
32.550000000000026,-82.25000000000018,0.0,6.0,6.0
32.550000000000026,-82.20000000000019,0.0,0.0,0.0
32.550000000000026,-82.15000000000019,0.0,0.0,0.0
32.550000000000026,-82.1000000000002,5.0,0.0,5.0
32.550000000000026,-82.0500000000002,5.0,0.0,5.0
32.550000000000026,-82.0000000000002,0.0,6.0,6.0
32.550000000000026,-81.9500000000002,0.0,6.0,6.0
32.550000000000026,-81.9000000000002,0.0,6.0,6.0
32.550000000000026,-81.85000000000021,0.0,6.0,6.0
32.550000000000026,-81.80000000000021,0.0,6.0,6.0
32.550000000000026,-81.75000000000021,0.0,8.0,8.0
