lat,lon,google_type,,
33.130,-84.320,hospital
33.130,-84.320,doctor
33.130,-84.320,pharmacy
33.130,-84.320,university
33.130,-84.320,primary_school
33.130,-84.320,secondary_school
33.130,-84.320,city_hall
33.130,-84.320,courthouse
33.130,-84.320,park
33.130,-84.320,library
33.130,-84.320,fire_station
33.130,-84.320,police
33.130,-84.320,bank
33.130,-84.320,place_of_worship
33.130,-84.320,post_office
33.130,-84.240,department_store
33.130,-84.240,clothing_store
33.130,-84.240,home_goods_store
33.130,-84.240,grocery_or_supermarket
33.130,-84.240,supermarket
33.130,-84.240,restaurant
33.130,-84.240,hospital
33.130,-84.240,doctor
33.130,-84.240,pharmacy
33.130,-84.240,university
33.130,-84.240,primary_school
33.130,-84.240,secondary_school
33.130,-84.240,city_hall
33.130,-84.240,courthouse
33.130,-84.240,park
33.130,-84.240,library
33.130,-84.240,fire_station
33.130,-84.240,police
33.130,-84.240,bank
33.130,-84.240,place_of_worship
33.130,-84.240,post_office
33.130,-84.160,department_store
33.130,-84.160,clothing_store
33.130,-84.160,home_goods_store
33.130,-84.160,grocery_or_supermarket
33.130,-84.160,supermarket
33.130,-84.160,restaurant
33.130,-84.160,hospital
33.130,-84.160,doctor
33.130,-84.160,pharmacy
33.130,-84.160,university
33.130,-84.160,primary_school
33.130,-84.160,secondary_school
33.130,-84.160,city_hall
33.130,-84.160,courthouse
33.130,-84.160,park
33.130,-84.160,library
33.130,-84.160,fire_station
33.130,-84.160,police
33.130,-84.160,bank
33.130,-84.160,place_of_worship
33.130,-84.160,post_office
33.130,-84.080,department_store
33.130,-84.080,clothing_store
33.130,-84.080,home_goods_store
33.130,-84.080,grocery_or_supermarket
33.130,-84.080,supermarket
33.130,-84.080,restaurant
33.130,-84.080,hospital
33.130,-84.080,doctor
33.130,-84.080,pharmacy
33.130,-84.080,university
33.130,-84.080,primary_school
33.130,-84.080,secondary_school
33.130,-84.080,city_hall
33.130,-84.080,courthouse
33.130,-84.080,park
33.130,-84.080,library
33.130,-84.080,fire_station
33.130,-84.080,police
33.130,-84.080,bank
33.130,-84.080,place_of_worship
33.130,-84.080,post_office
33.130,-84.000,department_store
33.130,-84.000,clothing_store
33.130,-84.000,home_goods_store
33.130,-84.000,grocery_or_supermarket
33.130,-84.000,supermarket
33.130,-84.000,restaurant
33.130,-84.000,hospital
33.130,-84.000,doctor
33.130,-84.000,pharmacy
33.130,-84.000,university
33.130,-84.000,primary_school
33.130,-84.000,secondary_school
33.130,-84.000,city_hall
33.130,-84.000,courthouse
33.130,-84.000,park
33.130,-84.000,library
33.130,-84.000,fire_station
33.130,-84.000,police
33.130,-84.000,bank
33.130,-84.000,place_of_worship
33.130,-84.000,post_office
33.130,-83.920,department_store
33.130,-83.920,clothing_store
33.130,-83.920,home_goods_store
33.130,-83.920,grocery_or_supermarket
33.130,-83.920,supermarket
33.130,-83.920,restaurant
33.130,-83.920,hospital
33.130,-83.920,doctor
33.130,-83.920,pharmacy
33.130,-83.920,university
33.130,-83.920,primary_school
33.130,-83.920,secondary_school
33.130,-83.920,city_hall
33.130,-83.920,courthouse
33.130,-83.920,park
33.130,-83.920,library
33.130,-83.920,fire_station
33.130,-83.920,police
33.130,-83.920,bank
33.130,-83.920,place_of_worship
33.130,-83.920,post_office
33.130,-83.840,department_store
33.130,-83.840,clothing_store
33.130,-83.840,home_goods_store
33.130,-83.840,grocery_or_supermarket
33.130,-83.840,supermarket
33.130,-83.840,restaurant
33.130,-83.840,hospital
33.130,-83.840,doctor
33.130,-83.840,pharmacy
33.130,-83.840,university
33.130,-83.840,primary_school
33.130,-83.840,secondary_school
33.130,-83.840,city_hall
33.130,-83.840,courthouse
33.130,-83.840,park
33.130,-83.840,library
33.130,-83.840,fire_station
33.130,-83.840,police
33.130,-83.840,bank
33.130,-83.840,place_of_worship
33.130,-83.840,post_office
33.130,-83.760,department_store
33.130,-83.760,clothing_store
33.130,-83.760,home_goods_store
33.130,-83.760,grocery_or_supermarket
33.130,-83.760,supermarket
33.130,-83.760,restaurant
33.130,-83.760,hospital
33.130,-83.760,doctor
33.130,-83.760,pharmacy
33.130,-83.760,university
33.130,-83.760,primary_school
33.130,-83.760,secondary_school
33.130,-83.760,city_hall
33.130,-83.760,courthouse
33.130,-83.760,park
33.130,-83.760,library
33.130,-83.760,fire_station
33.130,-83.760,police
33.130,-83.760,bank
33.130,-83.760,place_of_worship
33.130,-83.760,post_office
33.130,-83.680,department_store
33.130,-83.680,clothing_store
33.130,-83.680,home_goods_store
33.130,-83.680,grocery_or_supermarket
33.130,-83.680,supermarket
33.130,-83.680,restaurant
33.130,-83.680,hospital
33.130,-83.680,doctor
33.130,-83.680,pharmacy
33.130,-83.680,university
33.130,-83.680,primary_school
33.130,-83.680,secondary_school
33.130,-83.680,city_hall
33.130,-83.680,courthouse
33.130,-83.680,park
33.130,-83.680,library
33.130,-83.680,fire_station
33.130,-83.680,police
33.130,-83.680,bank
33.130,-83.680,place_of_worship
33.130,-83.680,post_office
33.130,-83.600,department_store
33.130,-83.600,clothing_store
33.130,-83.600,home_goods_store
33.130,-83.600,grocery_or_supermarket
33.130,-83.600,supermarket
33.130,-83.600,restaurant
33.130,-83.600,hospital
33.130,-83.600,doctor
33.130,-83.600,pharmacy
33.130,-83.600,university
33.130,-83.600,primary_school
33.130,-83.600,secondary_school
33.130,-83.600,city_hall
33.130,-83.600,courthouse
33.130,-83.600,park
33.130,-83.600,library
33.130,-83.600,fire_station
33.130,-83.600,police
33.130,-83.600,bank
33.130,-83.600,place_of_worship
33.130,-83.600,post_office
33.130,-83.520,department_store
33.130,-83.520,clothing_store
33.130,-83.520,home_goods_store
33.130,-83.520,grocery_or_supermarket
33.130,-83.520,supermarket
33.130,-83.520,restaurant
33.130,-83.520,hospital
33.130,-83.520,doctor
33.130,-83.520,pharmacy
33.130,-83.520,university
33.130,-83.520,primary_school
33.130,-83.520,secondary_school
33.130,-83.520,city_hall
33.130,-83.520,courthouse
33.130,-83.520,park
33.130,-83.520,library
33.130,-83.520,fire_station
33.130,-83.520,police
33.130,-83.520,bank
33.130,-83.520,place_of_worship
33.130,-83.520,post_office
33.130,-83.440,department_store
33.130,-83.440,clothing_store
33.130,-83.440,home_goods_store
33.130,-83.440,grocery_or_supermarket
33.130,-83.440,supermarket
33.130,-83.440,restaurant
33.130,-83.440,hospital
33.130,-83.440,doctor
33.130,-83.440,pharmacy
33.130,-83.440,university
33.130,-83.440,primary_school
33.130,-83.440,secondary_school
33.130,-83.440,city_hall
33.130,-83.440,courthouse
33.130,-83.440,park
33.130,-83.440,library
33.130,-83.440,fire_station
33.130,-83.440,police
33.130,-83.440,bank
33.130,-83.440,place_of_worship
33.130,-83.440,post_office
33.130,-83.360,department_store
33.130,-83.360,clothing_store
33.130,-83.360,home_goods_store
33.130,-83.360,grocery_or_supermarket
33.130,-83.360,supermarket
33.130,-83.360,restaurant
33.130,-83.360,hospital
33.130,-83.360,doctor
33.130,-83.360,pharmacy
33.130,-83.360,university
33.130,-83.360,primary_school
33.130,-83.360,secondary_school
33.130,-83.360,city_hall
33.130,-83.360,courthouse
33.130,-83.360,park
33.130,-83.360,library
33.130,-83.360,fire_station
33.130,-83.360,police
33.130,-83.360,bank
33.130,-83.360,place_of_worship
33.130,-83.360,post_office
33.130,-83.280,department_store
33.130,-83.280,clothing_store
33.130,-83.280,home_goods_store
33.130,-83.280,grocery_or_supermarket
33.130,-83.280,supermarket
33.130,-83.280,restaurant
33.130,-83.280,hospital
33.130,-83.280,doctor
33.130,-83.280,pharmacy
33.130,-83.280,university
33.130,-83.280,primary_school
33.130,-83.280,secondary_school
33.130,-83.280,city_hall
33.130,-83.280,courthouse
33.130,-83.280,park
33.130,-83.280,library
33.130,-83.280,fire_station
33.130,-83.280,police
33.130,-83.280,bank
33.130,-83.280,place_of_worship
33.130,-83.280,post_office
33.130,-83.200,department_store
33.130,-83.200,clothing_store
33.130,-83.200,home_goods_store
33.130,-83.200,grocery_or_supermarket
33.130,-83.200,supermarket
33.130,-83.200,restaurant
33.130,-83.200,hospital
33.130,-83.200,doctor
33.130,-83.200,pharmacy
33.130,-83.200,university
33.130,-83.200,primary_school
33.130,-83.200,secondary_school
33.130,-83.200,city_hall
33.130,-83.200,courthouse
33.130,-83.200,park
33.130,-83.200,library
33.130,-83.200,fire_station
33.130,-83.200,police
33.130,-83.200,bank
33.130,-83.200,place_of_worship
33.130,-83.200,post_office
33.130,-83.120,department_store
33.130,-83.120,clothing_store
33.130,-83.120,home_goods_store
33.130,-83.120,grocery_or_supermarket
33.130,-83.120,supermarket
33.130,-83.120,restaurant
33.130,-83.120,hospital
33.130,-83.120,doctor
33.130,-83.120,pharmacy
33.130,-83.120,university
33.130,-83.120,primary_school
33.130,-83.120,secondary_school
33.130,-83.120,city_hall
33.130,-83.120,courthouse
33.130,-83.120,park
33.130,-83.120,library
33.130,-83.120,fire_station
33.130,-83.120,police
33.130,-83.120,bank
33.130,-83.120,place_of_worship
33.130,-83.120,post_office
33.130,-83.040,department_store
33.130,-83.040,clothing_store
33.130,-83.040,home_goods_store
33.130,-83.040,grocery_or_supermarket
33.130,-83.040,supermarket
33.130,-83.040,restaurant
33.130,-83.040,hospital
33.130,-83.040,doctor
33.130,-83.040,pharmacy
33.130,-83.040,university
33.130,-83.040,primary_school
33.130,-83.040,secondary_school
33.130,-83.040,city_hall
33.130,-83.040,courthouse
33.130,-83.040,park
33.130,-83.040,library
33.130,-83.040,fire_station
33.130,-83.040,police
33.130,-83.040,bank
33.130,-83.040,place_of_worship
33.130,-83.040,post_office
33.130,-82.960,department_store
33.130,-82.960,clothing_store
33.130,-82.960,home_goods_store
33.130,-82.960,grocery_or_supermarket
33.130,-82.960,supermarket
33.130,-82.960,restaurant
33.130,-82.960,hospital
33.130,-82.960,doctor
33.130,-82.960,pharmacy
33.130,-82.960,university
33.130,-82.960,primary_school
33.130,-82.960,secondary_school
33.130,-82.960,city_hall
33.130,-82.960,courthouse
33.130,-82.960,park
33.130,-82.960,library
33.130,-82.960,fire_station
33.130,-82.960,police
33.130,-82.960,bank
33.130,-82.960,place_of_worship
33.130,-82.960,post_office
33.130,-82.880,department_store
33.130,-82.880,clothing_store
33.130,-82.880,home_goods_store
33.130,-82.880,grocery_or_supermarket
33.130,-82.880,supermarket
33.130,-82.880,restaurant
33.130,-82.880,hospital
33.130,-82.880,doctor
33.130,-82.880,pharmacy
33.130,-82.880,university
33.130,-82.880,primary_school
33.130,-82.880,secondary_school
33.130,-82.880,city_hall
33.130,-82.880,courthouse
33.130,-82.880,park
33.130,-82.880,library
33.130,-82.880,fire_station
33.130,-82.880,police
33.130,-82.880,bank
33.130,-82.880,place_of_worship
33.130,-82.880,post_office
33.130,-82.800,department_store
33.130,-82.800,clothing_store
33.130,-82.800,home_goods_store
33.130,-82.800,grocery_or_supermarket
33.130,-82.800,supermarket
33.130,-82.800,restaurant
33.130,-82.800,hospital
33.130,-82.800,doctor
33.130,-82.800,pharmacy
33.130,-82.800,university
33.130,-82.800,primary_school
33.130,-82.800,secondary_school
33.130,-82.800,city_hall
33.130,-82.800,courthouse
33.130,-82.800,park
33.130,-82.800,library
33.130,-82.800,fire_station
33.130,-82.800,police
33.130,-82.800,bank
33.130,-82.800,place_of_worship
33.130,-82.800,post_office
33.130,-82.720,department_store
33.130,-82.720,clothing_store
33.130,-82.720,home_goods_store
33.130,-82.720,grocery_or_supermarket
33.130,-82.720,supermarket
33.130,-82.720,restaurant
33.130,-82.720,hospital
33.130,-82.720,doctor
33.130,-82.720,pharmacy
33.130,-82.720,university
33.130,-82.720,primary_school
33.130,-82.720,secondary_school
33.130,-82.720,city_hall
33.130,-82.720,courthouse
33.130,-82.720,park
33.130,-82.720,library
33.130,-82.720,fire_station
33.130,-82.720,police
33.130,-82.720,bank
33.130,-82.720,place_of_worship
33.130,-82.720,post_office
33.130,-82.640,department_store
33.130,-82.640,clothing_store
33.130,-82.640,home_goods_store
33.130,-82.640,grocery_or_supermarket
33.130,-82.640,supermarket
33.130,-82.640,restaurant
33.130,-82.640,hospital
33.130,-82.640,doctor
33.130,-82.640,pharmacy
33.130,-82.640,university
33.130,-82.640,primary_school
33.130,-82.640,secondary_school
33.130,-82.640,city_hall
33.130,-82.640,courthouse
33.130,-82.640,park
33.130,-82.640,library
33.130,-82.640,fire_station
33.130,-82.640,police
33.130,-82.640,bank
33.130,-82.640,place_of_worship
33.130,-82.640,post_office
33.130,-82.560,department_store
33.130,-82.560,clothing_store
33.130,-82.560,home_goods_store
33.130,-82.560,grocery_or_supermarket
33.130,-82.560,supermarket
33.130,-82.560,restaurant
33.130,-82.560,hospital
33.130,-82.560,doctor
33.130,-82.560,pharmacy
33.130,-82.560,university
33.130,-82.560,primary_school
33.130,-82.560,secondary_school
33.130,-82.560,city_hall
33.130,-82.560,courthouse
33.130,-82.560,park
33.130,-82.560,library
33.130,-82.560,fire_station
33.130,-82.560,police
33.130,-82.560,bank
33.130,-82.560,place_of_worship
33.130,-82.560,post_office
33.130,-82.480,department_store
33.130,-82.480,clothing_store
33.130,-82.480,home_goods_store
33.130,-82.480,grocery_or_supermarket
33.130,-82.480,supermarket
33.130,-82.480,restaurant
33.130,-82.480,hospital
33.130,-82.480,doctor
33.130,-82.480,pharmacy
33.130,-82.480,university
33.130,-82.480,primary_school
33.130,-82.480,secondary_school
33.130,-82.480,city_hall
33.130,-82.480,courthouse
33.130,-82.480,park
33.130,-82.480,library
33.130,-82.480,fire_station
33.130,-82.480,police
33.130,-82.480,bank
33.130,-82.480,place_of_worship
33.130,-82.480,post_office
33.130,-82.400,department_store
33.130,-82.400,clothing_store
33.130,-82.400,home_goods_store
33.130,-82.400,grocery_or_supermarket
33.130,-82.400,supermarket
33.130,-82.400,restaurant
33.130,-82.400,hospital
33.130,-82.400,doctor
33.130,-82.400,pharmacy
33.130,-82.400,university
33.130,-82.400,primary_school
33.130,-82.400,secondary_school
33.130,-82.400,city_hall
33.130,-82.400,courthouse
33.130,-82.400,park
33.130,-82.400,library
33.130,-82.400,fire_station
33.130,-82.400,police
33.130,-82.400,bank
33.130,-82.400,place_of_worship
33.130,-82.400,post_office
33.130,-82.320,department_store
33.130,-82.320,clothing_store
33.130,-82.320,home_goods_store
33.130,-82.320,grocery_or_supermarket
33.130,-82.320,supermarket
33.130,-82.320,restaurant
33.130,-82.320,hospital
33.130,-82.320,doctor
33.130,-82.320,pharmacy
33.130,-82.320,university
33.130,-82.320,primary_school
33.130,-82.320,secondary_school
33.130,-82.320,city_hall
33.130,-82.320,courthouse
33.130,-82.320,park
33.130,-82.320,library
33.130,-82.320,fire_station
33.130,-82.320,police
33.130,-82.320,bank
33.130,-82.320,place_of_worship
33.130,-82.320,post_office
33.130,-82.240,department_store
33.130,-82.240,clothing_store
33.130,-82.240,home_goods_store
33.130,-82.240,grocery_or_supermarket
33.130,-82.240,supermarket
33.130,-82.240,restaurant
33.130,-82.240,hospital
33.130,-82.240,doctor
33.130,-82.240,pharmacy
33.130,-82.240,university
33.130,-82.240,primary_school
33.130,-82.240,secondary_school
33.130,-82.240,city_hall
33.130,-82.240,courthouse
33.130,-82.240,park
33.130,-82.240,library
33.130,-82.240,fire_station
33.130,-82.240,police
33.130,-82.240,bank
33.130,-82.240,place_of_worship
33.130,-82.240,post_office
33.130,-82.160,department_store
33.130,-82.160,clothing_store
33.130,-82.160,home_goods_store
33.130,-82.160,grocery_or_supermarket
33.130,-82.160,supermarket
33.130,-82.160,restaurant
33.130,-82.160,hospital
33.130,-82.160,doctor
33.130,-82.160,pharmacy
33.130,-82.160,university
33.130,-82.160,primary_school
33.130,-82.160,secondary_school
33.130,-82.160,city_hall
33.130,-82.160,courthouse
33.130,-82.160,park
33.130,-82.160,library
33.130,-82.160,fire_station
33.130,-82.160,police
33.130,-82.160,bank
33.130,-82.160,place_of_worship
33.130,-82.160,post_office
33.130,-82.080,department_store
33.130,-82.080,clothing_store
33.130,-82.080,home_goods_store
33.130,-82.080,grocery_or_supermarket
33.130,-82.080,supermarket
33.130,-82.080,restaurant
33.130,-82.080,hospital
33.130,-82.080,doctor
33.130,-82.080,pharmacy
33.130,-82.080,university
33.130,-82.080,primary_school
33.130,-82.080,secondary_school
33.130,-82.080,city_hall
33.130,-82.080,courthouse
33.130,-82.080,park
33.130,-82.080,library
33.130,-82.080,fire_station
33.130,-82.080,police
33.130,-82.080,bank
33.130,-82.080,place_of_worship
33.130,-82.080,post_office
33.130,-82.000,department_store
33.130,-82.000,clothing_store
33.130,-82.000,home_goods_store
33.130,-82.000,grocery_or_supermarket
33.130,-82.000,supermarket
33.130,-82.000,restaurant
33.130,-82.000,hospital
33.130,-82.000,doctor
33.130,-82.000,pharmacy
33.130,-82.000,university
33.130,-82.000,primary_school
33.130,-82.000,secondary_school
33.130,-82.000,city_hall
33.130,-82.000,courthouse
33.130,-82.000,park
33.130,-82.000,library
33.130,-82.000,fire_station
33.130,-82.000,police
33.130,-82.000,bank
33.130,-82.000,place_of_worship
33.130,-82.000,post_office
33.130,-81.920,department_store
33.130,-81.920,clothing_store
33.130,-81.920,home_goods_store
33.130,-81.920,grocery_or_supermarket
33.130,-81.920,supermarket
33.130,-81.920,restaurant
33.130,-81.920,hospital
33.130,-81.920,doctor
33.130,-81.920,pharmacy
33.130,-81.920,university
33.130,-81.920,primary_school
33.130,-81.920,secondary_school
33.130,-81.920,city_hall
33.130,-81.920,courthouse
33.130,-81.920,park
33.130,-81.920,library
33.130,-81.920,fire_station
33.130,-81.920,police
33.130,-81.920,bank
33.130,-81.920,place_of_worship
33.130,-81.920,post_office
33.130,-81.840,department_store
33.130,-81.840,clothing_store
33.130,-81.840,home_goods_store
33.130,-81.840,grocery_or_supermarket
33.130,-81.840,supermarket
33.130,-81.840,restaurant
33.130,-81.840,hospital
33.130,-81.840,doctor
33.130,-81.840,pharmacy
33.130,-81.840,university
33.130,-81.840,primary_school
33.130,-81.840,secondary_school
33.130,-81.840,city_hall
33.130,-81.840,courthouse
33.130,-81.840,park
33.130,-81.840,library
33.130,-81.840,fire_station
33.130,-81.840,police
33.130,-81.840,bank
33.130,-81.840,place_of_worship
33.130,-81.840,post_office
33.130,-81.760,department_store
33.130,-81.760,clothing_store
33.130,-81.760,home_goods_store
33.130,-81.760,grocery_or_supermarket
33.130,-81.760,supermarket
33.130,-81.760,restaurant
33.130,-81.760,hospital
33.130,-81.760,doctor
33.130,-81.760,pharmacy
33.130,-81.760,university
33.130,-81.760,primary_school
33.130,-81.760,secondary_school
33.130,-81.760,city_hall
33.130,-81.760,courthouse
33.130,-81.760,park
33.130,-81.760,library
33.130,-81.760,fire_station
33.130,-81.760,police
33.130,-81.760,bank
33.130,-81.760,place_of_worship
33.130,-81.760,post_office
33.130,-81.680,department_store
33.130,-81.680,clothing_store
33.130,-81.680,home_goods_store
33.130,-81.680,grocery_or_supermarket
33.130,-81.680,supermarket
33.130,-81.680,restaurant
33.130,-81.680,hospital
33.130,-81.680,doctor
33.130,-81.680,pharmacy
33.130,-81.680,university
33.130,-81.680,primary_school
33.130,-81.680,secondary_school
33.130,-81.680,city_hall
33.130,-81.680,courthouse
33.130,-81.680,park
33.130,-81.680,library
33.130,-81.680,fire_station
33.130,-81.680,police
33.130,-81.680,bank
33.130,-81.680,place_of_worship
33.130,-81.680,post_office
33.130,-81.600,department_store
33.130,-81.600,clothing_store
33.130,-81.600,home_goods_store
33.130,-81.600,grocery_or_supermarket
33.130,-81.600,supermarket
33.130,-81.600,restaurant
33.130,-81.600,hospital
33.130,-81.600,doctor
33.130,-81.600,pharmacy
33.130,-81.600,university
33.130,-81.600,primary_school
33.130,-81.600,secondary_school
33.130,-81.600,city_hall
33.130,-81.600,courthouse
33.130,-81.600,park
33.130,-81.600,library
33.130,-81.600,fire_station
33.130,-81.600,police
33.130,-81.600,bank
33.130,-81.600,place_of_worship
33.130,-81.600,post_office
33.130,-81.520,department_store
33.130,-81.520,clothing_store
33.130,-81.520,home_goods_store
33.130,-81.520,grocery_or_supermarket
33.130,-81.520,supermarket
33.130,-81.520,restaurant
33.130,-81.520,hospital
33.130,-81.520,doctor
33.130,-81.520,pharmacy
33.130,-81.520,university
33.130,-81.520,primary_school
33.130,-81.520,secondary_school
33.130,-81.520,city_hall
33.130,-81.520,courthouse
33.130,-81.520,park
33.130,-81.520,library
33.130,-81.520,fire_station
33.130,-81.520,police
33.130,-81.520,bank
33.130,-81.520,place_of_worship
33.130,-81.520,post_office
33.130,-81.440,department_store
33.130,-81.440,clothing_store
33.130,-81.440,home_goods_store
33.130,-81.440,grocery_or_supermarket
33.130,-81.440,supermarket
33.130,-81.440,restaurant
33.130,-81.440,hospital
33.130,-81.440,doctor
33.130,-81.440,pharmacy
33.130,-81.440,university
33.130,-81.440,primary_school
33.130,-81.440,secondary_school
33.130,-81.440,city_hall
33.130,-81.440,courthouse
33.130,-81.440,park
33.130,-81.440,library
33.130,-81.440,fire_station
33.130,-81.440,police
33.130,-81.440,bank
33.130,-81.440,place_of_worship
33.130,-81.440,post_office
33.130,-81.360,department_store
33.130,-81.360,clothing_store
33.130,-81.360,home_goods_store
33.130,-81.360,grocery_or_supermarket
33.130,-81.360,supermarket
33.130,-81.360,restaurant
33.130,-81.360,hospital
33.130,-81.360,doctor
33.130,-81.360,pharmacy
33.130,-81.360,university
33.130,-81.360,primary_school
33.130,-81.360,secondary_school
33.130,-81.360,city_hall
33.130,-81.360,courthouse
33.130,-81.360,park
33.130,-81.360,library
33.130,-81.360,fire_station
33.130,-81.360,police
33.130,-81.360,bank
33.130,-81.360,place_of_worship
33.130,-81.360,post_office
33.130,-81.280,department_store
33.130,-81.280,clothing_store
33.130,-81.280,home_goods_store
33.130,-81.280,grocery_or_supermarket
33.130,-81.280,supermarket
33.130,-81.280,restaurant
33.130,-81.280,hospital
33.130,-81.280,doctor
33.130,-81.280,pharmacy
33.130,-81.280,university
33.130,-81.280,primary_school
33.130,-81.280,secondary_school
33.130,-81.280,city_hall
33.130,-81.280,courthouse
33.130,-81.280,park
33.130,-81.280,library
33.130,-81.280,fire_station
33.130,-81.280,police
33.130,-81.280,bank
33.130,-81.280,place_of_worship
33.130,-81.280,post_office
33.130,-81.200,department_store
33.130,-81.200,clothing_store
33.130,-81.200,home_goods_store
33.130,-81.200,grocery_or_supermarket
33.130,-81.200,supermarket
33.130,-81.200,restaurant
33.130,-81.200,hospital
33.130,-81.200,doctor
33.130,-81.200,pharmacy
33.130,-81.200,university
33.130,-81.200,primary_school
33.130,-81.200,secondary_school
33.130,-81.200,city_hall
33.130,-81.200,courthouse
33.130,-81.200,park
33.130,-81.200,library
33.130,-81.200,fire_station
33.130,-81.200,police
33.130,-81.200,bank
33.130,-81.200,place_of_worship
33.130,-81.200,post_office
33.130,-81.120,department_store
33.130,-81.120,clothing_store
33.130,-81.120,home_goods_store
33.130,-81.120,grocery_or_supermarket
33.130,-81.120,supermarket
33.130,-81.120,restaurant
33.130,-81.120,hospital
33.130,-81.120,doctor
33.130,-81.120,pharmacy
33.130,-81.120,university
33.130,-81.120,primary_school
33.130,-81.120,secondary_school
33.130,-81.120,city_hall
33.130,-81.120,courthouse
33.130,-81.120,park
33.130,-81.120,library
33.130,-81.120,fire_station
33.130,-81.120,police
33.130,-81.120,bank
33.130,-81.120,place_of_worship
33.130,-81.120,post_office
33.130,-81.040,department_store
33.130,-81.040,clothing_store
33.130,-81.040,home_goods_store
33.130,-81.040,grocery_or_supermarket
33.130,-81.040,supermarket
33.130,-81.040,restaurant
33.130,-81.040,hospital
33.130,-81.040,doctor
33.130,-81.040,pharmacy
33.130,-81.040,university
33.130,-81.040,primary_school
33.130,-81.040,secondary_school
33.130,-81.040,city_hall
33.130,-81.040,courthouse
33.130,-81.040,park
33.130,-81.040,library
33.130,-81.040,fire_station
33.130,-81.040,police
33.130,-81.040,bank
33.130,-81.040,place_of_worship
33.130,-81.040,post_office
33.130,-80.960,department_store
33.130,-80.960,clothing_store
33.130,-80.960,home_goods_store
33.130,-80.960,grocery_or_supermarket
33.130,-80.960,supermarket
33.130,-80.960,restaurant
33.130,-80.960,hospital
33.130,-80.960,doctor
33.130,-80.960,pharmacy
33.130,-80.960,university
33.130,-80.960,primary_school
33.130,-80.960,secondary_school
33.130,-80.960,city_hall
33.130,-80.960,courthouse
33.130,-80.960,park
33.130,-80.960,library
33.130,-80.960,fire_station
33.130,-80.960,police
33.130,-80.960,bank
33.130,-80.960,place_of_worship
33.130,-80.960,post_office
33.130,-80.880,department_store
33.130,-80.880,clothing_store
33.130,-80.880,home_goods_store
33.130,-80.880,grocery_or_supermarket
33.130,-80.880,supermarket
33.130,-80.880,restaurant
33.130,-80.880,hospital
33.130,-80.880,doctor
33.130,-80.880,pharmacy
33.130,-80.880,university
33.130,-80.880,primary_school
33.130,-80.880,secondary_school
33.130,-80.880,city_hall
33.130,-80.880,courthouse
33.130,-80.880,park
33.130,-80.880,library
33.130,-80.880,fire_station
33.130,-80.880,police
33.130,-80.880,bank
33.130,-80.880,place_of_worship
33.130,-80.880,post_office
33.130,-80.800,department_store
33.130,-80.800,clothing_store
33.130,-80.800,home_goods_store
33.130,-80.800,grocery_or_supermarket
33.130,-80.800,supermarket
33.130,-80.800,restaurant
33.130,-80.800,hospital
33.130,-80.800,doctor
33.130,-80.800,pharmacy
33.130,-80.800,university
33.130,-80.800,primary_school
33.130,-80.800,secondary_school
33.130,-80.800,city_hall
33.130,-80.800,courthouse
33.130,-80.800,park
33.130,-80.800,library
33.130,-80.800,fire_station
33.130,-80.800,police
33.130,-80.800,bank
33.130,-80.800,place_of_worship
33.130,-80.800,post_office
33.210,-85.600,department_store
33.210,-85.600,clothing_store
33.210,-85.600,home_goods_store
33.210,-85.600,grocery_or_supermarket
33.210,-85.600,supermarket
33.210,-85.600,restaurant
33.210,-85.600,hospital
33.210,-85.600,doctor
33.210,-85.600,pharmacy
33.210,-85.600,university
33.210,-85.600,primary_school
33.210,-85.600,secondary_school
33.210,-85.600,city_hall
33.210,-85.600,courthouse
33.210,-85.600,park
33.210,-85.600,library
33.210,-85.600,fire_station
33.210,-85.600,police
33.210,-85.600,bank
33.210,-85.600,place_of_worship
33.210,-85.600,post_office
33.210,-85.520,department_store
33.210,-85.520,clothing_store
33.210,-85.520,home_goods_store
33.210,-85.520,grocery_or_supermarket
33.210,-85.520,supermarket
33.210,-85.520,restaurant
33.210,-85.520,hospital
33.210,-85.520,doctor
33.210,-85.520,pharmacy
33.210,-85.520,university
33.210,-85.520,primary_school
33.210,-85.520,secondary_school
33.210,-85.520,city_hall
33.210,-85.520,courthouse
33.210,-85.520,park
33.210,-85.520,library
33.210,-85.520,fire_station
33.210,-85.520,police
33.210,-85.520,bank
33.210,-85.520,place_of_worship
33.210,-85.520,post_office
33.210,-85.440,department_store
33.210,-85.440,clothing_store
33.210,-85.440,home_goods_store
33.210,-85.440,grocery_or_supermarket
33.210,-85.440,supermarket
33.210,-85.440,restaurant
33.210,-85.440,hospital
33.210,-85.440,doctor
33.210,-85.440,pharmacy
33.210,-85.440,university
33.210,-85.440,primary_school
33.210,-85.440,secondary_school
33.210,-85.440,city_hall
33.210,-85.440,courthouse
33.210,-85.440,park
33.210,-85.440,library
33.210,-85.440,fire_station
33.210,-85.440,police
33.210,-85.440,bank
33.210,-85.440,place_of_worship
33.210,-85.440,post_office
33.210,-85.360,department_store
33.210,-85.360,clothing_store
33.210,-85.360,home_goods_store
33.210,-85.360,grocery_or_supermarket
33.210,-85.360,supermarket
33.210,-85.360,restaurant
33.210,-85.360,hospital
33.210,-85.360,doctor
33.210,-85.360,pharmacy
33.210,-85.360,university
33.210,-85.360,primary_school
33.210,-85.360,secondary_school
33.210,-85.360,city_hall
33.210,-85.360,courthouse
