ID_NUMBER,FACILITY_NAME,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,ACTIVE_SITE,OPERATING_TSDF,NAICS_CODE
GAD991274903,COBB CNTY WESTSIDE WWTP,------,Other,800 CHESTNUT HILL RD,MARIETTA,GA,30060,33.930803,-84.575454,N  ,-----,------         ,22132
GAR000005207,EDWARDS BAKING COMPANY,------,Other,1 LEMON LANE NE,ATLANTA,GA,30307-2899,33.760231,-84.338403,N  ,-----,------         ,
GAR000005215,ROBERTS FURNITURE CO,------,VSQG,720 ELBERTON ST,TOCCOA,GA,30577,34.566607,-83.335069,3  ,H----,------         ,
GAR000000083,U S CONTRACTING,------,Other,349 DECATUR ST,ATLANTA,GA,30312,33.749851,-84.377405,N  ,-----,------         ,
GAR000000190,STEPHENS JOHN D,------,Other,1899 PARKER CT,STONE MOUNTAIN,GA,30087,33.828103,-84.106715,N  ,-----,------         ,
GAR000000232,RED ROOSTER PETRO STATION,------,Other,814 E CENTRAL,FITZGERALD,GA,31750,31.71482,-83.245098,N  ,-----,------         ,
GAD991290024,CHEVRON USA INC 1026,------,Other,214 AYCOCK ST,CARROLLTON,GA,30117,33.58,-85.076667,N  ,-----,------         ,42271
GAD991290040,CHEVRON USA INC,------,Other,102 S HANCOCK ST,FORT GAINES,GA,31751,,,N  ,-----,------         ,
GAD991290065,CHEVRON USA INC 1084,------,Other,SCREVEN & KELLY STS,LOUISVILLE,GA,30434,32.993611,-82.39,N  ,-----,------         ,
GAD991290107,CHEVRON USA INC,------,Other,125 INDUSTRIAL WAY,SWAINSBORO,GA,30401,32.598275,-82.32258,N  ,-----,------         ,
GAD984318931,FIRST RESPONSE INC,------,Other,255 O DELL RD,GRIFFIN,GA,30223,33.217111,-84.287019,N  ,-----,------         ,
GAD984318493,HESS 10251,------,Other,6331 SOUTH MAIN ST,MORROW,GA,30260,33.585216,-84.338966,N  ,-----,------         ,
GAR000003723,WILKINSON KAOLIN ASSOC LTD,------,Other,831 MILLIDGEVILLE RD,GORDON,GA,31031,,,N  ,-----,------         ,
GAR000003764,SCHULLER INTERNATIONAL,------,Other,713 BANKHEAD HWY,WINDER,GA,30680,33.992671,-83.770085,N  ,-----,------         ,
GAR000003269,CITY OF ROME WATER POLL CONTROL PLNT,------,Other,212 BLACK BLUFF RD,ROME,GA,30161-4610,,,N  ,-----,------         ,
GAR000003384,SHAW INDUSTRIES INC PLNT 78,------,Other,181 COLLIER RD,TOCCOA,GA,30577,34.559902,-83.310314,N  ,-----,------         ,
GAR000002741,APAC GEORGIA INC FORSYTH PLANT,------,Other,3561 PEACHTREE PKWY,SUWANEE,GA,30174,,,N  ,-----,------         ,
GAD984317305,PHILLIPS PETROLEUM CO SS#27664,------,Other,1175 INDIAN TRAIL RD,NORCROSS,GA,30098,33.911798,-84.160268,N  ,-----,------         ,
GAD984317313,PHILLIPS PETROLEUM CO SS#13066,------,Other,3669 POWERS FERRY RD,ATLANTA,GA,30342,33.857147,-84.38431,N  ,-----,------         ,
GAD984317354,PHILLIPS PETROLEUM CO SS#27649,------,Other,4937 AUSTELL RD,AUSTELL,GA,30001,33.834426,-84.61166,N  ,-----,------         ,
GAD984322966,KIBER ENVIRONMENTAL SERVICES,------,Other,3786 DEKALB TECHNOLOGY PKWY,ATLANTA,GA,30340,33.883945,-84.269379,N  ,-----,------         ,
GAD984316893,KENAN TRANSPORT CO,------,Other,4159 WINTERS CHAPEL RD,DORAVILLE,GA,30340,33.913442,-84.270258,N  ,-----,------         ,
GAD984317032,ALTAMA EXPRESS,------,Other,5693 ALTAMA AVE,BRUNSWICK,GA,31520,31.213674,-81.480634,N  ,-----,------         ,
GAD984317073,CLAXTON EXPRESS,------,Other,202 DUVALL ST,CLAXTON,GA,30417,,,N  ,-----,------         ,
GAD984317172,SING FOOD STORE,------,Other,828 W GREENWOOD,LAGRANGE,GA,30240,,,N  ,-----,------         ,
GAD984316554,GENERAL PACKAGING & PRODUCTS,------,Other,800 HAINES AVE,WAYCROSS,GA,31501,31.204044,-82.359697,N  ,-----,------         ,
GAD984321828,CHEVRON USA PRODUCTS CO # 40033,------,Other,2933 COBB PARKWAY,ATLANTA,GA,30339,33.880904,-84.461494,N  ,-----,------         ,
GAD984315507,MOUNT VERNON MILLS,------,Other,HULSEY RD,CLEVELAND,GA,30528,,,N  ,-----,------         ,
GAD981269004,RUMMEL STAMPINGS INC,------,Other,607 TURNER CHAPEL RD,ROME,GA,30161,34.242464,-85.133616,N  ,-----,------         ,
GAD984294801,TEXACO,------,Other,2510 GRESHAM ROAD,ATLANTA,GA,30316,33.713545,-84.310343,N  ,-----,------         ,
GAD984294843,STAR ENTERPRISES,------,Other,1280 JOHNSON FERRY ROAD,MARIETTA,GA,30066,33.962084,-84.411789,N  ,-----,------         ,
GAD984294884,STAR ENTERPRISES,------,Other,4180 LAWRENCEVILLE HWY,LILBURN,GA,30247,33.903141,-84.120205,N  ,-----,------         ,
GAD984289322,FABRA CARE,------,Other,951 WATSON BLVD,WARNER ROBINS,GA,00000,32.618122,-83.628229,N  ,-----,------         ,
GAD984289470,CLEVELAND POST AND POLE,------,Other,"P. O. BOX 387, HWY 75 NORTH",CLEVELAND,GA,30528,,,N  ,-----,------         ,
GAD984315572,DINESVILLE EXPRESS,------,Other,903 W OGLETHORPE HWY,HINESVILLE,GA,31324,,,N  ,-----,------         ,
GAD984304253,CROWN GA 552,------,Other,HWY 82 WEST,GEORGETOWN,GA,31754,,,N  ,-----,------         ,
GAD984304337,MAGIC TOUCH CLEANERS,------,Other,7421A DOUGLAS BLVD,DOUGLASVILLE,GA,30135,33.723094,-84.770841,N  ,-----,------         ,
GAD984304352,NORFOLK SOUTHERN RAILWAY CO,------,Other,47 NORTH ALEXANDER ST,TOCCOA,GA,30577,34.580048,-83.331566,N  ,-----,------         ,
GAD984304360,HERTZ EQUIPMENT RENTAL,------,Other,5035 HWY 85,FOREST PARK,GA,30050,,,N  ,-----,------         ,
GAD984302133,BROOKS NAPA AUTO PARTS,------,Other,805 COMMERCE ST,PERRY,GA,31069,32.457505,-83.73657,N  ,-----,------         ,
GAD984302372,ACA AMOCO #307,------,Other,3165 ROOSEVELT HWY,COLLEGE PARK,GA,30349,33.622446,-84.494693,N  ,-----,------         ,
GAD984295402,STAR ENTERPRISES,------,Other,2745 SANDY PLAINS RD,MARIETTA,GA,30062,34.016853,-84.492201,N  ,-----,------         ,
GAD984295428,GAY CONSTRUCTION CO.,------,Other,650 14TH STREET,ATLANTA,GA,30318,33.786223,-84.408658,N  ,-----,------         ,
GAR000022681,AMERICAN MATERIAL SERVICES,------,Other,1154 CUMSLO RD,GRAY,GA,31032,,,N  ,-----,------         ,
GAR000022228,ASHLAND DISTRIBUTION CO @ AEROSOL SPEC,------,Other,3150 MOON STATION RD,KENNESAW,GA,30144,,,N  ,-----,------         ,
GAR000021907,COMPTONS AUTOMOTIVE BODY SHOP,------,Other,464 NORTH AVE,ATLANTA,GA,30318,,,N  ,-----,------         ,
GAR000051102,FIRST CONGREGATIONAL CHURCH UCC,------,Other,105 COURTLAND ST,ATLANTA,GA,30303,,,N  ,-----,------         ,81311
GAD984317610,GLEN CO ENTERPRISES,------,Other,370 GEESMILL BUSINESS PKWY,CONYERS,GA,30208,33.647371,-83.975194,N  ,-----,------         ,
GAD984317628,EXXON CO USA #45812,------,Other,I-75 & STATE RD 351,MCDONOUGH,GA,30253,,,N  ,-----,------         ,
GAD984317651,PEACH AUTO PAINTING & COLLISION,------,Other,105 KNODISHALL DR,WARNER ROBINS,GA,31093,,,N  ,-----,------         ,
GAD984306928,THE RESTORATION COMPANY,------,Other,3120 MEDLOCK BRIDGE ROAD BLDG,NORCROSS,GA,30071,33.959645,-84.208164,N  ,-----,------         ,
GAD984306944,ATLANTA SUNDRIES INC,------,Other,2188 OLD COVINGTON HWY,CONYERS,GA,30207,33.680116,-84.059623,N  ,-----,------         ,
GAD984306951,KANGAROO #18,------,Other,1333 LUMPKIN ST,ATHENS,GA,30606,33.943403,-83.382021,N  ,-----,------         ,
GAD984289496,ART N VIDEO,------,Other,5893 STEWART PARKWAY,DOUGLASVILLE,GA,30135,33.718826,-84.769638,N  ,-----,------         ,
GAD984285098,KRAFT GENERAL FOODS,------,Other,593 GLEN IRIS DR,ATLANTA,GA,30308,33.77045,-84.367159,N  ,-----,------         ,
GAR000034256,MAULE AIR INC,------,SQG,2099 GA HWY 133 S,MOULTRIE,GA,31788,31.103479,-83.666453,2  ,H----,------         ,336411
GAR000018549,WINN-DIXIE STORE #1823,------,Other,3121 HWY 34 E,NEWNAN,GA,30265,,,N  ,-----,------         ,
GAR000018580,"SUNDANCE BOATS, INC",------,Other,1003 M STREET,WAYCROSS,GA,31501-5715,,,N  ,-----,------         ,
GAR000018614,PENSKE TRUCK LEASING INC,------,Other,4750 OLD DIXIE HIGHWAY,FOREST PARK,GA,30297,,,N  ,-----,------         ,
GAR000018697,WILBANKS NJ,------,Other,846 BALLGROUND HWY,BALLGROUND,GA,30107,,,N  ,-----,------         ,
GAR000013151,PENSKE TRUCK LEASING CO LP,------,Other,4276 HWY 78 BLDG B,DOUGLASVILLE,GA,30134,,,N  ,-----,------         ,
GAR000013185,HA SACK CO INC WAREHOUSE,------,Other,317 STOCKYARD RD,STATESBORO,GA,30458,,,N  ,-----,------         ,
GAR000013193,ALLSTATE ENVIRONMENTAL SVC,------,Other,10532 FITZGERALD RD,JONESBORO,GA,30238,33.46852,-84.374728,N  ,-----,------         ,
GAR000013276,CAPITOL HOMES,------,Other,89 MEMORIAL DR SE,ATLANTA,GA,30312,,,N  ,-----,------         ,
GAR000012583,OXFORD CLEANERS,------,Other,580 ATLANTA RD,CUMMING,GA,30130,34.190383,-84.137257,N  ,-----,------         ,812320
GAD981276454,HERTZ CORP,------,VSQG,3062 SPRINGDALE RD,HAPEVILLE,GA,30354,33.667268,-84.418852,3  ,H----,------         ,
GAD981276470,SING OIL CO,------,Other,211 INDUSTRIAL BLVD,THOMASVILLE,GA,31792,30.822661,-83.996112,N  ,-----,------         ,
GAD981276496,FLASH FOODS #75,------,Other,RT 5 JAMESTOWN HWY,WAYCROSS,GA,31501,,,N  ,-----,------         ,
GAD981276504,FLASH FOODS #69,------,Other,INT HWY 280 & HWY 221,MOUNT VERNON,GA,30445,,,N  ,-----,------         ,
GAD984317487,GA DEPT OF AGRICULTURE TIFTON,------,SQG,3150 HWY 41 SOUTH,TIFTON,GA,31793-1507,31.583411,-83.573563,2  ,H----,------         ,541380
GAD984317487,GA DEPT OF AGRICULTURE TIFTON,------,SQG,3150 HWY 41 SOUTH,TIFTON,GA,31793-1507,31.583411,-83.573563,2  ,H----,------         ,424710
GAD984317487,GA DEPT OF AGRICULTURE TIFTON,------,SQG,3150 HWY 41 SOUTH,TIFTON,GA,31793-1507,31.583411,-83.573563,2  ,H----,------         ,541940
GAD984317487,GA DEPT OF AGRICULTURE TIFTON,------,SQG,3150 HWY 41 SOUTH,TIFTON,GA,31793-1507,31.583411,-83.573563,2  ,H----,------         ,926140
GAR000026849,WAL-MART STORE #614,------,Other,803 NEW FRANKLIN RD,LAGRANGE,GA,30240,,,N  ,-----,------         ,
GAD981276223,MORGAN & HUNT OIL CO,------,Other,1903 N BROAD ST,ROME,GA,30162,34.269082,-85.153678,N  ,-----,------         ,
GAD981276272,AKINS WEST HILL TEXACO,------,Other,300 WEST HILL AVE,VALDOSTA,GA,31601,30.82983,-83.282327,N  ,-----,------         ,
GAD981276298,SHAW IND INC PLT #13,------,Other,HWY 61 SOUTH,CARTERSVILLE,GA,30120,,,N  ,-----,------         ,
GAD981276348,B & S COLLISION CENTER,------,Other,701 ELBERTA RD,WARNER ROBINS,GA,31093,32.647568,-83.628396,N  ,-----,------         ,
GAD003310539,M M SYSTEMS CORP,------,Other,4520 ELMDALE DR,TUCKER,GA,30084,33.841031,-84.207364,N  ,-----,------         ,3323
GAD000465138,ITT THOMPSON IND METALS DIVISION,------,Other,1101 WEST SAVANNAH AVE,VALDOSTA,GA,31601,30.824199,-83.293043,N  ,-----,------         ,332321
GAD000465138,ITT THOMPSON IND METALS DIVISION,------,Other,1101 WEST SAVANNAH AVE,VALDOSTA,GA,31601,30.824199,-83.293043,N  ,-----,------         ,336399
GAD000465138,ITT THOMPSON IND METALS DIVISION,------,Other,1101 WEST SAVANNAH AVE,VALDOSTA,GA,31601,30.824199,-83.293043,N  ,-----,------         ,33637
GAR000020297,GAEPD-WILLIAMS RESIDENCE SITE,------,Other,RT 3 BOX 172,CAMILLA,GA,31730,,,N  ,-----,------         ,
GAR000026138,GOLDBERG BROTHERS HSI SITE,------,Other,241 DAN BOWLES RD,AUGUSTA,GA,30901,,,N  ,-----,------         ,
GAD984286419,THOMAS  & BETTS VIDALIA,------,Other,2803 NORTH STREET EAST,VIDALIA,GA,38125,,,N  ,-----,------         ,335931
GAD984292698,CHEVRON 53403,------,Other,5545 NEW NORTHSIDE DR,ATLANTA,GA,30339,33.909129,-84.431127,N  ,-----,------         ,
GAD981267537,FLEET DRYCLEANERS,------,Other,2603 OSBOURNE ST,ST MARYS,GA,31558,30.749309,-81.570711,N  ,-----,------         ,
GAD981281470,FOLSOM BODY SHOP,------,Other,321 EAST GORDON STREET,VALDOSTA,GA,31601,,,N  ,-----,------         ,
GAD981273873,FEDEX EXPRESS AGSA,------,VSQG,1070 BERTRAM RD,AUGUSTA,GA,30909,33.515067,-82.032806,3  ,H----,------         ,492110
GA0000109108,PROFESSIONAL CLEANERS,------,Other,248 COMMERCE DR,PEACHTREE CITY,GA,30269,,,N  ,-----,------         ,
GAD981218183,SIMPSON & SIMPSON LLC,------,Other,4290 HOLLY SPRINGS RD,GILLSVILLE,GA,30543,34.272891,-83.719216,N  ,-----,------         ,
GAD984321737,RENTAL SERVICE CORP,------,Other,1000 CHATHAM PKWY,SAVANNAH,GA,31405,,,N  ,-----,------         ,
GAD981268238,LEE D L & SONS,------,Other,SEVENTH & MILLER ST,ALMA,GA,31510,,,N  ,-----,------         ,
GAD984313106,WIN CUP,------,Other,1595 MOUNTAIN IND BLVD,STONE MOUNTAIN,GA,30083,,,N  ,-----,------         ,
GAD045832805,SOUTHERN PLATING CO INC,------,Other,160 ARNOLD CIR,MOULTRIE,GA,31768,,,N  ,-----,------         ,332813
GAD981274566,ZIPPY MART GA 551,------,Other,401 W THIRD ST,DONALSONVILLE,GA,31745,,,N  ,-----,------         ,
GAD981274574,UNOCAL STATION 9023-213,------,Other,3645 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341,33.883425,-84.245337,N  ,-----,------         ,
GAD981274046,ECONO FLASH FOOD STORE #5,------,Other,7512 LEE RD,LITHIA SPRINGS,GA,30057,33.749294,-84.659282,N  ,-----,------         ,
GAD981274079,ECONO FLASH FOOD STORE #7,------,Other,152 SIX FLAGS DR,AUSTELL,GA,30001,33.76921,-84.556682,N  ,-----,------         ,
GAD981274095,ECONO FLASH FOOD STORE #3,------,Other,4274 COVINGTON HWY,DECATUR,GA,30032,33.751597,-84.229221,N  ,-----,------         ,
GAD981274103,ECONO FLASH FOOD STORE #1,------,Other,813 BANKHEAD HWY,CARROLLTON,GA,30117,33.591494,-85.047186,N  ,-----,------         ,
GAD981274145,ECONO FLASH FOOD STORE #17,------,Other,8391-B HWY 166,DOUGLASVILLE,GA,30135,33.6183,-84.847346,N  ,-----,------         ,
GAD981262405,WAVE AIR CORP,------,Other,290 14TH ST NW,ATLANTA,GA,30318,33.786269,-84.396077,N  ,-----,------         ,
GAD033663840,HOWELL BILLY FORD MERCURY INC,------,Other,112 MAIN ST,CUMMING,GA,30130,,,N  ,-----,------         ,44111
GAR000019984,WINN-DIXIE #1837,------,Other,9101 HIRAM ACWORTH HWY,DOUGLASVILLE,GA,30134,,,N  ,-----,------         ,
GAR000019570,DEKALB COUNTY SURPLUS LOT,------,Other,CAMP RD,DECATUR,GA,30032,,,N  ,-----,------         ,
GA0001040120,ENVIRO TRANS INC,------,Other,300 SWETT AVE,AMERICUS,GA,31709,,,N  ,-----,------         ,
GAD984317180,SING FOOD STORE,------,Other,401 COMMERCE ST,LAGRANGE,GA,30240,33.049364,-85.021127,N  ,-----,------         ,
GAD984317206,SING FOOD STORE,------,Other,1400 DOUBLE CHURCHES RD,COLUMBUS,GA,31904,32.556034,-84.971201,N  ,-----,------         ,
GAR000038927,CENTRE AT PANOLA/KRG PANOLA I LLC,------,Other,3055 PANOLA RD,LITHONIA,GA,30038-2317,,,N  ,-----,------         ,53111
GAR000038927,CENTRE AT PANOLA/KRG PANOLA I LLC,------,Other,3055 PANOLA RD,LITHONIA,GA,30038-2317,,,N  ,-----,------         ,53112
GAR000038927,CENTRE AT PANOLA/KRG PANOLA I LLC,------,Other,3055 PANOLA RD,LITHONIA,GA,30038-2317,,,N  ,-----,------         ,531311
GAR000035790,ATOFINA CHEMICALS INC,------,Other,621A HURRICANE SHOALS RD NW,LAWRENCEVILLE,GA,30045,,,N  ,-----,------         ,32519
GAR000036574,GBI - COSTAL REGIONAL CRIME LAB,------,VSQG,925 MOHAWK ST,SAVANNAH,GA,31419,31.987991,-81.165478,3  ,H----,------         ,54138
GAD072472707,VAN WATERS & ROGERS - ATLANTA,------,Other,2180 IRWINDALE RD,CHAMBLEE,GA,30366,33.884639,-84.3,N  ,-----,------         ,
GAD033531906,HAYES AUTO SERVICE INC,------,Other,1950 DEKALB AVE,ATLANTA,GA,30307,33.760664,-84.323658,N  ,-----,------         ,811118
GAD033540956,LONDON IRON AND METAL CO INC,------,Other,897 ADAMSON ST SW,ATLANTA,GA,30315,33.728894,-84.395151,N  ,-----,------         ,
GAD033561234,SPEEDOMETER SERVICE CO,------,Other,8471 ROSWELL ROAD,ATLANTA,GA,30350,33.986186,-84.350879,N  ,-----,------         ,811118
GAD033566704,CENTRAL METALS COMPANY,------,Other,950 MARIETTA ST,ATLANTA,GA,30318,33.778086,-84.408786,N  ,-----,------         ,
GAD065356743,AMOCO FERTILIZER PLANT,------,Other,HWY 41 S,TIFTON,GA,31794,,,N  ,-----,------         ,
GAD010127850,NATIONAL EXTERMINATING CO INC,------,Other,203 WATSON BLVD,CENTERVILLE,GA,31028,32.618963,-83.603108,N  ,-----,------         ,56171
GAD010127850,NATIONAL EXTERMINATING CO INC,------,Other,203 WATSON BLVD,CENTERVILLE,GA,31028,32.618963,-83.603108,N  ,-----,------         ,32532
GAD006794762,WOOLFOLK CHEM WRKS NEELY BND CTN WHSE,------,Other,532-540 MYRICK ST,WAYNESBORO,GA,30830,33.088931,-82.013838,N  ,-----,------         ,
GAD006900831,BOWMAN TRANSPORTATION INC,------,Other,1500 CEDAR GROVE ROAD,CONLEY,GA,30027,33.657466,-84.328814,N  ,-----,------         ,48849
GAD981262413,RAYMOND SMITH BODY SHOP,------,VSQG,807 MAULDIN RD NW,CALHOUN,GA,30701,34.526583,-84.948935,3  ,H----,------         ,
GAD981241649,SPRINGS IND INC NEWNAN PLANT,------,Other,499 CORINTH RD,NEWNAN,GA,30263,33.34516,-84.793275,N  ,-----,------         ,
GAD981238611,CAR DOCTOR,------,Other,309 N BROAD,THOMASVILLE,GA,31792,30.839391,-83.981975,N  ,-----,------         ,811118
GAD981226145,SAVANNAH DRY CLEANERS,------,VSQG,4110 WATERS AVE,SAVANNAH,GA,31404,32.04453,-81.086587,3  ,H----,------         ,81232
GAD981226251,NIKON INC,------,Other,5355 OAKBROOK PKWY,NORCROSS,GA,30093,33.919147,-84.187625,N  ,-----,------         ,
GAD981219561,KLLM NATIONWIDE CARRIERS,------,Other,1025 CITIZENS PKWY,MORROW,GA,30260,33.558647,-84.347727,N  ,-----,------         ,
GAD981219587,QUALITY DRY CLEANERS,------,Other,101 N WEBSTER ST,QUITMAN,GA,31643,30.792343,-83.565943,N  ,-----,------         ,81232
GAD981225436,BST CRTNGABR R3906,------,Other,320 COLUMBIA DR,CARROLLTON,GA,30117,33.617458,-85.096161,N  ,-----,------         ,
GAD981219124,ONE HOUR MARTINIZING,------,Other,2720 RIVERSIDE DR,MACON,GA,31201,32.876359,-83.66507,N  ,-----,------         ,81232
GAD981225584,SOUTHERN BULK INDUSTRIES,------,Other,FOUNDATION DR,GARDEN CITY,GA,31408,,,N  ,-----,------         ,
GAD981224371,GOODYEAR AUTO SERVICE CENTER,------,Other,104 3RD ST,TIFTON,GA,31793,,,N  ,-----,------         ,811118
GAD981224389,GOODYEAR AUTO SERVICE CENTER,------,Other,506 E 1ST ST,VIDALIA,GA,30474,32.214447,-82.406393,N  ,-----,------         ,811118
GAD981218506,DISPLAY SOLUTIONS INC,------,Other,6301 BEST FRIEND RD,NORCROSS,GA,30071,33.919749,-84.221736,N  ,-----,------         ,
GAD981217771,CACHET CLEANERS 209,------,Other,5531 CHAMBLEE DUNWOODY RD,DUNWOODY,GA,30338,33.949107,-84.336302,N  ,-----,------         ,81232
GAD981217847,POWERS FERRY CLEANERS,------,Other,6300 POWERS FERRY RD,ATLANTA,GA,30339,33.906885,-84.429436,N  ,-----,------         ,81232
GAD981217854,STONE MOUNTAIN CAR CARE #2,------,Other,5217 US HWY 78,STONE MOUNTAIN,GA,30087,33.823777,-84.109313,N  ,-----,------         ,
GAD981218464,NORCOM INC,------,Other,6866 JIMMY CARTER BLVD,NORCROSS,GA,30071,33.940843,-84.23765,N  ,-----,------         ,
GAD981218068,HOLMES TIRE & BATTERY CONNECTION,------,Other,1366 MERIWETHER ST,GRIFFIN,GA,30223,33.227484,-84.295023,N  ,-----,------         ,811118
GAD981217417,OLD SALEM CLEANERS,------,Other,4905 LOWER ROSWELL,MARIETTA,GA,30067,33.951807,-84.506805,N  ,-----,------         ,81232
GAD981217433,SAMS SALVAGE INC,------,Other,737 BRYON RD,ALBANY,GA,31701,31.577129,-84.167246,N  ,-----,------         ,
GAR000008326,PACIFIC MERCHANDISE SUPPLY INC,------,Other,2150 BOGGS RD,DULUTH,GA,30136,,,N  ,-----,------         ,
GAR000007963,CITY OF ALBANY RIVERSIDE CEMET,------,Other,200 COTTON AVE,ALBANY,GA,31701,,,N  ,-----,------         ,
GAR000007419,GEORGIA COLLEGE & STATE UNIV,------,VSQG,241 W HANCOCK ST,MILLEDGEVILLE,GA,31061-0490,33.079003,-83.238473,3  ,H----,------         ,
GAR000007468,FULTON CO SOUTHCENTRAL LAB,------,Other,3201 ATLANTA INDUSTRIAL PKWY,ATLANTA,GA,30331-1047,,,N  ,-----,------         ,
GAR000002519,KANGAROO #70,------,Other,2412 OLD CORNELIA HWY,GAINESVILLE,GA,30507,34.32416,-83.754917,N  ,-----,------         ,
GAD980798854,VIKING FORMED PRODUCTS,------,Other,534 HWY 78,LOGANVILLE,GA,30249,33.84,-83.901667,N  ,-----,------         ,336214
GAD000649152,EMORY UNIVERSITY,------,Other,46 ARMSTRONG STREET,ATLANTA,GA,30303,33.752642,-84.381809,N  ,-----,------         ,61131
GAD000735498,AMOCO FERTILIZER PLANT,------,Other,HWY 93,SALE CITY,GA,31784,,,N  ,-----,------         ,
GAD984293332,SUWANNEE SWIFTY,------,Other,HIGHWAY 19,BUTLER,GA,31006,,,N  ,-----,------         ,
GAD089699680,HYDRO ALUMINUM NORTH AMERICA,------,Other,RT 2 INDUSTRIAL PARK,MOULTRIE,GA,31768,31.183333,-83.733333,N  ,-----,------         ,331316
GAD075885343,SHAW INDUSTRIES INC PLANT 63,------,Other,1401 UNDERWOOD ST,DALTON,GA,30722-2128,,,N  ,-----,------         ,
GAD075919076,DOUBLE H CONST INC,------,Other,8927 THOMAS RD,JONESBORO,GA,30237,33.511344,-84.408428,N  ,-----,------         ,4841
GAD075939082,ESSELTE PENDAFLEX - DYMO DIVISION,------,Other,1590 NORTHSIDE DR NW,ATLANTA,GA,30318,33.798691,-84.407379,N  ,-----,------         ,339943
GAD073428302,NEWTON GENERAL HOSPITAL,------,Other,5126 HOSPITAL DR,COVINGTON,GA,30209,33.602505,-83.847872,N  ,-----,------         ,
GAD073435299,PAGES ANIMAL CLINIC PC,------,Other,2357 OGEECHEE RD,SAVANNAH,GA,31401,32.057638,-81.118557,N  ,-----,------         ,
GAD073441123,COURTESY DODGE,------,Other,3097 PIEDMONT RD NE,ATLANTA,GA,30305,33.840362,-84.369592,N  ,-----,------         ,44111
GAD073446965,RICO COATINGS INC,------,Other,SITE 6 INDUSTRIAL PARK CIR,TOCCOA,GA,30577,34.554722,-83.316389,N  ,-----,------         ,
GAD073464273,EASTERN ELECTRIC APP REP CO,------,Other,1600-C ELLSWORTH IND BLVD,ATLANTA,GA,30318,33.8,-84.4275,N  ,-----,------         ,81131
GAD980730543,A S J TRUCKING CO,------,Other,700 GREEN RD,CHATSWORTH,GA,30705,34.769097,-84.777219,N  ,-----,------         ,48411
GAD980798573,ALL POINTS TRUCKING INC,------,Other,RT 2 CUMSCO RD,GRAY,GA,31032,,,N  ,-----,------         ,48411
GAD980798805,QUALITY DRUM SERVICE,------,Other,315 8TH STREET NE,MOULTRIE,GA,31768,31.182759,-83.779551,N  ,-----,------         ,332439
GAD980798847,SOUTHERN OIL CONSERVATION INC,------,Other,1600 WATSON BLVD,WARNER ROBINS,GA,31093,32.618208,-83.644696,N  ,-----,------         ,48411
GAR000038463,HOME DEPOT HD WC0201,------,Other,171 ARMOUR DR,ATLANTA,GA,30324,,,N  ,-----,------         ,44411
GAR000019422,REYNOLDS GAARNG ARMORY,------,Other,STATE HWY 96,REYNOLDS,GA,31076,,,N  ,-----,------         ,92811
GAR000003822,SPRINGS GLOBAL US INC HARTWELL WEAVE PLT,------,Other,266 INDUSTRIAL PARK RD,HARTWELL,GA,30643,,,N  ,-----,------         ,31321
GAR000025718,GREAT SOUTHERN STATESBORO INC,------,Other,119 CONTINENTAL RD,STATESBORO,GA,30458,,,N  ,-----,------         ,
GAR000016311,FINISHMASTER,------,Other,302 E GORDON STREET,VALDOSTA,GA,31601,,,N  ,-----,------         ,
