lat,lon,google_type
30.330,-85.600,car_repair
30.330,-85.600,farm
30.330,-85.600,casino
30.330,-85.600,stadium
30.330,-85.600,night_club
30.330,-85.600,airport
30.330,-85.450,car_repair
30.330,-85.450,farm
30.330,-85.450,casino
30.330,-85.450,stadium
30.330,-85.450,night_club
30.330,-85.450,airport
30.330,-85.300,car_repair
30.330,-85.300,farm
30.330,-85.300,casino
30.330,-85.300,stadium
30.330,-85.300,night_club
30.330,-85.300,airport
30.330,-85.150,car_repair
30.330,-85.150,farm
30.330,-85.150,casino
30.330,-85.150,stadium
30.330,-85.150,night_club
30.330,-85.150,airport
30.330,-85.000,car_repair
30.330,-85.000,farm
30.330,-85.000,casino
30.330,-85.000,stadium
30.330,-85.000,night_club
30.330,-85.000,airport
30.330,-84.850,car_repair
30.330,-84.850,farm
30.330,-84.850,casino
30.330,-84.850,stadium
30.330,-84.850,night_club
30.330,-84.850,airport
30.330,-84.700,car_repair
30.330,-84.700,farm
30.330,-84.700,casino
30.330,-84.700,stadium
30.330,-84.700,night_club
30.330,-84.700,airport
30.330,-84.550,car_repair
30.330,-84.550,farm
30.330,-84.550,casino
30.330,-84.550,stadium
30.330,-84.550,night_club
30.330,-84.550,airport
30.330,-84.400,car_repair
30.330,-84.400,farm
30.330,-84.400,casino
30.330,-84.400,stadium
30.330,-84.400,night_club
30.330,-84.400,airport
30.330,-84.250,car_repair
30.330,-84.250,farm
30.330,-84.250,casino
30.330,-84.250,stadium
30.330,-84.250,night_club
30.330,-84.250,airport
30.330,-84.100,car_repair
30.330,-84.100,farm
30.330,-84.100,casino
30.330,-84.100,stadium
30.330,-84.100,night_club
30.330,-84.100,airport
30.330,-83.950,car_repair
30.330,-83.950,farm
30.330,-83.950,casino
30.330,-83.950,stadium
30.330,-83.950,night_club
30.330,-83.950,airport
30.330,-83.800,car_repair
30.330,-83.800,farm
30.330,-83.800,casino
30.330,-83.800,stadium
30.330,-83.800,night_club
30.330,-83.800,airport
30.330,-83.650,car_repair
30.330,-83.650,farm
30.330,-83.650,casino
30.330,-83.650,stadium
30.330,-83.650,night_club
30.330,-83.650,airport
30.330,-83.500,car_repair
30.330,-83.500,farm
30.330,-83.500,casino
30.330,-83.500,stadium
30.330,-83.500,night_club
30.330,-83.500,airport
30.330,-83.350,car_repair
30.330,-83.350,farm
30.330,-83.350,casino
30.330,-83.350,stadium
30.330,-83.350,night_club
30.330,-83.350,airport
30.330,-83.200,car_repair
30.330,-83.200,farm
30.330,-83.200,casino
30.330,-83.200,stadium
30.330,-83.200,night_club
30.330,-83.200,airport
30.330,-83.050,car_repair
30.330,-83.050,farm
30.330,-83.050,casino
30.330,-83.050,stadium
30.330,-83.050,night_club
30.330,-83.050,airport
30.330,-82.900,car_repair
30.330,-82.900,farm
30.330,-82.900,casino
30.330,-82.900,stadium
30.330,-82.900,night_club
30.330,-82.900,airport
30.330,-82.750,car_repair
30.330,-82.750,farm
30.330,-82.750,casino
30.330,-82.750,stadium
30.330,-82.750,night_club
30.330,-82.750,airport
30.330,-82.600,car_repair
30.330,-82.600,farm
30.330,-82.600,casino
30.330,-82.600,stadium
30.330,-82.600,night_club
30.330,-82.600,airport
30.330,-82.450,car_repair
30.330,-82.450,farm
30.330,-82.450,casino
30.330,-82.450,stadium
30.330,-82.450,night_club
30.330,-82.450,airport
30.330,-82.300,car_repair
30.330,-82.300,farm
30.330,-82.300,casino
30.330,-82.300,stadium
30.330,-82.300,night_club
30.330,-82.300,airport
30.330,-82.150,car_repair
30.330,-82.150,farm
30.330,-82.150,casino
30.330,-82.150,stadium
30.330,-82.150,night_club
30.330,-82.150,airport
30.330,-82.000,car_repair
30.330,-82.000,farm
30.330,-82.000,casino
30.330,-82.000,stadium
30.330,-82.000,night_club
30.330,-82.000,airport
30.330,-81.850,car_repair
30.330,-81.850,farm
30.330,-81.850,casino
30.330,-81.850,stadium
30.330,-81.850,night_club
30.330,-81.850,airport
30.330,-81.700,car_repair
30.330,-81.700,farm
30.330,-81.700,casino
30.330,-81.700,stadium
30.330,-81.700,night_club
30.330,-81.700,airport
30.330,-81.550,car_repair
30.330,-81.550,farm
30.330,-81.550,casino
30.330,-81.550,stadium
30.330,-81.550,night_club
30.330,-81.550,airport
30.330,-81.400,car_repair
30.330,-81.400,farm
30.330,-81.400,casino
30.330,-81.400,stadium
30.330,-81.400,night_club
30.330,-81.400,airport
30.330,-81.250,car_repair
30.330,-81.250,farm
30.330,-81.250,casino
30.330,-81.250,stadium
30.330,-81.250,night_club
30.330,-81.250,airport
30.330,-81.100,car_repair
30.330,-81.100,farm
30.330,-81.100,casino
30.330,-81.100,stadium
30.330,-81.100,night_club
30.330,-81.100,airport
30.330,-80.950,car_repair
30.330,-80.950,farm
30.330,-80.950,casino
30.330,-80.950,stadium
30.330,-80.950,night_club
30.330,-80.950,airport
30.330,-80.800,car_repair
30.330,-80.800,farm
30.330,-80.800,casino
30.330,-80.800,stadium
30.330,-80.800,night_club
30.330,-80.800,airport
30.480,-85.600,car_repair
30.480,-85.600,farm
30.480,-85.600,casino
30.480,-85.600,stadium
30.480,-85.600,night_club
30.480,-85.600,airport
30.480,-85.450,car_repair
30.480,-85.450,farm
30.480,-85.450,casino
30.480,-85.450,stadium
30.480,-85.450,night_club
30.480,-85.450,airport
30.480,-85.300,car_repair
30.480,-85.300,farm
30.480,-85.300,casino
30.480,-85.300,stadium
30.480,-85.300,night_club
30.480,-85.300,airport
30.480,-85.150,car_repair
30.480,-85.150,farm
30.480,-85.150,casino
30.480,-85.150,stadium
30.480,-85.150,night_club
30.480,-85.150,airport
30.480,-85.000,car_repair
30.480,-85.000,farm
30.480,-85.000,casino
30.480,-85.000,stadium
30.480,-85.000,night_club
30.480,-85.000,airport
30.480,-84.850,car_repair
30.480,-84.850,farm
30.480,-84.850,casino
30.480,-84.850,stadium
30.480,-84.850,night_club
30.480,-84.850,airport
30.480,-84.700,car_repair
30.480,-84.700,farm
30.480,-84.700,casino
30.480,-84.700,stadium
30.480,-84.700,night_club
30.480,-84.700,airport
30.480,-84.550,car_repair
30.480,-84.550,farm
30.480,-84.550,casino
30.480,-84.550,stadium
30.480,-84.550,night_club
30.480,-84.550,airport
30.480,-84.400,car_repair
30.480,-84.400,farm
30.480,-84.400,casino
30.480,-84.400,stadium
30.480,-84.400,night_club
30.480,-84.400,airport
30.480,-84.250,car_repair
30.480,-84.250,farm
30.480,-84.250,casino
30.480,-84.250,stadium
30.480,-84.250,night_club
30.480,-84.250,airport
30.480,-84.100,car_repair
30.480,-84.100,farm
30.480,-84.100,casino
30.480,-84.100,stadium
30.480,-84.100,night_club
30.480,-84.100,airport
30.480,-83.950,car_repair
30.480,-83.950,farm
30.480,-83.950,casino
30.480,-83.950,stadium
30.480,-83.950,night_club
30.480,-83.950,airport
30.480,-83.800,car_repair
30.480,-83.800,farm
30.480,-83.800,casino
30.480,-83.800,stadium
30.480,-83.800,night_club
30.480,-83.800,airport
30.480,-83.650,car_repair
30.480,-83.650,farm
30.480,-83.650,casino
30.480,-83.650,stadium
30.480,-83.650,night_club
30.480,-83.650,airport
30.480,-83.500,car_repair
30.480,-83.500,farm
30.480,-83.500,casino
30.480,-83.500,stadium
30.480,-83.500,night_club
30.480,-83.500,airport
30.480,-83.350,car_repair
30.480,-83.350,farm
30.480,-83.350,casino
30.480,-83.350,stadium
30.480,-83.350,night_club
30.480,-83.350,airport
30.480,-83.200,car_repair
30.480,-83.200,farm
30.480,-83.200,casino
30.480,-83.200,stadium
30.480,-83.200,night_club
30.480,-83.200,airport
30.480,-83.050,car_repair
30.480,-83.050,farm
30.480,-83.050,casino
30.480,-83.050,stadium
30.480,-83.050,night_club
30.480,-83.050,airport
30.480,-82.900,car_repair
30.480,-82.900,farm
30.480,-82.900,casino
30.480,-82.900,stadium
30.480,-82.900,night_club
30.480,-82.900,airport
30.480,-82.750,car_repair
30.480,-82.750,farm
30.480,-82.750,casino
30.480,-82.750,stadium
30.480,-82.750,night_club
30.480,-82.750,airport
30.480,-82.600,car_repair
30.480,-82.600,farm
30.480,-82.600,casino
30.480,-82.600,stadium
30.480,-82.600,night_club
30.480,-82.600,airport
30.480,-82.450,car_repair
30.480,-82.450,farm
30.480,-82.450,casino
30.480,-82.450,stadium
30.480,-82.450,night_club
30.480,-82.450,airport
30.480,-82.300,car_repair
30.480,-82.300,farm
30.480,-82.300,casino
30.480,-82.300,stadium
30.480,-82.300,night_club
30.480,-82.300,airport
30.480,-82.150,car_repair
30.480,-82.150,farm
30.480,-82.150,casino
30.480,-82.150,stadium
30.480,-82.150,night_club
30.480,-82.150,airport
30.480,-82.000,car_repair
30.480,-82.000,farm
30.480,-82.000,casino
30.480,-82.000,stadium
30.480,-82.000,night_club
30.480,-82.000,airport
30.480,-81.850,car_repair
30.480,-81.850,farm
30.480,-81.850,casino
30.480,-81.850,stadium
30.480,-81.850,night_club
30.480,-81.850,airport
30.480,-81.700,car_repair
30.480,-81.700,farm
30.480,-81.700,casino
30.480,-81.700,stadium
30.480,-81.700,night_club
30.480,-81.700,airport
30.480,-81.550,car_repair
30.480,-81.550,farm
30.480,-81.550,casino
30.480,-81.550,stadium
30.480,-81.550,night_club
30.480,-81.550,airport
30.480,-81.400,car_repair
30.480,-81.400,farm
30.480,-81.400,casino
30.480,-81.400,stadium
30.480,-81.400,night_club
30.480,-81.400,airport
30.480,-81.250,car_repair
30.480,-81.250,farm
30.480,-81.250,casino
30.480,-81.250,stadium
30.480,-81.250,night_club
30.480,-81.250,airport
30.480,-81.100,car_repair
30.480,-81.100,farm
30.480,-81.100,casino
30.480,-81.100,stadium
30.480,-81.100,night_club
30.480,-81.100,airport
30.480,-80.950,car_repair
30.480,-80.950,farm
30.480,-80.950,casino
30.480,-80.950,stadium
30.480,-80.950,night_club
30.480,-80.950,airport
30.480,-80.800,car_repair
30.480,-80.800,farm
30.480,-80.800,casino
30.480,-80.800,stadium
30.480,-80.800,night_club
30.480,-80.800,airport
30.630,-85.600,car_repair
30.630,-85.600,farm
30.630,-85.600,casino
30.630,-85.600,stadium
30.630,-85.600,night_club
30.630,-85.600,airport
30.630,-85.450,car_repair
30.630,-85.450,farm
30.630,-85.450,casino
30.630,-85.450,stadium
30.630,-85.450,night_club
30.630,-85.450,airport
30.630,-85.300,car_repair
30.630,-85.300,farm
30.630,-85.300,casino
30.630,-85.300,stadium
30.630,-85.300,night_club
30.630,-85.300,airport
30.630,-85.150,car_repair
30.630,-85.150,farm
30.630,-85.150,casino
30.630,-85.150,stadium
30.630,-85.150,night_club
30.630,-85.150,airport
30.630,-85.000,car_repair
30.630,-85.000,farm
30.630,-85.000,casino
30.630,-85.000,stadium
30.630,-85.000,night_club
30.630,-85.000,airport
30.630,-84.850,car_repair
30.630,-84.850,farm
30.630,-84.850,casino
30.630,-84.850,stadium
30.630,-84.850,night_club
30.630,-84.850,airport
30.630,-84.700,car_repair
30.630,-84.700,farm
30.630,-84.700,casino
30.630,-84.700,stadium
30.630,-84.700,night_club
30.630,-84.700,airport
30.630,-84.550,car_repair
30.630,-84.550,farm
30.630,-84.550,casino
30.630,-84.550,stadium
30.630,-84.550,night_club
30.630,-84.550,airport
30.630,-84.400,car_repair
30.630,-84.400,farm
30.630,-84.400,casino
30.630,-84.400,stadium
30.630,-84.400,night_club
30.630,-84.400,airport
30.630,-84.250,car_repair
30.630,-84.250,farm
30.630,-84.250,casino
30.630,-84.250,stadium
30.630,-84.250,night_club
30.630,-84.250,airport
30.630,-84.100,car_repair
30.630,-84.100,farm
30.330,-85.400,car_repair
30.330,-85.400,farm
30.330,-85.400,casino
30.330,-85.400,stadium
30.330,-85.400,night_club
30.330,-85.400,airport
30.330,-85.200,car_repair
30.330,-85.200,farm
30.330,-85.200,casino
30.330,-85.200,stadium
30.330,-85.200,night_club
30.330,-85.200,airport
30.330,-84.800,car_repair
30.330,-84.800,farm
30.330,-84.800,casino
30.330,-84.800,stadium
30.330,-84.800,night_club
30.330,-84.800,airport
30.330,-84.600,car_repair
30.330,-84.600,farm
30.330,-84.600,casino
30.330,-84.600,stadium
30.330,-84.600,night_club
30.330,-84.600,airport
30.330,-84.200,car_repair
30.330,-84.200,farm
30.330,-84.200,casino
30.330,-84.200,stadium
30.330,-84.200,night_club
30.330,-84.200,airport
30.330,-84.000,car_repair
30.330,-84.000,farm
30.330,-84.000,casino
30.330,-84.000,stadium
30.330,-84.000,night_club
30.330,-84.000,airport
30.330,-83.600,car_repair
30.330,-83.600,farm
30.330,-83.600,casino
30.330,-83.600,stadium
30.330,-83.600,night_club
30.330,-83.600,airport
30.330,-83.400,car_repair
30.330,-83.400,farm
30.330,-83.400,casino
30.330,-83.400,stadium
30.330,-83.400,night_club
30.330,-83.400,airport
30.330,-83.000,car_repair
30.330,-83.000,farm
30.330,-83.000,casino
30.330,-83.000,stadium
30.330,-83.000,night_club
30.330,-83.000,airport
30.330,-82.800,car_repair
30.330,-82.800,farm
30.330,-82.800,casino
30.330,-82.800,stadium
30.330,-82.800,night_club
30.330,-82.800,airport
30.330,-82.400,car_repair
30.330,-82.400,farm
30.330,-82.400,casino
30.330,-82.400,stadium
30.330,-82.400,night_club
30.330,-82.400,airport
30.330,-82.200,car_repair
30.330,-82.200,farm
30.330,-82.200,casino
30.330,-82.200,stadium
30.330,-82.200,night_club
30.330,-82.200,airport
30.330,-81.800,car_repair
30.330,-81.800,farm
30.330,-81.800,casino
30.330,-81.800,stadium
30.330,-81.800,night_club
30.330,-81.800,airport
30.330,-81.600,car_repair
30.330,-81.600,farm
30.330,-81.600,casino
30.330,-81.600,stadium
30.330,-81.600,night_club
30.330,-81.600,airport
30.330,-81.200,car_repair
30.330,-81.200,farm
30.330,-81.200,casino
30.330,-81.200,stadium
30.330,-81.200,night_club
30.330,-81.200,airport
30.330,-81.000,car_repair
30.330,-81.000,farm
30.330,-81.000,casino
30.330,-81.000,stadium
30.330,-81.000,night_club
30.330,-81.000,airport
30.530,-85.600,car_repair
30.530,-85.600,casino
30.530,-85.600,stadium
30.530,-85.600,night_club
30.530,-85.600,airport
30.530,-85.400,car_repair
30.530,-85.400,casino
30.530,-85.400,stadium
30.530,-85.400,night_club
30.530,-85.400,airport
30.530,-85.200,car_repair
30.530,-85.200,casino
30.530,-85.200,stadium
30.530,-85.200,night_club
30.530,-85.200,airport
30.530,-85.000,car_repair
30.530,-85.000,casino
30.530,-85.000,stadium
30.530,-85.000,night_club
30.530,-85.000,airport
30.530,-84.800,car_repair
30.530,-84.800,casino
30.530,-84.800,stadium
30.530,-84.800,night_club
30.530,-84.800,airport
30.530,-84.600,car_repair
30.530,-84.600,casino
30.530,-84.600,stadium
30.530,-84.600,night_club
30.530,-84.600,airport
30.530,-84.400,car_repair
30.530,-84.400,casino
30.530,-84.400,stadium
30.530,-84.400,night_club
30.530,-84.400,airport
30.530,-84.200,car_repair
30.530,-84.200,casino
30.530,-84.200,stadium
30.530,-84.200,night_club
30.530,-84.200,airport
30.530,-84.000,car_repair
30.530,-84.000,casino
30.530,-84.000,stadium
30.530,-84.000,night_club
30.530,-84.000,airport
30.530,-83.800,car_repair
30.530,-83.800,casino
30.530,-83.800,stadium
30.530,-83.800,night_club
30.530,-83.800,airport
30.530,-83.600,car_repair
30.530,-83.600,casino
30.530,-83.600,stadium
30.530,-83.600,night_club
30.530,-83.600,airport
30.530,-83.400,car_repair
30.530,-83.400,casino
30.530,-83.400,stadium
30.530,-83.400,night_club
30.530,-83.400,airport
30.530,-83.200,car_repair
30.530,-83.200,casino
30.530,-83.200,stadium
30.530,-83.200,night_club
30.530,-83.200,airport
30.530,-83.000,car_repair
30.530,-83.000,casino
30.530,-83.000,stadium
30.530,-83.000,night_club
30.530,-83.000,airport
30.530,-82.800,car_repair
30.530,-82.800,casino
30.530,-82.800,stadium
30.530,-82.800,night_club
30.530,-82.800,airport
30.530,-82.600,car_repair
30.530,-82.600,casino
30.530,-82.600,stadium
30.530,-82.600,night_club
30.530,-82.600,airport
30.530,-82.400,car_repair
30.530,-82.400,casino
30.530,-82.400,stadium
30.530,-82.400,night_club
30.530,-82.400,airport
30.530,-82.200,car_repair
30.530,-82.200,casino
30.530,-82.200,stadium
30.530,-82.200,night_club
30.530,-82.200,airport
30.530,-82.000,car_repair
30.530,-82.000,casino
30.530,-82.000,stadium
30.530,-82.000,night_club
30.530,-82.000,airport
30.530,-81.800,car_repair
30.530,-81.800,casino
30.530,-81.800,stadium
30.530,-81.800,night_club
30.530,-81.800,airport
30.530,-81.600,car_repair
30.530,-81.600,casino
30.530,-81.600,stadium
30.530,-81.600,night_club
30.530,-81.600,airport
30.530,-81.400,car_repair
30.530,-81.400,casino
30.530,-81.400,stadium
30.530,-81.400,night_club
30.530,-81.400,airport
30.530,-81.200,car_repair
30.530,-81.200,casino
30.530,-81.200,stadium
30.530,-81.200,night_club
30.530,-81.200,airport
30.530,-81.000,car_repair
30.530,-81.000,casino
30.530,-81.000,stadium
30.530,-81.000,night_club
30.530,-81.000,airport
30.530,-80.800,car_repair
30.530,-80.800,casino
30.530,-80.800,stadium
30.530,-80.800,night_club
30.530,-80.800,airport
30.730,-85.600,car_repair
30.730,-85.600,casino
30.730,-85.600,stadium
30.730,-85.600,night_club
30.730,-85.600,airport
30.730,-85.400,car_repair
30.730,-85.400,casino
30.730,-85.400,stadium
30.730,-85.400,night_club
30.730,-85.400,airport
30.730,-85.200,car_repair
30.730,-85.200,casino
30.730,-85.200,stadium
30.730,-85.200,night_club
30.730,-85.200,airport
30.730,-85.000,car_repair
30.730,-85.000,casino
30.730,-85.000,stadium
30.730,-85.000,night_club
30.730,-85.000,airport
30.730,-84.800,car_repair
30.730,-84.800,casino
30.730,-84.800,stadium
30.730,-84.800,night_club
30.730,-84.800,airport
30.730,-84.600,car_repair
30.730,-84.600,casino
30.730,-84.600,stadium
30.730,-84.600,night_club
30.730,-84.600,airport
30.730,-84.400,car_repair
30.730,-84.400,casino
30.730,-84.400,stadium
30.730,-84.400,night_club
30.730,-84.400,airport
30.730,-84.200,car_repair
30.730,-84.200,casino
30.730,-84.200,stadium
30.730,-84.200,night_club
30.730,-84.200,airport
30.730,-84.000,car_repair
30.730,-84.000,casino
30.730,-84.000,stadium
30.730,-84.000,night_club
30.730,-84.000,airport
30.730,-83.800,car_repair
30.730,-83.800,casino
30.730,-83.800,stadium
30.730,-83.800,night_club
30.730,-83.800,airport
30.730,-83.600,car_repair
30.730,-83.600,casino
30.730,-83.600,stadium
30.730,-83.600,night_club
30.730,-83.600,airport
30.730,-83.400,car_repair
30.730,-83.400,casino
30.730,-83.400,stadium
30.730,-83.400,night_club
30.730,-83.400,airport
30.730,-83.200,car_repair
30.730,-83.200,casino
30.730,-83.200,stadium
30.730,-83.200,night_club
30.730,-83.200,airport
30.730,-83.000,car_repair
30.730,-83.000,casino
30.730,-83.000,stadium
30.730,-83.000,night_club
30.730,-83.000,airport
30.730,-82.800,car_repair
30.730,-82.800,casino
30.730,-82.800,stadium
30.730,-82.800,night_club
30.730,-82.800,airport
30.730,-82.600,car_repair
30.730,-82.600,casino
30.730,-82.600,stadium
30.730,-82.600,night_club
30.730,-82.600,airport
30.730,-82.400,car_repair
30.730,-82.400,casino
30.730,-82.400,stadium
30.730,-82.400,night_club
30.730,-82.400,airport
30.730,-82.200,car_repair
30.730,-82.200,casino
30.730,-82.200,stadium
30.730,-82.200,night_club
30.730,-82.200,airport
30.730,-82.000,car_repair
30.730,-82.000,casino
30.730,-82.000,stadium
30.730,-82.000,night_club
30.730,-82.000,airport
30.730,-81.800,car_repair
30.730,-81.800,casino
30.730,-81.800,stadium
30.730,-81.800,night_club
30.730,-81.800,airport
30.730,-81.600,car_repair
30.730,-81.600,casino
30.730,-81.600,stadium
30.730,-81.600,night_club
30.730,-81.600,airport
30.730,-81.400,car_repair
30.730,-81.400,casino
30.730,-81.400,stadium
30.730,-81.400,night_club
30.730,-81.400,airport
30.730,-81.200,car_repair
30.730,-81.200,casino
30.730,-81.200,stadium
30.730,-81.200,night_club
30.730,-81.200,airport
30.730,-81.000,car_repair
30.730,-81.000,casino
30.730,-81.000,stadium
30.730,-81.000,night_club
30.730,-81.000,airport
30.730,-80.800,car_repair
30.730,-80.800,casino
30.730,-80.800,stadium
30.730,-80.800,night_club
30.730,-80.800,airport
30.930,-85.600,car_repair
30.930,-85.600,casino
30.930,-85.600,stadium
30.930,-85.600,night_club
30.930,-85.600,airport
30.930,-85.400,car_repair
30.930,-85.400,casino
30.930,-85.400,stadium
30.930,-85.400,night_club
30.930,-85.400,airport
30.930,-85.200,car_repair
30.930,-85.200,casino
30.930,-85.200,stadium
30.930,-85.200,night_club
30.930,-85.200,airport
30.930,-85.000,car_repair
30.930,-85.000,casino
30.930,-85.000,stadium
30.930,-85.000,night_club
30.930,-85.000,airport
30.930,-84.800,car_repair
30.930,-84.800,casino
30.930,-84.800,stadium
30.930,-84.800,night_club
30.930,-84.800,airport
30.930,-84.600,car_repair
30.930,-84.600,casino
30.930,-84.600,stadium
30.930,-84.600,night_club
30.930,-84.600,airport
30.930,-84.400,car_repair
30.930,-84.400,casino
30.930,-84.400,stadium
30.930,-84.400,night_club
30.930,-84.400,airport
30.930,-84.200,car_repair
30.930,-84.200,casino
30.930,-84.200,stadium
30.930,-84.200,night_club
30.930,-84.200,airport
30.930,-84.000,car_repair
30.930,-84.000,casino
30.930,-84.000,stadium
30.930,-84.000,night_club
30.930,-84.000,airport
30.930,-83.800,car_repair
30.930,-83.800,casino
30.930,-83.800,stadium
30.930,-83.800,night_club
30.930,-83.800,airport
30.930,-83.600,car_repair
30.930,-83.600,casino
30.930,-83.600,stadium
30.930,-83.600,night_club
30.930,-83.600,airport
30.930,-83.400,car_repair
30.930,-83.400,casino
30.930,-83.400,stadium
30.930,-83.400,night_club
30.930,-83.400,airport
30.930,-83.200,car_repair
30.930,-83.200,casino
30.930,-83.200,stadium
30.930,-83.200,night_club
30.930,-83.200,airport
30.930,-83.000,car_repair
30.930,-83.000,casino
30.930,-83.000,stadium
30.930,-83.000,night_club
30.930,-83.000,airport
30.930,-82.800,car_repair
30.930,-82.800,casino
30.930,-82.800,stadium
30.930,-82.800,night_club
30.930,-82.800,airport
30.930,-82.600,car_repair
30.930,-82.600,casino
30.930,-82.600,stadium
30.930,-82.600,night_club
30.930,-82.600,airport
30.930,-82.400,car_repair
30.930,-82.400,casino
30.930,-82.400,stadium
30.930,-82.400,night_club
30.930,-82.400,airport
30.930,-82.200,car_repair
30.930,-82.200,casino
30.930,-82.200,stadium
30.930,-82.200,night_club
30.930,-82.200,airport
30.930,-82.000,car_repair
30.930,-82.000,casino
30.930,-82.000,stadium
30.930,-82.000,night_club
30.930,-82.000,airport
30.930,-81.800,car_repair
30.930,-81.800,casino
30.930,-81.800,stadium
30.930,-81.800,night_club
30.930,-81.800,airport
30.930,-81.600,car_repair
30.930,-81.600,casino
30.930,-81.600,stadium
30.930,-81.600,night_club
30.930,-81.600,airport
30.930,-81.400,car_repair
30.930,-81.400,casino
30.930,-81.400,stadium
30.930,-81.400,night_club
30.930,-81.400,airport
30.930,-81.200,car_repair
30.930,-81.200,casino
30.930,-81.200,stadium
30.930,-81.200,night_club
30.930,-81.200,airport
30.930,-81.000,car_repair
30.930,-81.000,casino
30.930,-81.000,stadium
30.930,-81.000,night_club
30.930,-81.000,airport
30.930,-80.800,car_repair
30.930,-80.800,casino
30.930,-80.800,stadium
30.930,-80.800,night_club
30.930,-80.800,airport
31.130,-85.600,car_repair
31.130,-85.600,casino
31.130,-85.600,stadium
31.130,-85.600,night_club
31.130,-85.600,airport
31.130,-85.400,car_repair
31.130,-85.400,casino
31.130,-85.400,stadium
31.130,-85.400,night_club
31.130,-85.400,airport
31.130,-85.200,car_repair
31.130,-85.200,casino
31.130,-85.200,stadium
31.130,-85.200,night_club
31.130,-85.200,airport
31.130,-85.000,car_repair
31.130,-85.000,casino
31.130,-85.000,stadium
31.130,-85.000,night_club
31.130,-85.000,airport
31.130,-84.800,car_repair
31.130,-84.800,casino
31.130,-84.800,stadium
31.130,-84.800,night_club
31.130,-84.800,airport
31.130,-84.600,car_repair
31.130,-84.600,casino
31.130,-84.600,stadium
31.130,-84.600,night_club
31.130,-84.600,airport
31.130,-84.400,car_repair
31.130,-84.400,casino
31.130,-84.400,stadium
31.130,-84.400,night_club
31.130,-84.400,airport
31.130,-84.200,car_repair
31.130,-84.200,casino
31.130,-84.200,stadium
31.130,-84.200,night_club
31.130,-84.200,airport
31.130,-84.000,car_repair
31.130,-84.000,casino
31.130,-84.000,stadium
31.130,-84.000,night_club
31.130,-84.000,airport
31.130,-83.800,car_repair
31.130,-83.800,casino
31.130,-83.800,stadium
31.130,-83.800,night_club
31.130,-83.800,airport
31.130,-83.600,car_repair
31.130,-83.600,casino
31.130,-83.600,stadium
31.130,-83.600,night_club
31.130,-83.600,airport
31.130,-83.400,car_repair
31.130,-83.400,casino
31.130,-83.400,stadium
31.130,-83.400,night_club
31.130,-83.400,airport
31.130,-83.200,car_repair
31.130,-83.200,casino
31.130,-83.200,stadium
31.130,-83.200,night_club
31.130,-83.200,airport
31.130,-83.000,car_repair
31.130,-83.000,casino
31.130,-83.000,stadium
31.130,-83.000,night_club
31.130,-83.000,airport
31.130,-82.800,car_repair
31.130,-82.800,casino
31.130,-82.800,stadium
31.130,-82.800,night_club
31.130,-82.800,airport
31.130,-82.600,car_repair
31.130,-82.600,casino
31.130,-82.600,stadium
31.130,-82.600,night_club
31.130,-82.600,airport
31.130,-82.400,car_repair
31.130,-82.400,casino
31.130,-82.400,stadium
31.130,-82.400,night_club
31.130,-82.400,airport
31.130,-82.200,car_repair
31.130,-82.200,casino
31.130,-82.200,stadium
31.130,-82.200,night_club
31.130,-82.200,airport
31.130,-82.000,car_repair
31.130,-82.000,casino
31.130,-82.000,stadium
31.130,-82.000,night_club
31.130,-82.000,airport
31.130,-81.800,car_repair
31.130,-81.800,casino
31.130,-81.800,stadium
31.130,-81.800,night_club
31.130,-81.800,airport
31.130,-81.600,car_repair
31.130,-81.600,casino
31.130,-81.600,stadium
31.130,-81.600,night_club
31.130,-81.600,airport
31.130,-81.400,car_repair
31.130,-81.400,casino
31.130,-81.400,stadium
31.130,-81.400,night_club
31.130,-81.400,airport
31.130,-81.200,car_repair
31.130,-81.200,casino
31.130,-81.200,stadium
31.130,-81.200,night_club
31.130,-81.200,airport
31.130,-81.000,car_repair
31.130,-81.000,casino
31.130,-81.000,stadium
31.130,-81.000,night_club
31.130,-81.000,airport
31.130,-80.800,car_repair
31.130,-80.800,casino
31.130,-80.800,stadium
31.130,-80.800,night_club
31.130,-80.800,airport
31.330,-85.600,car_repair
31.330,-85.600,casino
31.330,-85.600,stadium
31.330,-85.600,night_club
31.330,-85.600,airport
31.330,-85.400,car_repair
31.330,-85.400,casino
31.330,-85.400,stadium
31.330,-85.400,night_club
31.330,-85.400,airport
31.330,-85.200,car_repair
31.330,-85.200,casino
31.330,-85.200,stadium
31.330,-85.200,night_club
31.330,-85.200,airport
31.330,-85.000,car_repair
31.330,-85.000,casino
31.330,-85.000,stadium
31.330,-85.000,night_club
31.330,-85.000,airport
31.330,-84.800,car_repair
31.330,-84.800,casino
31.330,-84.800,stadium
31.330,-84.800,night_club
31.330,-84.800,airport
31.330,-84.600,car_repair
31.330,-84.600,casino
31.330,-84.600,stadium
31.330,-84.600,night_club
31.330,-84.600,airport
31.330,-84.400,car_repair
31.330,-84.400,casino
31.330,-84.400,stadium
31.330,-84.400,night_club
31.330,-84.400,airport
31.330,-84.200,car_repair
31.330,-84.200,casino
31.330,-84.200,stadium
31.330,-84.200,night_club
31.330,-84.200,airport
31.330,-84.000,car_repair
31.330,-84.000,casino
31.330,-84.000,stadium
31.330,-84.000,night_club
