data_source,site_name,site_address,site_city,site_county,site_latitude,site_longitude,undesirable_activity
google_places,Blue Compass RV Columbia,"165 Business Park Road, Lexington",,,33.9271087,-81.2955398,auto_repair_station
google_places,JR's Auto Repair,"300-436 Berkeley Road, Leesville",,,33.89056809999999,-81.4831468,auto_repair_station
google_places,"411 Services, LLC","234 Calks Ferry Road, Lexington",,,33.9978093,-81.3427076,auto_repair_station
google_places,Broke-N-Tow LLC,"1206 Brodie Road, Leesville",,,33.8811554,-81.48424589999999,auto_repair_station
google_places,e-eusedtires,"1459 Brodie Road, Leesville",,,33.869395,-81.472319,auto_repair_station
google_places,Airstream of South Carolina,"165 Business Park Road, Lexington",,,33.9273664,-81.29699389999999,auto_repair_station
google_places,Gilbert Indian Stadium,Gilbert,,,33.9117865,-81.3844155,excessive_light
google_places,Farm Airport-24SC,"Hallman Wagon Road, Leesville",,,33.9360222,-81.42951819999999,excessive_noise
google_places,Whiteplains Airport-SC99,"393-397 Whiteplains Place, Gilbert",,,33.9636562,-81.358712,excessive_noise
google_places,Gilbert International Airpark,"368 Downwind Leg, Gilbert",,,33.8830469,-81.3837851,excessive_noise
google_places,Jim Hudson Ford,"1201 West Main Street, Lexington",,,33.9818632,-81.2577933,auto_repair_station
google_places,Precision Tune Auto Care,"603 B Columbia Avenue, Lexington",,,33.9895702,-81.23569359999999,auto_repair_station
google_places,County Towing & Recovery LLC,"3085 Princeton Road, West Columbia",,,33.8968149,-81.15519909999999,auto_repair_station
google_places,Advance Auto Parts,"1003 West Main Street, Lexington",,,33.9834585,-81.25353369999999,auto_repair_station
google_places,Advance Auto Parts,"801 Main Street, West Columbia",,,33.9104705,-81.13498539999999,auto_repair_station
google_places,Palmetto Pro Tint LLC,"4319 Augusta Road, Lexington",,,33.9725453,-81.15156470000001,auto_repair_station
google_places,O'Reilly Auto Parts,"4266 Augusta Road, Lexington",,,33.9729433,-81.14930350000002,auto_repair_station
google_places,Walmart Auto Care Centers,"1780 South Lake Drive, Lexington",,,33.9098841,-81.2303189,auto_repair_station
google_places,A2Z Auto Repair,"4735 Augusta Road, Lexington",,,33.9754139,-81.18165259999999,auto_repair_station
google_places,Truck Services of Lexington,"1021 Kenneth Drive, Lexington",,,33.9100848,-81.20061749999999,auto_repair_station
google_places,LINE-X of Columbia SC,"4319 Augusta Road # F, Lexington",,,33.972562,-81.151782,auto_repair_station
google_places,PRO TOW,"225 Cedarcrest Drive, Lexington",,,33.9717727,-81.2141087,auto_repair_station
google_places,Kevin Smith Racing Engines,"4900 Edmund Highway, West Columbia",,,33.893355,-81.1579299,auto_repair_station
google_places,Carolina Complete Auto Care,"5333 Platt Springs Road, Lexington",,,33.9086569,-81.2131966,auto_repair_station
google_places,Mavis Tires & Brakes,"1810 South Lake Drive, Lexington",,,33.91163599999999,-81.2262777,auto_repair_station
google_places,West Chatham Warning Devices - Lexington,"131 Brookside Parkway, Lexington",,,33.9738789,-81.20787,auto_repair_station
google_places,Palmetto State Express Lube & Auto Care,"4729 Augusta Road, Lexington",,,33.97575419999999,-81.180722,auto_repair_station
google_places,Carolina Motorsports LLC,"1365 Lake Dogwood Drive Suite c, West Columbia",,,33.939811,-81.1420445,auto_repair_station
google_places,Turnage Auto Care Center,"4732 Augusta Road, Lexington",,,33.9771884,-81.1808318,auto_repair_station
google_places,Lown Performance,"4837 Edmund Highway, West Columbia",,,33.8927736,-81.1564319,auto_repair_station
google_places,Automotive Cosmetics Group,"4431 Augusta Road, Lexington",,,33.9741832,-81.15894019999999,auto_repair_station
google_places,Airport Automotive,"657 Main Street, West Columbia",,,33.9159842,-81.132008,auto_repair_station
google_places,Central Glass,"4308 Augusta Road, Lexington",,,33.9730831,-81.15123960000001,auto_repair_station
google_places,Assertive Paintless Dent Repair LLC,"425 Church Street, West Columbia",,,33.9057284,-81.13413129999999,auto_repair_station
google_places,Sturgess Customs,"4262 Augusta Road, Lexington",,,33.9726995,-81.1486017,auto_repair_station
google_places,SpeeDee Oil Change & Auto Service,"5537 Sunset Boulevard, Lexington",,,33.9965242,-81.22186239999999,auto_repair_station
google_places,Herndon Chevrolet Service,"5617 Sunset Boulevard, Lexington",,,33.9926672,-81.22802399999999,auto_repair_station
google_places,Finish Line Upholstery & Top Shop,"3632 Delree Street, West Columbia",,,33.97192029999999,-81.1366887,auto_repair_station
google_places,Take 5 Oil Change,"709 North Lake Drive, Lexington",,,33.991956,-81.23241349999999,auto_repair_station
google_places,O'Reilly Auto Parts,"901 West Main Street, Lexington",,,33.9838074,-81.2522371,auto_repair_station
google_places,Rev Auto Tires and Brakes,"764 West Main Street, Lexington",,,33.9845072,-81.2523559,auto_repair_station
google_places,Pope-Davis Tire & Automotive,"1007 West Main Street, Lexington",,,33.9834879,-81.2538687,auto_repair_station
google_places,Nissan Service Department at Dick Smith Nissan of Lexington,"5536 Sunset Boulevard, Lexington",,,33.9978637,-81.2225208,auto_repair_station
google_places,Mavis Tires & Brakes,"5450 Sunset Boulevard, Lexington",,,33.9992158,-81.21659090000001,auto_repair_station
google_places,"Cox Tire, LLC","1801 Augusta Highway, Lexington",,,33.9793917,-81.2756437,auto_repair_station
google_places,NAPA Auto Parts,"2255 Airport Boulevard, Cayce",,,33.951123,-81.097336,auto_repair_station
google_places,Lexington 1 Stop Auto Shop,"1750 West Main Street, Lexington",,,33.98032980000001,-81.2730608,auto_repair_station
google_places,Discount Tire,"5053 Sunset Boulevard, Lexington",,,34.008911,-81.19199739999999,auto_repair_station
google_places,"J.R.'S Automotive, LLC.","4884 Sunset Boulevard, Lexington",,,34.0114849,-81.18665089999999,auto_repair_station
google_places,CARSTAR Lexington Collision,"1840 Augusta Highway, Lexington",,,33.9804969,-81.2788566,auto_repair_station
google_places,Automotive Experts,"3024 Augusta Road, West Columbia",,,33.9787349,-81.11878949999999,auto_repair_station
google_places,Hey Y'all RV South Carolina,"309 Asa Rose, Lexington",,,33.94697449999999,-81.2756421,auto_repair_station
google_places,Ultimate Audio,"1220 West Main Street, Lexington",,,33.9832796,-81.26059359999999,auto_repair_station
google_places,Broke Car Hauler & Automotive,"5333 Platt Springs Road, Lexington",,,33.9085801,-81.2131095,auto_repair_station
google_places,Earl's Performax Automotive,"3904 Platt Springs Road, West Columbia",,,33.9420051,-81.1445671,auto_repair_station
google_places,Advance Auto Parts,"1852 South Lake Drive, Lexington",,,33.91026799999999,-81.2253289,auto_repair_station
google_places,Walmart Auto Care Centers,"5556 Sunset Boulevard, Lexington",,,33.99793890000001,-81.2237354,auto_repair_station
google_places,Advance Auto Parts,"4356 Augusta Road, Lexington",,,33.9739322,-81.1543737,auto_repair_station
google_places,Race Automotive LLC,"291 Cedarcrest Drive, Lexington",,,33.96992899999999,-81.208877,auto_repair_station
google_places,Discount Tire Pros of West Columbia,"3219 Platt Springs Road West, West Columbia",,,33.9562233,-81.1154354,auto_repair_station
google_places,AutoZone Auto Parts,"2933 Emanuel Church Road, West Columbia",,,33.945802,-81.1722453,auto_repair_station
google_places,GR8TOPS,"404 Two Notch Road, Lexington",,,33.9692572,-81.18028770000001,auto_repair_station
google_places,Jimmy's Automotive Repairs,"238 Naomi Drive, Gaston",,,33.8808332,-81.1471732,auto_repair_station
google_places,BB Auto Supply,"3116 Platt Springs Road, West Columbia",,,33.9589828,-81.11037549999999,auto_repair_station
google_places,Mavis Tires & Brakes,"910 East Main Street, Lexington",,,33.9758326,-81.2233783,auto_repair_station
google_places,Corey's of Lexington,"4231 Augusta Road, Lexington",,,33.971727,-81.14702799999999,auto_repair_station
google_places,AutoZone Auto Parts,"903 West Main Street, Lexington",,,33.983678,-81.25262839999999,auto_repair_station
google_places,Columbia Auto Parts Inc,"869 Skyview Drive, West Columbia",,,33.9219939,-81.13899270000002,auto_repair_station
google_places,Wholesale Glass Distributing,"142 McQueen Street, West Columbia",,,33.933665,-81.09197619999999,auto_repair_station
google_places,Joe Hudson's Collision Center,"162 U.S. 378, Lexington",,,33.98478369999999,-81.2613934,auto_repair_station
google_places,Eagle Stadium,"1315 Boston Avenue, West Columbia",,,33.9496345,-81.1051542,excessive_light
google_places,Jakes& Co.,"148 Bradley Drive, West Columbia",,,33.9548091,-81.1578431,excessive_light
google_places,USO,"3250 Airport Boulevard, West Columbia",,,33.9467546,-81.12504109999999,excessive_light
google_places,Columbia Metropolitan Airport,"3250 Airport Boulevard, West Columbia",,,33.941917,-81.1220015,excessive_noise
google_places,City Connect Air Center,"2404 Edmund Highway, West Columbia",,,33.94147879999999,-81.1050185,excessive_noise
google_places,SC13 -Darden Airport,"487 Peachtree Rock Road, Lexington",,,33.8458709,-81.20117429999999,excessive_noise
google_places,Darden Airport,Lexington,,,33.8411751,-81.18646249999999,excessive_noise
google_places,Blanchard Machinery Headquarters - Columbia,"3151 Charleston Highway, West Columbia",,,33.9217574,-81.0737746,auto_repair_station
google_places,Advance Auto Parts,"4731 Devine Street, Columbia",,,33.98954119999999,-80.9733045,auto_repair_station
google_places,Pope-Davis Tire & Automotive,"631 South Assembly Street, Columbia",,,33.9813364,-81.0237454,auto_repair_station
google_places,NAPA Auto Parts,"1618 Bluff Road, Columbia",,,33.96597799999999,-81.005639,auto_repair_station
google_places,Midas,"2701 Millwood Avenue, Columbia",,,34.0042618,-81.0046763,auto_repair_station
google_places,Shealy Truck Center,"1340 Bluff Road, Columbia",,,33.968615,-81.0118612,auto_repair_station
google_places,Team 1 Suddeth Automotive,"1410 North Millwood Avenue, Columbia",,,34.0103678,-81.0149775,auto_repair_station
google_places,Firestone Complete Auto Care,"2010 North Beltline Boulevard, Columbia",,,34.014304,-80.98607849999999,auto_repair_station
google_places,Carolina International Trucks and Idealease COLUMBIA,"1619 Bluff Road, Columbia",,,33.96515959999999,-81.0059537,auto_repair_station
google_places,FleetPride,"1631 Shop Road, Columbia",,,33.96868999999999,-81.00439999999999,auto_repair_station
google_places,O'Reilly Auto Parts,"7736 Garners Ferry Road, Columbia",,,33.95740010000001,-80.9323034,auto_repair_station
google_places,Goodyear Auto Service,"1400 Gervais Street Ste 2, Columbia",,,34.0020281,-81.0298267,auto_repair_station
google_places,Industrial Alignment & Frame,"1011 Bluff Industrial Boulevard, Columbia",,,33.9665141,-81.0136515,auto_repair_station
google_places,Haldex Brake Products,"1241 1st Street South Ext, Columbia",,,33.948143,-80.9758071,auto_repair_station
google_places,Tucker Oil Co,"1426 Old Dairy Drive, Columbia",,,33.9655006,-81.0101285,auto_repair_station
google_places,Petro Travel Center,"2154 South Beltline Boulevard, Columbia",,,33.9530617,-80.9899135,auto_repair_station
google_places,Colony Tire and Service,"2340 Shop Road, Columbia",,,33.9613317,-80.9877272,auto_repair_station
google_places,TruckPro,"1550 Old Dairy Drive, Columbia",,,33.9645987,-81.0080605,auto_repair_station
google_places,Best One Tire & Service,"2641 Shop Road, Columbia",,,33.9458689,-80.9620228,auto_repair_station
google_places,Snider Fleet Solutions,"1010 Idlewilde Boulevard, Columbia",,,33.9650631,-81.00899179999999,auto_repair_station
google_places,Excel Truck Group - Columbia,"2790 Shop Road, Columbia",,,33.9399999,-80.9580069,auto_repair_station
google_places,McCarthy Tire Service,"1401 Pineview Drive, Columbia",,,33.93604839999999,-80.95538870000001,auto_repair_station
google_places,Mavis Tires & Brakes,"1233 Bluff Road, Columbia",,,33.96731679999999,-81.013138,auto_repair_station
google_places,Hound Dog 4x4,"1320 Veterans Road ste e, Columbia",,,33.9532546,-80.9608001,auto_repair_station
google_places,"C&C Boiler Sales & Service, Inc.","1220 Atlas Road, Columbia",,,33.95737,-80.95288959999999,auto_repair_station
google_places,Jasper Engines & Transmissions,"700 Garland Street, Columbia",,,33.973529,-81.02694100000001,auto_repair_station
google_places,Gerber Collision & Glass,"1104 Atlas Road, Columbia",,,33.9594413,-80.95058499999999,auto_repair_station
google_places,Columbia Dent Center,"In inn, 117 Old Veterans Road, Columbia",,,33.9737227,-80.95692540000002,auto_repair_station
google_places,Precision Tune Auto Care,"6900 Garners Ferry Road, Columbia",,,33.9753687,-80.9562116,auto_repair_station
google_places,Johnny's Automotive,"740B Hazelwood Road, Columbia",,,33.9572973,-80.9295865,auto_repair_station
google_places,Brakes-4-Less,"7454 Garners Ferry Road, Columbia",,,33.96897009999999,-80.94545120000001,auto_repair_station
google_places,Discount Tire,"6033 Garners Ferry Road, Columbia",,,33.98272720000001,-80.96495329999999,auto_repair_station
google_places,Fleet Truck Repair LLC,"2326 Charleston Highway, Cayce",,,33.9509764,-81.07944479999999,auto_repair_station
google_places,Jiffy Lube,"4414 Devine Street, Columbia",,,33.9921955,-80.9792598,auto_repair_station
google_places,Palmetto Pro Tint,"1700 Taylor Street, Columbia",,,34.0088993,-81.02736759999999,auto_repair_station
google_places,On The Road Again Auto Repair,"1401 Frink Street, Cayce",,,33.96456859999999,-81.0670517,auto_repair_station
google_places,American Scrap Iron and Metal,"2256 Charleston Highway, Cayce",,,33.95223230000001,-81.0801466,auto_repair_station
google_places,"ProFleet of the Carolinas, Inc","2542 Fish Hatchery Road, West Columbia",,,33.9257365,-81.0877964,auto_repair_station
google_places,Columbia Discount Auto Repair,"8012 Garners Ferry Road, Columbia",,,33.952846,-80.9198804,auto_repair_station
google_places,Rhino Linings of the Midlands,"2018 Charleston Highway, Cayce",,,33.9580394,-81.0821563,auto_repair_station
google_places,Precision Tune Auto Care,"1118 Knox Abbott Drive, Cayce",,,33.9803447,-81.06863779999999,auto_repair_station
google_places,American Tire Distributors,"917 Rosewood Drive #4637, Columbia",,,33.9746248,-81.02684479999999,auto_repair_station
google_places,Kenny's Muffler Pipe & Trailer,"1106 Knox Abbott Drive, Cayce",,,33.9808087,-81.0681316,auto_repair_station
google_places,Tillman Towing,"1749 Airport Boulevard, Cayce",,,33.9637328,-81.084683,auto_repair_station
google_places,Carolina Fleet LLC,"1749 Airport Boulevard, Cayce",,,33.963183,-81.085066,auto_repair_station
google_places,Cummins Sales and Service,"2791 Shop Road, Columbia",,,33.94172219999999,-80.9564795,auto_repair_station
google_places,Bad Company Cycles,"1201 Sox Street, West Columbia",,,33.964824,-81.0858696,auto_repair_station
google_places,Norton's Stereo,"1212 Augusta Road, West Columbia",,,33.98720259999999,-81.0742202,auto_repair_station
google_places,STS Auto Sales & Repair,"706 12th Street, West Columbia",,,33.9841336,-81.0716446,auto_repair_station
google_places,Mooneyhan's Auto Service,"1224 B Avenue, West Columbia",,,33.9862777,-81.0740266,auto_repair_station
google_places,Ultimate Marketing,"804 Center Street, West Columbia",,,33.9908771,-81.0656406,auto_repair_station
google_places,Body Mender Collision Center,"829 Bolton Street, Columbia",,,33.9580638,-80.93271779999999,auto_repair_station
google_places,Williams Auto & Truck Repair,"320 Charleston Highway, West Columbia",,,33.98557810000001,-81.0731746,auto_repair_station
google_places,Ajs Artwork,"1225 B Avenue, West Columbia",,,33.9857103,-81.0740063,auto_repair_station
google_places,Advance Auto Parts,"7531 Garners Ferry Road Unit 95, Columbia",,,33.96156880000001,-80.9431367,auto_repair_station
google_places,Hawg Scooters & Golf Carts,"1928 Rosewood Drive, Columbia",,,33.984925,-81.012193,auto_repair_station
google_places,Carquest,"117 Charleston Highway, West Columbia",,,33.98804159999999,-81.07169440000001,auto_repair_station
google_places,Import Specialties of Columbia,"2100 Rosewood Drive, Columbia",,,33.9855893,-81.01018959999999,auto_repair_station
google_places,Williams-Brice Stadium,"1125 George Rogers Boulevard, Columbia",,,33.9730884,-81.0191854,excessive_light
google_places,Colonial Life Arena,"801 Lincoln Street, Columbia",,,33.9948495,-81.0371971,excessive_light
google_places,Founders Park,"431 Williams Street, Columbia",,,33.9865404,-81.042621,excessive_light
google_places,The Cockpit Park Tailgating Facility,"901 Brookwood Drive Suite A, Columbia",,,33.9775342,-81.0171593,excessive_light
google_places,Carolina Softball Stadium,"197 South Marion Street, Columbia",,,33.9848083,-81.02174020000001,excessive_light
google_places,Carolina Track and Field,"213 South Marion Street, Columbia",,,33.9845983,-81.0199433,excessive_light
google_places,Eugene E. Stone III Stadium,"1313 Heyward Street, Columbia",,,33.9876208,-81.0253275,excessive_light
google_places,Charlie W.Johnson Stadium,"1920 Two Notch Road, Columbia",,,34.0181819,-81.01056009999999,excessive_light
google_places,Stadium Place,"1200 Bluff Road, Columbia",,,33.9702792,-81.0166424,excessive_light
google_places,Stadium Park,"South Stadium Road, Columbia",,,33.97018079999999,-81.02507609999999,excessive_light
google_places,Memorial Stadium,"Gardenia Street, Columbia",,,33.9791384,-80.99798489999999,excessive_light
google_places,Memorial Stadium,"1000 South Holly Street, Columbia",,,33.9795361,-80.9990088,excessive_light
google_places,Sheila & Morris Cregger Track,"199 South Marion Street, Columbia",,,33.9839281,-81.0205325,excessive_light
google_places,Old Brookland Cayce Stadium,Cayce,,,33.9810915,-81.05680339999999,excessive_light
google_places,New Brookland-Cayce Stadium,"530 Lafayette Avenue, Cayce",,,33.9835868,-81.0573065,excessive_light
google_places,AC Flora Falcon Field,Forest Acres,,,34.01529289999999,-80.98252269999999,excessive_light
google_places,Art Bar,"1211 Park Street, Columbia",,,34.000695,-81.037446,excessive_light
google_places,Jaks Villa,"2518 Fish Hatchery Road, West Columbia",,,33.9263336,-81.0872287,excessive_light
google_places,Columbia Fire Prevention Bureau,"1612 Bull Street, Columbia",,,34.0087573,-81.03116829999999,excessive_light
google_places,Uncle Fester's,"522 Devine Street, Columbia",,,33.9909822,-81.0408236,excessive_light
google_places,The Crazy Cock,"3041 Bluff Road, Columbia",,,33.9452578,-80.9877298,excessive_light
google_places,Blue oyster club,"3705 U.S. 321, West Columbia",,,33.8889233,-81.06304349999999,excessive_light
google_places,Bang Back Pinball Lounge,"741 Saluda Avenue, Columbia",,,33.9994509,-81.01734069999999,excessive_light
google_places,Platinum West Columbia,"1995 Old Dunbar Road, West Columbia",,,33.9383957,-81.08784,excessive_light
google_places,The Red Tub,"134 1/2, State Street, West Columbia",,,33.993535,-81.056164,excessive_light
google_places,Encore's on Meeting,"743 Meeting Street, West Columbia",,,33.9919297,-81.064199,excessive_light
google_places,Jim Hamilton - LB Owens Airport (CUB),"1400 Jim Hamilton Boulevard, Columbia",,,33.9726735,-80.9959671,excessive_noise
google_places,Curtiss Wright Flying Service,"Airport Boulevard, Columbia",,,33.9766921,-81.0017683,excessive_noise
google_places,Ucab - The Taxi App,"640 Frink Street, Cayce",,,33.97325299999999,-81.0542147,excessive_noise
google_places,Palmetto Center Heliport,"1469 Sumter Street, Columbia",,,34.0046567,-81.03380039999999,excessive_noise
google_places,Helipad,"1611 Marion Street, Columbia",,,34.0081715,-81.03341209999999,excessive_noise
google_places,Helipad,"2772-2798 Laurel Street, Columbia",,,34.01487509999999,-81.0117788,excessive_noise
google_places,Grate Wholesale Vehicles & Detailing LLC,"8505 Garners Ferry Road suite b, Hopkins",,,33.94340269999999,-80.8910222,auto_repair_station
google_places,Hill Top Collision,"8340 Garners Ferry Road G, Hopkins",,,33.9466078,-80.8979785,auto_repair_station
google_places,Middleboro Trailer Sales,"11021 Garners Ferry Road, Eastover",,,33.9433112,-80.74244499999999,auto_repair_station
google_places,KSM TIRE AND LUBE LLC,"10203 Garners Ferry Road, Eastover",,,33.9475901,-80.8134044,auto_repair_station
google_places,J & J One Stop Shop llc,"1244 Candlewood Drive, Hopkins",,,33.927153,-80.8445035,auto_repair_station
google_places,Dinkins Paint & Body Shop,"6776 Cabin Creek Road, Hopkins",,,33.9012938,-80.8398486,auto_repair_station
google_places,Nathan’s tire service,"1304 Crosshill Road, Hopkins",,,33.9166734,-80.86504269999999,auto_repair_station
google_places,Soundz By Zoe Automotive Shop,"33 Willow Wind Lane, Hopkins",,,33.9279609,-80.88118709999999,auto_repair_station
google_places,Cagle Racing Automotive LLC,"8340 Garners Ferry Road # B, Hopkins",,,33.944858,-80.8982339,auto_repair_station
google_places,East Columbia Car & Body,"8340 Garners Ferry Road, Hopkins",,,33.94438419999999,-80.89829809999999,auto_repair_station
google_places,A J Automotives,"8340 Garners Ferry Road E, Hopkins",,,33.9457869,-80.8981202,auto_repair_station
google_places,RV TECH PRO LLC,"2829 Congaree Road, Gadsden",,,33.85187200000001,-80.765965,auto_repair_station
google_places,Mecánico chasi Carolina del Sur,"2869 Congaree Road, Gadsden",,,33.850915,-80.765649,auto_repair_station
google_places,Custom Concepts,"3678 Leesburg Road, Hopkins",,,33.9878914,-80.8808474,auto_repair_station
google_places,McEntire Joint National Guard Base,"Garners Ferry Road, Hopkins",,,33.9393327,-80.8013173,excessive_noise
google_places,McEntire VORTAC MMT 113.2,Eastover,,,33.9240909,-80.80233659999999,excessive_noise
google_places,Toole Tyme Services,"310 Piedmont Highway, Centre",,,34.1443233,-85.66866759999999,auto_repair_station
google_places,Matthews Automotive,"715 Piedmont Highway, Centre",,,34.138215,-85.667806,auto_repair_station
google_places,Eads Collison Center,"50 Maple Street, Centre",,,34.1568867,-85.67415460000001,auto_repair_station
google_places,TriGreen Equipment,"1050 Clarence E Chesnut Junior Bypass, Centre",,,34.163047,-85.69176,auto_repair_station
google_places,"Snead Tractor, LLC","1507 West Main Street, Centre",,,34.15645629999999,-85.7003077,auto_repair_station
google_places,Cherokee Glass Company,"552 West Main Street, Centre",,,34.1536064,-85.683403,auto_repair_station
google_places,Dalton auto,"3270 U.S. 411, Centre",,,34.1234566,-85.636968,auto_repair_station
google_places,J&J Performance,"2255 East Main Street, Centre",,,34.132248,-85.6456335,auto_repair_station
google_places,Neyman Auto-Repair,"9295 County Road 33, Centre",,,34.0878204,-85.5848264,auto_repair_station
google_places,Harold Parker Auto Repair,Centre,,,34.1426294,-85.6567697,auto_repair_station
google_places,Stokes Auto Body,"1485 Alexis Road, Centre",,,34.151713,-85.6541385,auto_repair_station
google_places,Rods & Restos,"255 Camo Drive, Centre",,,34.14298839999999,-85.6641858,auto_repair_station
google_places,Centre Transmission & Auto Repair,"600 East Main Street, Centre",,,34.1501857,-85.6732451,auto_repair_station
google_places,Adsing,"626 Stinson Street, Centre",,,34.1375671,-85.67309709999999,auto_repair_station
google_places,Reece Tire Centre,"910 Cedar Bluff Road, Centre",,,34.1660124,-85.6598315,auto_repair_station
google_places,Manley Motor & Machine Shop,"520 East Main Street, Centre",,,34.150259,-85.674649,auto_repair_station
google_places,Valvoline Instant Oil Change,"448 Cedar Bluff Road, Centre",,,34.1576412,-85.67112709999999,auto_repair_station
google_places,PARK STREET EXPRESS LUBE -RENFROE MOTORS,"448 Cedar Bluff Road, Centre",,,34.157713,-85.67125000000001,auto_repair_station
google_places,Patrcik Parts,"250 College Street, Centre",,,34.1503349,-85.6779377,auto_repair_station
google_places,Teal's Auto Services & Custom,"295 Cedar Bluff Road, Centre",,,34.1554069,-85.6760702,auto_repair_station
google_places,Japanese Mobile Parts & Accessories,"Noor Market Shop No R5, Tibet, Centre",,,34.1520406,-85.67885310000001,auto_repair_station
google_places,RV Glass Services,"805 West Main Street, Centre",,,34.1537465,-85.6873457,auto_repair_station
google_places,Southern Mobile Auto Glass,"805 West Main Street, Centre",,,34.1539436,-85.68732020000002,auto_repair_station
google_places,"Coheley Auto Collision, LLC","900 North Watson Drive, Centre",,,34.1556678,-85.68941009999999,auto_repair_station
google_places,Cherokee Farmer's Co-Op,"1020 West Main Street, Centre",,,34.1559134,-85.6922541,auto_repair_station
google_places,NAPA Auto Parts - CENTRE AUTO PARTS,"1513 West Main Street, Centre",,,34.156476,-85.700901,auto_repair_station
google_places,Centre-Piedmont-Cherokee County Regional Airport,Centre,,,34.0910624,-85.61422979999999,excessive_noise
google_places,Centre Municipal Airport,Centre,,,34.15961799999999,-85.63610010000001,excessive_noise
google_places,Riverside Chevrolet GMC of Rome Service,"100 U.S. 411, Cave Spring",,,34.107947,-85.3408505,auto_repair_station
google_places,CAVE SPRING AUTO REPAIR,"46 Alabama Street, Cave Spring",,,34.1081824,-85.3420256,auto_repair_station
google_places,Riverside Chevrolet GMC of Rome Parts,"100 U.S. 411, Cave Spring",,,34.107947,-85.3408505,auto_repair_station
google_places,Weldsmith llc,"355 Mills Road Southwest, Cave Spring",,,34.12711220000001,-85.33240359999999,auto_repair_station
google_places,F & P Georgia Manufacturing Inc,"88 Enterprise Drive Southeast, Rome",,,34.1702108,-85.1942923,auto_repair_station
google_places,Pirelli Tire North America,"100 Pirelli Drive, Rome",,,34.1822213,-85.1953954,auto_repair_station
google_places,Deaton Fleet Solutions Corp Parts Warehouse,"2517 Cedartown Highway, Rome",,,34.1893008,-85.2008426,auto_repair_station
google_places,Salvage Hunter Auto Parts,"3132 Rockmart Road Southeast, Rome",,,34.2010873,-85.1615826,auto_repair_station
google_places,Walmart Auto Care Centers,"1585 Rome Highway, Cedartown",,,34.0470025,-85.2397929,auto_repair_station
google_places,Deaton Fleet Solutions Corp.,"2515 Cedartown Highway, Rome",,,34.18946749999999,-85.20114269999999,auto_repair_station
google_places,Jakes equipment repair,"2534 Reeceburg Road Southeast, Cedartown",,,34.11680029999999,-85.18958669999999,auto_repair_station
google_places,David's Garage & Towing,"3191 Reeceburg Road Southeast, Cedartown",,,34.0995611,-85.1918704,auto_repair_station
google_places,Minter's Radiator Services,"1352 Old Cedartown Highway Southeast, Lindale",,,34.1593651,-85.1829248,auto_repair_station
google_places,Otting Jeep Parts,"761 Booze Mountain Road, Lindale",,,34.16824509999999,-85.187178,auto_repair_station
google_places,Otting Auto Recycling,"831 Booze Mountain Road, Lindale",,,34.16824509999999,-85.187178,auto_repair_station
google_places,Ottings Camaro & Firebird,"761 Booze Mountain Road, Lindale",,,34.168275,-85.18721,auto_repair_station
google_places,Groves Service Center,"879 Old Cedartown Highway Southeast, Lindale",,,34.1711601,-85.1755629,auto_repair_station
google_places,Transmission Hero,"1289 Bethel Church Road Southeast, Silver Creek",,,34.1281406,-85.143545,auto_repair_station
google_places,Gotta Lovitt Chassis Fab,"5012 Rockmart Road Southeast, Silver Creek",,,34.151555,-85.1418989,auto_repair_station
google_places,"Scrub Duck Auto Detailing - Rome, GA","116 Reeceburg Road Southeast, Lindale",,,34.17529999999999,-85.16456,auto_repair_station
google_places,R & J Body Shop,"4490 Rockmart Road Southeast, Silver Creek",,,34.16599,-85.143588,auto_repair_station
google_places,Lindsey's Auto and Truck,"198 Old Rockmart Road Southeast, Silver Creek",,,34.18514309999999,-85.1632273,auto_repair_station
google_places,M&R Performance Group,"18 Circle Drive, Lindale",,,34.1879276,-85.1701119,auto_repair_station
google_places,Evans Auto & Truck Sales,"4024 Rockmart Road Southeast, Silver Creek",,,34.1777324,-85.14945279999999,auto_repair_station
google_places,Powell Discount Auto Parts,"2108 Cave Spring Road Southwest, Rome",,,34.2000637,-85.1995547,auto_repair_station
google_places,B & B Cycle Supply,"3125 Sunset Drive Southeast, Lindale",,,34.19811389999999,-85.17231939999999,auto_repair_station
google_places,Maple Road Tire An Automotive,"3108 Maple Road Southeast, Lindale",,,34.2004245,-85.1721081,auto_repair_station
google_places,Jerry's Tire & Automotive,"3108 Maple Road Southeast, Lindale",,,34.2004625,-85.1721317,auto_repair_station
google_places,M & M Automotive,"3100 Flora Avenue Extended Southeast, Lindale",,,34.2021533,-85.1718556,auto_repair_station
google_places,Kenny Newberry Paint & Body Shop,"3114 Rockmart Road Southeast, Rome",,,34.2046558,-85.1614798,auto_repair_station
google_places,Custom Paint & Body,"3114 Rockmart Road Southeast, Rome",,,34.2047519,-85.1615029,auto_repair_station
google_places,Yarbrough Auto Parts Co,"4221 Collard Valley Road, Cedartown",,,34.0648901,-85.1348241,auto_repair_station
google_places,Mavis Tires & Brakes,"1590 Rome Highway, Cedartown",,,34.047678,-85.2350111,auto_repair_station
google_places,Dragon Stadium,"3 Dragon Drive Southeast, Lindale",,,34.1794531,-85.1810184,excessive_light
google_places,Wallace Field,Silver Creek,,,34.1358333,-85.11222219999999,excessive_noise
